round_id,worker_id,task_id,base_task_id,dataset_group,assignment_batch,assignment_reason,is_common_anchor,expected_completion_order,manifest_version
C1_DRYRUN,mock_worker_04,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,Calibration_core,core_rr_k5,balanced_core,false,19,dryrun_v1
C1_DRYRUN,mock_worker_04,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,Calibration_core,core_rr_k5,balanced_core,false,20,dryrun_v1
C1_DRYRUN,mock_worker_04,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,Calibration_core,core_rr_k5,balanced_core,false,21,dryrun_v1
C1_DRYRUN,mock_worker_04,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Calibration_core,core_rr_k5,balanced_core,false,22,dryrun_v1
C1_DRYRUN,mock_worker_04,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,Calibration_core,core_rr_k5,balanced_core,false,23,dryrun_v1
C1_DRYRUN,mock_worker_04,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,core_rr_k5,balanced_core,false,24,dryrun_v1
C1_DRYRUN,mock_worker_04,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,Calibration_core,core_rr_k5,balanced_core,false,25,dryrun_v1
C1_DRYRUN,mock_worker_04,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,Calibration_core,core_rr_k5,balanced_core,false,26,dryrun_v1
C1_DRYRUN,mock_worker_04,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,Calibration_core,core_rr_k5,balanced_core,false,27,dryrun_v1
C1_DRYRUN,mock_worker_04,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,Calibration_core,core_rr_k5,balanced_core,false,28,dryrun_v1
C1_DRYRUN,mock_worker_04,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,Calibration_core,core_rr_k5,balanced_core,false,29,dryrun_v1
C1_DRYRUN,mock_worker_04,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,Calibration_core,core_rr_k5,balanced_core,false,30,dryrun_v1
C1_DRYRUN,mock_worker_04,B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,Calibration_core,core_rr_k5,balanced_core,false,31,dryrun_v1
C1_DRYRUN,mock_worker_04,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_core,core_rr_k5,balanced_core,false,32,dryrun_v1
C1_DRYRUN,mock_worker_04,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,Calibration_core,core_rr_k5,balanced_core,false,33,dryrun_v1
C1_DRYRUN,mock_worker_05,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,Calibration_anchor,anchor_all,common_anchor,true,1,dryrun_v1
C1_DRYRUN,mock_worker_05,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_anchor,anchor_all,common_anchor,true,2,dryrun_v1
C1_DRYRUN,mock_worker_05,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,Calibration_anchor,anchor_all,common_anchor,true,3,dryrun_v1
C1_DRYRUN,mock_worker_05,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,Calibration_anchor,anchor_all,common_anchor,true,4,dryrun_v1
C1_DRYRUN,mock_worker_05,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,Calibration_anchor,anchor_all,common_anchor,true,5,dryrun_v1
C1_DRYRUN,mock_worker_05,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_anchor,anchor_all,common_anchor,true,6,dryrun_v1
C1_DRYRUN,mock_worker_05,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,Calibration_anchor,anchor_all,common_anchor,true,7,dryrun_v1
C1_DRYRUN,mock_worker_05,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,Calibration_anchor,anchor_all,common_anchor,true,8,dryrun_v1
C1_DRYRUN,mock_worker_05,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,Calibration_anchor,anchor_all,common_anchor,true,9,dryrun_v1
C1_DRYRUN,mock_worker_05,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,Calibration_anchor,anchor_all,common_anchor,true,10,dryrun_v1
C1_DRYRUN,mock_worker_05,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,11,dryrun_v1
C1_DRYRUN,mock_worker_05,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,Calibration_anchor,anchor_all,common_anchor,true,12,dryrun_v1
C1_DRYRUN,mock_worker_05,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,Calibration_core,core_rr_k5,balanced_core,false,13,dryrun_v1
C1_DRYRUN,mock_worker_05,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_core,core_rr_k5,balanced_core,false,14,dryrun_v1
C1_DRYRUN,mock_worker_05,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,Calibration_core,core_rr_k5,balanced_core,false,15,dryrun_v1
C1_DRYRUN,mock_worker_05,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,Calibration_core,core_rr_k5,balanced_core,false,16,dryrun_v1
C1_DRYRUN,mock_worker_05,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,Calibration_core,core_rr_k5,balanced_core,false,17,dryrun_v1
C1_DRYRUN,mock_worker_05,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,Calibration_core,core_rr_k5,balanced_core,false,18,dryrun_v1
C1_DRYRUN,mock_worker_05,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,Calibration_core,core_rr_k5,balanced_core,false,19,dryrun_v1
C1_DRYRUN,mock_worker_05,B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,Calibration_core,core_rr_k5,balanced_core,false,20,dryrun_v1
C1_DRYRUN,mock_worker_05,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,Calibration_core,core_rr_k5,balanced_core,false,21,dryrun_v1
C1_DRYRUN,mock_worker_05,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Calibration_core,core_rr_k5,balanced_core,false,22,dryrun_v1
C1_DRYRUN,mock_worker_05,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,Calibration_core,core_rr_k5,balanced_core,false,23,dryrun_v1
C1_DRYRUN,mock_worker_05,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,core_rr_k5,balanced_core,false,24,dryrun_v1
C1_DRYRUN,mock_worker_05,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,Calibration_core,core_rr_k5,balanced_core,false,25,dryrun_v1
C1_DRYRUN,mock_worker_05,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,Calibration_core,core_rr_k5,balanced_core,false,26,dryrun_v1
C1_DRYRUN,mock_worker_05,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,Calibration_core,core_rr_k5,balanced_core,false,27,dryrun_v1
C1_DRYRUN,mock_worker_05,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,Calibration_core,core_rr_k5,balanced_core,false,28,dryrun_v1
C1_DRYRUN,mock_worker_05,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,Calibration_core,core_rr_k5,balanced_core,false,29,dryrun_v1
C1_DRYRUN,mock_worker_05,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,Calibration_core,core_rr_k5,balanced_core,false,30,dryrun_v1
C1_DRYRUN,mock_worker_05,B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,Calibration_core,core_rr_k5,balanced_core,false,31,dryrun_v1
C1_DRYRUN,mock_worker_05,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_core,core_rr_k5,balanced_core,false,32,dryrun_v1
C1_DRYRUN,mock_worker_05,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,Calibration_core,core_rr_k5,balanced_core,false,33,dryrun_v1
C1_DRYRUN,mock_worker_06,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,Calibration_anchor,anchor_all,common_anchor,true,1,dryrun_v1
C1_DRYRUN,mock_worker_06,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_anchor,anchor_all,common_anchor,true,2,dryrun_v1
C1_DRYRUN,mock_worker_06,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,Calibration_anchor,anchor_all,common_anchor,true,3,dryrun_v1
C1_DRYRUN,mock_worker_06,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,Calibration_anchor,anchor_all,common_anchor,true,4,dryrun_v1
C1_DRYRUN,mock_worker_06,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,Calibration_anchor,anchor_all,common_anchor,true,5,dryrun_v1
C1_DRYRUN,mock_worker_06,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_anchor,anchor_all,common_anchor,true,6,dryrun_v1
C1_DRYRUN,mock_worker_06,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,Calibration_anchor,anchor_all,common_anchor,true,7,dryrun_v1
C1_DRYRUN,mock_worker_06,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,Calibration_anchor,anchor_all,common_anchor,true,8,dryrun_v1
C1_DRYRUN,mock_worker_06,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,Calibration_anchor,anchor_all,common_anchor,true,9,dryrun_v1
C1_DRYRUN,mock_worker_06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,Calibration_anchor,anchor_all,common_anchor,true,10,dryrun_v1
C1_DRYRUN,mock_worker_06,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,11,dryrun_v1
C1_DRYRUN,mock_worker_06,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,Calibration_anchor,anchor_all,common_anchor,true,12,dryrun_v1
C1_DRYRUN,mock_worker_06,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,Calibration_core,core_rr_k5,balanced_core,false,13,dryrun_v1
C1_DRYRUN,mock_worker_06,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_core,core_rr_k5,balanced_core,false,14,dryrun_v1
C1_DRYRUN,mock_worker_06,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,Calibration_core,core_rr_k5,balanced_core,false,15,dryrun_v1
C1_DRYRUN,mock_worker_06,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,Calibration_core,core_rr_k5,balanced_core,false,16,dryrun_v1
C1_DRYRUN,mock_worker_06,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,Calibration_core,core_rr_k5,balanced_core,false,17,dryrun_v1
C1_DRYRUN,mock_worker_06,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Calibration_core,core_rr_k5,balanced_core,false,18,dryrun_v1
C1_DRYRUN,mock_worker_06,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,Calibration_core,core_rr_k5,balanced_core,false,19,dryrun_v1
C1_DRYRUN,mock_worker_06,B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,Calibration_core,core_rr_k5,balanced_core,false,20,dryrun_v1
C1_DRYRUN,mock_worker_06,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,Calibration_core,core_rr_k5,balanced_core,false,21,dryrun_v1
C1_DRYRUN,mock_worker_06,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Calibration_core,core_rr_k5,balanced_core,false,22,dryrun_v1
C1_DRYRUN,mock_worker_06,X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,Calibration_core,core_rr_k5,balanced_core,false,23,dryrun_v1
C1_DRYRUN,mock_worker_06,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,core_rr_k5,balanced_core,false,24,dryrun_v1
C1_DRYRUN,mock_worker_06,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,Calibration_core,core_rr_k5,balanced_core,false,25,dryrun_v1
C1_DRYRUN,mock_worker_06,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,Calibration_core,core_rr_k5,balanced_core,false,26,dryrun_v1
C1_DRYRUN,mock_worker_06,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,Calibration_core,core_rr_k5,balanced_core,false,27,dryrun_v1
C1_DRYRUN,mock_worker_06,e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,Calibration_core,core_rr_k5,balanced_core,false,28,dryrun_v1
C1_DRYRUN,mock_worker_06,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,Calibration_core,core_rr_k5,balanced_core,false,29,dryrun_v1
C1_DRYRUN,mock_worker_06,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,Calibration_core,core_rr_k5,balanced_core,false,30,dryrun_v1
C1_DRYRUN,mock_worker_06,B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,B6ByNegPMKs_b5dcbc0109a344a281d8ae467ccf3fc2,Calibration_core,core_rr_k5,balanced_core,false,31,dryrun_v1
C1_DRYRUN,mock_worker_06,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_core,core_rr_k5,balanced_core,false,32,dryrun_v1
C1_DRYRUN,mock_worker_06,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,Calibration_core,core_rr_k5,balanced_core,false,33,dryrun_v1
C1_DRYRUN,mock_worker_07,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,Calibration_anchor,anchor_all,common_anchor,true,1,dryrun_v1
C1_DRYRUN,mock_worker_07,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_anchor,anchor_all,common_anchor,true,2,dryrun_v1
C1_DRYRUN,mock_worker_07,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,Calibration_anchor,anchor_all,common_anchor,true,3,dryrun_v1
C1_DRYRUN,mock_worker_07,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,Calibration_anchor,anchor_all,common_anchor,true,4,dryrun_v1
C1_DRYRUN,mock_worker_07,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,Calibration_anchor,anchor_all,common_anchor,true,5,dryrun_v1
C1_DRYRUN,mock_worker_07,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_anchor,anchor_all,common_anchor,true,6,dryrun_v1
C1_DRYRUN,mock_worker_07,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,Calibration_anchor,anchor_all,common_anchor,true,7,dryrun_v1
C1_DRYRUN,mock_worker_07,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,Calibration_anchor,anchor_all,common_anchor,true,8,dryrun_v1
C1_DRYRUN,mock_worker_07,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,Calibration_anchor,anchor_all,common_anchor,true,9,dryrun_v1
C1_DRYRUN,mock_worker_07,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,Calibration_anchor,anchor_all,common_anchor,true,10,dryrun_v1
C1_DRYRUN,mock_worker_07,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,11,dryrun_v1
C1_DRYRUN,mock_worker_07,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,Calibration_anchor,anchor_all,common_anchor,true,12,dryrun_v1
C1_DRYRUN,mock_worker_07,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,Calibration_core,core_rr_k5,balanced_core,false,13,dryrun_v1
C1_DRYRUN,mock_worker_07,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_core,core_rr_k5,balanced_core,false,14,dryrun_v1
C1_DRYRUN,mock_worker_07,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,Calibration_core,core_rr_k5,balanced_core,false,15,dryrun_v1
C1_DRYRUN,mock_worker_07,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,Calibration_core,core_rr_k5,balanced_core,false,16,dryrun_v1
C1_DRYRUN,mock_worker_07,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,Calibration_core,core_rr_k5,balanced_core,false,17,dryrun_v1
C1_DRYRUN,mock_worker_07,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Calibration_core,core_rr_k5,balanced_core,false,18,dryrun_v1
C1_DRYRUN,mock_worker_07,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,Calibration_core,core_rr_k5,balanced_core,false,19,dryrun_v1
C1_DRYRUN,mock_worker_07,B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,Calibration_core,core_rr_k5,balanced_core,false,20,dryrun_v1
C1_DRYRUN,mock_worker_07,yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d,yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d,Calibration_core,core_rr_k5,balanced_core,false,21,dryrun_v1
C1_DRYRUN,mock_worker_07,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Calibration_core,core_rr_k5,balanced_core,false,22,dryrun_v1
C1_DRYRUN,mock_worker_07,X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,Calibration_core,core_rr_k5,balanced_core,false,23,dryrun_v1
C1_DRYRUN,mock_worker_07,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,core_rr_k5,balanced_core,false,24,dryrun_v1
C1_DRYRUN,mock_worker_07,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,Calibration_core,core_rr_k5,balanced_core,false,25,dryrun_v1
C1_DRYRUN,mock_worker_07,e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,Calibration_core,core_rr_k5,balanced_core,false,26,dryrun_v1
C1_DRYRUN,mock_worker_07,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,Calibration_core,core_rr_k5,balanced_core,false,27,dryrun_v1
C1_DRYRUN,mock_worker_07,e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,Calibration_core,core_rr_k5,balanced_core,false,28,dryrun_v1
C1_DRYRUN,mock_worker_07,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,Calibration_core,core_rr_k5,balanced_core,false,29,dryrun_v1
C1_DRYRUN,mock_worker_07,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,Calibration_core,core_rr_k5,balanced_core,false,30,dryrun_v1
C1_DRYRUN,mock_worker_07,B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,Calibration_core,core_rr_k5,balanced_core,false,31,dryrun_v1
C1_DRYRUN,mock_worker_07,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_core,core_rr_k5,balanced_core,false,32,dryrun_v1
C1_DRYRUN,mock_worker_07,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,Calibration_core,core_rr_k5,balanced_core,false,33,dryrun_v1
C1_DRYRUN,mock_worker_08,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,Calibration_anchor,anchor_all,common_anchor,true,1,dryrun_v1
C1_DRYRUN,mock_worker_08,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_anchor,anchor_all,common_anchor,true,2,dryrun_v1
C1_DRYRUN,mock_worker_08,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,Calibration_anchor,anchor_all,common_anchor,true,3,dryrun_v1
