schema_version,annotation_identity,canonical_annotation_id,canonical_annotation_id_legacy_alias,raw_annotation_id,annotation_unique_id,raw_stage,stage,block_index,raw_project_id,project_id,raw_runtime_task_id,runtime_task_id,raw_task_data_task_id,raw_task_data_planned_task_id,planned_task_id,base_task_id,image_id,building_id,raw_worker_id,worker_id,raw_condition,assistance_exposure,task_lane,scope_status,dataset_group,task_stratum,language_group,assignment_provenance,canonical_selection_status,historical_primary_eligibility_status,historical_primary_eligibility_source_field,historical_formal_assignment_status,legacy_exclusion_reason,raw_geometry_point_count,raw_geometry_computable,lead_time_seconds,lead_time_status,planned_import_match_status,planned_import_source_paths_json,raw_export_path,raw_export_sha256,canonical_reconciliation_path,canonical_reconciliation_sha256
uncertainty_substrate_v1,P1|0|29|3089|8|3489,5420c60e81d14ca8,,3489,6f41196f-2f95-4a56-b3c6-83c3a2da025e,P1,P1,0,29,29,3089,3089,493,,493,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,8,8,semi,model_preannotation,screening,not_adjudicated,PreScreen_semi,prescreen_semi,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,319.072,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|1|4822,632220d24507015a,,4822,4f0e2217-7a7c-4493-b8b4-15d68cd18290,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,1,1,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,19.174,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|10|3199,3a06d95fdf379816,,3199,b0901510-beea-466c-8e5d-92e0bc75fc3e,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,10,10,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,44.15,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|11|3576,fb4d8560e355af7e,,3576,b0ec5a37-08b9-4c16-8382-8703373a310e,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,11,11,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,65.765,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|12|3462,2363f1899a906f6f,,3462,94666632-22c4-4d4a-96ae-ab999fe27a1f,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,12,12,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,42.314,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|13|3367,5f13962e564d0d52,,3367,ed2d0110-1832-4245-86fc-324909119dcf,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,13,13,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,1.924,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|14|3537,adef48d62993c490,,3537,b1a0f3f1-6a8b-4ad7-8228-40f305051b9a,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,14,14,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,4.883,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|15|3629,32386fcf9fb30375,,3629,3c56db29-47b7-4f86-82bb-14c8c522a377,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,15,15,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,129.483,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|17|3142,71729ab9c7569f1c,,3142,b625a5ea-7047-43b0-8670-dfc18f3862db,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,17,17,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,34.648,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|18|4765,69b748f6eb971312,,4765,c59140c0-7dbe-4962-8008-de771819b029,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,18,18,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,17.199,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|19|4623,36a4d17901b03d45,,4623,6e49abaf-c96c-4099-b4ea-5ea95770cede,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,19,19,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,9,false,16.978,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|2|4718,56f8882bd06575e0,,4718,7b3e24fb-9f2a-4555-90bd-00810902a2db,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,2,2,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,0.779,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|21|3705,a0b9d67c00beeed2,,3705,e8593328-31c5-4f91-82a4-37a963e683d5,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,21,21,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,18.654,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|26|3809,f3cf98ed530effc1,,3809,edb750a0-16ec-4390-89ef-f91f44c7984a,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,26,26,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,0,false,4.847,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|27|4009,3c0d7a12c8c88472,,4009,91a13237-dddc-4822-a667-ac472640469b,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,27,27,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,24.162,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|28|3961,5f11cf7a5e9e864a,,3961,027ec187-22cf-4371-bb9c-3b5b507680f2,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,28,28,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,45.331,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|29|4570,531bf7a7ee88f707,,4570,c55109e9-e9fb-4f4b-b199-5b1ff29f3ae3,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,29,29,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,146.944,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|30|4202,81dea2dc73f99d91,,4202,7097f4e2-8c17-4e4a-8169-9a75a085da49,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,30,30,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,145.792,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|31|4131,2d47294ca7fcec72,,4131,df3e61d9-92e2-488f-ad21-9f652bdcf24a,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,31,31,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,95.949,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|32|4267,983982d4bd6a6054,,4267,61a74347-ee27-4c2f-a3c3-9f03e11bf443,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,32,32,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,234.864,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|33|4231,0bc7f316c3bc455b,,4231,6ddcf30f-34e8-4cd5-a73f-5af60ed28243,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,33,33,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,440.138,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|34|4430,ea568321af4d7ba2,,4430,5e9a62b9-ef19-4cdb-89d4-35e5febdf716,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,34,34,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,154.415,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|35|4340,05eb948b2ffa3e8a,,4340,d201c934-4379-4fdd-858d-8d39fb9edc03,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,35,35,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,39.259,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|36|4599,028464efb23f49f4,,4599,2e3d17d5-b5f9-4fd0-8d09-89f628132fca,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,36,36,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,770.909,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|39|3134|37|4492,f37fb82e6c7c602f,,4492,4ec858dd-e322-4ef2-b3e6-b78f8d5ec2b8,P1,P1,0,39,39,3134,3134,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,37,37,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,170.181,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json,f79fb49ae72195c4fbea4934f17ac6235d75da513fa8fbfc11c993ad726a84ae,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
uncertainty_substrate_v1,P1|0|28|3062|6|3311,79e12393ae798c89,,3311,25aa2ba5-8bf4-484b-83a7-fd379887e417,P1,P1,0,28,28,3062,3062,556,,556,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,6,6,manual,none,screening,researcher_in_scope,PreScreen_manual,prescreen_manual,,not_recorded,selected,eligible,P1.upstream_eligible_for_primary_analysis,not_applicable,not_applicable,8,true,19.164,available,exact_stage_block_base_condition,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]",analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
