schema_version,table_name,field_name,data_type,description_zh,missing_semantics_zh,source_role
uncertainty_substrate_v1,geometry_variants.csv,source_path,string,geometry_variants.csv 的稳定机器字段 `source_path`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_variants.csv,source_sha256,string,geometry_variants.csv 的稳定机器字段 `source_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,schema_version,string,geometry_pairwise.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,geometry_pair_id,string,geometry_pairwise.csv 的稳定机器字段 `geometry_pair_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,base_task_id,string,geometry_pairwise.csv 的稳定机器字段 `base_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,raw_condition,string,原始条件码，不承担 task lane 或 scope 的复合语义。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,variant,string,几何版本：raw、strict_normalized 或 repaired。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,left_canonical_annotation_id,string,geometry_pairwise.csv 的稳定机器字段 `left_canonical_annotation_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,right_canonical_annotation_id,string,geometry_pairwise.csv 的稳定机器字段 `right_canonical_annotation_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,left_worker_id,string,geometry_pairwise.csv 的稳定机器字段 `left_worker_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,right_worker_id,string,geometry_pairwise.csv 的稳定机器字段 `right_worker_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,left_point_count,integer_or_blank,geometry_pairwise.csv 的稳定机器字段 `left_point_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,right_point_count,integer_or_blank,geometry_pairwise.csv 的稳定机器字段 `right_point_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,cyclic_rmse_diagonal_normalized,number_or_blank,geometry_pairwise.csv 的稳定机器字段 `cyclic_rmse_diagonal_normalized`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,cyclic_rmse_status,number_or_blank,geometry_pairwise.csv 的稳定机器字段 `cyclic_rmse_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,boundary_similarity,number_or_blank,geometry_pairwise.csv 的稳定机器字段 `boundary_similarity`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,wallwall_similarity,number_or_blank,geometry_pairwise.csv 的稳定机器字段 `wallwall_similarity`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,metric_compatible,boolean,geometry_pairwise.csv 的稳定机器字段 `metric_compatible`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,pointwise_correspondence_compatible,boolean,geometry_pairwise.csv 的稳定机器字段 `pointwise_correspondence_compatible`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,correspondence_status,string,geometry_pairwise.csv 的稳定机器字段 `correspondence_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,cyclic_correspondence_json,json_string,geometry_pairwise.csv 的稳定机器字段 `cyclic_correspondence_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,alignment_direction,string,geometry_pairwise.csv 的稳定机器字段 `alignment_direction`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,alignment_rotation,string,geometry_pairwise.csv 的稳定机器字段 `alignment_rotation`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,alignment_insertion_count,integer_or_blank,geometry_pairwise.csv 的稳定机器字段 `alignment_insertion_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,alignment_deletion_count,integer_or_blank,geometry_pairwise.csv 的稳定机器字段 `alignment_deletion_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,alignment_ambiguous,string,geometry_pairwise.csv 的稳定机器字段 `alignment_ambiguous`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,pairwise_algorithm_version,string,geometry_pairwise.csv 的稳定机器字段 `pairwise_algorithm_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,geometry_pairwise.csv,pairwise_algorithm_sha256,string,geometry_pairwise.csv 的稳定机器字段 `pairwise_algorithm_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,schema_version,string,meta_response_long.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,meta_response_long_id,string,meta_response_long.csv 的稳定机器字段 `meta_response_long_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,canonical_annotation_id,string,规范选中的标注记录身份；字符串。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,base_task_id,string,meta_response_long.csv 的稳定机器字段 `base_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,raw_condition,string,原始条件码，不承担 task lane 或 scope 的复合语义。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,worker_id,string,meta_response_long.csv 的稳定机器字段 `worker_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,field_name,string,meta_response_long.csv 的稳定机器字段 `field_name`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,choice_index,string,meta_response_long.csv 的稳定机器字段 `choice_index`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,choice_raw,string,meta_response_long.csv 的稳定机器字段 `choice_raw`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,choice_code,string,meta_response_long.csv 的稳定机器字段 `choice_code`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,response_state,string,positive、explicit_negative、unasserted 或 not_evaluable。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,field_applicability,string,meta_response_long.csv 的稳定机器字段 `field_applicability`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,response_timing_status,string,meta_response_long.csv 的稳定机器字段 `response_timing_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,structural_na_reason,string,meta_response_long.csv 的稳定机器字段 `structural_na_reason`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,response_conflict,string,meta_response_long.csv 的稳定机器字段 `response_conflict`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,source_path,string,meta_response_long.csv 的稳定机器字段 `source_path`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_long.csv,source_sha256,string,meta_response_long.csv 的稳定机器字段 `source_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,schema_version,string,meta_response_set.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,meta_response_set_id,string,meta_response_set.csv 的稳定机器字段 `meta_response_set_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,canonical_annotation_id,string,规范选中的标注记录身份；字符串。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,base_task_id,string,meta_response_set.csv 的稳定机器字段 `base_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,raw_condition,string,原始条件码，不承担 task lane 或 scope 的复合语义。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,worker_id,string,meta_response_set.csv 的稳定机器字段 `worker_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,field_name,string,meta_response_set.csv 的稳定机器字段 `field_name`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,choice_set_json,json_string,meta_response_set.csv 的稳定机器字段 `choice_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,choice_code_set_json,json_string,meta_response_set.csv 的稳定机器字段 `choice_code_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,response_state,string,positive、explicit_negative、unasserted 或 not_evaluable。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,field_applicability,string,meta_response_set.csv 的稳定机器字段 `field_applicability`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,contains_positive,string,meta_response_set.csv 的稳定机器字段 `contains_positive`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,contains_explicit_negative,string,meta_response_set.csv 的稳定机器字段 `contains_explicit_negative`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,response_conflict,string,meta_response_set.csv 的稳定机器字段 `response_conflict`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,response_timing_status,string,meta_response_set.csv 的稳定机器字段 `response_timing_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,structural_na_reason,string,meta_response_set.csv 的稳定机器字段 `structural_na_reason`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,source_path,string,meta_response_set.csv 的稳定机器字段 `source_path`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,meta_response_set.csv,source_sha256,string,meta_response_set.csv 的稳定机器字段 `source_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,schema_version,string,proposal_fact.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,proposal_id,string,proposal_fact.csv 的稳定机器字段 `proposal_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,base_task_id,string,proposal_fact.csv 的稳定机器字段 `base_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,image_id,string,proposal_fact.csv 的稳定机器字段 `image_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,building_id,string,proposal_fact.csv 的稳定机器字段 `building_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,initialization_source_kind,string,proposal_fact.csv 的稳定机器字段 `initialization_source_kind`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,initialization_import_sha256_set_json,json_string,proposal_fact.csv 的稳定机器字段 `initialization_import_sha256_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,initialization_prediction_sha256,string,proposal_fact.csv 的稳定机器字段 `initialization_prediction_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,initial_geometry_hash,string,proposal_fact.csv 的稳定机器字段 `initial_geometry_hash`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,initial_points_json,json_string,proposal_fact.csv 的稳定机器字段 `initial_points_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,initial_point_count,integer_or_blank,proposal_fact.csv 的稳定机器字段 `initial_point_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,initial_geometry_computable,string,proposal_fact.csv 的稳定机器字段 `initial_geometry_computable`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,initial_geometry_consistency_status,string,proposal_fact.csv 的稳定机器字段 `initial_geometry_consistency_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,planned_trap_family_set_json,json_string,proposal_fact.csv 的稳定机器字段 `planned_trap_family_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,trap_family_set_json,json_string,proposal_fact.csv 的稳定机器字段 `trap_family_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,reference_identity_set_json,json_string,proposal_fact.csv 的稳定机器字段 `reference_identity_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,reference_sha256_set_json,json_string,proposal_fact.csv 的稳定机器字段 `reference_sha256_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,reference_type_set_json,json_string,proposal_fact.csv 的稳定机器字段 `reference_type_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,reference_availability_status,string,proposal_fact.csv 的稳定机器字段 `reference_availability_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,response_count,integer_or_blank,proposal_fact.csv 的稳定机器字段 `response_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,worker_count,integer_or_blank,proposal_fact.csv 的稳定机器字段 `worker_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,source_path,string,proposal_fact.csv 的稳定机器字段 `source_path`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_fact.csv,source_sha256,string,proposal_fact.csv 的稳定机器字段 `source_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,schema_version,string,proposal_response.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,proposal_response_id,string,proposal_response.csv 的稳定机器字段 `proposal_response_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,proposal_id,string,proposal_response.csv 的稳定机器字段 `proposal_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,canonical_annotation_id,string,规范选中的标注记录身份；字符串。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,stage,string,统一阶段：P1、C1、C2-B 或 C2-A-RP。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,block_index,integer_or_blank,C2-A-RP 独立 block 编号；其他阶段为 0。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,base_task_id,string,proposal_response.csv 的稳定机器字段 `base_task_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,image_id,string,proposal_response.csv 的稳定机器字段 `image_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,building_id,string,proposal_response.csv 的稳定机器字段 `building_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,worker_id,string,proposal_response.csv 的稳定机器字段 `worker_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,raw_condition,string,原始条件码，不承担 task lane 或 scope 的复合语义。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,initial_points_json,json_string,proposal_response.csv 的稳定机器字段 `initial_points_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,final_points_json,json_string,proposal_response.csv 的稳定机器字段 `final_points_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,initial_point_count,integer_or_blank,proposal_response.csv 的稳定机器字段 `initial_point_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,final_point_count,integer_or_blank,proposal_response.csv 的稳定机器字段 `final_point_count`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,initial_geometry_hash,string,proposal_response.csv 的稳定机器字段 `initial_geometry_hash`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,final_geometry_hash,string,proposal_response.csv 的稳定机器字段 `final_geometry_hash`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,initial_to_final_rmse_diagonal_normalized,number_or_blank,proposal_response.csv 的稳定机器字段 `initial_to_final_rmse_diagonal_normalized`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,topology_changed,string,proposal_response.csv 的稳定机器字段 `topology_changed`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,exact_geometry_equal,string,proposal_response.csv 的稳定机器字段 `exact_geometry_equal`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,model_issue_choice_raw,string,proposal_response.csv 的稳定机器字段 `model_issue_choice_raw`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,model_issue_choice_set_json,json_string,proposal_response.csv 的稳定机器字段 `model_issue_choice_set_json`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,model_issue_response_status,string,proposal_response.csv 的稳定机器字段 `model_issue_response_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,model_issue_timing_status,string,proposal_response.csv 的稳定机器字段 `model_issue_timing_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,U_initial,number_or_blank,proposal_response.csv 的稳定机器字段 `U_initial`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,U_final,number_or_blank,proposal_response.csv 的稳定机器字段 `U_final`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,delta_U,number_or_blank,proposal_response.csv 的稳定机器字段 `delta_U`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,initial_structurally_valid,boolean,proposal_response.csv 的稳定机器字段 `initial_structurally_valid`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,final_structurally_valid,boolean,proposal_response.csv 的稳定机器字段 `final_structurally_valid`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,reference_identity,string,proposal_response.csv 的稳定机器字段 `reference_identity`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,reference_sha256,string,proposal_response.csv 的稳定机器字段 `reference_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,reference_type,string,proposal_response.csv 的稳定机器字段 `reference_type`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,reference_availability_status,string,proposal_response.csv 的稳定机器字段 `reference_availability_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,historical_formal_assignment_status,string,proposal_response.csv 的稳定机器字段 `historical_formal_assignment_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,historical_analysis_eligibility_status,string,proposal_response.csv 的稳定机器字段 `historical_analysis_eligibility_status`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,source_path,string,proposal_response.csv 的稳定机器字段 `source_path`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,proposal_response.csv,source_sha256,string,proposal_response.csv 的稳定机器字段 `source_sha256`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,schema_version,string,reference_measurement.csv 的稳定机器字段 `schema_version`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
uncertainty_substrate_v1,reference_measurement.csv,reference_measurement_id,string,reference_measurement.csv 的稳定机器字段 `reference_measurement_id`。,空值表示源未提供、结构不适用或不可评价；绝不自动解释为 0/false。,machine_output_schema
