schema_version,canonical_annotation_id,stage,block_index,project_id,runtime_task_id,base_task_id,raw_condition,worker_id,active_time_seconds,active_time_formal_available,historical_active_time_eligibility_status,timing_status,timing_rule_version,active_time_source,active_time_source_file,active_time_event_count,active_time_session_count,lead_time_seconds,lead_time_status,lead_time_is_active_time,event_fragment_role
uncertainty_substrate_v1,e86414515027abd0,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,11,263,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-31.jsonl,31,1,630.36,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,3f3f55f16eac83df,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,12,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,124.069,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,9275a01dcd852002,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,13,18,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-24.jsonl,1,1,9.266,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,2f0ae1d7e22229cf,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,14,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,27.252,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,c7fde7efc3f1dc23,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,15,129,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-03.jsonl,5,1,71.231,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,99be57a4c1340446,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,17,199,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-25.jsonl,9,1,184.843,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,2dfcccbef445d8fb,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,18,149,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-25.jsonl,9,1,127.338,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,854845dfd0d69ffa,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,19,11,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-27.jsonl,1,1,7.594,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,f675c9fafc654a6c,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,2,36,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-29.jsonl,2,1,33.726,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,707a9a5e46075152,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,21,47,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-04.jsonl,4,1,38.828,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,baa42873e21fe38c,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,26,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,5.092,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,fa807ea5905340d9,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,27,881,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-17.jsonl,30,2,791.164,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,5f286f5426b982a7,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,28,352,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-16.jsonl;active_times_2026-06-17.jsonl,18,2,355.29,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,233568c89e42b8bb,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,29,425,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-24.jsonl,19,1,429.6,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,f14cfdfa014f4398,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,30,282,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-17.jsonl,14,1,249.815,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,47e21b5afd7c7b77,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,31,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,335.78,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,809d1c3be329e98c,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,32,233,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-20.jsonl;active_times_2026-06-21.jsonl,10,1,175.181,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,8edf1145794bfd4f,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,33,138,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-21.jsonl,12,1,134.615,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,37d740ea8d0d8493,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,34,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,190.905,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,fe83d3b0d2bab0e8,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,35,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,215.082,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,1d83c0fba980b573,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,36,644,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-23.jsonl,45,1,1025.105,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,3c1e685ec9863c21,P1,0,41,3178,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,37,697,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-22.jsonl;active_times_2026-06-23.jsonl,28,1,1068.453,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,6e96384968cba7c3,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,6,35,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-22.jsonl,3,1,3.443,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,de16a61e2d1bb437,P1,0,30,3106,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,oos,8,478,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-11.jsonl,19,1,507.383,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,9b288798a70abf19,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,1,56,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-30.jsonl,4,1,45.639,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,eeb7cf09ee96e34c,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,10,51,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-21.jsonl,5,1,40.047,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,42022c04b169cb33,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,11,53,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-31.jsonl,4,2,35.717,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,34322c1803ecc10f,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,12,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,68.827,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,42b0e6e9fd383cc9,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,13,60,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-24.jsonl,7,1,22.119,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,82970ffa463dfabe,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,14,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,34.64,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,8533d11a5e0b7dbf,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,15,55,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-21.jsonl;active_times_2026-06-01.jsonl,4,2,39.384,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,db9b6396393de960,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,17,92,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-19.jsonl;active_times_2026-05-25.jsonl,6,2,81.439,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,20a869d68a5fe7a0,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,18,270,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-25.jsonl;active_times_2026-06-18.jsonl,15,2,108.123,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,f4f2c10eeb50a0d6,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,19,21,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-27.jsonl;active_times_2026-06-28.jsonl,4,2,7.221,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,02be3fa1bec88b02,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,2,133,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-20.jsonl;active_times_2026-06-13.jsonl,6,2,10.383,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,2413f1596849ef9b,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,21,67,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-04.jsonl,3,1,34.439,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,920097581a74c28d,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,26,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,14.346,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,dfb59e0acb27e23d,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,27,315,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-17.jsonl,12,2,90.51,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,ce1f8d8e19ffffeb,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,28,166,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-16.jsonl,9,1,209.996,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,1fbbddc98c74aeb0,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,29,462,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-24.jsonl;active_times_2026-06-25.jsonl,18,2,407.301,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,867a61b4c60969d2,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,30,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,410.887,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,4e299dc6bda4eef4,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,31,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,617.644,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,c3fc3f4b6aeb53b0,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,32,291,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-20.jsonl;active_times_2026-06-21.jsonl,12,1,262.088,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,c88ef7c6614c3d19,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,33,304,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-21.jsonl,14,1,255.092,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,90520932aee1bf49,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,34,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,239.323,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,9f90d9f93e93c9bf,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,35,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,76.537,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,fbde960cac90f821,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,36,819,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-28.jsonl,36,1,1361.402,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,4651933458778c15,P1,0,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,37,395,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-22.jsonl,14,1,391.506,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,5e49a3ca719154b8,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,6,19,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-22.jsonl,3,1,2.78,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,3cfe12d6a5ea827b,P1,0,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,8,218,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-29.jsonl,14,1,123.983,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,2b75349a0d747440,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,1,65,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-30.jsonl,4,1,18.052,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,b3d91348061353b4,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,10,38,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-21.jsonl,2,1,29.069,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,d54323b15af787a3,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,11,58,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-31.jsonl,4,1,54.937,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,b2be1df92c78eded,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,12,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,30.667,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,00e1f0475f32cb49,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,13,10,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-25.jsonl,2,1,0.998,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,d90b8277604eeace,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,14,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,0.961,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,7834e8d354a01da4,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,15,123,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-01.jsonl,5,1,119.677,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,0fff707ce84d6609,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,17,38,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-19.jsonl,5,1,30.678,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,62836cb5439d47d2,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,18,52,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-30.jsonl,3,1,21.905,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,6c4763b8a94746c7,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,19,71,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-27.jsonl;active_times_2026-06-29.jsonl,8,2,15.578,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,6d60091b52a8a93c,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,2,32,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-29.jsonl,3,1,1.102,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,5436c4f88262ddc5,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,21,25,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-04.jsonl,2,1,16.469,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,6c8724da46881482,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,26,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,7.996,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,0c054ac3932985cb,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,27,683,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-17.jsonl,26,4,35.907,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,121644cf341ee37d,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,28,207,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-17.jsonl,10,1,172.893,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,fb8ee4635680f271,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,29,122,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-25.jsonl,6,2,89.726,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,699e590cdc0187eb,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,30,29,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-20.jsonl,2,1,24.552,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,6f9679a3058624e4,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,31,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,100.737,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,bc1cd87a35fe5e07,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,32,397,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-21.jsonl,17,1,327.091,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,67cd0f7506bc51c3,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,33,179,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-20.jsonl,10,1,300.297,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,fe443220e5338d14,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,34,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,169.313,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,0f871667c1e1a335,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,35,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,46.032,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,94d4b4a63d7f84cc,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,36,1074,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-21.jsonl;active_times_2026-06-26.jsonl;active_times_2026-06-27.jsonl,46,2,1218.165,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,5e3a87e01e8c7a68,P1,0,39,3133,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,37,174,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-22.jsonl,7,1,165.06,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,d51ae1a5831a491f,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,6,30,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-22.jsonl,3,1,15.747,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,b38098dbc883b897,P1,0,28,3061,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,8,106,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-12.jsonl,4,1,99.123,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,0e0501745974e880,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,1,33,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-30.jsonl,3,1,26.272,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,f0a357dcd7d8d4c6,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,10,22,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-21.jsonl,2,1,20.599,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,92e4a4cf1ae73f69,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,11,30,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-31.jsonl,2,1,23.149,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,47377755fedf1482,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,12,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,35.633,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,39a34b830ea11490,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,13,77,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-24.jsonl,4,1,39.651,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,3c4a2ede557a62f2,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,14,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,57.379,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,552a0858ecbce9ad,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,15,38,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-01.jsonl,2,1,34.484,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,1445e3889419575a,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,17,33,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-05-25.jsonl,4,1,21.384,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,f432b7968aecb5bc,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,18,80,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-20.jsonl,6,1,60.57,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,0162b7ec9d17cddb,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,19,14,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-27.jsonl,3,1,7.953,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,1f8fe248fb55c43e,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,2,19,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-29.jsonl,1,1,14.622,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,202420376d62cfbb,P1,0,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,21,17,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-04.jsonl,3,1,7.619,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,3b71663b67699ebf,P1,0,40,3169,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,26,,false,ineligible,fallback_no_direct_log,frozen_stage_task_worker_active_time,lead_time_fallback,,0,0,67.417,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,19a327730863506b,P1,0,40,3169,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,27,190,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-17.jsonl,9,1,100.93,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,0dce4a0f997ffd15,P1,0,40,3169,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,28,252,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-16.jsonl,12,1,154,available,false,audit_only_never_backfill_active_time
uncertainty_substrate_v1,7667b010a9c90570,P1,0,40,3169,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,29,195,true,eligible,project+task+annotator,frozen_stage_task_worker_active_time,log,active_times_2026-06-25.jsonl,7,1,373.051,available,false,audit_only_never_backfill_active_time
