schema_version,image_id,base_task_id,building_id,image_reference,image_reference_sha256,stage_set_json,block_index_set_json,raw_condition_set_json,task_context_count,canonical_annotation_count,worker_count,planned_import_source_paths_json,raw_export_source_paths_json
uncertainty_substrate_v1,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.jpg,7d327871cb0767c0d6e82fc17b70948040ec63d758530d02d024d292364422bc,"[""C2-B""]","[""0""]","[""manual""]",1,20,20,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json"",""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json""]"
uncertainty_substrate_v1,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.jpg,5e8f805b1f4ddac6916103f56e639897cbba63ed4ac74290724493c48c304dbb,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
uncertainty_substrate_v1,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2.jpg,81e9319291df9f04dec89cdd524f6c17af8b5d2d7143a0443ebbe1fc55846d6a,"[""C2-A-RP""]","[""1""]","[""manual""]",1,1,1,"[""import_json/c2a_rp/c2a_rp_block_1_import_zh.json""]","[""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json""]"
uncertainty_substrate_v1,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a.jpg,95a0b30eaafc5e1672b7afddcb178d49da909e19383b91818d74e56c3a3d48f0,"[""C2-A-RP"",""C2-B""]","[""0"",""2""]","[""manual""]",2,3,3,"[""import_json/c2a_rp/c2a_rp_block_2_import_zh.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json"",""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,cee6588fc1da9ebfee405c6aa807ea5d1e2c2c99138df9b200d78a340153c2c2,"[""C1""]","[""0""]","[""manual"",""semi""]",2,9,9,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json"",""export_label/stage2_English/project-68-at-2026-07-30-13-02-cf7d8306.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.jpg,1225058e7fcea2640701fb0d77c7c77e1cee273377f8af575b01dc841667f5de,"[""C1""]","[""0""]","[""manual""]",1,5,5,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282.jpg,45ddabf513bd1f1ef5768e2cb8a322535a648829ad25e493046d5533b35b95f4,"[""P1""]","[""0""]","[""oos""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-41-at-2026-06-28-05-13-8641854f.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.jpg,d637614027d0b03705ad94d62256c0251add5591a278f14c940a499eea55fb5f,"[""P1""]","[""0""]","[""oos""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-41-at-2026-06-28-05-13-8641854f.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.jpg,0ec92a89bccd3d5c8414078b6559f24a54d93a78afefff1adb13ec2d4051c63a,"[""P1""]","[""0""]","[""manual""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.jpg,b3ce53d90804ef8071252f585ec6ff5e6862b14c9a018d6f61d5aed9a7d30ee4,"[""P1""]","[""0""]","[""manual""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,80bdc6166643d8f698c772d36e07a1b34bb1691fd06dc66b3be3473c31450423,"[""C1""]","[""0""]","[""manual"",""semi""]",2,11,11,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json"",""export_label/stage2_English/project-68-at-2026-07-30-13-02-cf7d8306.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.jpg,da740ac6625529a5955cf5214c4e6179a162b0e155f5707136546210603717d7,"[""C1""]","[""0""]","[""manual""]",1,5,5,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg,d22cc0a8633d7b6b0ff2b7931ee3f8c637dc1a3782c35f84a07d807cec86c0b6,"[""C1""]","[""0""]","[""manual""]",1,23,23,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_anchor_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_anchor_import_zh.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_anchor_import_zh_with_gt_id2_v1.json""]","[""export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json"",""export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.jpg,0fe33bfaa5c014f1781868940ab3f7f69561650c1e938014661e5004e81b78b0,"[""C1""]","[""0""]","[""manual""]",1,5,5,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
uncertainty_substrate_v1,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,c17315a69533117000254d05cdf8e1fbb0e047515d7fafa66d708dd2275b79ac,"[""P1""]","[""0""]","[""oos""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-41-at-2026-06-28-05-13-8641854f.json""]"
uncertainty_substrate_v1,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.jpg,e47fbf8425880f7ec90d9b88c981acec289b932fca576a740b8e02320c98f06e,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json""]"
uncertainty_substrate_v1,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.jpg,631f3b6f52959cc64ab43dd63fb5e0f5549b9fa6eebd39af7a5afce4b2b124de,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json""]"
uncertainty_substrate_v1,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.jpg,a90e54c3704973abc0e696acce950d2a5fca1d5caa328cc916a654266668a6ab,"[""C2-A-RP"",""C2-B""]","[""0"",""1"",""2""]","[""manual""]",3,7,7,"[""import_json/c2a_rp/c2a_rp_block_1_import_foreign_https.json"",""import_json/c2a_rp/c2a_rp_block_1_import_zh.json"",""import_json/c2a_rp/c2a_rp_block_2_import_foreign_https.json"",""import_json/c2a_rp/c2a_rp_block_2_import_zh.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json"",""export_label/c2arp_block1/project-78-at-2026-08-10-07-22-d878a022.json"",""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json"",""export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json"",""export_label/c2arp_block2/project-85-at-2026-08-14-08-36-71fffb37.json""]"
uncertainty_substrate_v1,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.jpg,7edd8b49fa3f68079d7efd6852186bf4a3d2a684218406d8ded8d95e21dce297,"[""C2-B""]","[""0""]","[""manual""]",1,20,20,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json"",""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json""]"
uncertainty_substrate_v1,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.jpg,79913aa89fc5d80e1ac2f15d0ed5f01d8f3dabf581a3a98c2c9e159e94472f9f,"[""C2-A-RP"",""C2-B""]","[""0"",""1""]","[""manual""]",2,5,5,"[""import_json/c2a_rp/c2a_rp_block_1_import_foreign_https.json"",""import_json/c2a_rp/c2a_rp_block_1_import_zh.json"",""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_English/project-76-at-2026-08-06-14-41-45400e98.json"",""export_label/c2arp_block1/project-78-at-2026-08-10-07-22-d878a022.json"",""export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json""]"
uncertainty_substrate_v1,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.jpg,9b865136954eeec9e8b4f0ad2f978993b5b36ccf64e11847db4aef39794d49b9,"[""C2-B""]","[""0""]","[""manual""]",1,2,2,"[""import_json/c2b/c2b_D8_batch_a_import_foreign_https.json"",""import_json/c2b/c2b_D8_batch_a_import_zh.json""]","[""export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json""]"
uncertainty_substrate_v1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,669b88d7949cac8f8105f2613fe52346ede1caa5e12deacf8960d150ace6bc26,"[""P1""]","[""0""]","[""semi""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-40-at-2026-06-28-05-14-bb74a057.json""]"
uncertainty_substrate_v1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.jpg,aeb7740909c0a1ef0b973b1532217a194c1b36b6246a88f148cb4ca065be7d5b,"[""C1""]","[""0""]","[""manual""]",1,5,5,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
uncertainty_substrate_v1,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,73b8b87d4fcd4de3585cb797501b7a4c8f86b90bcfe891c0147d78110102dd8c,"[""P1""]","[""0""]","[""manual""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json""]"
uncertainty_substrate_v1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9.jpg,302bcfcc28f29378b5bc5e89e076fbad14a959d7e9fc3128cf7a12162499ff7c,"[""C1""]","[""0""]","[""manual"",""semi""]",2,9,9,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json"",""export_label/stage2_English/project-68-at-2026-07-30-13-02-cf7d8306.json""]"
uncertainty_substrate_v1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,34e6ae62bc8aeb30255a11df0d53a518ed21453ba0319deac79c8ba89e61358a,"[""C1""]","[""0""]","[""manual"",""semi""]",2,9,9,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json"",""export_label/stage2_English/project-68-at-2026-07-30-13-02-cf7d8306.json""]"
uncertainty_substrate_v1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.jpg,7aa78be8eeaf947350f655fe83415dce89c1c7ddc4e1989e64abada5c3860920,"[""C1""]","[""0""]","[""manual"",""semi""]",2,10,10,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_semi_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json"",""export_label/stage2_English/project-68-at-2026-07-30-13-02-cf7d8306.json""]"
uncertainty_substrate_v1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.jpg,a20525fda0b3e76532b14da67b49839307c623185f1cf085ff6b9dec5a76a2a9,"[""C1""]","[""0""]","[""manual""]",1,5,5,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json"",""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
uncertainty_substrate_v1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,8c79d6be843d8842af9539366401b5c28143c7a0fa41354a82f3ad5842142acd,"[""P1""]","[""0""]","[""semi""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-40-at-2026-06-28-05-14-bb74a057.json""]"
uncertainty_substrate_v1,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15.jpg,be7abc104e3973a43a11b76530b2fc3865bfc2ac4132e77b0d642263193e737f,"[""P1""]","[""0""]","[""manual""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-39-at-2026-06-28-05-14-65ca3316.json""]"
uncertainty_substrate_v1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.jpg,e9f844cc781fe70634bfcde041bb7b4a3edab76c043b60aec83243c3da9373f4,"[""P1""]","[""0""]","[""semi""]",1,26,26,"[""import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json""]","[""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json"",""analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-40-at-2026-06-28-05-14-bb74a057.json""]"
uncertainty_substrate_v1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.jpg,4c338ad14350ef4761bb1d4c1317180bb8312fc09278eeb4e577a77fc07742e7,"[""C1""]","[""0""]","[""manual""]",1,5,5,"[""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_foreign_https.json"",""import_json/calibration_c1_v3_1_formal/c1_v3_1_core_import_zh.json""]","[""export_label/stage2_English/project-67-at-2026-07-30-13-01-f5126135.json""]"
