stage,stage_zh,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,negative_metric_change_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_negative_metric_change_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,negative_metric_change_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_negative_metric_change_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,negative_metric_change_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_negative_metric_change_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,negative_metric_change_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_negative_metric_change_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure_x,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_negative_metric_change_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_negative_metric_change_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_negative_metric_change_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_negative_metric_change_handling_eps_0_05,proposal_failure_binary,edited_binary,improved_binary,negative_metric_change_binary,edited_bool,condition,condition_zh,metric_change_class,edit_magnitude_px_equivalent,edit_magnitude_band,geometry_hash_changed,topology_changed,tag_codes,tag_labels_zh,acceptable_tag,trivial_tag,in_scope_tag,model_issue_tag,explicit_model_problem_tag,iou_to_gt,worker_caused_structural_failure_y,gt_score_computable,geometry_reference_status,structural_failure_bool,cluster_rank,cluster_support,cluster_count,is_largest_mode,is_supported_minority_mode,n_pairs,task_centered_n_pairs,active_time_observed_seconds,lead_time_seconds,active_time_measurement_class,active_time_source,lead_time_source,long_active_time,low_gt_alignment_absolute,low_gt_alignment_relative,nonlargest_mode,material_edit,image_reference,case_codes,has_case,uncertainty_interpretation_zh
C1,校准一阶段,en,68,3290,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,34,3a3bc0a4eb51fdb493f4,5918,init:c1:85b9ff08fb3e86dd83d8,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,85b9ff08fb3e86dd83d8ac2cfc5e93794b862dba0bcc80dd8e154d96c98b01b8,38970b27452a1f7da428487682d139a56b192903418e5d436b6084da324ae4d4,500a71e840d044a5be7c000d87411821caba0ec956994be5e7c9900691b952dc,False,,,n_pairs_mismatch,1.0,0.9528367837519623,-0.0471632162480376,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3390:4939,dda71da473da96de435a58f79f4e21993679101457e75ac0bc5d9cbecb904f4d,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,0,1,0.0,1.0,True,semi,模型预标注辅助,negative_metric_change,,not_computable,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,0.9528367837519623,False,True,reference_ready_public_gt,False,2.0,1.0,2.0,False,False,4.0,-2.0,,120.59,missing,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,True,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,acceptable_proposal_with_any_corner_edit;acceptable_proposal_with_negative_metric_change;acceptable_proposal_but_final_nonlargest_mode;trivial_tag_but_final_nonlargest_mode,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
C1,校准一阶段,en,68,3278,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,31,1ff1c3fea69357e03c76,6035,init:c1:a84af71ee2c555dff4dd,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,a84af71ee2c555dff4dd9826abda307e0a1022aa180f4d4eb89c55e0a7e42ae3,c0869b5197ab957e6c6218ab1b106fb7c618855e7887aea9835833f8db2c2927,1971b15375ad2b967371a7950265f2ee4b5f85b84f5dee69b4925d45c99490a9,False,,,n_pairs_mismatch,1.0,0.8878079631616722,-0.1121920368383277,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3548:5097,364878adb632b7c522a9324cf433cab0556f704055466c83fca5a0f7e4a0a59c,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,semi,模型预标注辅助,negative_metric_change,,not_computable,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,0.8878079631616722,False,True,reference_ready_public_gt,False,2.0,1.0,2.0,False,False,4.0,-2.0,135.0,135.637,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,True,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,acceptable_proposal_with_any_corner_edit;acceptable_proposal_with_negative_metric_change;acceptable_proposal_but_final_nonlargest_mode;trivial_tag_but_final_nonlargest_mode,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
C1,校准一阶段,en,68,3283,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,31,99107f36d276c5bca39b,6034,init:c1:790daef3c4725636d613,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,790daef3c4725636d61354438556747726f7a18fa307545d03c66c5510b2643d,fbead6f6357687ac5ee01da1ae2dc247f187abb06b322cb10529c2073ac865a7,2e8ed77fda1d5813688aa0292299d25044114f854e27fca60f20d7cb56c0a51f,False,,,n_pairs_mismatch,1.0,0.9731017078355896,-0.0268982921644105,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3547:5096,a9de992987417f221d3be16b08bdde2af76a270e0053b9b85ac99006ad0665e3,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,0,1,0.0,1.0,True,semi,模型预标注辅助,negative_metric_change,,not_computable,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,0.9731017078355896,False,True,reference_ready_public_gt,False,2.0,1.0,2.0,False,False,5.0,-1.0,127.0,132.317,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,True,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,acceptable_proposal_with_any_corner_edit;acceptable_proposal_with_negative_metric_change;acceptable_proposal_but_final_nonlargest_mode;trivial_tag_but_final_nonlargest_mode,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
P1,预筛,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,8,32cc4986bbe2899c,3486,init:p1:66add23370efe2eaf40e,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,66add23370efe2eaf40e337804f1ac305ad8fe18a2d41cbd166dd661b23caefe,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,78c324039860f119a42a051d1cceb9cf869cb9466e4454db630f95bc72f1f7d2,False,3.920991106470282,0.0034248447864217,,0.992000580369018,0.9750962972317884,-0.0169042831372294,True,True,evaluable,evaluable,False,acceptable,False,True,control,acceptable,acceptable,frozen_selection,control_natural,task_id:572,ae15954fb399428776ebfc06d465c60ca1612409279560d198ac7ed46e6691d1,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,,,,,True,False,True,False,False,,,,,True,False,True,False,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.0,True,semi,模型预标注辅助,negative_metric_change,3.920991106470282,micro_or_small,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,393.0,387.481,formal_frozen,log,stage_canonical_label_studio_lead_time,True,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,acceptable_proposal_with_any_corner_edit;acceptable_proposal_with_negative_metric_change;trivial_tag_but_long_active_time,True,可接受标签后的小幅同模式调整，更符合局部精度修正；单独不足以说明强不确定性。
P1,预筛,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,17,27ae2237bce7474e,3131,init:p1:5783a1f62c62382528fa,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,5783a1f62c62382528fa13a09f59576ead97bc630e327259b9ffdf215e697d30,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,3818e2ea6c3b3c4fc4d247c4583402688e51b0bd4e2430131c5f7cf77e08b650,False,1.901833718485224,0.001661183389232,,0.9883231584145082,0.991019280640433,0.0026961222259247,True,True,evaluable,evaluable,False,acceptable,False,True,control,acceptable,acceptable,frozen_selection,control_natural,task_id:492,0e3578e39313699efebad57eb407af2f689a05e571f4764e46cb4059a2d28d2e,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,,,,,False,False,False,True,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,1.0,0.0,True,semi,模型预标注辅助,near_zero_metric_change,1.901833718485224,micro_or_small,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,618.0,269.877,formal_frozen,log,stage_canonical_label_studio_lead_time,True,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,acceptable_proposal_with_any_corner_edit;trivial_tag_but_long_active_time,True,可接受标签后的小幅同模式调整，更符合局部精度修正；单独不足以说明强不确定性。
P1,预筛,zh,29,3095,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,11,b11846422ee8df2c,3608,init:p1:509c41111a2f853c44ed,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,509c41111a2f853c44ed0cad96738a929bb31167ef0d3bead393ae6a15ccd57e,53d83472e88bbc2f04e55ca4297453aac3b5b0b13e76ac069331161614c3fee4,53d83472e88bbc2f04e55ca4297453aac3b5b0b13e76ac069331161614c3fee4,True,0.0,0.0,,0.8491399747128859,0.8491399747128859,0.0,True,True,evaluable,evaluable,False,corner_drift;overextend_adjacent,True,False,trap,corner_drift,over_parsing,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2752,5a7f9fc88b554bc679d78568435a00c49a0e3fad43652776eab490ea66691596,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;in_scope;overextension;trivial,无显著难点;模型过度延伸/纳入相邻空间;范围内/正常;角点问题,False,True,True,True,True,,,,,False,,,,,,,,24.0,20.306,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,en,40,3167,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,26,a655ba3039d8cfc4,3794,init:p1:509c41111a2f853c44ed,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,509c41111a2f853c44ed0cad96738a929bb31167ef0d3bead393ae6a15ccd57e,53d83472e88bbc2f04e55ca4297453aac3b5b0b13e76ac069331161614c3fee4,53d83472e88bbc2f04e55ca4297453aac3b5b0b13e76ac069331161614c3fee4,True,0.0,0.0,,0.8491399747128859,0.8491399747128859,0.0,True,True,evaluable,evaluable,False,over_parsing,True,False,trap,corner_drift,over_parsing,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2752,5a7f9fc88b554bc679d78568435a00c49a0e3fad43652776eab490ea66691596,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,False,False,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,low_texture;occlusion;oos_open_or_ambiguous_boundary;topology_issue;trivial,低纹理;拓扑/过度解析问题;无显著难点;范围/边界开放或歧义;遮挡,False,True,False,True,True,,,,,False,,,,,,,,,12.343,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
C1,校准一阶段,zh,72,3389,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,11,a63b28ab3b493bd3ee11,6397,init:c1:179b7f0559d5dc6079da,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,179b7f0559d5dc6079dae4d7ab1be10ed48ca5a9936610a71f6c1603d00a12d1,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,corner_drift;topology_failure,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3358:4907,9638e2029a7bd9b4acae8b3a508e77d013080a8d79d3706736d566b29031f9b0,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;in_scope;topology_issue;trivial,拓扑/过度解析问题;无显著难点;范围内/正常;角点问题,False,True,True,True,True,1.0,False,True,reference_ready_public_gt,False,1.0,4.0,1.0,True,False,8.0,0.0,145.0,148.113,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
C1,校准一阶段,en,68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,33,678fd1b3368b3c6302ad,5858,init:c1:179b7f0559d5dc6079da,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,179b7f0559d5dc6079dae4d7ab1be10ed48ca5a9936610a71f6c1603d00a12d1,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3358:4907,9638e2029a7bd9b4acae8b3a508e77d013080a8d79d3706736d566b29031f9b0,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,in_scope;occlusion;topology_issue,拓扑/过度解析问题;范围内/正常;遮挡,False,False,True,True,True,1.0,False,True,reference_ready_public_gt,False,1.0,4.0,1.0,True,False,8.0,0.0,100.0,137.09199999999998,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
C1,校准一阶段,en,68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,36,53cffa383a4d19c3e30e,6102,init:c1:179b7f0559d5dc6079da,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,179b7f0559d5dc6079dae4d7ab1be10ed48ca5a9936610a71f6c1603d00a12d1,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3358:4907,9638e2029a7bd9b4acae8b3a508e77d013080a8d79d3706736d566b29031f9b0,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,acceptable;in_scope;occlusion,模型初始结果可接受;范围内/正常;遮挡,True,False,True,True,True,1.0,False,True,reference_ready_public_gt,False,1.0,4.0,1.0,True,False,8.0,0.0,84.0,92.804,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
C1,校准一阶段,zh,72,3389,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,4486738211819be8d3d4,6278,init:c1:179b7f0559d5dc6079da,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,179b7f0559d5dc6079dae4d7ab1be10ed48ca5a9936610a71f6c1603d00a12d1,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3358:4907,9638e2029a7bd9b4acae8b3a508e77d013080a8d79d3706736d566b29031f9b0,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,1.0,False,True,reference_ready_public_gt,False,1.0,4.0,1.0,True,False,8.0,0.0,15.0,16.089,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,zh,29,3092,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,11,6c4eb5c014ae5538,3605,init:p1:4ba64bd7750a6321df94,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,4ba64bd7750a6321df940d65db998bc03abcdadc49b822f1fed132467920163c,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,True,0.0,0.0,,0.9035806831566549,0.9035806831566549,0.0,True,True,evaluable,evaluable,False,corner_drift;over_parsing,True,False,trap,over_parsing,over_parsing,frozen_selection,trap_natural,task_id:505,ff4d9e8c4651f351123ebb5b81dda5525e76a0503c76b974de9322fc5d91c6ac,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;in_scope;reflection_transparency;topology_issue,反射/透明;拓扑/过度解析问题;范围内/正常;角点问题,False,False,True,True,True,,,,,False,,,,,,,,67.0,54.475,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
P1,预筛,en,40,3164,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,26,7545785ecf7e44b3,3791,init:p1:4ba64bd7750a6321df94,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,4ba64bd7750a6321df940d65db998bc03abcdadc49b822f1fed132467920163c,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,919c7cb425e44ca10d454b314c8a2cbba38ba5b9f5a51a4a99a33900444dafe7,True,0.0,0.0,,0.9035806831566549,0.9035806831566549,0.0,True,True,evaluable,evaluable,False,corner_drift;over_parsing,True,False,trap,over_parsing,over_parsing,frozen_selection,trap_natural,task_id:505,ff4d9e8c4651f351123ebb5b81dda5525e76a0503c76b974de9322fc5d91c6ac,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,False,False,profile_development_only,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,False,True,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,False,semi,模型预标注辅助,near_zero_metric_change,0.0,none,False,False,corner_issue;oos_open_or_ambiguous_boundary;seam;topology_issue,全景接缝;拓扑/过度解析问题;范围/边界开放或歧义;角点问题,False,False,False,True,True,,,,,False,,,,,,,,,12.078,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.jpg,model_problem_tag_without_geometry_edit,True,工人识别了问题但未改变几何；问题可能不在角点、可能被界面限制，或标签与操作脱节。
