base_task_id,k,replicate,seed,derived_sample_seed,sample_annotation_ids,valid_k,task_crowd_structure_status,task_crowd_structure_status_zh,partition_status,partition_status_zh,structure_reason,cluster_membership_json,sampling_mode,requested_replicates,full_sample_equivalent_to_requested_replicates
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,107,20260821,1181095247717239906,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;43266379df129a98dcd9;454169e6fe8a9b1ba08c;6d2129c626d211543587;73a83925776f8e35ed8a;a02304edf778c294c6fb;a4b73bebf231dbe2321a;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""d984d534dcc7fe11d643"", ""20f0af1735ba9f7c5a2e"", ""efee8b0961b89129a457"", ""2d83aaed5161b7904cdd"", ""a4b73bebf231dbe2321a"", ""a02304edf778c294c6fb"", ""14346fa7f625df2e92da"", ""caba50e4a43aa76cac46"", ""6d2129c626d211543587"", ""1318278d00548b081ebc"", ""73a83925776f8e35ed8a"", ""d0fc4545c974fc42b662"", ""fc6a213e57b750465697"", ""bfe1e6f3cb0a3353c928"", ""43266379df129a98dcd9""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,108,20260821,14763821853207868510,20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;454169e6fe8a9b1ba08c;6c5161e9261e0ba5f8b1;6d2129c626d211543587;73a83925776f8e35ed8a;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""6d2129c626d211543587"", ""efee8b0961b89129a457"", ""b5a85ea72aadddb2f09b"", ""d0fc4545c974fc42b662"", ""a4b73bebf231dbe2321a"", ""20f0af1735ba9f7c5a2e"", ""fc6a213e57b750465697"", ""6c5161e9261e0ba5f8b1"", ""caba50e4a43aa76cac46"", ""73a83925776f8e35ed8a"", ""86e6614af35eccb013ac"", ""2d83aaed5161b7904cdd"", ""d984d534dcc7fe11d643"", ""3e5c4fe6cfe523059d12"", ""a02304edf778c294c6fb""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,109,20260821,7309361094466498580,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;43266379df129a98dcd9;454169e6fe8a9b1ba08c;6d2129c626d211543587;73a83925776f8e35ed8a;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d0fc4545c974fc42b662;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""fc6a213e57b750465697"", ""43266379df129a98dcd9"", ""a4b73bebf231dbe2321a"", ""d0fc4545c974fc42b662"", ""86e6614af35eccb013ac"", ""a02304edf778c294c6fb"", ""b5a85ea72aadddb2f09b"", ""6d2129c626d211543587"", ""2d83aaed5161b7904cdd"", ""bfe1e6f3cb0a3353c928"", ""3e5c4fe6cfe523059d12"", ""1318278d00548b081ebc"", ""14346fa7f625df2e92da"", ""20f0af1735ba9f7c5a2e"", ""73a83925776f8e35ed8a""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,110,20260821,4898697485963175190,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;65cf5a2a652ba9b3ca95;6c5161e9261e0ba5f8b1;73a83925776f8e35ed8a;82255f7bb022fd1cd129;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,unimodal,单峰,unique,唯一分区,unique_complete_link_partition,"[[""b5a85ea72aadddb2f09b"", ""bfe1e6f3cb0a3353c928"", ""d0fc4545c974fc42b662"", ""82255f7bb022fd1cd129"", ""65cf5a2a652ba9b3ca95"", ""14346fa7f625df2e92da"", ""d984d534dcc7fe11d643"", ""20f0af1735ba9f7c5a2e"", ""73a83925776f8e35ed8a"", ""1318278d00548b081ebc"", ""2d83aaed5161b7904cdd"", ""fc6a213e57b750465697"", ""a4b73bebf231dbe2321a"", ""efee8b0961b89129a457"", ""6c5161e9261e0ba5f8b1"", ""3e5c4fe6cfe523059d12""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,111,20260821,7407126601111656153,14346fa7f625df2e92da;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;43266379df129a98dcd9;454169e6fe8a9b1ba08c;65cf5a2a652ba9b3ca95;6d2129c626d211543587;73a83925776f8e35ed8a;82255f7bb022fd1cd129;86e6614af35eccb013ac;a02304edf778c294c6fb;b5a85ea72aadddb2f09b;caba50e4a43aa76cac46;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""efee8b0961b89129a457"", ""2d83aaed5161b7904cdd"", ""caba50e4a43aa76cac46"", ""86e6614af35eccb013ac"", ""3e5c4fe6cfe523059d12"", ""82255f7bb022fd1cd129"", ""6d2129c626d211543587"", ""b5a85ea72aadddb2f09b"", ""fc6a213e57b750465697"", ""14346fa7f625df2e92da"", ""43266379df129a98dcd9"", ""a02304edf778c294c6fb"", ""d984d534dcc7fe11d643"", ""73a83925776f8e35ed8a"", ""65cf5a2a652ba9b3ca95""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,112,20260821,7196224591508534588,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;43266379df129a98dcd9;454169e6fe8a9b1ba08c;65cf5a2a652ba9b3ca95;6d2129c626d211543587;73a83925776f8e35ed8a;82255f7bb022fd1cd129;b5a85ea72aadddb2f09b;caba50e4a43aa76cac46;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""6d2129c626d211543587"", ""20f0af1735ba9f7c5a2e"", ""43266379df129a98dcd9"", ""73a83925776f8e35ed8a"", ""1318278d00548b081ebc"", ""caba50e4a43aa76cac46"", ""b5a85ea72aadddb2f09b"", ""14346fa7f625df2e92da"", ""fc6a213e57b750465697"", ""d984d534dcc7fe11d643"", ""3e5c4fe6cfe523059d12"", ""82255f7bb022fd1cd129"", ""2d83aaed5161b7904cdd"", ""65cf5a2a652ba9b3ca95"", ""efee8b0961b89129a457""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,113,20260821,17175836466295232020,14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;3e5c4fe6cfe523059d12;43266379df129a98dcd9;454169e6fe8a9b1ba08c;65cf5a2a652ba9b3ca95;6c5161e9261e0ba5f8b1;73a83925776f8e35ed8a;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""73a83925776f8e35ed8a"", ""86e6614af35eccb013ac"", ""3e5c4fe6cfe523059d12"", ""b5a85ea72aadddb2f09b"", ""43266379df129a98dcd9"", ""6c5161e9261e0ba5f8b1"", ""14346fa7f625df2e92da"", ""a4b73bebf231dbe2321a"", ""bfe1e6f3cb0a3353c928"", ""d984d534dcc7fe11d643"", ""efee8b0961b89129a457"", ""65cf5a2a652ba9b3ca95"", ""20f0af1735ba9f7c5a2e"", ""d0fc4545c974fc42b662"", ""a02304edf778c294c6fb""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,114,20260821,154966984091031181,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;454169e6fe8a9b1ba08c;73a83925776f8e35ed8a;82255f7bb022fd1cd129;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""d984d534dcc7fe11d643"", ""a4b73bebf231dbe2321a"", ""73a83925776f8e35ed8a"", ""b5a85ea72aadddb2f09b"", ""1318278d00548b081ebc"", ""82255f7bb022fd1cd129"", ""bfe1e6f3cb0a3353c928"", ""20f0af1735ba9f7c5a2e"", ""d0fc4545c974fc42b662"", ""caba50e4a43aa76cac46"", ""a02304edf778c294c6fb"", ""86e6614af35eccb013ac"", ""14346fa7f625df2e92da"", ""efee8b0961b89129a457"", ""2d83aaed5161b7904cdd""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,115,20260821,6152809936475078300,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;3e5c4fe6cfe523059d12;43266379df129a98dcd9;65cf5a2a652ba9b3ca95;6d2129c626d211543587;73a83925776f8e35ed8a;82255f7bb022fd1cd129;a4b73bebf231dbe2321a;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,unimodal,单峰,unique,唯一分区,unique_complete_link_partition,"[[""a4b73bebf231dbe2321a"", ""6d2129c626d211543587"", ""43266379df129a98dcd9"", ""fc6a213e57b750465697"", ""14346fa7f625df2e92da"", ""82255f7bb022fd1cd129"", ""1318278d00548b081ebc"", ""caba50e4a43aa76cac46"", ""efee8b0961b89129a457"", ""d0fc4545c974fc42b662"", ""3e5c4fe6cfe523059d12"", ""bfe1e6f3cb0a3353c928"", ""65cf5a2a652ba9b3ca95"", ""d984d534dcc7fe11d643"", ""73a83925776f8e35ed8a"", ""20f0af1735ba9f7c5a2e""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,116,20260821,7520942890790167120,1318278d00548b081ebc;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;43266379df129a98dcd9;454169e6fe8a9b1ba08c;65cf5a2a652ba9b3ca95;6c5161e9261e0ba5f8b1;6d2129c626d211543587;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d0fc4545c974fc42b662;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""2d83aaed5161b7904cdd"", ""caba50e4a43aa76cac46"", ""d0fc4545c974fc42b662"", ""1318278d00548b081ebc"", ""fc6a213e57b750465697"", ""a4b73bebf231dbe2321a"", ""65cf5a2a652ba9b3ca95"", ""efee8b0961b89129a457"", ""86e6614af35eccb013ac"", ""43266379df129a98dcd9"", ""bfe1e6f3cb0a3353c928"", ""a02304edf778c294c6fb"", ""20f0af1735ba9f7c5a2e"", ""6c5161e9261e0ba5f8b1"", ""6d2129c626d211543587""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,117,20260821,13017200601173313744,1318278d00548b081ebc;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;454169e6fe8a9b1ba08c;6c5161e9261e0ba5f8b1;73a83925776f8e35ed8a;82255f7bb022fd1cd129;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d984d534dcc7fe11d643;efee8b0961b89129a457,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""20f0af1735ba9f7c5a2e"", ""86e6614af35eccb013ac"", ""1318278d00548b081ebc"", ""73a83925776f8e35ed8a"", ""a02304edf778c294c6fb"", ""a4b73bebf231dbe2321a"", ""3e5c4fe6cfe523059d12"", ""d984d534dcc7fe11d643"", ""caba50e4a43aa76cac46"", ""6c5161e9261e0ba5f8b1"", ""bfe1e6f3cb0a3353c928"", ""2d83aaed5161b7904cdd"", ""82255f7bb022fd1cd129"", ""b5a85ea72aadddb2f09b"", ""efee8b0961b89129a457""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,118,20260821,13345004106203149656,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;43266379df129a98dcd9;65cf5a2a652ba9b3ca95;6c5161e9261e0ba5f8b1;82255f7bb022fd1cd129;86e6614af35eccb013ac;a4b73bebf231dbe2321a;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457,16,unimodal,单峰,unique,唯一分区,unique_complete_link_partition,"[[""a4b73bebf231dbe2321a"", ""1318278d00548b081ebc"", ""82255f7bb022fd1cd129"", ""2d83aaed5161b7904cdd"", ""43266379df129a98dcd9"", ""20f0af1735ba9f7c5a2e"", ""65cf5a2a652ba9b3ca95"", ""efee8b0961b89129a457"", ""bfe1e6f3cb0a3353c928"", ""86e6614af35eccb013ac"", ""6c5161e9261e0ba5f8b1"", ""d0fc4545c974fc42b662"", ""d984d534dcc7fe11d643"", ""14346fa7f625df2e92da"", ""3e5c4fe6cfe523059d12"", ""caba50e4a43aa76cac46""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,119,20260821,17885237588864729140,14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;43266379df129a98dcd9;454169e6fe8a9b1ba08c;65cf5a2a652ba9b3ca95;6d2129c626d211543587;73a83925776f8e35ed8a;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""2d83aaed5161b7904cdd"", ""caba50e4a43aa76cac46"", ""43266379df129a98dcd9"", ""fc6a213e57b750465697"", ""bfe1e6f3cb0a3353c928"", ""efee8b0961b89129a457"", ""3e5c4fe6cfe523059d12"", ""14346fa7f625df2e92da"", ""d984d534dcc7fe11d643"", ""6d2129c626d211543587"", ""b5a85ea72aadddb2f09b"", ""a4b73bebf231dbe2321a"", ""20f0af1735ba9f7c5a2e"", ""73a83925776f8e35ed8a"", ""65cf5a2a652ba9b3ca95""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,120,20260821,7034232223690594053,14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;43266379df129a98dcd9;65cf5a2a652ba9b3ca95;6c5161e9261e0ba5f8b1;6d2129c626d211543587;86e6614af35eccb013ac;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,unimodal,单峰,unique,唯一分区,unique_complete_link_partition,"[[""d0fc4545c974fc42b662"", ""6d2129c626d211543587"", ""20f0af1735ba9f7c5a2e"", ""fc6a213e57b750465697"", ""b5a85ea72aadddb2f09b"", ""a4b73bebf231dbe2321a"", ""65cf5a2a652ba9b3ca95"", ""efee8b0961b89129a457"", ""caba50e4a43aa76cac46"", ""d984d534dcc7fe11d643"", ""86e6614af35eccb013ac"", ""2d83aaed5161b7904cdd"", ""3e5c4fe6cfe523059d12"", ""14346fa7f625df2e92da"", ""6c5161e9261e0ba5f8b1"", ""43266379df129a98dcd9""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,121,20260821,454252077947937897,14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;454169e6fe8a9b1ba08c;6d2129c626d211543587;73a83925776f8e35ed8a;82255f7bb022fd1cd129;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""86e6614af35eccb013ac"", ""14346fa7f625df2e92da"", ""6d2129c626d211543587"", ""73a83925776f8e35ed8a"", ""fc6a213e57b750465697"", ""2d83aaed5161b7904cdd"", ""82255f7bb022fd1cd129"", ""d0fc4545c974fc42b662"", ""20f0af1735ba9f7c5a2e"", ""d984d534dcc7fe11d643"", ""a02304edf778c294c6fb"", ""3e5c4fe6cfe523059d12"", ""efee8b0961b89129a457"", ""caba50e4a43aa76cac46"", ""a4b73bebf231dbe2321a""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,122,20260821,11045526137066087368,1318278d00548b081ebc;14346fa7f625df2e92da;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;43266379df129a98dcd9;454169e6fe8a9b1ba08c;65cf5a2a652ba9b3ca95;6c5161e9261e0ba5f8b1;6d2129c626d211543587;86e6614af35eccb013ac;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d984d534dcc7fe11d643;efee8b0961b89129a457,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""14346fa7f625df2e92da"", ""6c5161e9261e0ba5f8b1"", ""a4b73bebf231dbe2321a"", ""2d83aaed5161b7904cdd"", ""86e6614af35eccb013ac"", ""43266379df129a98dcd9"", ""65cf5a2a652ba9b3ca95"", ""efee8b0961b89129a457"", ""3e5c4fe6cfe523059d12"", ""6d2129c626d211543587"", ""b5a85ea72aadddb2f09b"", ""caba50e4a43aa76cac46"", ""bfe1e6f3cb0a3353c928"", ""d984d534dcc7fe11d643"", ""1318278d00548b081ebc""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,123,20260821,9451994805713152615,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;454169e6fe8a9b1ba08c;6d2129c626d211543587;73a83925776f8e35ed8a;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d984d534dcc7fe11d643;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""86e6614af35eccb013ac"", ""a4b73bebf231dbe2321a"", ""2d83aaed5161b7904cdd"", ""1318278d00548b081ebc"", ""3e5c4fe6cfe523059d12"", ""fc6a213e57b750465697"", ""b5a85ea72aadddb2f09b"", ""d984d534dcc7fe11d643"", ""a02304edf778c294c6fb"", ""6d2129c626d211543587"", ""caba50e4a43aa76cac46"", ""bfe1e6f3cb0a3353c928"", ""73a83925776f8e35ed8a"", ""14346fa7f625df2e92da"", ""20f0af1735ba9f7c5a2e""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,124,20260821,4334292897886504626,1318278d00548b081ebc;2d83aaed5161b7904cdd;43266379df129a98dcd9;65cf5a2a652ba9b3ca95;6d2129c626d211543587;73a83925776f8e35ed8a;82255f7bb022fd1cd129;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457,16,unimodal,单峰,unique,唯一分区,unique_complete_link_partition,"[[""73a83925776f8e35ed8a"", ""caba50e4a43aa76cac46"", ""43266379df129a98dcd9"", ""a4b73bebf231dbe2321a"", ""d984d534dcc7fe11d643"", ""b5a85ea72aadddb2f09b"", ""6d2129c626d211543587"", ""82255f7bb022fd1cd129"", ""65cf5a2a652ba9b3ca95"", ""86e6614af35eccb013ac"", ""d0fc4545c974fc42b662"", ""bfe1e6f3cb0a3353c928"", ""efee8b0961b89129a457"", ""2d83aaed5161b7904cdd"", ""1318278d00548b081ebc"", ""a02304edf778c294c6fb""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,125,20260821,7706876230039488880,14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;43266379df129a98dcd9;454169e6fe8a9b1ba08c;6c5161e9261e0ba5f8b1;6d2129c626d211543587;82255f7bb022fd1cd129;86e6614af35eccb013ac;a02304edf778c294c6fb;bfe1e6f3cb0a3353c928;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""14346fa7f625df2e92da"", ""86e6614af35eccb013ac"", ""a02304edf778c294c6fb"", ""2d83aaed5161b7904cdd"", ""fc6a213e57b750465697"", ""bfe1e6f3cb0a3353c928"", ""3e5c4fe6cfe523059d12"", ""d0fc4545c974fc42b662"", ""d984d534dcc7fe11d643"", ""6c5161e9261e0ba5f8b1"", ""82255f7bb022fd1cd129"", ""43266379df129a98dcd9"", ""efee8b0961b89129a457"", ""6d2129c626d211543587"", ""20f0af1735ba9f7c5a2e""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,126,20260821,13925037963677579667,20f0af1735ba9f7c5a2e;3e5c4fe6cfe523059d12;43266379df129a98dcd9;65cf5a2a652ba9b3ca95;6c5161e9261e0ba5f8b1;73a83925776f8e35ed8a;82255f7bb022fd1cd129;86e6614af35eccb013ac;a02304edf778c294c6fb;a4b73bebf231dbe2321a;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,unimodal,单峰,unique,唯一分区,unique_complete_link_partition,"[[""20f0af1735ba9f7c5a2e"", ""d984d534dcc7fe11d643"", ""a02304edf778c294c6fb"", ""caba50e4a43aa76cac46"", ""6c5161e9261e0ba5f8b1"", ""82255f7bb022fd1cd129"", ""86e6614af35eccb013ac"", ""73a83925776f8e35ed8a"", ""65cf5a2a652ba9b3ca95"", ""a4b73bebf231dbe2321a"", ""43266379df129a98dcd9"", ""d0fc4545c974fc42b662"", ""efee8b0961b89129a457"", ""fc6a213e57b750465697"", ""bfe1e6f3cb0a3353c928"", ""3e5c4fe6cfe523059d12""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,127,20260821,7184441255740950963,14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;3e5c4fe6cfe523059d12;6d2129c626d211543587;73a83925776f8e35ed8a;82255f7bb022fd1cd129;86e6614af35eccb013ac;a4b73bebf231dbe2321a;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;caba50e4a43aa76cac46;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,unimodal,单峰,unique,唯一分区,unique_complete_link_partition,"[[""86e6614af35eccb013ac"", ""bfe1e6f3cb0a3353c928"", ""14346fa7f625df2e92da"", ""fc6a213e57b750465697"", ""2d83aaed5161b7904cdd"", ""caba50e4a43aa76cac46"", ""efee8b0961b89129a457"", ""3e5c4fe6cfe523059d12"", ""20f0af1735ba9f7c5a2e"", ""d0fc4545c974fc42b662"", ""d984d534dcc7fe11d643"", ""b5a85ea72aadddb2f09b"", ""a4b73bebf231dbe2321a"", ""6d2129c626d211543587"", ""82255f7bb022fd1cd129"", ""73a83925776f8e35ed8a""]]",without_replacement_fixed_seed,200,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,16,128,20260821,1754571648290917034,1318278d00548b081ebc;14346fa7f625df2e92da;20f0af1735ba9f7c5a2e;2d83aaed5161b7904cdd;454169e6fe8a9b1ba08c;6c5161e9261e0ba5f8b1;6d2129c626d211543587;73a83925776f8e35ed8a;82255f7bb022fd1cd129;a02304edf778c294c6fb;a4b73bebf231dbe2321a;bfe1e6f3cb0a3353c928;d0fc4545c974fc42b662;d984d534dcc7fe11d643;efee8b0961b89129a457;fc6a213e57b750465697,16,dominant_with_dissent,主模式伴少数异议,unique,唯一分区,unique_complete_link_partition,"[[""fc6a213e57b750465697"", ""efee8b0961b89129a457"", ""14346fa7f625df2e92da"", ""20f0af1735ba9f7c5a2e"", ""a02304edf778c294c6fb"", ""d984d534dcc7fe11d643"", ""73a83925776f8e35ed8a"", ""1318278d00548b081ebc"", ""2d83aaed5161b7904cdd"", ""a4b73bebf231dbe2321a"", ""bfe1e6f3cb0a3353c928"", ""82255f7bb022fd1cd129"", ""6d2129c626d211543587"", ""d0fc4545c974fc42b662"", ""6c5161e9261e0ba5f8b1""], [""454169e6fe8a9b1ba08c""]]",without_replacement_fixed_seed,200,False
