base_task_id,condition,condition_zh,worker_id,canonical_annotation_id,initial_points_json,final_points_json,initial_point_count,final_point_count,initial_to_final_rmse_diagonal_normalized,U_initial,U_final,delta_U,initial_geometry_hash,final_geometry_hash
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,纯人工,11,c599740d3bc3761f8f39,[],"[[123.05965493253187, 202.48654823507013], [125.40181635411406, 359.41136348107705], [399.43470267923067, 205.99979036744344], [400.2752828323723, 348.3615602702799], [467.3509931245691, 195.90098065067008], [467.7712832011399, 365.4669691993824], [470.77444573802103, 125.7259254357645], [470.02365510380065, 440.65386407430344], [500.23104254564106, 443.4163148770026], [499.6311877088613, 122.45337313974015], [507.58799881276923, 193.6485696421766], [508.24902848333596, 366.785991861904], [621.8438574300724, 203.76804367765084], [621.8438574300724, 346.87761977845537], [902.2076060777258, 202.59696296685973], [901.7321473091444, 356.2462654647841]]",0,16,,,,,,9b7c1a3e84bece32aed4449275a172b4b6585e77d6b7f1b6baae4cbb5a992318
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,纯人工,15,a68c32790d01e6b27d0d,[],"[[399.273949579832, 347.6436974789916], [399.273949579832, 209.96302521008403], [619.563025210084, 206.52100840336135], [619.563025210084, 345.9226890756303], [903.5294117647059, 354.52773109243697], [903.5294117647059, 199.636974789916], [123.9126050420168, 201.35798319327733], [125.63361344537815, 357.96974789915964], [505.9764705882353, 366.5747899159664], [502.5344537815126, 196.19495798319332], [500.81344537815124, 123.9126050420168], [499.0924369747899, 438.85714285714283], [469.8352941176471, 440.5781512605042], [466.3932773109244, 123.9126050420168], [483.6033613445378, 196.19495798319332], [485.32436974789914, 368.29579831932773]]",0,16,,,,,,2ad831bd00c55268bc9886be837943bb4295107f8a3a2a8a9e3b4072f3ec8445
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,纯人工,2,39b9fade42ec809e239d,[],"[[19.24812030075188, 125.75438596491227], [17.964912280701753, 388.812030075188], [491.468671679198, 128.33363408521302], [491.468671679198, 384.98807017543857], [704.4812030075188, 193.7772431077694], [704.4812030075188, 325.93483709273187], [840.5012531328321, 195.06045112781953], [839.218045112782, 324.6516290726817]]",0,8,,,,,,7a38b9c8a9ad4a975384d755db7d298a40fd9a9ac2755e62cfa5ab2efbda3752
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,纯人工,1,27b7efed178842f2bcae,[],"[[25.848543689320387, 115.32427184466019], [15.906796116504854, 387.7281553398058], [487.1456310679612, 119.30097087378641], [499.07572815533985, 369.8330097087379], [697.9106796116506, 194.85825242718445], [701.8873786407768, 322.1126213592233], [843.0601941747574, 194.85825242718445], [845.0485436893204, 324.1009708737864]]",0,8,,,,,,17a115abc411601d640361e1399a15b1dbf13e253b735c5609e200278b92fee2
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,12,9b6b9dee2aafeae77550,[],"[[66.73727087576374, 200.21181262729124], [70.90835030549898, 317.0020366598778], [312.8309572301426, 145.98778004073318], [310.74541751527494, 375.39714867617107], [734.1099796334013, 183.52749490835032], [734.1099796334013, 342.0285132382892], [961.4338085539715, 319.0875763747454], [961.4338085539715, 202.29735234215886]]",0,8,,,,,,e08041cd9c2fd0d31d0351409e133fde925b4353107142550810a1ed251321b0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,8,846f35a4fc23776b55a2,[],"[[614.1457123520544, 209.48597220682115], [612.513801274379, 301.68894809547834], [485.22473721570174, 309.8485034838551], [486.0406927545393, 201.32641681844436], [136.33136094674558, 90.88757396449704], [142.3905325443787, 424.1420118343196], [746.5693153513099, 183.40488770713267], [746.5693153513099, 329.81173099649874], [746.5693153513099, 350.0929477839719], [750.0662676606142, 167.08577693037918], [813.0114092280919, 167.08577693037918], [811.8457584583239, 350.09294778397174]]",0,12,,,,,,831d2fa130a1e2ba8b8225ca5c4fcc18ce10eb97a2d1e20d6dba14f81c98d4a9
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,10,383c4d3f2da8086009f3,[],"[[136.14710042432816, 417.13154172560115], [137.5954738330976, 85.45403111739745], [483.05877279182397, 196.66830437193858], [482.7742323968049, 307.3121689416636], [611.5816431413305, 301.22677945767026], [611.0745273509976, 205.88901087510794], [811.5606786640407, 348.79977584749645], [806.1083913482244, 157.77807172462073], [738.7372921307634, 157.31272362475133], [746.230812266565, 350.9589794773556], [758.0086030033557, 331.8050666493711], [758.0234917950728, 182.6284378328914]]",0,12,,,,,,a342feae79b148817fc2ecd4e1a6616aa5df602c2a039862df056f9da31f495c
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,17,19607f73ad540646568e,[],"[[135.61081081081082, 93.17477477477478], [136.53333333333333, 419.7477477477477], [486.1693693693694, 196.4972972972973], [482.4792792792793, 308.1225225225225], [612.554954954955, 209.4126126126126], [612.554954954955, 299.8198198198198], [745.3981981981982, 181.73693693693696], [742.6306306306307, 326.572972972973], [748.1657657657657, 166.05405405405406], [812.7423423423423, 167.8990990990991], [811.8198198198198, 346.86846846846845], [747.2432432432431, 350.55855855855856]]",0,12,,,,,,6da3c4f77dab13871713273f32a07cb8c172e9c50fd7b78a297635ffc2d6051b
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,6,a59dbe372c746bd7a7ac,[],"[[136.14710042432816, 417.13154172560115], [137.5954738330976, 85.45403111739745], [483.05877279182397, 196.66830437193858], [482.7742323968049, 307.3121689416636], [611.5816431413305, 301.22677945767026], [611.0745273509976, 205.88901087510794], [811.5606786640407, 348.79977584749645], [806.1083913482244, 157.77807172462073], [738.7372921307634, 157.31272362475133], [746.230812266565, 350.9589794773556], [758.0086030033557, 331.8050666493711], [758.0234917950728, 182.6284378328914]]",0,12,,,,,,a342feae79b148817fc2ecd4e1a6616aa5df602c2a039862df056f9da31f495c
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,18,d0bcda333eddee24fe3c,[],"[[136.14710042432816, 417.13154172560115], [137.5954738330976, 85.45403111739745], [483.05877279182397, 196.66830437193858], [484.2544406026308, 306.57206483875035], [611.5816431413305, 301.22677945767026], [613.2948396597366, 207.3692190809339], [811.5606786640407, 348.79977584749645], [806.1083913482244, 157.77807172462073], [738.7372921307634, 157.31272362475133], [746.230812266565, 350.9589794773556], [758.0086030033557, 331.8050666493711], [758.0234917950728, 177.5084378328914]]",0,12,,,,,,7e1ea918ae1de185cdc70f23cb5d73d8f8224e28c3f2414ac3310106f28b46a1
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,11,99a8d85e0a09165ed320,[],"[[78.50101467940318, 194.1138835774441], [81.0748184393836, 348.5421091762701], [423.3907185167811, 190.25317793747348], [423.3907185167811, 351.11591293625054], [673.9626886426612, 212.33881019838566], [676.2223653160033, 323.01237187754424], [868.2848725211838, 214.9126139583661], [873.1183529545065, 317.60130996971463]]",0,8,,,,,,dde35b296cb81cb9517dcc132953c35c1976ccb05d3b2e491e26ac242ca57e9e
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,15,063a04f15b4aa1089409,[],"[[674.635294117647, 213.40504201680673], [674.635294117647, 316.6655462184874], [870.8302521008403, 314.94453781512607], [869.109243697479, 213.40504201680673], [425.0890756302521, 189.3109243697479], [425.0890756302521, 347.6436974789916], [75.72436974789916, 196.19495798319332], [79.16638655462185, 344.20168067226894]]",0,8,,,,,,0cbd868f1a20d3d88fc8ff21b08afd70dc17d2d257ec9b0d194e3007d501e8d0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,13,f2c02631f6c62e58089e,[],"[[749.1601731601731, 208.34632034632037], [791.2727272727273, 210.56277056277057], [744.7272727272729, 301.43722943722946], [789.056277056277, 303.65367965367966], [600.6580086580086, 113.03896103896105], [600.6580086580086, 458.8051948051948], [930.9090909090909, 101.95670995670997], [930.9090909090909, 463.2380952380953], [964.1558441558443, 115.25541125541126], [964.1558441558443, 427.7748917748918], [57.62770562770563, 93.09090909090911], [66.49350649350649, 432.2077922077922], [95.3073593073593, 55.41125541125541], [104.17316017316018, 467.6709956709957], [221.64502164502164, 186.18181818181822], [217.21212121212122, 339.1168831168831], [403.3939393939394, 217.21212121212122], [403.3939393939394, 308.0865800865801], [525.2987012987013, 197.26406926406926], [527.5151515151515, 323.6017316017316]]",0,20,,,,,,0982ab408aa43647a3fda18c67f39af7d390d1aed2c0c688eeaeefe39ae2872a
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,14,cd704d1ba32661d8d74e,[],"[[749.1601731601731, 208.34632034632037], [791.2727272727273, 210.56277056277057], [744.7272727272729, 301.43722943722946], [789.056277056277, 303.65367965367966], [600.6580086580086, 113.03896103896105], [600.6580086580086, 458.8051948051948], [930.9090909090909, 101.95670995670997], [930.9090909090909, 463.2380952380953], [964.1558441558443, 115.25541125541126], [964.1558441558443, 427.7748917748918], [57.62770562770563, 93.09090909090911], [66.49350649350649, 432.2077922077922], [95.3073593073593, 55.41125541125541], [104.17316017316018, 467.6709956709957], [221.64502164502164, 186.18181818181822], [217.21212121212122, 339.1168831168831], [403.3939393939394, 217.21212121212122], [403.3939393939394, 308.0865800865801], [525.2987012987013, 197.26406926406926], [527.5151515151515, 323.6017316017316]]",0,20,,,,,,0982ab408aa43647a3fda18c67f39af7d390d1aed2c0c688eeaeefe39ae2872a
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,纯人工,10,bc6afe53ebf4fa056431,[],"[[242.16019532457165, 234.8060896097257], [269.65054287768646, 234.45589409949488], [241.8099998143409, 285.93463410341684], [269.65054287768646, 285.2342430829553], [686.500241257587, 372.2208072367752], [686.500241257587, 162.23020358489728], [834.0787769510122, 376.1215614841785], [834.1112832364071, 156.68029560403278]]",0,8,,,,,,0b20e2730d49a761b180ec3b6575823737428246fc89e9193db9ffa2be0caf1d
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,纯人工,17,fe51149470d295897000,[],"[[239.85585585585585, 235.24324324324328], [238.93333333333334, 289.67207207207207], [271.22162162162164, 234.32072072072071], [272.14414414414415, 292.43963963963967], [753.7009009009009, 228.78558558558558], [789.6792792792794, 229.70810810810815], [754.6234234234233, 319.1927927927928], [793.3693693693695, 322.8828828828829]]",0,8,,,,,,2e8f3e595a78c52f66aada8c8e093d92c71d344318fca3618aad32e526ae5b12
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,纯人工,6,02c17487f3c26175d06c,[],"[[242.16019532457165, 234.8060896097257], [269.65054287768646, 234.45589409949488], [241.8099998143409, 285.93463410341684], [269.65054287768646, 285.2342430829553], [686.500241257587, 372.2208072367752], [686.500241257587, 162.23020358489728], [834.0787769510122, 376.1215614841785], [834.1112832364071, 156.68029560403278]]",0,8,,,,,,0b20e2730d49a761b180ec3b6575823737428246fc89e9193db9ffa2be0caf1d
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,纯人工,11,44137bda12cf49a72738,[],"[[226.3199772623676, 208.58699690215897], [392.37550494756243, 222.53863092320157], [225.48444007334467, 319.3848096381348], [392.89891475793763, 308.30610286983415], [571.4331700488872, 214.98242505623], [570.8225303557368, 315.86521760503484], [834.8165590467268, 158.5685084222833], [834.8165590467268, 377.6831458070071]]",0,8,,,,,,35e3898a9d1e2cea7ed48d11c108f05f26e917e9777ef4caa1ec72da8a2ff664
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,纯人工,2,55cde5ca98b3a274f9ca,[],"[[65.44360902255639, 193.7644110275689], [65.44360902255639, 377.2631578947368], [234.82706766917292, 221.9949874686717], [236.11027568922304, 324.6516290726817], [292.57142857142856, 223.2781954887218], [292.57142857142856, 323.36842105263156], [732.0492402747499, 216.602947368421], [732.0492402747499, 331.5541059714129], [793.0225563909775, 216.8621553884712], [793.0225563909775, 333.6340852130327], [862.3157894736842, 432.44110275689223], [862.3157894736842, 139.86967418546365], [962.4060150375941, 375.9799498746867], [962.4060150375941, 191.19799498746863], [164.25062656641603, 139.86967418546365], [164.25062656641603, 432.44110275689223]]",0,16,,,,,,39ceb7ab1f449fec1f22f89a3e699d5a18ec63de81c80deec14bdcea41648816
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,纯人工,1,4dfaf6dedad2424beadf,[],"[[63.627184466019415, 194.85825242718445], [59.650485436893206, 377.7864077669903], [163.04466019417475, 147.1378640776699], [163.04466019417475, 439.4252427184466], [236.6135922330097, 224.68349514563107], [232.6368932038835, 320.1242718446602], [296.2640776699029, 228.66019417475732], [286.3223300970874, 322.1126213592233], [731.7126213592232, 220.70679611650485], [733.7009708737864, 330.0660194174758], [795.3398058252427, 216.73009708737865], [789.3747572815533, 332.0543689320388], [866.9203883495146, 143.1611650485437], [866.9203883495146, 433.4601941747573], [964.3495145631068, 198.83495145631068], [966.33786407767, 373.80970873786407]]",0,16,,,,,,bc193b93d9b5b890827a5beaa9d3141601f1e349e4c90d86332bdbd76fbd7e39
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,纯人工,12,2e74f8f5d535803c2fb2,[],"[[56.30957230142566, 198.12627291242364], [66.73727087576374, 375.39714867617107], [164.75763747454178, 143.9022403258656], [160.5865580448065, 425.4501018329939], [233.58044806517313, 221.06720977596743], [235.66598778004075, 329.51527494908356], [291.97556008146637, 223.15274949083502], [294.061099796334, 321.173116089613], [727.8533604887983, 218.9816700610998], [727.8533604887983, 329.51527494908356], [786.2484725050916, 214.8105906313646], [786.2484725050916, 331.6008146639511], [865.4989816700611, 148.0733197556008], [869.6700610997965, 425.4501018329939], [967.6904276985744, 189.78411405295316], [967.6904276985744, 373.31160896130353]]",0,16,,,,,,248eb83dd8ea1ea48da4ba91abc0735667bb37ff662a9b81915c1b1f13a13fc9
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,纯人工,1,3e0b6e14799743fc990f,[],"[[188.89320388349515, 222.695145631068], [188.89320388349515, 318.13592233009706], [395.68155339805827, 230.64854368932038], [399.6582524271845, 290.2990291262136], [540.8310679611651, 224.68349514563107], [548.7844660194174, 308.19417475728153], [962.3611650485437, 188.89320388349515], [960.3728155339807, 359.8912621359223]]",0,8,,,,,,35658e9aa05d3cca4f8d7e254b52b655c8887354a1f0c4c67c3a24c186352391
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,纯人工,12,69ad0871a13714ff7abc,[],"[[181.4419551934827, 221.06720977596743], [189.78411405295316, 319.0875763747454], [389.9959266802444, 231.49490835030554], [392.081466395112, 308.65987780040734], [535.9837067209776, 221.06720977596743], [533.8981670061099, 308.65987780040734], [963.5193482688392, 185.6130346232179], [957.2627291242362, 394.16700610997964]]",0,8,,,,,,55cdfc95d576aeb8916512199c83410db293b109740adc5674c89eeef2628c7b
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,纯人工,11,190a6d2d9c3e31af294c,[],"[[186.18241950457704, 221.70914234657343], [188.30204953554204, 318.59375754335093], [395.78149709108294, 231.71806709200868], [397.220740648658, 300.81917575345733], [538.3744096909048, 223.0002483187524], [536.6781851245661, 310.80955846341567], [960.1181935174009, 185.5029380552402], [957.105527638191, 411.65829145728645]]",0,8,,,,,,50fa761137dd30138d235b4368a4e9e80e86f009c062e10d7bee5778434cccdd
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,纯人工,1,d2fe19a8dc66fd1f3ff5,[],"[[180.93980582524273, 161.05631067961164], [188.89320388349515, 336.0310679611651], [447.37864077669906, 202.81165048543693], [449.36699029126214, 308.19417475728153], [570.6563106796117, 196.8466019417476], [568.6679611650485, 312.17087378640775], [888.7922330097088, 145.1495145631068], [884.8155339805825, 355.91456310679615]]",0,8,,,,,,361d2938c1ba837971a1c10b26aabb0ac33e2ed028432808b7c53d340e61dd92
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,纯人工,8,992f35b8a555f38eaf73,[],"[[901.3375337783102, 144.70215726034763], [901.3375337783102, 379.98898183081076], [547.4172916631347, 215.1159437979776], [547.4172916631347, 302.1146193315705], [433.6124463102883, 219.5680858704963], [433.6124463102883, 302.1146193315705], [194.7113214323269, 189.18759600162264], [195.40178711116494, 335.5663199152868]]",0,8,,,,,,2bd6fa5e64bf1b2bcd3e193e4828cccbef3a32d76a6e5643f4fe9f22c4f8ae35
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,纯人工,13,30e344b50071694c55ec,[],"[[901.3375337783102, 144.70215726034763], [901.3375337783102, 379.98898183081076], [547.4172916631347, 215.1159437979776], [547.4172916631347, 302.1146193315705], [433.6124463102883, 219.5680858704963], [433.6124463102883, 302.1146193315705], [194.7113214323269, 189.18759600162264], [195.40178711116494, 335.5663199152868]]",0,8,,,,,,2bd6fa5e64bf1b2bcd3e193e4828cccbef3a32d76a6e5643f4fe9f22c4f8ae35
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,纯人工,8,b009f871ba470e85127d,[],"[[276.6880239880688, 294.6016284963615], [276.6880239880688, 220.08995262154022], [136.50387771882413, 230.9140486521078], [136.50387771882413, 290.44657682022927], [615.9266532613643, 99.55467194103505], [615.9266532613643, 429.71088097896524], [1005.3673929614184, 212.79297668306066], [1004.2360243592487, 311.8641486588524]]",0,8,,,,,,0d845a9cddd12c777e1da81e2f1914aee81cd783e89c276b4f7491a4d5cf1062
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,纯人工,17,d6077bf8866533197810,[],"[[132.84324324324325, 230.63063063063063], [130.9981981981982, 285.98198198198196], [283.2144144144144, 209.4126126126126], [276.7567567567568, 296.1297297297298], [617.1675675675675, 92.25225225225226], [626.3927927927928, 419.7477477477477], [1003.7045045045045, 210.33513513513515], [1003.7045045045045, 289.67207207207207]]",0,8,,,,,,cf46403cf1e66d5f817237dfff82760727c0d9b7eb5b230c993a4e33fe37ae97
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,纯人工,6,bb2170e2f627c3cc30fb,[],"[[132.84324324324325, 230.63063063063063], [130.9981981981982, 285.98198198198196], [283.2144144144144, 209.4126126126126], [276.7567567567568, 296.1297297297298], [617.1675675675675, 92.25225225225226], [626.3927927927928, 419.7477477477477], [1003.7045045045045, 210.33513513513515], [1003.7045045045045, 289.67207207207207]]",0,8,,,,,,cf46403cf1e66d5f817237dfff82760727c0d9b7eb5b230c993a4e33fe37ae97
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,8,4fd5b259dc13de4a5e96,[],"[[630.2990113995228, 377.1341407257576], [630.2990113995228, 119.8369676009562], [314.31978987137904, 176.63103236135018], [319.8829719929963, 333.7909272970397], [78.7042697375151, 212.1593358141712], [78.7042697375151, 295.14101151568167], [993.4769723360145, 208.4304703267769], [993.4769723360145, 294.54844908454703]]",0,8,,,,,,b7606d1b5a6f808eec0ae0e1e21a6f416492e0c196fd1c8b5550526f9e1d0ce8
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,10,b80833429adcb6be79f8,[],"[[80.21443328960991, 219.26689016854044], [83.46950055720485, 298.57216541539873], [312.5078701134298, 173.69594842221144], [313.9874461441548, 328.459601236043], [631.5785269546791, 378.8929595075535], [630.986696542389, 119.07940851224912], [989.400683589201, 203.75176895241145], [987.5796669360009, 300.7209057353093]]",0,8,,,,,,b9072977c075da2e5df584c9190ef66b2694034bac37d1f252b989c808ca0e2c
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,17,4fb3839c49c04d3ffcf7,[],"[[77.4918918918919, 216.7927927927928], [78.41441441441441, 293.3621621621622], [312.7351351351351, 174.35675675675677], [313.65765765765764, 328.4180180180181], [630.0828828828829, 118.08288288288288], [631.0054054054054, 381.0018018018018], [988.0216216216216, 215.87027027027028], [982.4864864864865, 302.58738738738737]]",0,8,,,,,,56c57124e8367dd381283940bec1ce85cd2c96c845493821d0e41249144cb836
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,6,290e3e82f42aa83e4adc,[],"[[80.21443328960991, 219.26689016854044], [83.46950055720485, 298.57216541539873], [312.5078701134298, 173.69594842221144], [313.9874461441548, 328.459601236043], [631.5785269546791, 378.8929595075535], [630.986696542389, 119.07940851224912], [989.400683589201, 203.75176895241145], [987.5796669360009, 300.7209057353093]]",0,8,,,,,,b9072977c075da2e5df584c9190ef66b2694034bac37d1f252b989c808ca0e2c
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,纯人工,13,ec6c38a862059f07bf7f,[],"[[445.5064935064935, 223.86147186147187], [445.5064935064935, 294.7878787878788], [580.7099567099567, 221.64502164502164], [578.4935064935065, 297.004329004329], [937.5584415584416, 230.51082251082252], [933.1255411255411, 283.7056277056277], [59.84415584415585, 230.51082251082252], [57.62770562770563, 288.13852813852816]]",0,8,,,,,,9dbbc4e4da4c85069e5541695dd7cb798bff772e0bc06c3f1acbb9f7fcc8063f
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,纯人工,12,e7909355f0df5dd9276a,[],"[[62.56619144602852, 225.23828920570264], [64.65173116089613, 296.1466395112016], [258.60692464358453, 173.0997963340122], [256.5213849287169, 354.5417515274949], [442.13441955193485, 221.06720977596743], [442.13441955193485, 296.1466395112016], [581.8655804480652, 210.63951120162932], [583.9511201629327, 300.31771894093686], [767.4786150712831, 177.27087576374745], [771.6496945010183, 356.6272912423625], [934.3217922606925, 233.58044806517313], [925.9796334012221, 277.3767820773931]]",0,12,,,,,,1a2c8edfaf7603c541b93239e5989d17b25c3e0cb1c8aa04cac28848980e5d04
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,纯人工,2,a25753564e8d0fb8f8d6,[],"[[387.5288220551378, 228.4110275689223], [387.5288220551378, 291.28822055137846], [519.6992481203008, 218.1453634085213], [590.2756892230576, 68.01644110275689], [590.2756892230576, 458.10526315789474], [291.5721898147459, 219.0162384172302], [292.738742560246, 306.04664656655626], [311.81954887218046, 359.76793428143804], [311.81954887218046, 169.6362506265664], [297.3604299663851, 168.163179617646], [297.3604299663851, 362.3343503215383], [287.7489309143172, 344.0339814211315], [287.7489309143172, 185.28753884711776], [198.89724310776944, 188.6315789473684], [200.18045112781954, 340.0501253132832], [735.2781954887218, 180.9323308270677], [736.561403508772, 349.03258145363407], [830.2355889724311, 183.4987468671679], [832.8020050125314, 345.1829573934837], [519.6992481203008, 304.1203007518797]]",0,20,,,,,,ddf8db23e7b495a2feeb576938b4715c3e5239f9d31074583daa0bbfc6a64a79
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,纯人工,1,d22e8df3dcff4100efb5,[],"[[196.8466019417476, 190.88155339805823], [200.8233009708738, 341.99611650485434], [294.2757281553398, 192.86990291262137], [288.31067961165047, 340.00776699029126], [310.18252427184467, 172.98640776699028], [312.17087378640775, 363.86796116504854], [292.2873786407767, 363.86796116504854], [294.2757281553398, 170.99805825242717], [274.3922330097087, 226.67184466019418], [272.40388349514564, 300.24077669902914], [387.7281553398058, 220.70679611650485], [387.7281553398058, 290.2990291262136], [518.9592233009708, 218.71844660194174], [514.9825242718447, 304.21747572815536], [592.5281553398058, 75.55728155339806], [588.5514563106796, 449.36699029126214], [737.6776699029126, 184.91650485436895], [735.6893203883496, 340.00776699029126], [833.1184466019417, 180.93980582524273], [833.1184466019417, 343.9844660194175]]",0,20,,,,,,9b0df841865165db8713126afd6aafaecd93f8bd3ebd8d158195de1cd603e0e2
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,纯人工,2,9e5409147dcedaf906b7,[],"[[204.023615518797, 148.85213032581453], [204.03007518796994, 370.8471177944863], [316.95238095238096, 366.9974937343358], [318.23558897243106, 151.47008], [290.20979200000005, 193.480192], [290.20979200000005, 325.259776], [416.39419728524825, 295.63424539630375], [416.39419728524825, 222.49138825344656], [569.8898944, 211.21996800000002], [569.889792, 305.900032], [481.7989337211957, 309.9631418244894], [710.811648, 363.52], [710.811648, 150.018048], [647.3201184780132, 99.047936], [647.3201184780132, 416.019968], [871.2982456140352, 89.7662337662339], [871.2982456140352, 424.56687172476654]]",0,17,,,,,,a6fc57a4c40a4024d187875c1dfb2ed4cacf473cab0bf80132fb8b24f778d34a
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,纯人工,1,b593f337fea5cb8bf3f2,[],"[[204.8, 153.10291262135922], [206.7883495145631, 365.8563106796116], [322.1126213592233, 153.10291262135922], [312.17087378640775, 363.86796116504854], [234.6252427184466, 200.8233009708738], [236.6135922330097, 326.0893203883495], [282.34563106796116, 200.8233009708738], [282.34563106796116, 320.1242718446602], [310.18252427184467, 198.83495145631068], [312.17087378640775, 320.1242718446602], [407.61165048543694, 216.73009708737865], [407.61165048543694, 282.34563106796116], [570.6563106796117, 208.7766990291262], [576.6213592233009, 296.2640776699029], [689.957281553398, 196.8466019417476], [687.968932038835, 322.1126213592233], [650.1902912621359, 113.33592233009709], [648.2019417475728, 417.5533980582524], [860.9553398058252, 93.45242718446602], [868.9087378640777, 411.5883495145631]]",0,20,,,,,,338ba057ee1506b1610c510eaf062a9ec4f47b0e4ed5f1b2f0c992de32513755
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,纯人工,12,16f88794bfabdd24c227,[],"[[216.89613034623218, 154.32993890020367], [198.12627291242364, 360.79837067209775], [218.9816700610998, 196.040733197556], [218.9816700610998, 321.173116089613], [285.71894093686353, 193.9551934826884], [283.63340122199594, 321.173116089613], [319.0875763747454, 154.32993890020367], [319.0875763747454, 367.05498981670064], [408.76578411405296, 225.23828920570264], [408.76578411405296, 291.97556008146637], [563.0957230142566, 208.55397148676172], [565.1812627291242, 296.1466395112016], [648.6028513238289, 108.44806517311609], [659.0305498981671, 417.10794297352345], [717.4256619144604, 181.4419551934827], [721.5967413441955, 364.969450101833], [871.7556008146639, 106.36252545824847], [867.5845213849287, 421.27902240325864]]",0,18,,,,,,b8c2c91e077c74a4409f3893187f065e4b169d2ec5986cac8f73cd5dc9ab95e1
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,纯人工,11,4cf2eede79562a2d7541,[],"[[966.0223434350193, 229.24641906389417], [966.0223434350193, 288.7033780189683], [910.8560928581462, 201.05033543571466], [911.4690511978893, 314.4476282881757], [886.950717608168, 207.792877172888], [885.7248009286818, 307.0921282112593], [858.7546339799884, 200.43737709597164], [859.3675923197316, 313.2217116086896], [843.4306754864127, 210.85766887160318], [840.9788421274407, 305.2532531920302], [812.1698001595181, 209.01879385237407], [810.943883480032, 309.54396157023143], [809.105008460803, 190.0170853203401], [809.717966800546, 327.31975342277934], [709.1927990826886, 193.0818770190552], [711.0316890481033, 326.0938496609306], [337.75422000729714, 176.2172565761879], [337.75422000729714, 346.214695615551], [180.5399158790135, 172.6330582492757], [184.49334469388242, 347.90173570846395], [150.23029496501857, 144.95905654519333], [146.27686615014966, 386.1182142521969], [36.895569048077874, 220.1435619868647], [34.435864444872685, 296.39440468622564]]",0,24,,,,,,11cb4d4727601948f3d988517cc07a177ad37e85b720f886e194ba848c4dd9ad
