population,population_zh,stage,stage_zh,condition,condition_zh,base_task_id,meta_group,response_version_count,worker_count,response_pattern_entropy,mean_pairwise_jaccard_disagreement,modal_response_share,version_independence_note
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,difficulty,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,difficulty,2,2,0.6931471805599453,0.5,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,scope,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,scope,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,difficulty,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,difficulty,2,2,0.6931471805599453,0.5,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,scope,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,difficulty,2,2,0.6931471805599453,0.5,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,scope,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,difficulty,2,2,0.6931471805599453,0.5,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,scope,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,difficulty,2,2,0.6931471805599453,0.5,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,difficulty,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,scope,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,difficulty,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,difficulty,2,2,0.6931471805599453,0.6666666666666667,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,difficulty,4,4,1.0397207708399179,0.4444444444444445,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,scope,4,4,0.5623351446188083,0.5,0.75,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,difficulty,2,2,0.6931471805599453,0.5,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,scope,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,difficulty,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,difficulty,20,20,1.6525902233018674,0.6206140350877195,0.4,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,scope,20,20,0.8568409950394724,0.531578947368421,0.65,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,difficulty,2,2,0.6931471805599453,0.5,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,difficulty,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,scope,1,1,-0.0,,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,difficulty,20,20,0.6874357505033553,0.41578947368421054,0.75,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,scope,20,20,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,difficulty,2,2,0.6931471805599453,0.5,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,scope,2,2,0.6931471805599453,1.0,0.5,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,difficulty,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
raw_history,原始码：raw_history,C2-B,校准二阶段B,manual,纯人工,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,scope,2,2,-0.0,0.0,1.0,raw/history版本不是独立标注员
