task_id,base_task_id,image_id,image_stem,source_path,image_path,source_pool,source_files,used_in_prescreen,used_in_random_c1_deprecated,has_final_gold,geometry_gold_ready,scope_gold_ready,gt_keypoint_count,gt_pair_count,corner_count_bin,old_manual_scope_raw,old_manual_difficulty_raw,old_semi_model_issue_raw,legacy_label_status,expert_review_status,latest_human_reviewed,scope_difficulty_reviewed,legacy_proxy,unreviewed,expert_scope_confirmed,expert_proxy_family_primary,expert_proxy_family_secondary,model_issue_only,semi_only,scope_gate_only,requires_gt_fix,requires_gt_review,hard_exclude,exclude_reason,eligible_for_manual_calibration,eligible_for_core_proxy_sampling,eligible_for_anchor_candidate,eligible_for_reserve_candidate,eligible_for_semi_candidate,core_candidate_type,proxy_confidence,notes,calibration_split,selection_rank,selection_reason,used_for_r_u
603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,14,7,pairs_7_8,normal,occlusion,corner_drift,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,33,core_paired_semi_counterpart_candidate,false_non_reliability_core
548,b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,16,8,pairs_7_8,oos_open_boundary,occlusion;reflection,corner_drift;over_parsing,legacy_proxy,legacy_proxy,false,false,true,true,,过度解析,过度解析,false,false,true,false,false,false,,true,true,false,true,true,core_scope_gate_audit_candidate,legacy_proxy,,core,34,core_scope_gate_audit_candidate,false_non_reliability_core
541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,20,10,pairs_ge_9,normal,occlusion;reflection,overextend_adjacent;over_parsing,legacy_proxy,legacy_proxy,false,false,true,true,,跨门扩张,跨门扩张,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,35,core_paired_semi_counterpart_candidate,false_non_reliability_core
581,B6ByNegPMKs_f701cece31304e16a3faa7f225bfdaa8,B6ByNegPMKs_f701cece31304e16a3faa7f225bfdaa8,B6ByNegPMKs_f701cece31304e16a3faa7f225bfdaa8,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_f701cece31304e16a3faa7f225bfdaa8.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,8,4,pairs_le_4,normal,occlusion;reflection,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,36,core_paired_semi_counterpart_candidate,false_non_reliability_core
504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,8,4,pairs_le_4,normal,occlusion,corner_drift,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,37,core_paired_semi_counterpart_candidate,false_non_reliability_core
475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,legacy_project2_full_annotation,old_label_json;亲自复核整理;范围难度人工分层候选;校准semi模型问题整理,false,false,true,true,true,8,4,pairs_le_4,normal,occlusion;low_quality;residual;low_texture,fail;corner_drift,legacy_proxy,latest_human_reviewed,true,true,true,false,inscope,遮挡明显,模型预标注失败/拓扑失败,false,false,false,false,true,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,confirmed,可保留为高难候选，但需先确认 GT 稳定性,core,38,core_paired_semi_counterpart_candidate,false_non_reliability_core
539,yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d,yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d,yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,12,6,pairs_5_6,normal,occlusion,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,39,core_paired_semi_counterpart_candidate,false_non_reliability_core
514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,12,6,pairs_5_6,oos_geometry,occlusion;reflection,corner_drift;corner_duplicate,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,true,false,false,false,,true,true,false,true,true,core_scope_gate_audit_candidate,legacy_proxy,,core,40,core_scope_gate_audit_candidate,false_non_reliability_core
499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,legacy_project2_full_annotation,old_label_json;范围难度人工分层候选;旧标注补充清单;校准semi模型问题整理,false,true,true,true,true,10,5,pairs_5_6,normal,occlusion;low_texture,overextend_adjacent;corner_duplicate;corner_drift,legacy_proxy,scope_difficulty_reviewed,false,true,true,false,,跨门扩张,跨门扩张,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,41,core_paired_semi_counterpart_candidate,false_non_reliability_core
481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,12,6,pairs_5_6,normal,reflection,corner_drift;over_parsing,legacy_proxy,legacy_proxy,false,false,true,true,,过度解析,过度解析,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,42,core_paired_semi_counterpart_candidate,false_non_reliability_core
650,yqstnuAEVhm_fc84c67a0ffd49cf8ffdc32df703bc86,yqstnuAEVhm_fc84c67a0ffd49cf8ffdc32df703bc86,yqstnuAEVhm_fc84c67a0ffd49cf8ffdc32df703bc86,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_fc84c67a0ffd49cf8ffdc32df703bc86.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,16,8,pairs_7_8,normal,occlusion,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,43,core_paired_semi_counterpart_candidate,false_non_reliability_core
595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,14,7,pairs_7_8,normal,occlusion;low_texture,corner_drift;corner_duplicate,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,44,core_paired_semi_counterpart_candidate,false_non_reliability_core
627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,16,8,pairs_7_8,normal,low_texture,corner_drift;over_parsing,legacy_proxy,legacy_proxy,false,false,true,true,,过度解析,过度解析,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,45,core_paired_semi_counterpart_candidate,false_non_reliability_core
665,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,legacy_project2_full_annotation,old_label_json;范围难度人工分层候选;旧标注补充清单;校准semi模型问题整理,false,false,true,true,true,20,10,pairs_ge_9,normal,occlusion;low_texture,overextend_adjacent;corner_drift,legacy_proxy,scope_difficulty_reviewed,false,true,true,false,,跨门扩张,跨门扩张,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,46,core_paired_semi_counterpart_candidate,false_non_reliability_core
521,e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392,e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392,e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,8,4,pairs_le_4,normal,reflection,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,47,core_paired_semi_counterpart_candidate,false_non_reliability_core
502,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,8,4,pairs_le_4,normal,occlusion;reflection,corner_drift,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,48,core_paired_semi_counterpart_candidate,false_non_reliability_core
639,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,12,6,pairs_5_6,normal,occlusion;low_texture,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,49,core_paired_semi_counterpart_candidate,false_non_reliability_core
659,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,12,6,pairs_5_6,normal,occlusion;low_texture,corner_drift,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,50,core_paired_semi_counterpart_candidate,false_non_reliability_core
590,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,12,6,pairs_5_6,normal,occlusion;reflection,over_parsing,legacy_proxy,legacy_proxy,false,false,true,true,,过度解析,过度解析,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,51,core_paired_semi_counterpart_candidate,false_non_reliability_core
618,wc2JMjhGNzB_36f4749077674307bce31998171e96ef,wc2JMjhGNzB_36f4749077674307bce31998171e96ef,wc2JMjhGNzB_36f4749077674307bce31998171e96ef,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_36f4749077674307bce31998171e96ef.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,16,8,pairs_7_8,normal,occlusion,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,52,core_paired_semi_counterpart_candidate,false_non_reliability_core
552,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,8,4,pairs_le_4,normal,occlusion;reflection,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,53,core_paired_semi_counterpart_candidate,false_non_reliability_core
491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,8,4,pairs_le_4,normal,occlusion;trivial,corner_drift;acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,54,core_paired_semi_counterpart_candidate,false_non_reliability_core
612,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,12,6,pairs_5_6,normal,occlusion;reflection,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,55,core_paired_semi_counterpart_candidate,false_non_reliability_core
701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,12,6,pairs_5_6,normal,occlusion;seam,corner_drift,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,56,core_paired_semi_counterpart_candidate,false_non_reliability_core
535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,12,6,pairs_5_6,normal,occlusion;reflection,over_parsing,legacy_proxy,legacy_proxy,false,false,true,true,,过度解析,过度解析,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,57,core_paired_semi_counterpart_candidate,false_non_reliability_core
516,B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c,B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c,B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_8c414a8052c844b4bcd5dc3fadde7f8c.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,8,4,pairs_le_4,normal,reflection,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,58,core_paired_semi_counterpart_candidate,false_non_reliability_core
503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,8,4,pairs_le_4,normal,occlusion;residual;low_texture,corner_drift,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,59,core_paired_semi_counterpart_candidate,false_non_reliability_core
602,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,12,6,pairs_5_6,normal,occlusion;reflection,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,60,core_paired_semi_counterpart_candidate,false_non_reliability_core
517,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,12,6,pairs_5_6,oos_geometry,low_texture;reflection,corner_drift,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,true,false,false,false,,true,true,false,true,true,core_scope_gate_audit_candidate,legacy_proxy,,core,61,core_scope_gate_audit_candidate,false_non_reliability_core
656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,12,6,pairs_5_6,normal,low_texture,corner_duplicate;over_parsing,legacy_proxy,legacy_proxy,false,false,true,true,,过度解析,过度解析,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,62,core_paired_semi_counterpart_candidate,false_non_reliability_core
646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,8,4,pairs_le_4,normal,occlusion;reflection,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,63,core_paired_semi_counterpart_candidate,false_non_reliability_core
710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,false,false,true,true,8,4,pairs_le_4,normal,occlusion,corner_drift,legacy_proxy,legacy_proxy,false,false,true,true,,角点错位/飘移,角点错位/飘移,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,64,core_paired_semi_counterpart_candidate,false_non_reliability_core
611,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,export_label/project-2-at-2026-03-25-10-52-c04c6496.json,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.png,legacy_project2_full_annotation,old_label_json;旧标注补充清单;校准semi模型问题整理,false,true,false,true,true,12,6,pairs_5_6,normal,occlusion,acceptable,legacy_proxy,legacy_proxy,false,false,true,true,,模型标注质量好,模型标注质量好,false,false,false,false,false,false,,true,true,false,true,true,core_paired_semi_counterpart_candidate,legacy_proxy,,core,65,core_paired_semi_counterpart_candidate,false_non_reliability_core
