p1_package,p1_import_file,p1_import_order,dataset_group,condition,final_role,semi_role,oos_role,source_task_id,base_task_id,title,image,gt_inner_id,gt_title,gt_image,gt_import_file,gt_project20_task_id,gt_export_order,gt_project20_export_file,match_status
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,6,PreScreen_semi,semi,,control,,576,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,118,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,import_json/label_studio_import_docker.json,2602,118,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,7,PreScreen_semi,semi,,trap,,493,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,35,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,import_json/label_studio_import_docker.json,2519,35,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,8,PreScreen_semi,semi,,trap,,577,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.jpg,119,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.jpg,import_json/label_studio_import_docker.json,2603,119,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,9,PreScreen_semi,semi,,trap,,668,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.jpg,210,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.jpg,import_json/label_studio_import_docker.json,2694,210,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,10,PreScreen_semi,semi,,trap,,505,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.jpg,47,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.jpg,import_json/label_studio_import_docker.json,2531,47,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,11,PreScreen_semi,semi,,trap,,625,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.jpg,167,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.jpg,import_json/label_studio_import_docker.json,2651,167,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,12,PreScreen_semi,semi,,trap,,477,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.jpg,19,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.jpg,import_json/label_studio_import_docker.json,2503,19,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,13,PreScreen_semi,semi,,trap,,synthetic::legacy_disjoint_source_011_corner_drift,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456.jpg,268,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456.jpg,import_json/label_studio_import_docker.json,2752,268,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,14,PreScreen_semi,semi,,trap,,synthetic::legacy_disjoint_source_003_corner_drift,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,282,B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_75327de9719945aa8b893a6404667884.jpg,import_json/label_studio_import_docker.json,2766,282,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,15,PreScreen_semi,semi,,trap,,synthetic::legacy_disjoint_source_006_corner_duplicate,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,458,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,import_json/label_studio_import_docker.json,2942,458,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,16,PreScreen_semi,semi,,trap,,synthetic::legacy_disjoint_source_008_corner_duplicate,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,235,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,import_json/label_studio_import_docker.json,2719,235,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,17,PreScreen_semi,semi,,trap,,synthetic::legacy_disjoint_source_007_over_parsing,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,127,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,import_json/label_studio_import_docker.json,2611,127,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_semi,import_json/stage1_prescreen_final_20260325/stage1_prescreen_semi_import_v5.json,18,PreScreen_semi,semi,,trap,,synthetic::legacy_disjoint_source_004_over_parsing,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,11,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,import_json/label_studio_import_docker.json,2495,11,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,1,PreScreen_oos,oos,oos_gate,,oos_open_boundary,459,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.jpg,1,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.jpg,import_json/label_studio_import_docker.json,2485,1,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,2,PreScreen_oos,oos,oos_gate,,oos_split_level,476,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.jpg,18,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.jpg,import_json/label_studio_import_docker.json,2502,18,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,3,PreScreen_oos,oos,oos_gate,,oos_split_level,495,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,37,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,import_json/label_studio_import_docker.json,2521,37,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,4,PreScreen_oos,oos,oos_gate,,oos_split_level,496,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.jpg,38,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.jpg,import_json/label_studio_import_docker.json,2522,38,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,5,PreScreen_oos,oos,oos_gate,,oos_geometry,526,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.jpg,68,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.jpg,import_json/label_studio_import_docker.json,2552,68,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,6,PreScreen_oos,oos,oos_gate,,oos_insufficient,529,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,71,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,import_json/label_studio_import_docker.json,2555,71,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,7,PreScreen_oos,oos,oos_gate,,oos_split_level,575,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.jpg,117,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.jpg,import_json/label_studio_import_docker.json,2601,117,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,8,PreScreen_oos,oos,oos_gate,,oos_open_boundary,609,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282.jpg,151,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282.jpg,import_json/label_studio_import_docker.json,2635,151,project-20-at-2026-03-27-14-57-e66c6481.json,matched
P1_oos,import_json/stage1_prescreen_final_20260325/stage1_prescreen_oos_import_v2.json,9,PreScreen_oos,oos,oos_gate,,oos_split_level,661,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.jpg,203,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.jpg,import_json/label_studio_import_docker.json,2687,203,project-20-at-2026-03-27-14-57-e66c6481.json,matched
