canonical_annotation_id,image_id,building,worker_id,main_worker_included,stage,initialization_source,initialization_reference_type,current_reference_status,planned_payload_verified,participant_view_event_verified,checkpoint_known,initial_geometry_valid,initial_failure,initial_points,final_points,initial_error_current_reference,final_error_current_reference,net_reference_improvement,initial_final_d_mask,point_count_changed,active_seconds,scope
867a61b4c60969d2,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W030,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0205819922459,0.0277900992427,-0.00720810699684,0.0206842840262,False,,oos_open_boundary
4e299dc6bda4eef4,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W031,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,16,0.0205819922459,0.0821579287534,-0.0615759365075,0.0843538449836,True,,normal
c3fc3f4b6aeb53b0,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W032,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0205819922459,0.0226274687953,-0.00204547654941,0.0176513066093,False,291,normal
c88ef7c6614c3d19,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W033,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0205819922459,0.0238100397647,-0.00322804751878,0.00430640097743,False,304,oos_geometry
90520932aee1bf49,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W034,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0205819922459,0.292198842231,-0.271616849985,0.293523833224,False,,normal
9f90d9f93e93c9bf,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W035,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0205819922459,0.254098582331,-0.233516590085,0.255617323713,False,,normal
fbde960cac90f821,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W036,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0205819922459,0.0205819922459,0,0,False,819,normal
4651933458778c15,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W037,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,16,0.0205819922459,0.0830237993244,-0.0624418070785,0.0668554185857,True,395,oos_geometry
5e49a3ca719154b8,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W006,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0205819922459,0.0205819922459,0,0,False,19,normal
3cfe12d6a5ea827b,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,W008,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0205819922459,0.0205819922459,0,0,False,218,normal
0e0501745974e880,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W001,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0746741438577,-0.0325538208625,0.0563439089312,True,33,normal
f0a357dcd7d8d4c6,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W010,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0421203229952,0.0421203229952,0,0,False,22,normal
92e4a4cf1ae73f69,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W011,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0421203229952,0.0421203229952,0,0,False,30,normal
47377755fedf1482,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W012,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.130201588194,-0.0880812651988,0.163607264968,True,,normal
39a34b830ea11490,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W013,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0358605119444,0.00625981105087,0.0064926404617,True,77,normal
3c4a2ede557a62f2,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W014,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.039280247415,0.00284007558027,0.0555090807691,True,,normal
552a0858ecbce9ad,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W015,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.042677459225,-0.000557136229749,0.00101763907734,True,38,normal
1445e3889419575a,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W017,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0421203229952,0.0421203229952,0,0,False,33,normal
f432b7968aecb5bc,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W018,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0416846088998,0.000435714095471,0.000612236238324,True,80,normal
0162b7ec9d17cddb,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W019,False,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,12,0.0421203229952,0.0805346252632,-0.038414302268,0.0490403181386,True,,normal
1f8fe248fb55c43e,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W002,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0416846088998,0.000435714095471,0.000612236238324,True,19,normal
202420376d62cfbb,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W021,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.042677459225,-0.000557136229749,0.00101763907734,True,17,normal
3b71663b67699ebf,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W026,False,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0330934547413,0.00902686825395,0.00995109298393,True,,normal
19a327730863506b,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W027,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0416846088998,0.000435714095471,0.000612236238324,True,190,normal
0dce4a0f997ffd15,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W028,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0377400946315,0.00438022836372,0.0563786357194,True,252,normal
7667b010a9c90570,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W029,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.10710843753,-0.0649881145343,0.136145396348,True,195,normal
c76193b6207a6507,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W030,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.075869576224,-0.0337492532288,0.114794248163,True,73,normal
76f29200f62e2fb3,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W031,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.066528040248,-0.0244077172528,0.103373020684,True,,normal
a318b6bfd544d9cb,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W032,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0445423844531,-0.00242206145792,0.0285788188304,True,141,normal
522ad8c02cfc8914,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W033,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0416846088998,0.000435714095471,0.000612236238324,True,81,normal
c1d1843444d6d457,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W034,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.076318920561,-0.0341985975658,0.115224665972,True,,normal
2c11262bdae1e085,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W035,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.118954775389,-0.0768344523936,0.147706054948,True,,normal
2b439f65ef66899b,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W036,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0416846088998,0.000435714095471,0.000612236238324,True,182,normal
b70dac9310c8fd7f,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W037,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.042677459225,-0.000557136229749,0.00101763907734,True,121,normal
eb2fd1fd3f466605,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W006,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0421203229952,0.0421203229952,0,0,False,38,normal
5a38b164a2481384,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,W008,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0421203229952,0.0416846088998,0.000435714095471,0.000612236238324,True,57,normal
d2965a4546dd5bd3,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W001,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.252855328405,-0.190977113754,0.243229045652,False,38,normal
62376c3351699bc6,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W010,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.192826711485,-0.130948496834,0.172204498894,False,168,normal
b49eaa7455fb1edf,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W011,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0618782146517,0,0,False,34,normal
9ae9084968b32229,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W012,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0727671696572,-0.0108889550055,0.0550134185304,False,,normal
517e0e79ed73ad98,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W013,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0350356468759,0.0268425677758,0.0330772019577,False,129,normal
c9609d6092bb0730,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W014,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.200021358912,-0.138143144261,0.176707417868,False,,normal
5c8fc29a99324dd7,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W015,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0387361184558,0.0231420961959,0.0266961995803,False,242,normal
db6e2e902a7635ad,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W017,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0343489951952,0.0275292194565,0.0305289942143,False,152,normal
0a435ae2b35d25c7,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W018,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,10,0.0618782146517,0.0482906817738,0.0135875328779,0.0240426928223,True,134,normal
a68b2eed7b0c771f,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W019,False,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0387361184558,0.0231420961959,0.0266961995803,False,,normal
39008f0fe7a1d27b,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W002,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.034227014211,0.0276512004407,0.0303429679452,False,32,normal
ffdffd1443b1cef9,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W021,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0387361184558,0.0231420961959,0.0266961995803,False,19,normal
9f36f0aa4f6aed02,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W026,False,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0618782146517,0,0,False,,oos_open_boundary
ea4ba198f1b90c5a,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W027,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,8,0.0618782146517,0.0770486739332,-0.0151704592815,0.0161123175387,True,344,normal
afda73e02ce84841,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W028,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0387408133268,0.0231374013249,0.0483903329688,False,372,normal
7129ad7e523aa525,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W029,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.035660613347,0.0262176013047,0.0505888174171,False,231,normal
3c2427034d519a1a,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W030,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0353794445427,0.026498770109,0.0467954420938,False,119,normal
3b710fb59e47c8d6,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W031,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0443459296789,0.0175322849728,0.0743545494861,False,,normal
1aaa93ec5fa02d67,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W032,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0566211214271,0.00525709322459,0.0721260284038,False,240,normal
0225fd516c992f7f,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W033,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0351387645479,0.0267394501038,0.0426556587547,False,202,normal
b1ac17483ad1c04e,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W034,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,10,0.0618782146517,0.0572137753904,0.00466443926129,0.0625347101061,True,,normal
33a4dc1fd6be1bdd,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W035,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0819159948849,-0.0200377802332,0.0864196344487,False,,normal
ca291f0b645de9fa,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W036,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0373987566433,0.0244794580084,0.0300747311501,False,984,normal
2ac783e03ad61d1a,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W037,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,10,0.0618782146517,0.0674662595539,-0.0055880449022,0.0178962163609,True,433,normal
1260b5763825ac73,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W006,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.0618782146517,0,0,False,52,normal
3e32b8564185e9c7,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,W008,True,P1,trap_natural,final_gold,adjudicated_reference,True,False,False,True,,12,12,0.0618782146517,0.037750835713,0.0241273789387,0.0371207942637,False,284,normal
a53c36c9bf95be2b,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W001,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0898265865897,-0.074251437987,0.10141319281,True,26,normal
df7f18116de27c41,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W010,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0155751486027,0.014726157412,0.000848991190639,0.0114831516056,False,28,normal
5d6bb8dddcf527e1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W011,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0155751486027,0.0155751486027,0,0,False,35,normal
1a5c416e7e7c6cfa,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W012,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0625204582651,-0.0469453096625,0.0651903160278,True,,normal
8c7bb20e866330e5,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W013,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0156893378702,-0.000114189267551,0.000326377278813,True,43,normal
a1c92c4eba590882,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W014,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.032916752944,-0.0173416043413,0.0353086929589,True,,normal
874f47b61ab0f967,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W015,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.02384981386,-0.0082746652573,0.0139896925064,True,89,normal
b6c9e63c1de72fbf,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W017,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0156893378702,-0.000114189267551,0.000326377278813,True,39,normal
043215a11b3c07f6,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W018,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0156893378702,-0.000114189267551,0.000326377278813,True,55,normal
828f0f7dd8ae779e,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W019,False,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0155751486027,0.0636350410212,-0.0480598924185,0.0547247266936,False,,normal
ae9ad15247583bd3,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W002,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0156893378702,-0.000114189267551,0.000326377278813,True,23,normal
a3df2f62a653fcdb,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W021,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.02384981386,-0.0082746652573,0.0139896925064,True,25,normal
5ef8158b9e970124,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W026,False,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0155751486027,0.0155751486027,0,0,False,,normal
b9d6531c224d6003,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W027,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0156893378702,-0.000114189267551,0.000326377278813,True,163,normal
059397cbcdc2fd99,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W028,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0381194739097,-0.022544325307,0.0279182194887,True,199,normal
c1ce3be5ac91205f,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W029,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0244016517219,-0.00882650311921,0.0305450627793,True,98,normal
39f325131750b755,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W030,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0383109507583,-0.0227358021557,0.0414452214452,True,63,normal
95caac6d8e2b34ae,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W031,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0173219723276,-0.00174682372491,0.0225749394899,True,,normal
aa27fee9b505606b,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W032,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0146707744835,0.000904374119149,0.0148526386568,True,172,normal
39b7f2008e3d4afe,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W033,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0156893378702,-0.000114189267551,0.000326377278813,True,98,normal
765b308f64278de8,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W034,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0209541240281,-0.00537897542544,0.0270987215201,True,,normal
3f1ad1a502b50429,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W035,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0693452733178,-0.0537701247151,0.0789298357915,True,,normal
e85a8e90e0c6b636,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W036,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0134283731112,0.00214677549145,0.0142740103775,True,315,normal
5a50132cf972f527,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W037,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0169151073052,-0.00133995870254,0.0022131245597,True,87,normal
50a0f95f8fc38be2,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W006,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,10,0.0155751486027,0.0155751486027,0,0,False,46,normal
6adfe32721762388,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,W008,True,P1,trap_synthetic_disjoint_source,synthetic_source_gt,public_dataset_reference_not_quality_assumed,True,False,False,True,,10,8,0.0155751486027,0.0156893378702,-0.000114189267551,0.000326377278813,True,158,normal
a98f6bc364bdef1b,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W001,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0945546828852,-0.0828778412997,0.104194248508,False,122,normal
0df21449d15d6f28,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W010,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,76,normal
137415ffe0725161,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W011,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0116768415855,0,0,False,82,normal
ce3536534b35ed2e,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W012,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0613293786686,-0.0496525370831,0.066680924348,False,,normal
f8c614ff9afdc5fe,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W013,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0319053993753,-0.0202285577898,0.0296839502873,False,370,normal
67807e1e55df3898,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,W014,True,P1,control_natural,final_gold,adjudicated_reference,True,False,False,True,,8,8,0.0116768415855,0.0254059195682,-0.0137290779827,0.0162932677392,False,,normal
