code,condition,N,method,id,worker,cluster,density_unassigned
B6ByNegPMKs-11,manual,25,A4_adaptive,be4265df16f250c5,W015,2,False
B6ByNegPMKs-11,manual,25,A4_adaptive,ee6734855a1fce2c,W017,2,False
B6ByNegPMKs-11,manual,25,A4_adaptive,69dd02c653b999da,W018,1,False
B6ByNegPMKs-11,manual,25,A4_adaptive,d3b8c5279c4cce15,W019,7,False
B6ByNegPMKs-11,manual,25,A4_adaptive,158cdf9ee8269d7a,W021,2,False
B6ByNegPMKs-11,manual,25,A4_adaptive,ae9eebd3c841d936,W027,8,False
B6ByNegPMKs-11,manual,25,A4_adaptive,f8548145ddefef82,W028,1,False
B6ByNegPMKs-11,manual,25,A4_adaptive,dab549f7649c26f5,W029,1,False
B6ByNegPMKs-11,manual,25,A4_adaptive,d5ec1431385bed24,W030,3,False
B6ByNegPMKs-11,manual,25,A4_adaptive,01111484ace4b94e,W031,1,False
B6ByNegPMKs-11,manual,25,A4_adaptive,283873b63fff0570,W032,1,False
B6ByNegPMKs-11,manual,25,A4_adaptive,0a8c62a27fbaac21,W033,1,False
B6ByNegPMKs-11,manual,25,A4_adaptive,d709cefe9dcba87b,W034,1,False
B6ByNegPMKs-11,manual,25,A4_adaptive,71917bb13f847c7d,W035,9,False
B6ByNegPMKs-11,manual,25,A4_adaptive,803f0a9e869112a9,W036,1,False
B6ByNegPMKs-11,manual,25,A4_adaptive,9a14ee08aba6a9c3,W037,1,False
B6ByNegPMKs-11,manual,25,A5_density,3f1d4cacc3faf7d7,W001,6,True
B6ByNegPMKs-11,manual,25,A5_density,75ca740199bbfca6,W002,3,False
B6ByNegPMKs-11,manual,25,A5_density,e2c06769623e335c,W006,1,False
B6ByNegPMKs-11,manual,25,A5_density,f61cafa7e89ea17e,W008,1,False
B6ByNegPMKs-11,manual,25,A5_density,cd59ff6392d0007b,W010,7,True
B6ByNegPMKs-11,manual,25,A5_density,9664309abeb6b078,W011,8,True
B6ByNegPMKs-11,manual,25,A5_density,7b70014ef90dfa00,W012,1,False
B6ByNegPMKs-11,manual,25,A5_density,77ab07a0a6d85137,W013,1,False
B6ByNegPMKs-11,manual,25,A5_density,033e34e10addfeb4,W014,1,False
B6ByNegPMKs-11,manual,25,A5_density,be4265df16f250c5,W015,1,False
B6ByNegPMKs-11,manual,25,A5_density,ee6734855a1fce2c,W017,1,False
B6ByNegPMKs-11,manual,25,A5_density,69dd02c653b999da,W018,3,False
B6ByNegPMKs-11,manual,25,A5_density,d3b8c5279c4cce15,W019,9,True
B6ByNegPMKs-11,manual,25,A5_density,158cdf9ee8269d7a,W021,1,False
B6ByNegPMKs-11,manual,25,A5_density,ae9eebd3c841d936,W027,10,True
B6ByNegPMKs-11,manual,25,A5_density,f8548145ddefef82,W028,4,False
B6ByNegPMKs-11,manual,25,A5_density,dab549f7649c26f5,W029,2,False
B6ByNegPMKs-11,manual,25,A5_density,d5ec1431385bed24,W030,11,True
B6ByNegPMKs-11,manual,25,A5_density,01111484ace4b94e,W031,2,False
B6ByNegPMKs-11,manual,25,A5_density,283873b63fff0570,W032,4,False
B6ByNegPMKs-11,manual,25,A5_density,0a8c62a27fbaac21,W033,2,False
B6ByNegPMKs-11,manual,25,A5_density,d709cefe9dcba87b,W034,12,True
B6ByNegPMKs-11,manual,25,A5_density,71917bb13f847c7d,W035,13,True
B6ByNegPMKs-11,manual,25,A5_density,803f0a9e869112a9,W036,5,False
B6ByNegPMKs-11,manual,25,A5_density,9a14ee08aba6a9c3,W037,5,False
B6ByNegPMKs-11,manual,25,A6_spectral,3f1d4cacc3faf7d7,W001,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,75ca740199bbfca6,W002,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,e2c06769623e335c,W006,2,False
B6ByNegPMKs-11,manual,25,A6_spectral,f61cafa7e89ea17e,W008,3,False
B6ByNegPMKs-11,manual,25,A6_spectral,cd59ff6392d0007b,W010,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,9664309abeb6b078,W011,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,7b70014ef90dfa00,W012,3,False
B6ByNegPMKs-11,manual,25,A6_spectral,77ab07a0a6d85137,W013,2,False
B6ByNegPMKs-11,manual,25,A6_spectral,033e34e10addfeb4,W014,2,False
B6ByNegPMKs-11,manual,25,A6_spectral,be4265df16f250c5,W015,4,False
B6ByNegPMKs-11,manual,25,A6_spectral,ee6734855a1fce2c,W017,2,False
B6ByNegPMKs-11,manual,25,A6_spectral,69dd02c653b999da,W018,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,d3b8c5279c4cce15,W019,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,158cdf9ee8269d7a,W021,4,False
B6ByNegPMKs-11,manual,25,A6_spectral,ae9eebd3c841d936,W027,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,f8548145ddefef82,W028,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,dab549f7649c26f5,W029,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,d5ec1431385bed24,W030,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,01111484ace4b94e,W031,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,283873b63fff0570,W032,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,0a8c62a27fbaac21,W033,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,d709cefe9dcba87b,W034,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,71917bb13f847c7d,W035,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,803f0a9e869112a9,W036,1,False
B6ByNegPMKs-11,manual,25,A6_spectral,9a14ee08aba6a9c3,W037,1,False
B6ByNegPMKs-11,manual,25,A7_event,3f1d4cacc3faf7d7,W001,3,False
B6ByNegPMKs-11,manual,25,A7_event,75ca740199bbfca6,W002,1,False
B6ByNegPMKs-11,manual,25,A7_event,e2c06769623e335c,W006,2,False
B6ByNegPMKs-11,manual,25,A7_event,f61cafa7e89ea17e,W008,4,False
B6ByNegPMKs-11,manual,25,A7_event,cd59ff6392d0007b,W010,5,False
B6ByNegPMKs-11,manual,25,A7_event,9664309abeb6b078,W011,6,False
B6ByNegPMKs-11,manual,25,A7_event,7b70014ef90dfa00,W012,4,False
B6ByNegPMKs-11,manual,25,A7_event,77ab07a0a6d85137,W013,2,False
B6ByNegPMKs-11,manual,25,A7_event,033e34e10addfeb4,W014,2,False
B6ByNegPMKs-11,manual,25,A7_event,be4265df16f250c5,W015,2,False
B6ByNegPMKs-11,manual,25,A7_event,ee6734855a1fce2c,W017,2,False
B6ByNegPMKs-11,manual,25,A7_event,69dd02c653b999da,W018,1,False
B6ByNegPMKs-11,manual,25,A7_event,d3b8c5279c4cce15,W019,7,False
B6ByNegPMKs-11,manual,25,A7_event,158cdf9ee8269d7a,W021,2,False
B6ByNegPMKs-11,manual,25,A7_event,ae9eebd3c841d936,W027,8,False
B6ByNegPMKs-11,manual,25,A7_event,f8548145ddefef82,W028,1,False
B6ByNegPMKs-11,manual,25,A7_event,dab549f7649c26f5,W029,1,False
B6ByNegPMKs-11,manual,25,A7_event,d5ec1431385bed24,W030,3,False
B6ByNegPMKs-11,manual,25,A7_event,01111484ace4b94e,W031,1,False
B6ByNegPMKs-11,manual,25,A7_event,283873b63fff0570,W032,1,False
B6ByNegPMKs-11,manual,25,A7_event,0a8c62a27fbaac21,W033,1,False
B6ByNegPMKs-11,manual,25,A7_event,d709cefe9dcba87b,W034,9,False
B6ByNegPMKs-11,manual,25,A7_event,71917bb13f847c7d,W035,1,False
B6ByNegPMKs-11,manual,25,A7_event,803f0a9e869112a9,W036,1,False
B6ByNegPMKs-11,manual,25,A7_event,9a14ee08aba6a9c3,W037,1,False
B6ByNegPMKs-21,manual,5,A0_legacy,ef96b87ef5fb03c9889e,W027,1,False
B6ByNegPMKs-21,manual,5,A0_legacy,53a1af9cac0415879d2f,W028,1,False
B6ByNegPMKs-21,manual,5,A0_legacy,04c900e4f73f755265b3,W029,1,False
B6ByNegPMKs-21,manual,5,A0_legacy,25a1ba6fcd4fbb14c433,W035,1,False
B6ByNegPMKs-21,manual,5,A0_legacy,cc1c0c89b7e5fdacc836,W036,1,False
B6ByNegPMKs-21,manual,5,A1_mask,ef96b87ef5fb03c9889e,W027,1,False
B6ByNegPMKs-21,manual,5,A1_mask,53a1af9cac0415879d2f,W028,1,False
B6ByNegPMKs-21,manual,5,A1_mask,04c900e4f73f755265b3,W029,1,False
B6ByNegPMKs-21,manual,5,A1_mask,25a1ba6fcd4fbb14c433,W035,1,False
B6ByNegPMKs-21,manual,5,A1_mask,cc1c0c89b7e5fdacc836,W036,1,False
B6ByNegPMKs-21,manual,5,A2_local,ef96b87ef5fb03c9889e,W027,1,False
B6ByNegPMKs-21,manual,5,A2_local,53a1af9cac0415879d2f,W028,2,False
B6ByNegPMKs-21,manual,5,A2_local,04c900e4f73f755265b3,W029,1,False
B6ByNegPMKs-21,manual,5,A2_local,25a1ba6fcd4fbb14c433,W035,1,False
B6ByNegPMKs-21,manual,5,A2_local,cc1c0c89b7e5fdacc836,W036,1,False
B6ByNegPMKs-21,manual,5,A3_cyclic,ef96b87ef5fb03c9889e,W027,2,False
B6ByNegPMKs-21,manual,5,A3_cyclic,53a1af9cac0415879d2f,W028,3,False
B6ByNegPMKs-21,manual,5,A3_cyclic,04c900e4f73f755265b3,W029,1,False
B6ByNegPMKs-21,manual,5,A3_cyclic,25a1ba6fcd4fbb14c433,W035,1,False
B6ByNegPMKs-21,manual,5,A3_cyclic,cc1c0c89b7e5fdacc836,W036,1,False
B6ByNegPMKs-21,manual,5,A4_adaptive,ef96b87ef5fb03c9889e,W027,2,False
B6ByNegPMKs-21,manual,5,A4_adaptive,53a1af9cac0415879d2f,W028,3,False
B6ByNegPMKs-21,manual,5,A4_adaptive,04c900e4f73f755265b3,W029,1,False
B6ByNegPMKs-21,manual,5,A4_adaptive,25a1ba6fcd4fbb14c433,W035,1,False
B6ByNegPMKs-21,manual,5,A4_adaptive,cc1c0c89b7e5fdacc836,W036,1,False
B6ByNegPMKs-21,manual,5,A5_density,ef96b87ef5fb03c9889e,W027,2,True
B6ByNegPMKs-21,manual,5,A5_density,53a1af9cac0415879d2f,W028,3,True
B6ByNegPMKs-21,manual,5,A5_density,04c900e4f73f755265b3,W029,4,True
B6ByNegPMKs-21,manual,5,A5_density,25a1ba6fcd4fbb14c433,W035,1,False
B6ByNegPMKs-21,manual,5,A5_density,cc1c0c89b7e5fdacc836,W036,1,False
B6ByNegPMKs-21,manual,5,A6_spectral,ef96b87ef5fb03c9889e,W027,1,False
B6ByNegPMKs-21,manual,5,A6_spectral,53a1af9cac0415879d2f,W028,1,False
B6ByNegPMKs-21,manual,5,A6_spectral,04c900e4f73f755265b3,W029,1,False
B6ByNegPMKs-21,manual,5,A6_spectral,25a1ba6fcd4fbb14c433,W035,1,False
B6ByNegPMKs-21,manual,5,A6_spectral,cc1c0c89b7e5fdacc836,W036,1,False
B6ByNegPMKs-21,manual,5,A7_event,ef96b87ef5fb03c9889e,W027,1,False
B6ByNegPMKs-21,manual,5,A7_event,53a1af9cac0415879d2f,W028,1,False
B6ByNegPMKs-21,manual,5,A7_event,04c900e4f73f755265b3,W029,2,False
B6ByNegPMKs-21,manual,5,A7_event,25a1ba6fcd4fbb14c433,W035,1,False
B6ByNegPMKs-21,manual,5,A7_event,cc1c0c89b7e5fdacc836,W036,2,False
B6ByNegPMKs-21,semi,4,A0_legacy,456be942f0947a669713,W001,2,False
B6ByNegPMKs-21,semi,4,A0_legacy,9b7c8a47533d55322728,W002,1,False
B6ByNegPMKs-21,semi,4,A0_legacy,bbb44530a7ff92f92b27,W030,1,False
B6ByNegPMKs-21,semi,4,A0_legacy,bf6d1e98afbb6306ebff,W032,1,False
B6ByNegPMKs-21,semi,4,A1_mask,456be942f0947a669713,W001,1,False
B6ByNegPMKs-21,semi,4,A1_mask,9b7c8a47533d55322728,W002,1,False
B6ByNegPMKs-21,semi,4,A1_mask,bbb44530a7ff92f92b27,W030,1,False
B6ByNegPMKs-21,semi,4,A1_mask,bf6d1e98afbb6306ebff,W032,1,False
B6ByNegPMKs-21,semi,4,A2_local,456be942f0947a669713,W001,2,False
B6ByNegPMKs-21,semi,4,A2_local,9b7c8a47533d55322728,W002,3,False
B6ByNegPMKs-21,semi,4,A2_local,bbb44530a7ff92f92b27,W030,1,False
B6ByNegPMKs-21,semi,4,A2_local,bf6d1e98afbb6306ebff,W032,1,False
B6ByNegPMKs-21,semi,4,A3_cyclic,456be942f0947a669713,W001,2,False
B6ByNegPMKs-21,semi,4,A3_cyclic,9b7c8a47533d55322728,W002,3,False
B6ByNegPMKs-21,semi,4,A3_cyclic,bbb44530a7ff92f92b27,W030,1,False
B6ByNegPMKs-21,semi,4,A3_cyclic,bf6d1e98afbb6306ebff,W032,1,False
B6ByNegPMKs-21,semi,4,A4_adaptive,456be942f0947a669713,W001,2,False
B6ByNegPMKs-21,semi,4,A4_adaptive,9b7c8a47533d55322728,W002,3,False
B6ByNegPMKs-21,semi,4,A4_adaptive,bbb44530a7ff92f92b27,W030,1,False
B6ByNegPMKs-21,semi,4,A4_adaptive,bf6d1e98afbb6306ebff,W032,1,False
B6ByNegPMKs-21,semi,4,A5_density,456be942f0947a669713,W001,2,True
B6ByNegPMKs-21,semi,4,A5_density,9b7c8a47533d55322728,W002,3,True
B6ByNegPMKs-21,semi,4,A5_density,bbb44530a7ff92f92b27,W030,1,False
B6ByNegPMKs-21,semi,4,A5_density,bf6d1e98afbb6306ebff,W032,1,False
B6ByNegPMKs-21,semi,4,A6_spectral,456be942f0947a669713,W001,1,False
B6ByNegPMKs-21,semi,4,A6_spectral,9b7c8a47533d55322728,W002,1,False
B6ByNegPMKs-21,semi,4,A6_spectral,bbb44530a7ff92f92b27,W030,1,False
B6ByNegPMKs-21,semi,4,A6_spectral,bf6d1e98afbb6306ebff,W032,1,False
B6ByNegPMKs-21,semi,4,A7_event,456be942f0947a669713,W001,2,False
B6ByNegPMKs-21,semi,4,A7_event,9b7c8a47533d55322728,W002,1,False
B6ByNegPMKs-21,semi,4,A7_event,bbb44530a7ff92f92b27,W030,3,False
B6ByNegPMKs-21,semi,4,A7_event,bf6d1e98afbb6306ebff,W032,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,b21b9e1bc1f9748c,W001,5,False
B6ByNegPMKs-22,semi,26,A0_legacy,f6296e82c056709c,W002,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,b17159a624da813a,W006,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,aba9b1487cd9adfb,W008,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,dd75ae13e342b2e4,W010,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,5945adbef25e9e2d,W011,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,4b34ab7cdc3ff32b,W012,6,False
B6ByNegPMKs-22,semi,26,A0_legacy,ee2a23d20aaa38a2,W013,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,a10636e431b96e35,W014,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,8f3e2abc0f04f753,W015,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,f8530b0e7a20bef6,W017,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,202d1d9063738999,W018,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,87d9235672d0264e,W019,7,False
B6ByNegPMKs-22,semi,26,A0_legacy,c9f042d8c21ca99b,W021,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,91fa809bea75fc47,W026,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,c6f141b411336076,W027,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,5429d9e5ae4acde8,W028,2,False
B6ByNegPMKs-22,semi,26,A0_legacy,ad6812c23b79784a,W029,2,False
B6ByNegPMKs-22,semi,26,A0_legacy,1c1e863ffcab5dcb,W030,8,False
B6ByNegPMKs-22,semi,26,A0_legacy,a55a92a57a48a087,W031,2,False
B6ByNegPMKs-22,semi,26,A0_legacy,89af3c23558522cb,W032,3,False
B6ByNegPMKs-22,semi,26,A0_legacy,3bd7cc7151dff5c8,W033,3,False
B6ByNegPMKs-22,semi,26,A0_legacy,45579518b52a9571,W034,9,False
B6ByNegPMKs-22,semi,26,A0_legacy,a81657f0ac5d7807,W035,4,False
B6ByNegPMKs-22,semi,26,A0_legacy,a2615a25ae6631e5,W036,1,False
B6ByNegPMKs-22,semi,26,A0_legacy,4fbebe49572a79a5,W037,4,False
B6ByNegPMKs-22,semi,26,A1_mask,b21b9e1bc1f9748c,W001,5,False
B6ByNegPMKs-22,semi,26,A1_mask,f6296e82c056709c,W002,1,False
B6ByNegPMKs-22,semi,26,A1_mask,b17159a624da813a,W006,1,False
B6ByNegPMKs-22,semi,26,A1_mask,aba9b1487cd9adfb,W008,1,False
B6ByNegPMKs-22,semi,26,A1_mask,dd75ae13e342b2e4,W010,1,False
B6ByNegPMKs-22,semi,26,A1_mask,5945adbef25e9e2d,W011,1,False
B6ByNegPMKs-22,semi,26,A1_mask,4b34ab7cdc3ff32b,W012,6,False
B6ByNegPMKs-22,semi,26,A1_mask,ee2a23d20aaa38a2,W013,1,False
B6ByNegPMKs-22,semi,26,A1_mask,a10636e431b96e35,W014,1,False
B6ByNegPMKs-22,semi,26,A1_mask,8f3e2abc0f04f753,W015,1,False
B6ByNegPMKs-22,semi,26,A1_mask,f8530b0e7a20bef6,W017,1,False
B6ByNegPMKs-22,semi,26,A1_mask,202d1d9063738999,W018,1,False
B6ByNegPMKs-22,semi,26,A1_mask,87d9235672d0264e,W019,7,False
B6ByNegPMKs-22,semi,26,A1_mask,c9f042d8c21ca99b,W021,1,False
B6ByNegPMKs-22,semi,26,A1_mask,91fa809bea75fc47,W026,1,False
B6ByNegPMKs-22,semi,26,A1_mask,c6f141b411336076,W027,1,False
B6ByNegPMKs-22,semi,26,A1_mask,5429d9e5ae4acde8,W028,2,False
B6ByNegPMKs-22,semi,26,A1_mask,ad6812c23b79784a,W029,2,False
B6ByNegPMKs-22,semi,26,A1_mask,1c1e863ffcab5dcb,W030,8,False
B6ByNegPMKs-22,semi,26,A1_mask,a55a92a57a48a087,W031,2,False
B6ByNegPMKs-22,semi,26,A1_mask,89af3c23558522cb,W032,3,False
B6ByNegPMKs-22,semi,26,A1_mask,3bd7cc7151dff5c8,W033,3,False
B6ByNegPMKs-22,semi,26,A1_mask,45579518b52a9571,W034,9,False
B6ByNegPMKs-22,semi,26,A1_mask,a81657f0ac5d7807,W035,4,False
B6ByNegPMKs-22,semi,26,A1_mask,a2615a25ae6631e5,W036,1,False
B6ByNegPMKs-22,semi,26,A1_mask,4fbebe49572a79a5,W037,4,False
B6ByNegPMKs-22,semi,26,A2_local,b21b9e1bc1f9748c,W001,5,False
B6ByNegPMKs-22,semi,26,A2_local,f6296e82c056709c,W002,1,False
B6ByNegPMKs-22,semi,26,A2_local,b17159a624da813a,W006,1,False
B6ByNegPMKs-22,semi,26,A2_local,aba9b1487cd9adfb,W008,1,False
B6ByNegPMKs-22,semi,26,A2_local,dd75ae13e342b2e4,W010,1,False
B6ByNegPMKs-22,semi,26,A2_local,5945adbef25e9e2d,W011,1,False
B6ByNegPMKs-22,semi,26,A2_local,4b34ab7cdc3ff32b,W012,6,False
B6ByNegPMKs-22,semi,26,A2_local,ee2a23d20aaa38a2,W013,1,False
B6ByNegPMKs-22,semi,26,A2_local,a10636e431b96e35,W014,1,False
B6ByNegPMKs-22,semi,26,A2_local,8f3e2abc0f04f753,W015,1,False
B6ByNegPMKs-22,semi,26,A2_local,f8530b0e7a20bef6,W017,1,False
B6ByNegPMKs-22,semi,26,A2_local,202d1d9063738999,W018,1,False
B6ByNegPMKs-22,semi,26,A2_local,87d9235672d0264e,W019,7,False
B6ByNegPMKs-22,semi,26,A2_local,c9f042d8c21ca99b,W021,1,False
B6ByNegPMKs-22,semi,26,A2_local,91fa809bea75fc47,W026,1,False
B6ByNegPMKs-22,semi,26,A2_local,c6f141b411336076,W027,1,False
B6ByNegPMKs-22,semi,26,A2_local,5429d9e5ae4acde8,W028,2,False
B6ByNegPMKs-22,semi,26,A2_local,ad6812c23b79784a,W029,2,False
B6ByNegPMKs-22,semi,26,A2_local,1c1e863ffcab5dcb,W030,8,False
B6ByNegPMKs-22,semi,26,A2_local,a55a92a57a48a087,W031,2,False
B6ByNegPMKs-22,semi,26,A2_local,89af3c23558522cb,W032,3,False
B6ByNegPMKs-22,semi,26,A2_local,3bd7cc7151dff5c8,W033,3,False
B6ByNegPMKs-22,semi,26,A2_local,45579518b52a9571,W034,9,False
B6ByNegPMKs-22,semi,26,A2_local,a81657f0ac5d7807,W035,4,False
B6ByNegPMKs-22,semi,26,A2_local,a2615a25ae6631e5,W036,1,False
B6ByNegPMKs-22,semi,26,A2_local,4fbebe49572a79a5,W037,4,False
B6ByNegPMKs-22,semi,26,A3_cyclic,b21b9e1bc1f9748c,W001,3,False
B6ByNegPMKs-22,semi,26,A3_cyclic,f6296e82c056709c,W002,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,b17159a624da813a,W006,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,aba9b1487cd9adfb,W008,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,dd75ae13e342b2e4,W010,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,5945adbef25e9e2d,W011,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,4b34ab7cdc3ff32b,W012,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,ee2a23d20aaa38a2,W013,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,a10636e431b96e35,W014,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,8f3e2abc0f04f753,W015,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,f8530b0e7a20bef6,W017,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,202d1d9063738999,W018,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,87d9235672d0264e,W019,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,c9f042d8c21ca99b,W021,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,91fa809bea75fc47,W026,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,c6f141b411336076,W027,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,5429d9e5ae4acde8,W028,2,False
B6ByNegPMKs-22,semi,26,A3_cyclic,ad6812c23b79784a,W029,2,False
B6ByNegPMKs-22,semi,26,A3_cyclic,1c1e863ffcab5dcb,W030,3,False
B6ByNegPMKs-22,semi,26,A3_cyclic,a55a92a57a48a087,W031,2,False
B6ByNegPMKs-22,semi,26,A3_cyclic,89af3c23558522cb,W032,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,3bd7cc7151dff5c8,W033,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,45579518b52a9571,W034,2,False
B6ByNegPMKs-22,semi,26,A3_cyclic,a81657f0ac5d7807,W035,2,False
B6ByNegPMKs-22,semi,26,A3_cyclic,a2615a25ae6631e5,W036,1,False
B6ByNegPMKs-22,semi,26,A3_cyclic,4fbebe49572a79a5,W037,2,False
B6ByNegPMKs-22,semi,26,A4_adaptive,b21b9e1bc1f9748c,W001,4,False
B6ByNegPMKs-22,semi,26,A4_adaptive,f6296e82c056709c,W002,3,False
B6ByNegPMKs-22,semi,26,A4_adaptive,b17159a624da813a,W006,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,aba9b1487cd9adfb,W008,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,dd75ae13e342b2e4,W010,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,5945adbef25e9e2d,W011,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,4b34ab7cdc3ff32b,W012,5,False
B6ByNegPMKs-22,semi,26,A4_adaptive,ee2a23d20aaa38a2,W013,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,a10636e431b96e35,W014,3,False
B6ByNegPMKs-22,semi,26,A4_adaptive,8f3e2abc0f04f753,W015,3,False
B6ByNegPMKs-22,semi,26,A4_adaptive,f8530b0e7a20bef6,W017,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,202d1d9063738999,W018,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,87d9235672d0264e,W019,3,False
B6ByNegPMKs-22,semi,26,A4_adaptive,c9f042d8c21ca99b,W021,3,False
B6ByNegPMKs-22,semi,26,A4_adaptive,91fa809bea75fc47,W026,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,c6f141b411336076,W027,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,5429d9e5ae4acde8,W028,2,False
B6ByNegPMKs-22,semi,26,A4_adaptive,ad6812c23b79784a,W029,2,False
B6ByNegPMKs-22,semi,26,A4_adaptive,1c1e863ffcab5dcb,W030,6,False
B6ByNegPMKs-22,semi,26,A4_adaptive,a55a92a57a48a087,W031,2,False
B6ByNegPMKs-22,semi,26,A4_adaptive,89af3c23558522cb,W032,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,3bd7cc7151dff5c8,W033,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,45579518b52a9571,W034,2,False
B6ByNegPMKs-22,semi,26,A4_adaptive,a81657f0ac5d7807,W035,2,False
B6ByNegPMKs-22,semi,26,A4_adaptive,a2615a25ae6631e5,W036,1,False
B6ByNegPMKs-22,semi,26,A4_adaptive,4fbebe49572a79a5,W037,2,False
B6ByNegPMKs-22,semi,26,A5_density,b21b9e1bc1f9748c,W001,3,False
B6ByNegPMKs-22,semi,26,A5_density,f6296e82c056709c,W002,4,False
B6ByNegPMKs-22,semi,26,A5_density,b17159a624da813a,W006,1,False
B6ByNegPMKs-22,semi,26,A5_density,aba9b1487cd9adfb,W008,1,False
B6ByNegPMKs-22,semi,26,A5_density,dd75ae13e342b2e4,W010,1,False
B6ByNegPMKs-22,semi,26,A5_density,5945adbef25e9e2d,W011,1,False
B6ByNegPMKs-22,semi,26,A5_density,4b34ab7cdc3ff32b,W012,6,True
B6ByNegPMKs-22,semi,26,A5_density,ee2a23d20aaa38a2,W013,1,False
B6ByNegPMKs-22,semi,26,A5_density,a10636e431b96e35,W014,7,True
B6ByNegPMKs-22,semi,26,A5_density,8f3e2abc0f04f753,W015,4,False
B6ByNegPMKs-22,semi,26,A5_density,f8530b0e7a20bef6,W017,1,False
B6ByNegPMKs-22,semi,26,A5_density,202d1d9063738999,W018,1,False
B6ByNegPMKs-22,semi,26,A5_density,87d9235672d0264e,W019,8,True
B6ByNegPMKs-22,semi,26,A5_density,c9f042d8c21ca99b,W021,9,True
B6ByNegPMKs-22,semi,26,A5_density,91fa809bea75fc47,W026,1,False
B6ByNegPMKs-22,semi,26,A5_density,c6f141b411336076,W027,1,False
B6ByNegPMKs-22,semi,26,A5_density,5429d9e5ae4acde8,W028,2,False
B6ByNegPMKs-22,semi,26,A5_density,ad6812c23b79784a,W029,2,False
B6ByNegPMKs-22,semi,26,A5_density,1c1e863ffcab5dcb,W030,3,False
B6ByNegPMKs-22,semi,26,A5_density,a55a92a57a48a087,W031,2,False
B6ByNegPMKs-22,semi,26,A5_density,89af3c23558522cb,W032,5,False
B6ByNegPMKs-22,semi,26,A5_density,3bd7cc7151dff5c8,W033,5,False
B6ByNegPMKs-22,semi,26,A5_density,45579518b52a9571,W034,2,False
B6ByNegPMKs-22,semi,26,A5_density,a81657f0ac5d7807,W035,2,False
B6ByNegPMKs-22,semi,26,A5_density,a2615a25ae6631e5,W036,1,False
B6ByNegPMKs-22,semi,26,A5_density,4fbebe49572a79a5,W037,2,False
