code,condition,method,cut,id,worker,cluster
b8cTxDM8gDG-19,oos_geometry,spherical,0.1,710745da69e1f9af,W032,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.1,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.1,98fd9fa5115fc41a,W034,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.1,8de2872c37caa579,W035,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.1,1b673a15fccbeffc,W036,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,ed5e4f015fa0d901,W001,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,87ae4a7914c286d3,W002,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,85294dbf7076ca4e,W006,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,261aed6164dd9545,W008,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,869aad6dd78196cb,W010,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,211b575736ba7cb9,W011,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,763a991b9dfc8696,W012,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,6681edbb9d5aa59e,W013,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,6529ecbbe65e0c15,W014,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,0e38d607092eec6b,W015,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,8da7070a8e45a7f6,W017,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,62163345e9e1cb8c,W018,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,3217ba603e509151,W021,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,231407e1e3c26cd5,W027,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,8027f25bb7a20f48,W028,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,903b5a5e0659aed8,W029,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,8b23be1612a348e0,W030,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,a90f0bb541345d69,W031,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,710745da69e1f9af,W032,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,98fd9fa5115fc41a,W034,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,8de2872c37caa579,W035,3
b8cTxDM8gDG-19,oos_geometry,spherical,0.125,1b673a15fccbeffc,W036,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,ed5e4f015fa0d901,W001,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,87ae4a7914c286d3,W002,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,85294dbf7076ca4e,W006,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,261aed6164dd9545,W008,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,869aad6dd78196cb,W010,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,211b575736ba7cb9,W011,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,763a991b9dfc8696,W012,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,6681edbb9d5aa59e,W013,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,6529ecbbe65e0c15,W014,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,0e38d607092eec6b,W015,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,8da7070a8e45a7f6,W017,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,62163345e9e1cb8c,W018,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,3217ba603e509151,W021,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,231407e1e3c26cd5,W027,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,8027f25bb7a20f48,W028,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,903b5a5e0659aed8,W029,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,8b23be1612a348e0,W030,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,a90f0bb541345d69,W031,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,710745da69e1f9af,W032,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,98fd9fa5115fc41a,W034,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,8de2872c37caa579,W035,2
b8cTxDM8gDG-19,oos_geometry,spherical,0.15,1b673a15fccbeffc,W036,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,ed5e4f015fa0d901,W001,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,87ae4a7914c286d3,W002,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,85294dbf7076ca4e,W006,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,869aad6dd78196cb,W010,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,211b575736ba7cb9,W011,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,763a991b9dfc8696,W012,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,6681edbb9d5aa59e,W013,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,6529ecbbe65e0c15,W014,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,0e38d607092eec6b,W015,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,8da7070a8e45a7f6,W017,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,62163345e9e1cb8c,W018,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,3217ba603e509151,W021,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,8027f25bb7a20f48,W028,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,903b5a5e0659aed8,W029,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,8b23be1612a348e0,W030,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,a90f0bb541345d69,W031,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,710745da69e1f9af,W032,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,98fd9fa5115fc41a,W034,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,8de2872c37caa579,W035,1
b8cTxDM8gDG-19,oos_geometry,spherical,0.2,1b673a15fccbeffc,W036,1
b8cTxDM8gDG-19,oos_geometry,solid,0.075,ed5e4f015fa0d901,W001,3
b8cTxDM8gDG-19,oos_geometry,solid,0.075,87ae4a7914c286d3,W002,1
b8cTxDM8gDG-19,oos_geometry,solid,0.075,85294dbf7076ca4e,W006,5
b8cTxDM8gDG-19,oos_geometry,solid,0.075,261aed6164dd9545,W008,5
b8cTxDM8gDG-19,oos_geometry,solid,0.075,869aad6dd78196cb,W010,5
b8cTxDM8gDG-19,oos_geometry,solid,0.075,211b575736ba7cb9,W011,4
b8cTxDM8gDG-19,oos_geometry,solid,0.075,763a991b9dfc8696,W012,3
b8cTxDM8gDG-19,oos_geometry,solid,0.075,6681edbb9d5aa59e,W013,2
b8cTxDM8gDG-19,oos_geometry,solid,0.075,6529ecbbe65e0c15,W014,4
b8cTxDM8gDG-19,oos_geometry,solid,0.075,0e38d607092eec6b,W015,1
b8cTxDM8gDG-19,oos_geometry,solid,0.075,8da7070a8e45a7f6,W017,3
b8cTxDM8gDG-19,oos_geometry,solid,0.075,62163345e9e1cb8c,W018,3
b8cTxDM8gDG-19,oos_geometry,solid,0.075,3217ba603e509151,W021,1
b8cTxDM8gDG-19,oos_geometry,solid,0.075,231407e1e3c26cd5,W027,5
b8cTxDM8gDG-19,oos_geometry,solid,0.075,8027f25bb7a20f48,W028,5
b8cTxDM8gDG-19,oos_geometry,solid,0.075,903b5a5e0659aed8,W029,1
b8cTxDM8gDG-19,oos_geometry,solid,0.075,8b23be1612a348e0,W030,4
b8cTxDM8gDG-19,oos_geometry,solid,0.075,a90f0bb541345d69,W031,4
b8cTxDM8gDG-19,oos_geometry,solid,0.075,710745da69e1f9af,W032,1
b8cTxDM8gDG-19,oos_geometry,solid,0.075,180879c05acf67a9,W033,6
b8cTxDM8gDG-19,oos_geometry,solid,0.075,98fd9fa5115fc41a,W034,2
b8cTxDM8gDG-19,oos_geometry,solid,0.075,8de2872c37caa579,W035,1
b8cTxDM8gDG-19,oos_geometry,solid,0.075,1b673a15fccbeffc,W036,5
b8cTxDM8gDG-19,oos_geometry,solid,0.1,ed5e4f015fa0d901,W001,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,87ae4a7914c286d3,W002,1
b8cTxDM8gDG-19,oos_geometry,solid,0.1,85294dbf7076ca4e,W006,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,261aed6164dd9545,W008,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,869aad6dd78196cb,W010,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,211b575736ba7cb9,W011,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,763a991b9dfc8696,W012,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,6681edbb9d5aa59e,W013,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,6529ecbbe65e0c15,W014,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,0e38d607092eec6b,W015,1
b8cTxDM8gDG-19,oos_geometry,solid,0.1,8da7070a8e45a7f6,W017,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,62163345e9e1cb8c,W018,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,3217ba603e509151,W021,1
b8cTxDM8gDG-19,oos_geometry,solid,0.1,231407e1e3c26cd5,W027,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,8027f25bb7a20f48,W028,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,903b5a5e0659aed8,W029,1
b8cTxDM8gDG-19,oos_geometry,solid,0.1,8b23be1612a348e0,W030,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,a90f0bb541345d69,W031,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,710745da69e1f9af,W032,1
b8cTxDM8gDG-19,oos_geometry,solid,0.1,180879c05acf67a9,W033,3
b8cTxDM8gDG-19,oos_geometry,solid,0.1,98fd9fa5115fc41a,W034,2
b8cTxDM8gDG-19,oos_geometry,solid,0.1,8de2872c37caa579,W035,1
b8cTxDM8gDG-19,oos_geometry,solid,0.1,1b673a15fccbeffc,W036,2
b8cTxDM8gDG-19,oos_geometry,solid,0.125,ed5e4f015fa0d901,W001,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,87ae4a7914c286d3,W002,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,85294dbf7076ca4e,W006,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,869aad6dd78196cb,W010,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,211b575736ba7cb9,W011,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,763a991b9dfc8696,W012,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,6681edbb9d5aa59e,W013,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,6529ecbbe65e0c15,W014,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,0e38d607092eec6b,W015,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,8da7070a8e45a7f6,W017,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,62163345e9e1cb8c,W018,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,3217ba603e509151,W021,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,8027f25bb7a20f48,W028,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,903b5a5e0659aed8,W029,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,8b23be1612a348e0,W030,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,a90f0bb541345d69,W031,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,710745da69e1f9af,W032,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,180879c05acf67a9,W033,2
b8cTxDM8gDG-19,oos_geometry,solid,0.125,98fd9fa5115fc41a,W034,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,8de2872c37caa579,W035,1
b8cTxDM8gDG-19,oos_geometry,solid,0.125,1b673a15fccbeffc,W036,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,ed5e4f015fa0d901,W001,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,87ae4a7914c286d3,W002,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,85294dbf7076ca4e,W006,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,869aad6dd78196cb,W010,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,211b575736ba7cb9,W011,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,763a991b9dfc8696,W012,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,6681edbb9d5aa59e,W013,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,6529ecbbe65e0c15,W014,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,0e38d607092eec6b,W015,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,8da7070a8e45a7f6,W017,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,62163345e9e1cb8c,W018,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,3217ba603e509151,W021,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,8027f25bb7a20f48,W028,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,903b5a5e0659aed8,W029,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,8b23be1612a348e0,W030,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,a90f0bb541345d69,W031,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,710745da69e1f9af,W032,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,98fd9fa5115fc41a,W034,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,8de2872c37caa579,W035,1
b8cTxDM8gDG-19,oos_geometry,solid,0.15,1b673a15fccbeffc,W036,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,ed5e4f015fa0d901,W001,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,87ae4a7914c286d3,W002,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,85294dbf7076ca4e,W006,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,869aad6dd78196cb,W010,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,211b575736ba7cb9,W011,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,763a991b9dfc8696,W012,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,6681edbb9d5aa59e,W013,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,6529ecbbe65e0c15,W014,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,0e38d607092eec6b,W015,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,8da7070a8e45a7f6,W017,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,62163345e9e1cb8c,W018,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,3217ba603e509151,W021,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,8027f25bb7a20f48,W028,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,903b5a5e0659aed8,W029,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,8b23be1612a348e0,W030,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,a90f0bb541345d69,W031,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,710745da69e1f9af,W032,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,98fd9fa5115fc41a,W034,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,8de2872c37caa579,W035,1
b8cTxDM8gDG-19,oos_geometry,solid,0.2,1b673a15fccbeffc,W036,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,ed5e4f015fa0d901,W001,7
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,87ae4a7914c286d3,W002,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,85294dbf7076ca4e,W006,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,869aad6dd78196cb,W010,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,211b575736ba7cb9,W011,8
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,763a991b9dfc8696,W012,12
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,6681edbb9d5aa59e,W013,11
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,6529ecbbe65e0c15,W014,8
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,0e38d607092eec6b,W015,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,8da7070a8e45a7f6,W017,7
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,62163345e9e1cb8c,W018,10
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,3217ba603e509151,W021,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,8027f25bb7a20f48,W028,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,903b5a5e0659aed8,W029,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,8b23be1612a348e0,W030,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,a90f0bb541345d69,W031,9
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,710745da69e1f9af,W032,6
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,180879c05acf67a9,W033,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,98fd9fa5115fc41a,W034,10
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,8de2872c37caa579,W035,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.075,1b673a15fccbeffc,W036,8
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,ed5e4f015fa0d901,W001,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,87ae4a7914c286d3,W002,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,85294dbf7076ca4e,W006,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,869aad6dd78196cb,W010,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,211b575736ba7cb9,W011,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,763a991b9dfc8696,W012,7
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,6681edbb9d5aa59e,W013,6
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,6529ecbbe65e0c15,W014,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,0e38d607092eec6b,W015,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,8da7070a8e45a7f6,W017,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,62163345e9e1cb8c,W018,6
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,3217ba603e509151,W021,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,8027f25bb7a20f48,W028,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,903b5a5e0659aed8,W029,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,8b23be1612a348e0,W030,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,a90f0bb541345d69,W031,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,710745da69e1f9af,W032,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,180879c05acf67a9,W033,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,98fd9fa5115fc41a,W034,6
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,8de2872c37caa579,W035,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.1,1b673a15fccbeffc,W036,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,ed5e4f015fa0d901,W001,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,87ae4a7914c286d3,W002,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,85294dbf7076ca4e,W006,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,869aad6dd78196cb,W010,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,211b575736ba7cb9,W011,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,763a991b9dfc8696,W012,5
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,6681edbb9d5aa59e,W013,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,6529ecbbe65e0c15,W014,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,0e38d607092eec6b,W015,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,8da7070a8e45a7f6,W017,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,62163345e9e1cb8c,W018,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,3217ba603e509151,W021,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,8027f25bb7a20f48,W028,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,903b5a5e0659aed8,W029,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,8b23be1612a348e0,W030,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,a90f0bb541345d69,W031,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,710745da69e1f9af,W032,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,98fd9fa5115fc41a,W034,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,8de2872c37caa579,W035,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.125,1b673a15fccbeffc,W036,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,ed5e4f015fa0d901,W001,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,87ae4a7914c286d3,W002,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,85294dbf7076ca4e,W006,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,869aad6dd78196cb,W010,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,211b575736ba7cb9,W011,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,763a991b9dfc8696,W012,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,6681edbb9d5aa59e,W013,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,6529ecbbe65e0c15,W014,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,0e38d607092eec6b,W015,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,8da7070a8e45a7f6,W017,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,62163345e9e1cb8c,W018,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,3217ba603e509151,W021,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,8027f25bb7a20f48,W028,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,903b5a5e0659aed8,W029,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,8b23be1612a348e0,W030,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,a90f0bb541345d69,W031,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,710745da69e1f9af,W032,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,98fd9fa5115fc41a,W034,4
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,8de2872c37caa579,W035,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.15,1b673a15fccbeffc,W036,3
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,ed5e4f015fa0d901,W001,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,87ae4a7914c286d3,W002,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,85294dbf7076ca4e,W006,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,261aed6164dd9545,W008,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,869aad6dd78196cb,W010,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,211b575736ba7cb9,W011,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,763a991b9dfc8696,W012,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,6681edbb9d5aa59e,W013,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,6529ecbbe65e0c15,W014,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,0e38d607092eec6b,W015,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,8da7070a8e45a7f6,W017,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,62163345e9e1cb8c,W018,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,3217ba603e509151,W021,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,231407e1e3c26cd5,W027,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,8027f25bb7a20f48,W028,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,903b5a5e0659aed8,W029,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,8b23be1612a348e0,W030,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,a90f0bb541345d69,W031,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,710745da69e1f9af,W032,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,180879c05acf67a9,W033,1
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,98fd9fa5115fc41a,W034,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,8de2872c37caa579,W035,2
b8cTxDM8gDG-19,oos_geometry,linear_common,0.2,1b673a15fccbeffc,W036,2
e9zR4mvMWw7-03,semi,spherical,0.075,a53c36c9bf95be2b,W001,1
e9zR4mvMWw7-03,semi,spherical,0.075,ae9ad15247583bd3,W002,2
e9zR4mvMWw7-03,semi,spherical,0.075,50a0f95f8fc38be2,W006,2
