id,worker,image_id,condition,eligible,excluded_worker,processing_status,raw_count,effective_count,imputed_point
a01f38f168e18ba4,W031,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
a800256cd64a13c9,W032,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
f05be155437bb650,W033,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
c3d7b507aa2d788d,W034,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
4664edbc4eb51884,W035,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
d73bc90a26b0976b,W036,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
e7e6e4180354bfe2,W037,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
4693ec5fcc3f09fc,W006,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
afc3de4b01f9bf3b,W008,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,True,False,unchanged,8,8.0,False
a30abcda8418bd75,W001,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
a73e732348cf85a5,W010,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
ba9f60a6ed19b5fd,W011,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
baa09826ba02dd36,W012,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
d2685886cb5bbef7,W013,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
8bd66e889fbae752,W014,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
8516eea42fb75c88,W015,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
975c986cabcb9ac6,W017,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
f5d0a36b008eb488,W018,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
b24c193b4136afd3,W019,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,False,True,unchanged,8,8.0,False
2129afe06ece6a6d,W002,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
a927ea00f7335c7c,W021,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
7e42d07ce46a72e4,W026,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,False,True,unchanged,8,8.0,False
b16f17d58f7aabf2,W027,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
497e4819ad1ce59c,W028,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
deb77ec3f2ddf78f,W029,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
d817ad3534ab554d,W030,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
d2d4c49ab227aa87,W031,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
c54bc02d1fcd094e,W032,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
080e6e5be0c803cd,W033,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
71a08671b7d9283b,W034,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
ebe5710d577ed718,W035,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
cb5459e346731607,W036,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
3cb548d93b1c91ac,W037,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
e30721b054460f15,W006,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
7ae79f4e06a3ade1,W008,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,True,False,unchanged,8,8.0,False
fa6fde75b32e9284,W001,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
0798eb2f1686b13f,W010,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,8,8.0,False
d8931b0022010545,W011,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
608ec3179e0f4831,W012,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,10,10.0,False
053bc215116bc248,W013,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,10,10.0,False
6f1a49c5d8f42cf3,W014,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,10,10.0,False
fc8f6754ddce3edb,W015,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
17787d9f67d6b1ea,W017,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
b3315d6eb3c3734d,W018,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
47664b60c1737c7f,W019,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,False,True,unconfirmed_odd_unchanged,15,15.0,False
bd674c6f3557dcdb,W002,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
053bc4b35d6a7e89,W021,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
4ea5100ad14c76a6,W026,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,False,True,unchanged,0,0.0,False
331b667f701c5817,W027,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
3219998f9692f834,W028,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,8,8.0,False
7fe6c3e1ec0a7d2e,W029,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,10,10.0,False
27582294b1e86c6a,W030,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,10,10.0,False
84b588165daf52f3,W031,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,10,10.0,False
52a26360b1a53b44,W032,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,8,8.0,False
87529068f0182c0d,W033,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
cfa6db5cd9de9ae3,W034,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,10,10.0,False
1e1b64ea1dae6b40,W035,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,8,8.0,False
88d9213c617fe790,W036,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,8,8.0,False
36576d4426b599da,W037,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,10,10.0,False
25321e0f927c8940,W006,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
39292048462d8d71,W008,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,True,False,unchanged,12,12.0,False
ace70b27506798d5,W001,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
9f525c104867f074,W010,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
99962e6f9aff29ba,W011,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,10,10.0,False
97cebd93c1965f0f,W012,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
2e18c2a7c8a3d34b,W013,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
bcb79f6838d28c17,W014,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
a05dc6872141702f,W015,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
315cbd3cacd491e8,W017,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
251bbbe64ea0a5b5,W018,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
6ec168db2ef54287,W019,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,False,True,unchanged,10,10.0,False
7f2a70bd247387c9,W002,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
af7a3a1cdf745e0c,W021,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
812b382e4fb78da4,W026,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,False,True,unchanged,10,10.0,False
641c1f6f413ead20,W027,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
b6b6d4c497cda8e2,W028,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
f573b76a994f559e,W029,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
a288b216f33e8695,W030,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
38b4c355b2582da5,W031,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
e791bdd39ceb0454,W032,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
d216cfad4f530a31,W033,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
05c34463f238a2c1,W034,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
cdfc8962c0bbffa6,W035,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
76186667a8178edb,W036,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
5df4a26ad4def72a,W037,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
7e2290dbca4fb383,W006,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,10,10.0,False
f034ac00d128e91e,W008,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,True,False,unchanged,8,8.0,False
07c99b913f352934,W001,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,10,10.0,False
ea824f81860e40de,W010,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
f2652a9524294607,W011,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,16,16.0,False
e5bc692f352587c0,W012,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
a816c1bfd2071c13,W013,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
126bcb79613b3ca2,W014,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
30d22bced4b75549,W015,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
80a4655a847e5a65,W017,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unconfirmed_odd_unchanged,9,9.0,False
ba0a6f3ed5f52a3c,W018,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
4df5538f7a6d52ec,W019,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,False,True,unchanged,18,18.0,False
466fc2f8ccaeae80,W002,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
31d3caf93d1b2b79,W021,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,16,16.0,False
6bada44f8bfbe52e,W026,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,False,True,unchanged,16,16.0,False
b695d04bc92a557d,W027,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
2d2b8ab0116038fd,W028,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
984360ed0635b90c,W029,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
6068e5a1684f17bf,W030,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
38e5256c8a950c7d,W031,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
e345524837c8f249,W032,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
c62a0432de833f80,W033,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
d028cdde31b4bbe7,W034,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
55a9c4d4d99e81f1,W035,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
64b475a8d2558465,W036,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
28935ccbb578589d,W037,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,10,10.0,False
1d9605edabc41fe8,W006,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,16,16.0,False
5420c60e81d14ca8,W008,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,True,False,unchanged,8,8.0,False
632220d24507015a,W001,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
3a06d95fdf379816,W010,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
fb4d8560e355af7e,W011,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
2363f1899a906f6f,W012,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
5f13962e564d0d52,W013,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
adef48d62993c490,W014,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
32386fcf9fb30375,W015,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
71729ab9c7569f1c,W017,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
69b748f6eb971312,W018,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
36a4d17901b03d45,W019,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,False,True,confirmed_point_removed,9,8.0,False
56f8882bd06575e0,W002,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
a0b9d67c00beeed2,W021,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
f3cf98ed530effc1,W026,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,False,True,unchanged,0,0.0,False
3c0d7a12c8c88472,W027,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
5f11cf7a5e9e864a,W028,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
531bf7a7ee88f707,W029,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
81dea2dc73f99d91,W030,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
2d47294ca7fcec72,W031,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
983982d4bd6a6054,W032,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
0bc7f316c3bc455b,W033,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
ea568321af4d7ba2,W034,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
05eb948b2ffa3e8a,W035,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
028464efb23f49f4,W036,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
f37fb82e6c7c602f,W037,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
79e12393ae798c89,W006,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
70be44b69fb2f4ff,W008,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,True,False,unchanged,8,8.0,False
815fd216217c1154,W001,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
99b98c71c8ac6cd8,W010,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
f08c6262c07aaaf7,W011,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
782abfe913b39a78,W012,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
4d93146011879ad3,W013,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
589afb1182c4df73,W014,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
dcef5de556c4238a,W015,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
4ae9cc8453c6eec8,W017,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
4256a770bc409d70,W018,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
39102f3b3f789ba6,W019,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,False,True,unchanged,4,4.0,False
d7eb958cdac4d365,W002,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
dc7be2ac3c7daaf6,W021,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
c14fda0522180ac6,W026,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,False,True,confirmed_response_excluded,2,,False
301e8f57605f360a,W027,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
e41dccd543530b6f,W028,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
8e954e66e20c6ba3,W029,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
06f95fe563212fba,W030,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
9515ea81d3b7d5f0,W031,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,16,16.0,False
0ffa405d9cace672,W032,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,28,28.0,False
975981eecffd896f,W033,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
b4a28e4583d9d910,W034,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,10,10.0,False
bf730d2c56f61535,W035,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,14,14.0,False
16f25622c221fa4c,W036,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,12,12.0,False
208a71d158c92f4e,W037,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,12,12.0,False
342e487f437ad89a,W006,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
11628957a40ead2f,W008,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,oos,True,False,unchanged,8,8.0,False
9fc7e8e2d9d6bcc3,W001,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,16,16.0,False
0def5b6fa7a8c943,W010,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,12,12.0,False
6751bda596ab6aa3,W011,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,14,14.0,False
870b797b2c22b194,W012,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,8,8.0,False
842bcbbca90674ae,W013,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,8,8.0,False
ebf6a238abbded76,W014,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,8,8.0,False
164460ea4b39a74c,W015,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,20,20.0,False
ea3d5e0fe3227ffd,W017,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,22,22.0,False
df9f72a9643f2a2e,W018,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,10,10.0,False
a283ac338d10b499,W019,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,False,True,unchanged,10,10.0,False
57c9e6d18d1e8441,W002,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,24,24.0,False
68f273f5934bd5d6,W021,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,20,20.0,False
ffcd1d053f2e4f7f,W026,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,False,True,unchanged,0,0.0,False
f89be7fd70fc65db,W027,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,16,16.0,False
55515d4fbe62f3d7,W028,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,14,14.0,False
caa6d658732cb9af,W029,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,10,10.0,False
3a772c253f77d4b7,W030,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,confirmed_point_added,9,10.0,True
9c8fbc4acb8cacca,W031,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,14,14.0,False
d98e0f6e768e3029,W032,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,14,14.0,False
4556c580e92894d6,W033,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,22,22.0,False
2385c7af67eeea4e,W034,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,8,8.0,False
3d53a4f071f870cb,W035,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,8,8.0,False
680d9cdf96eaadf7,W036,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,14,14.0,False
90b4dd7e59f67c16,W037,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,10,10.0,False
e6cf4672ca0a98e0,W006,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,20,20.0,False
f3dddcec6bd52333,W008,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,True,False,unchanged,8,8.0,False
37cd228e6a030988,W001,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,True,False,unchanged,8,8.0,False
c6aab23ad555a26a,W010,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,True,False,unchanged,8,8.0,False
293c9fb9a238349a,W011,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,True,False,unchanged,10,10.0,False
e00297d47bfd5498,W012,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,True,False,unchanged,8,8.0,False
2825aeb1a068148f,W013,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,True,False,unchanged,8,8.0,False
e6717fa426739388,W014,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,True,False,unchanged,8,8.0,False
2e3f4f6ed162d0e2,W015,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,True,False,unchanged,8,8.0,False
e5e3026eeba1e6af,W017,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,True,False,unchanged,8,8.0,False
