case_id,code,condition,worker_a,worker_b,direction,source_point_index_1based,source_x,source_y,nearest_index_1based,nearest_x,nearest_y,nearest_deg,equal_minimum_indices,outside_6,outside_9,outside_12,meaning
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,1,215.67433628318585,213.86194690265486,15,203.40275535550379,190.98304019082696,9.020269740544949,15,True,True,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,2,284.54513274336284,215.67433628318585,15,203.40275535550379,190.98304019082696,28.374786307752135,15,True,True,True,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,3,282.73274336283185,311.73097345132743,16,202.1584116270986,309.81786625352606,26.690751530198533,16,True,True,True,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,4,213.86194690265486,311.73097345132743,16,202.1584116270986,309.81786625352606,3.937877741416095,16,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,5,427.72389380530973,155.86548672566371,11,428.37822349570195,152.5730659025788,1.1725031860472834,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,6,431.3486725663716,386.03893805309735,12,425.44412607449857,384.36676217765046,1.5668090776258827,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,7,625.2743362831858,163.1150442477876,9,618.2136256045904,156.97421203438395,2.9896926238229673,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,8,618.024778761062,371.53982300884957,10,616.1604584527221,374.09742120343833,1.0253431260133792,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,9,850.0106194690266,134.11681415929203,5,848.5630786410733,123.62518178628176,3.706246246753369,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,10,850.0106194690266,404.16283185840706,6,849.4931480442427,397.57020057306573,2.3205329117926317,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,11,946.0672566371682,134.11681415929203,1,940.3782234957021,130.567335243553,1.9171947300591132,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,12,946.0672566371682,407.78761061946904,2,947.7134670487103,398.4283253703878,3.3096699459890933,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,13,68.87079646017699,121.43008849557522,13,66.13292459511881,123.57473949014606,1.0016455930784307,13,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,14,70.68318584070796,409.6,14,67.23514000503745,399.12859196980776,3.7549787628549676,14,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,15,360.6654867256637,115.9929203539823,7,360.3351595951942,113.53865826801488,0.8661193451929887,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,16,362.4778761061947,422.28672566371677,8,359.2329441852755,421.49764379928484,0.6574883112334037,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,17,898.9451327433628,99.68141592920354,3,897.0763520619637,103.6043315684994,1.4319518813340806,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
5,rPc6DW4iMge-06,manual,W032,W035,b_to_a,18,898.9451327433628,436.7858407079646,4,898.5711929974879,428.00567468714956,3.087384653445751,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,1,527.4757053488626,234.81977366018552,7,526.9212545474744,235.12797835697668,0.2216670708544945,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,2,527.4757053488626,282.14293158248086,8,528.491928389005,286.01733094567584,1.4067857346028545,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,3,500.31768802765066,234.8924958050272,10,498.9635355006278,233.87145165824197,0.5930512756048015,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,4,500.31768802765066,282.2799982843428,9,499.27767645617894,286.95971000226814,1.6840937739168145,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,5,541.3699751079239,215.4139853386862,6,541.2915577082535,216.3074860027906,0.31525886643194667,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,6,541.3699751079239,307.55210558688304,5,539.2714502800981,306.53895112706584,0.7864505866757122,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,7,491.1179662840492,216.14362004005517,3,490.7888720043681,215.63411686007217,0.2114126186899607,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,8,491.1179662840492,307.8457471213014,4,491.4622411470866,307.2123202697844,0.25059269507834436,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,9,484.8646452716973,205.0946941993758,3,490.7888720043681,215.63411686007217,4.211973617638926,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,10,484.8646452716973,323.9643529548837,4,491.4622411470866,307.2123202697844,6.2737514375098415,4,True,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,11,634.628760822671,225.72824945242377,12,635.083293508679,225.86756863441968,0.16460605577644863,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,12,634.628760822671,326.3764109607945,13,633.3202450744444,352.7906574329695,9.29483856798274,13,True,True,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,13,795.0566945346,212.32629762595028,11,795.4276888856479,211.38267473331766,0.3547861366514205,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,14,795.0566945346,345.87987111058186,14,794.2753009054123,384.1758544797633,13.465124810851426,14,True,True,True,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,15,105.44430663385637,107.49694925253851,1,101.82363977485929,101.82363977485929,2.1362944591959825,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,a_to_b,16,105.44430663385637,421.719806763285,2,107.58724202626644,418.8217636022514,1.0945479141137808,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,1,101.82363977485929,101.82363977485929,15,105.44430663385637,107.49694925253851,2.1362944591959825,15,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,2,107.58724202626644,418.8217636022514,16,105.44430663385637,421.719806763285,1.0945479141137808,16,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,3,490.7888720043681,215.63411686007217,7,491.1179662840492,216.14362004005517,0.2114126186899607,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,4,491.4622411470866,307.2123202697844,8,491.1179662840492,307.8457471213014,0.25059269507834436,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,5,539.2714502800981,306.53895112706584,6,541.3699751079239,307.55210558688304,0.7864505866757122,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,6,541.2915577082535,216.3074860027906,5,541.3699751079239,215.4139853386862,0.31525886643194667,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,7,526.9212545474744,235.12797835697668,1,527.4757053488626,234.81977366018552,0.2216670708544945,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,8,528.491928389005,286.01733094567584,2,527.4757053488626,282.14293158248086,1.4067857346028545,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,9,499.27767645617894,286.95971000226814,4,500.31768802765066,282.2799982843428,1.6840937739168145,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,10,498.9635355006278,233.87145165824197,3,500.31768802765066,234.8924958050272,0.5930512756048015,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,11,795.4276888856479,211.38267473331766,13,795.0566945346,212.32629762595028,0.3547861366514205,13,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,12,635.083293508679,225.86756863441968,11,634.628760822671,225.72824945242377,0.16460605577644863,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,13,633.3202450744444,352.7906574329695,12,634.628760822671,326.3764109607945,9.29483856798274,12,True,True,False,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,14,794.2753009054123,384.1758544797633,14,795.0566945346,345.87987111058186,13.465124810851426,14,True,True,True,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,15,925.676914870282,163.25342436632465,13,795.0566945346,212.32629762595028,45.00191314436307,13,True,True,True,geometric_nearest_only_not_confirmed_same_structure
6,7y3sRwLe3Va-12,oos,W028,W032,b_to_a,16,920.11145722143,422.9747813127503,16,105.44430663385637,421.719806763285,36.308698384989704,16,True,True,True,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,1,90.79284354362746,339.9356505199255,3,215.4199161509741,344.5418795869871,37.53915226085094,3,True,True,True,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,2,92.46822141168948,171.56017477969164,1,211.5046675193038,170.31331547765836,36.13644647171076,1,True,True,True,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,3,213.9331168461866,347.4748509262046,3,215.4199161509741,344.5418795869871,1.1227065412298323,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,4,212.2577389781246,166.53404117550556,1,211.5046675193038,170.31331547765836,1.3480452275128962,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,5,288.48743197494684,348.3125398602357,4,287.8520158368748,346.4995039028222,0.6647686610251564,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,6,288.48743197494684,158.9948407692264,2,289.80964015270996,170.31331547765836,3.9986394116274715,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,7,401.92483020256145,86.73191543117422,9,381.3647929678464,63.955586398334475,8.625896240879502,9,True,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,8,410.30171954287175,436.167870769826,10,378.9960675456859,450.05783021050195,6.610923570827324,10,True,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,9,625.3962007899312,446.0353945842203,12,634.8184131390238,445.3203793661809,1.3256528750578311,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,10,629.0609010908078,91.6175075219162,11,632.4496877168633,68.69303724265558,8.07885202880552,11,True,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,11,730.450942748395,353.03279565111706,7,732.2327355314546,350.4147525344926,1.057313007766115,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,a_to_b,12,730.069316065254,160.7584620034369,5,730.2751112156195,164.4404425301529,1.2958784169216615,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,1,211.5046675193038,170.31331547765836,4,212.2577389781246,166.53404117550556,1.3480452275128962,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,2,289.80964015270996,170.31331547765836,6,288.48743197494684,158.9948407692264,3.9986394116274715,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,3,215.4199161509741,344.5418795869871,3,213.9331168461866,347.4748509262046,1.1227065412298323,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,4,287.8520158368748,346.4995039028222,5,288.48743197494684,348.3125398602357,0.6647686610251564,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,5,730.2751112156195,164.4404425301529,12,730.069316065254,160.7584620034369,1.2958784169216615,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,6,816.4105811123662,162.48281821431777,12,730.069316065254,160.7584620034369,25.372980137092704,12,True,True,True,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,7,732.2327355314546,350.4147525344926,11,730.450942748395,353.03279565111706,1.057313007766115,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,8,812.495332480696,348.4571282186574,11,730.450942748395,353.03279565111706,24.030103489040226,11,True,True,True,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,9,381.3647929678464,63.955586398334475,7,401.92483020256145,86.73191543117422,8.625896240879502,7,True,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,10,378.9960675456859,450.05783021050195,8,410.30171954287175,436.167870769826,6.610923570827324,8,True,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,11,632.4496877168633,68.69303724265558,10,629.0609010908078,91.6175075219162,8.07885202880552,10,True,False,False,geometric_nearest_only_not_confirmed_same_structure
7,rPc6DW4iMge-20,manual,W034,W037,b_to_a,12,634.8184131390238,445.3203793661809,9,625.3962007899312,446.0353945842203,1.3256528750578311,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,a_to_b,1,126.0,112.0,1,126.0,112.0,8.537736462515939e-07,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,a_to_b,2,126.0,388.0,2,126.0,388.0,0.0,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,a_to_b,3,462.0,179.0,3,462.0,179.0,0.0,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,a_to_b,4,462.0,324.0,4,462.0,324.0,0.0,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,a_to_b,5,688.0,216.0,7,688.0,216.0,0.0,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,a_to_b,6,688.0,290.0,8,688.0,290.0,0.0,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,a_to_b,7,794.0,211.0,9,794.0,211.0,0.0,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,a_to_b,8,794.0,294.0,10,794.0,294.0,0.0,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,1,126.0,112.0,1,126.0,112.0,8.537736462515939e-07,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,2,126.0,388.0,2,126.0,388.0,0.0,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,3,462.0,179.0,3,462.0,179.0,0.0,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,4,462.0,324.0,4,462.0,324.0,0.0,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,5,470.19199999999995,180.2288,3,462.0,179.0,2.609338215327967,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,6,470.19199999999995,322.77119999999996,4,462.0,324.0,2.66888239885464,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,7,688.0,216.0,5,688.0,216.0,0.0,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,8,688.0,290.0,6,688.0,290.0,0.0,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,9,794.0,211.0,7,794.0,211.0,0.0,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
8,q9vSo1VnCiC-15,semi,W002,W006,b_to_a,10,794.0,294.0,8,794.0,294.0,0.0,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,1,29.825242718446603,202.8116504854369,1,26.02388782329958,198.82250297000883,1.886550475410722,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,2,29.825242718446603,324.1009708737864,2,26.02388782329958,326.8600310606428,1.5547485167138555,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,3,469.2504854368932,169.0097087378641,3,466.34806979352857,174.88052617257318,2.2473128572923633,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,4,471.2388349514563,353.926213592233,4,469.4709363323244,359.1296519615343,1.8979790623869228,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,5,709.8407766990291,220.70679611650485,5,707.8497487937487,221.72352425451245,0.7722419772439677,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,6,709.8407766990291,310.18252427184467,6,708.8907043066807,299.79518772441116,3.6656748224562685,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,7,862.9436893203883,230.64854368932035,7,853.5835206042265,222.7644797674444,4.2631349952991995,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,8,856.9786407766991,294.2757281553398,8,851.5687371587978,290.52991777871983,2.2735386899678414,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,9,890.7805825242718,212.7533980582524,12,888.2372433526585,213.32686953930752,0.8871790048613757,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,10,894.7572815533981,308.19417475728153,9,888.8669205598876,306.0634612398749,2.105513361137242,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,11,948.4427184466019,200.8233009708738,15,949.447486695759,195.63543313759874,1.8537649550016055,15,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,a_to_b,12,950.4310679611649,324.1009708737864,18,947.6497279812176,324.35561342229596,0.8966265882116903,18,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,1,26.02388782329958,198.82250297000883,1,29.825242718446603,202.8116504854369,1.886550475410722,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,2,26.02388782329958,326.8600310606428,2,29.825242718446603,324.1009708737864,1.5547485167138555,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,3,466.34806979352857,174.88052617257318,3,469.2504854368932,169.0097087378641,2.2473128572923633,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,4,469.4709363323244,359.1296519615343,4,471.2388349514563,353.926213592233,1.8979790623869228,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,5,707.8497487937487,221.72352425451245,5,709.8407766990291,220.70679611650485,0.7722419772439677,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,6,708.8907043066807,299.79518772441116,6,709.8407766990291,310.18252427184467,3.6656748224562685,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,7,853.5835206042265,222.7644797674444,7,862.9436893203883,230.64854368932035,4.2631349952991995,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,8,851.5687371587978,290.52991777871983,8,856.9786407766991,294.2757281553398,2.2735386899678414,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,9,888.8669205598876,306.0634612398749,10,894.7572815533981,308.19417475728153,2.105513361137242,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,10,885.7765920055662,303.91560011006396,10,894.7572815533981,308.19417475728153,3.3617305733010383,10,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,11,890.2384861160142,207.24122771702315,9,890.7805825242718,212.7533980582524,1.9465117239072918,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,12,888.2372433526585,213.32686953930752,9,890.7805825242718,212.7533980582524,0.8871790048613757,9,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,13,942.3057288876698,193.11760559705507,11,948.4427184466019,200.8233009708738,3.3790046749665463,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,14,943.1122899613574,326.2343201416832,12,950.4310679611649,324.1009708737864,2.4586044045570397,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,15,949.447486695759,195.63543313759874,11,948.4427184466019,200.8233009708738,1.8537649550016055,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,16,956.835118436619,195.36181714719652,11,948.4427184466019,200.8233009708738,3.3696265484133487,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,17,961.2129742830551,196.7298970992077,11,948.4427184466019,200.8233009708738,4.458692447821302,11,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,18,947.6497279812176,324.35561342229596,12,950.4310679611649,324.1009708737864,0.8966265882116903,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,19,953.6972223254505,325.41205969496116,12,950.4310679611649,324.1009708737864,1.1431653730142888,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
9,wc2JMjhGNzB-30,manual,W001,W011,b_to_a,20,960.5560299034554,320.2679540114575,12,950.4310679611649,324.1009708737864,3.5326318479863676,12,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,1,114.0,166.0,1,117.88316151202748,174.18556701030928,3.110918959827443,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,2,114.0,398.0,2,123.16151202749141,399.3951890034365,2.113038479983742,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,3,471.0,218.0,3,471.53264604810994,226.96907216494844,3.1585186805259156,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,4,471.0,324.0,4,473.29209621993124,329.01718213058416,1.9091310881360468,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,5,477.144,218.12628577513985,3,471.53264604810994,226.96907216494844,3.6603697344797523,3,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,6,477.144,323.8209841529192,4,473.29209621993124,329.01718213058416,2.2011069883325005,4,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,7,631.0,227.0,5,633.4020618556701,237.52577319587627,3.7936706501752595,5,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,8,631.0,309.0,6,635.1615120274914,311.4226804123711,1.622817664399816,6,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,9,818.0,215.0,7,819.9037800687286,223.45017182130584,3.0416206669256756,7,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,a_to_b,10,818.0,329.0,8,821.6632302405499,332.53608247422676,1.6954591038141245,8,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,b_to_a,1,117.88316151202748,174.18556701030928,1,114.0,166.0,3.110918959827443,1,False,False,False,geometric_nearest_only_not_confirmed_same_structure
10,e9zR4mvMWw7-03,semi,W006,W035,b_to_a,2,123.16151202749141,399.3951890034365,2,114.0,398.0,2.113038479983742,2,False,False,False,geometric_nearest_only_not_confirmed_same_structure
