code,image_id,condition,id,worker,point_count,method,cluster
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,60f051ba3d820f7cf2c1,W015,12,OSPA1_6_AND_H12,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,046e2c37842123ec2f46,W031,12,OSPA1_6_AND_H12,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,27b18dbca838c732fe36,W032,12,OSPA1_6_AND_H12,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,e989d5cbe8078c1ac797,W034,10,OSPA1_6_AND_H12,2
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,9f3ef0966bba166ccf67,W037,12,OSPA1_6_AND_H12,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,60f051ba3d820f7cf2c1,W015,12,Bottleneck_equal_6,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,046e2c37842123ec2f46,W031,12,Bottleneck_equal_6,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,27b18dbca838c732fe36,W032,12,Bottleneck_equal_6,2
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,e989d5cbe8078c1ac797,W034,10,Bottleneck_equal_6,4
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,9f3ef0966bba166ccf67,W037,12,Bottleneck_equal_6,3
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,60f051ba3d820f7cf2c1,W015,12,Bottleneck_equal_9,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,046e2c37842123ec2f46,W031,12,Bottleneck_equal_9,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,27b18dbca838c732fe36,W032,12,Bottleneck_equal_9,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,e989d5cbe8078c1ac797,W034,10,Bottleneck_equal_9,2
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,9f3ef0966bba166ccf67,W037,12,Bottleneck_equal_9,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,60f051ba3d820f7cf2c1,W015,12,Bottleneck_equal_12,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,046e2c37842123ec2f46,W031,12,Bottleneck_equal_12,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,27b18dbca838c732fe36,W032,12,Bottleneck_equal_12,1
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,e989d5cbe8078c1ac797,W034,10,Bottleneck_equal_12,2
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,9f3ef0966bba166ccf67,W037,12,Bottleneck_equal_12,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8ded0001dfe26e8d,W001,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,185f571fb1f1fa61,W002,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,932e34e76a7b2bd3,W006,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,d90afb940106a139,W008,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,21dc98163be065c0,W010,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6c4eb5c014ae5538,W011,12,count_only,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,e7ac757b87291eaa,W012,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a5152b786b6b4257,W013,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7c839cd20c00cf4d,W014,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,59a06a020567d554,W015,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,09357be7fb68e08a,W017,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,98eadb4d0d25287d,W018,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,726df974bcd4c84b,W021,12,count_only,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6999db3ebf3ef330,W027,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,cd3a2f4a0e0ad07e,W028,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2d656d0b379aca23,W029,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,272f8ef889915150,W030,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,55e7158552d3913a,W031,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8426a252a40fabd5,W032,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7a24ac2a83e02abb,W033,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a97df3618c618b1a,W034,8,count_only,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,b62a4df9e1645fe7,W035,10,count_only,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,43fca0253b1b4fff,W036,12,count_only,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,717840fe8221eba6,W037,10,count_only,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8ded0001dfe26e8d,W001,8,OSPA1_3,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,185f571fb1f1fa61,W002,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,932e34e76a7b2bd3,W006,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,d90afb940106a139,W008,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,21dc98163be065c0,W010,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6c4eb5c014ae5538,W011,12,OSPA1_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,e7ac757b87291eaa,W012,8,OSPA1_3,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a5152b786b6b4257,W013,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7c839cd20c00cf4d,W014,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,59a06a020567d554,W015,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,09357be7fb68e08a,W017,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,98eadb4d0d25287d,W018,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,726df974bcd4c84b,W021,12,OSPA1_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6999db3ebf3ef330,W027,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,cd3a2f4a0e0ad07e,W028,8,OSPA1_3,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2d656d0b379aca23,W029,8,OSPA1_3,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,272f8ef889915150,W030,8,OSPA1_3,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,55e7158552d3913a,W031,8,OSPA1_3,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8426a252a40fabd5,W032,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7a24ac2a83e02abb,W033,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a97df3618c618b1a,W034,8,OSPA1_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,b62a4df9e1645fe7,W035,10,OSPA1_3,6
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,43fca0253b1b4fff,W036,12,OSPA1_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,717840fe8221eba6,W037,10,OSPA1_3,7
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8ded0001dfe26e8d,W001,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,185f571fb1f1fa61,W002,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,932e34e76a7b2bd3,W006,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,d90afb940106a139,W008,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,21dc98163be065c0,W010,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6c4eb5c014ae5538,W011,12,OSPA1_6,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,e7ac757b87291eaa,W012,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a5152b786b6b4257,W013,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7c839cd20c00cf4d,W014,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,59a06a020567d554,W015,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,09357be7fb68e08a,W017,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,98eadb4d0d25287d,W018,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,726df974bcd4c84b,W021,12,OSPA1_6,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6999db3ebf3ef330,W027,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,cd3a2f4a0e0ad07e,W028,8,OSPA1_6,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2d656d0b379aca23,W029,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,272f8ef889915150,W030,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,55e7158552d3913a,W031,8,OSPA1_6,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8426a252a40fabd5,W032,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7a24ac2a83e02abb,W033,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a97df3618c618b1a,W034,8,OSPA1_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,b62a4df9e1645fe7,W035,10,OSPA1_6,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,43fca0253b1b4fff,W036,12,OSPA1_6,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,717840fe8221eba6,W037,10,OSPA1_6,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8ded0001dfe26e8d,W001,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,185f571fb1f1fa61,W002,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,932e34e76a7b2bd3,W006,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,d90afb940106a139,W008,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,21dc98163be065c0,W010,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6c4eb5c014ae5538,W011,12,OSPA1_9,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,e7ac757b87291eaa,W012,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a5152b786b6b4257,W013,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7c839cd20c00cf4d,W014,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,59a06a020567d554,W015,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,09357be7fb68e08a,W017,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,98eadb4d0d25287d,W018,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,726df974bcd4c84b,W021,12,OSPA1_9,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6999db3ebf3ef330,W027,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,cd3a2f4a0e0ad07e,W028,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2d656d0b379aca23,W029,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,272f8ef889915150,W030,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,55e7158552d3913a,W031,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8426a252a40fabd5,W032,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7a24ac2a83e02abb,W033,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a97df3618c618b1a,W034,8,OSPA1_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,b62a4df9e1645fe7,W035,10,OSPA1_9,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,43fca0253b1b4fff,W036,12,OSPA1_9,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,717840fe8221eba6,W037,10,OSPA1_9,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8ded0001dfe26e8d,W001,8,OSPA2_3,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,185f571fb1f1fa61,W002,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,932e34e76a7b2bd3,W006,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,d90afb940106a139,W008,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,21dc98163be065c0,W010,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6c4eb5c014ae5538,W011,12,OSPA2_3,7
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,e7ac757b87291eaa,W012,8,OSPA2_3,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a5152b786b6b4257,W013,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7c839cd20c00cf4d,W014,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,59a06a020567d554,W015,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,09357be7fb68e08a,W017,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,98eadb4d0d25287d,W018,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,726df974bcd4c84b,W021,12,OSPA2_3,7
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6999db3ebf3ef330,W027,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,cd3a2f4a0e0ad07e,W028,8,OSPA2_3,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2d656d0b379aca23,W029,8,OSPA2_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,272f8ef889915150,W030,8,OSPA2_3,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,55e7158552d3913a,W031,8,OSPA2_3,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8426a252a40fabd5,W032,8,OSPA2_3,6
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7a24ac2a83e02abb,W033,8,OSPA2_3,5
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a97df3618c618b1a,W034,8,OSPA2_3,6
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,b62a4df9e1645fe7,W035,10,OSPA2_3,8
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,43fca0253b1b4fff,W036,12,OSPA2_3,7
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,717840fe8221eba6,W037,10,OSPA2_3,9
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8ded0001dfe26e8d,W001,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,185f571fb1f1fa61,W002,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,932e34e76a7b2bd3,W006,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,d90afb940106a139,W008,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,21dc98163be065c0,W010,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6c4eb5c014ae5538,W011,12,OSPA2_6,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,e7ac757b87291eaa,W012,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a5152b786b6b4257,W013,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7c839cd20c00cf4d,W014,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,59a06a020567d554,W015,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,09357be7fb68e08a,W017,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,98eadb4d0d25287d,W018,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,726df974bcd4c84b,W021,12,OSPA2_6,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6999db3ebf3ef330,W027,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,cd3a2f4a0e0ad07e,W028,8,OSPA2_6,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2d656d0b379aca23,W029,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,272f8ef889915150,W030,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,55e7158552d3913a,W031,8,OSPA2_6,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8426a252a40fabd5,W032,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7a24ac2a83e02abb,W033,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a97df3618c618b1a,W034,8,OSPA2_6,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,b62a4df9e1645fe7,W035,10,OSPA2_6,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,43fca0253b1b4fff,W036,12,OSPA2_6,3
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,717840fe8221eba6,W037,10,OSPA2_6,4
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8ded0001dfe26e8d,W001,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,185f571fb1f1fa61,W002,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,932e34e76a7b2bd3,W006,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,d90afb940106a139,W008,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,21dc98163be065c0,W010,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6c4eb5c014ae5538,W011,12,OSPA2_9,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,e7ac757b87291eaa,W012,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,a5152b786b6b4257,W013,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7c839cd20c00cf4d,W014,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,59a06a020567d554,W015,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,09357be7fb68e08a,W017,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,98eadb4d0d25287d,W018,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,726df974bcd4c84b,W021,12,OSPA2_9,2
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,6999db3ebf3ef330,W027,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,cd3a2f4a0e0ad07e,W028,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2d656d0b379aca23,W029,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,272f8ef889915150,W030,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,55e7158552d3913a,W031,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,8426a252a40fabd5,W032,8,OSPA2_9,1
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,7a24ac2a83e02abb,W033,8,OSPA2_9,1
