image_id,building_id,threshold,pointset_n,q_valid_n,q_invalid_n,complete_q_coverage,partition_scope,full_image_status,partition_status,cluster_count,cluster_membership_json,candidate_partitions_json,enumeration_truncated,partition_search_nodes,clique_search_nodes,task_crowd_structure_status,structure_reason,candidate_partition_count,singleton_clusters,supported_m2_clusters,supported_m3_clusters
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.9,26,24,2,False,q_valid_subset_only,unknown_invalid_geometry,unique,10,"[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8487d3e12302f924"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""20d050e0b509265b""], [""ce40f36eeedc9a01""], [""9351679e3e0d6ade""], [""55864e5d3184dff1""], [""fa7addab96927ce3""]]","[[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8487d3e12302f924"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""20d050e0b509265b""], [""55864e5d3184dff1""], [""9351679e3e0d6ade""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,19,33,supported_multimodal,unique_complete_link_partition,1,5.0,5.0,3.0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.85,26,24,2,False,q_valid_subset_only,unknown_invalid_geometry,unique,10,"[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8487d3e12302f924"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""20d050e0b509265b""], [""ce40f36eeedc9a01""], [""9351679e3e0d6ade""], [""55864e5d3184dff1""], [""fa7addab96927ce3""]]","[[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8487d3e12302f924"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""20d050e0b509265b""], [""55864e5d3184dff1""], [""9351679e3e0d6ade""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,19,33,supported_multimodal,unique_complete_link_partition,1,5.0,5.0,3.0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.8,26,24,2,False,q_valid_subset_only,unknown_invalid_geometry,unique,9,"[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""55864e5d3184dff1"", ""8487d3e12302f924"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""20d050e0b509265b""], [""ce40f36eeedc9a01""], [""9351679e3e0d6ade""], [""fa7addab96927ce3""]]","[[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""55864e5d3184dff1"", ""8487d3e12302f924"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""20d050e0b509265b""], [""9351679e3e0d6ade""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,18,33,supported_multimodal,unique_complete_link_partition,1,4.0,5.0,3.0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.975,25,25,0,True,all_pointset_responses,unique,unique,10,"[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d""], [""9e9998c2efb5ea77""], [""5d1661993b2e0edc""], [""174759c006c73ec0""], [""cf3e0b1c47e35600""], [""b2e9ff3491b30070""]]","[[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d""], [""174759c006c73ec0""], [""5d1661993b2e0edc""], [""9e9998c2efb5ea77""], [""b2e9ff3491b30070""], [""cf3e0b1c47e35600""]]]",False,20,35,supported_multimodal,unique_complete_link_partition,1,5.0,5.0,4.0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.95,25,25,0,True,all_pointset_responses,unique,unique,9,"[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d""], [""174759c006c73ec0"", ""cf3e0b1c47e35600""], [""9e9998c2efb5ea77""], [""5d1661993b2e0edc""], [""b2e9ff3491b30070""]]","[[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""174759c006c73ec0"", ""cf3e0b1c47e35600""], [""27f4ffac099bc05b"", ""8f36de747d064c9d""], [""5d1661993b2e0edc""], [""9e9998c2efb5ea77""], [""b2e9ff3491b30070""]]]",False,18,34,supported_multimodal,unique_complete_link_partition,1,3.0,6.0,4.0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.925,25,25,0,True,all_pointset_responses,non_unique,not_evaluable,,[],"[[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423"", ""cf3e0b1c47e35600""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77""], [""174759c006c73ec0""], [""5d1661993b2e0edc""], [""b2e9ff3491b30070""]], [[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423"", ""cf3e0b1c47e35600""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""b2e9ff3491b30070""], [""174759c006c73ec0""], [""5d1661993b2e0edc""], [""9e9998c2efb5ea77""]]]",False,16,31,not_evaluable,non_unique_complete_link_partition,2,,,
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.9,25,25,0,True,all_pointset_responses,unique,unique,6,"[[""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""44aaf075e056aa2a"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77"", ""b2e9ff3491b30070""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""174759c006c73ec0"", ""cf3e0b1c47e35600""], [""5d1661993b2e0edc""]]","[[[""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""44aaf075e056aa2a"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77"", ""b2e9ff3491b30070""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""174759c006c73ec0"", ""cf3e0b1c47e35600""], [""5d1661993b2e0edc""]]]",False,11,30,supported_multimodal,unique_complete_link_partition,1,1.0,5.0,4.0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.85,25,25,0,True,all_pointset_responses,unique,unique,4,"[[""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""174759c006c73ec0"", ""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""44aaf075e056aa2a"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423"", ""cf3e0b1c47e35600""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""5d1661993b2e0edc"", ""f40efaca8c5d3bf1""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77"", ""b2e9ff3491b30070""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""]]","[[[""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""174759c006c73ec0"", ""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""44aaf075e056aa2a"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423"", ""cf3e0b1c47e35600""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""5d1661993b2e0edc"", ""f40efaca8c5d3bf1""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77"", ""b2e9ff3491b30070""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""]]]",False,8,29,supported_multimodal,unique_complete_link_partition,1,0.0,4.0,4.0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.8,25,25,0,True,all_pointset_responses,unique,unique,4,"[[""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""174759c006c73ec0"", ""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""44aaf075e056aa2a"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423"", ""cf3e0b1c47e35600""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""5d1661993b2e0edc"", ""f40efaca8c5d3bf1""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77"", ""b2e9ff3491b30070""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""]]","[[[""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""174759c006c73ec0"", ""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""44aaf075e056aa2a"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423"", ""cf3e0b1c47e35600""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""5d1661993b2e0edc"", ""f40efaca8c5d3bf1""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77"", ""b2e9ff3491b30070""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""]]]",False,8,29,supported_multimodal,unique_complete_link_partition,1,0.0,4.0,4.0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.975,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,unique,9,"[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""1b8adc7d1227c62b"", ""538db2a79188e4ef"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""0e553d8ef8642a3a"", ""cebf574498a5a20d"", ""d7d3126eb509dcae""], [""5da232bc43b7c975"", ""738a28459a248984""], [""156dc163a5b76144""], [""9eb205969fffe5f7""], [""58a8d69137385a19""], [""13f3eff18a52453b""], [""66c78f1594586d3b""], [""3fbcb7812c80e839""]]","[[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""1b8adc7d1227c62b"", ""538db2a79188e4ef"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""0e553d8ef8642a3a"", ""cebf574498a5a20d"", ""d7d3126eb509dcae""], [""5da232bc43b7c975"", ""738a28459a248984""], [""13f3eff18a52453b""], [""156dc163a5b76144""], [""3fbcb7812c80e839""], [""58a8d69137385a19""], [""66c78f1594586d3b""], [""9eb205969fffe5f7""]]]",False,18,31,supported_multimodal,unique_complete_link_partition,1,6.0,3.0,2.0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.95,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,unique,6,"[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""1b8adc7d1227c62b"", ""538db2a79188e4ef"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""5da232bc43b7c975"", ""738a28459a248984""], [""156dc163a5b76144""], [""9eb205969fffe5f7""], [""58a8d69137385a19""], [""3fbcb7812c80e839""]]","[[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""1b8adc7d1227c62b"", ""538db2a79188e4ef"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""5da232bc43b7c975"", ""738a28459a248984""], [""156dc163a5b76144""], [""3fbcb7812c80e839""], [""58a8d69137385a19""], [""9eb205969fffe5f7""]]]",False,12,30,supported_multimodal,unique_complete_link_partition,1,4.0,2.0,1.0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.925,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,unique,5,"[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""1b8adc7d1227c62b"", ""538db2a79188e4ef"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""156dc163a5b76144"", ""3fbcb7812c80e839""], [""5da232bc43b7c975"", ""738a28459a248984""], [""9eb205969fffe5f7""], [""58a8d69137385a19""]]","[[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""1b8adc7d1227c62b"", ""538db2a79188e4ef"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""156dc163a5b76144"", ""3fbcb7812c80e839""], [""5da232bc43b7c975"", ""738a28459a248984""], [""58a8d69137385a19""], [""9eb205969fffe5f7""]]]",False,8,28,supported_multimodal,unique_complete_link_partition,1,2.0,3.0,1.0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.9,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,not_evaluable,,[],"[[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""156dc163a5b76144"", ""1b8adc7d1227c62b"", ""538db2a79188e4ef"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""5da232bc43b7c975"", ""738a28459a248984""], [""3fbcb7812c80e839""], [""58a8d69137385a19""], [""9eb205969fffe5f7""]], [[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""1b8adc7d1227c62b"", ""538db2a79188e4ef"", ""58a8d69137385a19"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""156dc163a5b76144"", ""3fbcb7812c80e839""], [""5da232bc43b7c975"", ""738a28459a248984""], [""9eb205969fffe5f7""]]]",False,12,27,not_evaluable,non_unique_complete_link_partition,2,,,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.85,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,unique,3,"[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""156dc163a5b76144"", ""1b8adc7d1227c62b"", ""3fbcb7812c80e839"", ""538db2a79188e4ef"", ""58a8d69137385a19"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""5da232bc43b7c975"", ""738a28459a248984""], [""9eb205969fffe5f7""]]","[[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""156dc163a5b76144"", ""1b8adc7d1227c62b"", ""3fbcb7812c80e839"", ""538db2a79188e4ef"", ""58a8d69137385a19"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""5da232bc43b7c975"", ""738a28459a248984""], [""9eb205969fffe5f7""]]]",False,6,27,supported_multimodal,unique_complete_link_partition,1,1.0,2.0,1.0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0.8,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,unique,3,"[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""156dc163a5b76144"", ""1b8adc7d1227c62b"", ""3fbcb7812c80e839"", ""538db2a79188e4ef"", ""58a8d69137385a19"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""5da232bc43b7c975"", ""738a28459a248984""], [""9eb205969fffe5f7""]]","[[[""07e393557408ab30"", ""0e52fffeabd5cf25"", ""0e553d8ef8642a3a"", ""13f3eff18a52453b"", ""156dc163a5b76144"", ""1b8adc7d1227c62b"", ""3fbcb7812c80e839"", ""538db2a79188e4ef"", ""58a8d69137385a19"", ""66c78f1594586d3b"", ""695653e48b0aca59"", ""8857a2ec2d3444ba"", ""8fceb8fe7a91b34c"", ""ae0b6b00e971f182"", ""bc019effee879dd8"", ""cebf574498a5a20d"", ""d0af5ad0523f8433"", ""d131babd2149e6ec"", ""d7d3126eb509dcae"", ""d96adfcf5b879a5d"", ""e980366a2f06439c""], [""5da232bc43b7c975"", ""738a28459a248984""], [""9eb205969fffe5f7""]]]",False,6,27,supported_multimodal,unique_complete_link_partition,1,1.0,2.0,1.0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.975,6,6,0,True,all_pointset_responses,unique,unique,3,"[[""5265086307bacf7df849"", ""df7008318a29295ca160""], [""4b06a3805f8a5aeac160"", ""4eaef6a23a48a0c79497""], [""6e436e9879b7e6c528d0"", ""72eebdfddb78a8d5da2a""]]","[[[""4b06a3805f8a5aeac160"", ""4eaef6a23a48a0c79497""], [""5265086307bacf7df849"", ""df7008318a29295ca160""], [""6e436e9879b7e6c528d0"", ""72eebdfddb78a8d5da2a""]]]",False,6,9,supported_multimodal,unique_complete_link_partition,1,0.0,3.0,0.0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.95,6,6,0,True,all_pointset_responses,unique,unique,3,"[[""5265086307bacf7df849"", ""df7008318a29295ca160""], [""4b06a3805f8a5aeac160"", ""4eaef6a23a48a0c79497""], [""6e436e9879b7e6c528d0"", ""72eebdfddb78a8d5da2a""]]","[[[""4b06a3805f8a5aeac160"", ""4eaef6a23a48a0c79497""], [""5265086307bacf7df849"", ""df7008318a29295ca160""], [""6e436e9879b7e6c528d0"", ""72eebdfddb78a8d5da2a""]]]",False,6,9,supported_multimodal,unique_complete_link_partition,1,0.0,3.0,0.0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.925,6,6,0,True,all_pointset_responses,unique,unique,3,"[[""5265086307bacf7df849"", ""df7008318a29295ca160""], [""4b06a3805f8a5aeac160"", ""4eaef6a23a48a0c79497""], [""6e436e9879b7e6c528d0"", ""72eebdfddb78a8d5da2a""]]","[[[""4b06a3805f8a5aeac160"", ""4eaef6a23a48a0c79497""], [""5265086307bacf7df849"", ""df7008318a29295ca160""], [""6e436e9879b7e6c528d0"", ""72eebdfddb78a8d5da2a""]]]",False,6,9,supported_multimodal,unique_complete_link_partition,1,0.0,3.0,0.0
