image_id,building_id,position,canonical_annotation_id,worker_id,effective_point_count,q_geometry_valid
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,1,07747ea3bdc5ada7,32,14,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,2,1b879ed2a0ea3317,29,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,3,1e1b8c35465d660f,8,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,4,206017d68554e4ce,30,18,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,5,20d050e0b509265b,12,16,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,6,2e83f114eec9c41b,37,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,7,3215104ad30d7a69,21,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,8,38910f3666756937,11,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,9,3a3dec28a207f0a0,28,17,False
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,10,3c003832cc2ac4bd,35,14,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,11,41e737f6263bbfeb,10,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,12,49fa488be3fef090,26,17,False
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,13,508134982b91e8e9,14,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,14,55864e5d3184dff1,36,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,15,721a520d404a0fa2,18,18,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,16,7fb0a95bc36104b2,6,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,17,8487d3e12302f924,17,9,False
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,18,8e34950e31c52b48,13,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,19,9351679e3e0d6ade,19,4,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,20,b3c8f9e27d75e1bb,34,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,21,ce40f36eeedc9a01,27,28,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,22,db489e7008420f6d,33,18,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,23,e65fb66189e53aac,15,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,24,f21c670566821ce7,1,6,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,25,fa7addab96927ce3,31,10,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0,064662f606e21c49,36,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,1,0dbe8bc50012ed82,34,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,2,10bc0a8001ac87ac,29,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,3,174759c006c73ec0,18,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,4,1a1637b695381c15,11,10,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,5,1e50979e05536fe2,21,10,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,6,27682bb9932ff2bb,13,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,7,2794795e8c4e927b,17,12,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,8,27f4ffac099bc05b,2,16,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,9,305e3cb3e8b1c4f1,6,12,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,10,3b866803d4a350a2,37,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,11,44aaf075e056aa2a,35,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,12,463c2a33c219cce3,31,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,13,4a5ea8f6ba8ecaab,10,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,14,5d1661993b2e0edc,32,10,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,15,7ee02e1cd0fa5351,28,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,16,823b2c9be72218a8,8,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,17,847ff1091d8cc648,15,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,18,8aa86d5f3b887423,14,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,19,8f36de747d064c9d,27,16,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,20,9e9998c2efb5ea77,1,16,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,21,b2e9ff3491b30070,33,16,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,22,cf3e0b1c47e35600,19,9,False
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,23,da2dc314ea17aad4,30,12,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,24,f40efaca8c5d3bf1,12,10,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0,07e393557408ab30,17,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,1,0e52fffeabd5cf25,8,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,2,0e553d8ef8642a3a,27,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,3,13f3eff18a52453b,12,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,4,156dc163a5b76144,30,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,5,1b8adc7d1227c62b,36,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,6,3fbcb7812c80e839,32,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,7,538db2a79188e4ef,11,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,8,58a8d69137385a19,33,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,9,5da232bc43b7c975,34,12,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,10,66c78f1594586d3b,37,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,11,695653e48b0aca59,21,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,12,738a28459a248984,1,12,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,13,8857a2ec2d3444ba,10,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,14,8fceb8fe7a91b34c,14,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,15,9eb205969fffe5f7,35,10,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,16,ae0b6b00e971f182,13,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,17,bc019effee879dd8,6,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,18,cebf574498a5a20d,2,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,19,d0af5ad0523f8433,15,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,20,d131babd2149e6ec,28,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,21,d7d3126eb509dcae,18,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,22,d96adfcf5b879a5d,31,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,23,e980366a2f06439c,29,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,24,ee2e59495db1c2bf,19,7,False
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0,0545d5cfd8fca3b793bc,12,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,1,0f006ad814591f20f1d7,27,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,2,1623fbedf957f0be9421,37,12,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,3,1aa87c4e8b0db18c1ccd,10,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,4,3e053dc275632e30f220,35,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,5,432d23215497f235714b,6,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,6,5370cc8259dd087bb93c,14,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,7,58fcb37f432cd01e22a1,8,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,8,6037abe04bcfa1d308ed,2,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,9,762aad63d41c0473582f,30,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,10,779f777343654b55ad95,34,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,11,944fc693a5243b08b5ee,31,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,12,9e082eaf47377454a352,33,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,13,a5582527e1e55759fca4,28,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,14,a899e204555a9b64f4b5,13,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,15,b26eb0a9d329d8a255fd,18,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,16,b52612c32e32fb20b8c2,15,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,17,bbe40bd3ad25e4383c92,17,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,18,beebb1979f052693f701,36,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,19,c71f04cf03f04f83010c,1,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,20,d37f314fba3b67c55956,32,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,21,ddc38d03eaf0ed686dbe,29,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,22,efdd3af8bbe9661a922f,11,8,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,0,1d83c0fba980b573,36,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,1,233568c89e42b8bb,29,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,2,2dfcccbef445d8fb,18,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,3,2f0ae1d7e22229cf,14,14,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,4,37d740ea8d0d8493,34,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,5,3c1e685ec9863c21,37,14,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,6,3f318bc60bc47bf0,10,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,7,3f3f55f16eac83df,12,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,8,47e21b5afd7c7b77,31,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,9,5f286f5426b982a7,28,14,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,10,6e96384968cba7c3,6,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,11,707a9a5e46075152,21,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,12,809d1c3be329e98c,32,14,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,13,825443a016547c50,1,10,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,14,854845dfd0d69ffa,19,4,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,15,8edf1145794bfd4f,33,14,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,16,9275a01dcd852002,13,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,17,99be57a4c1340446,17,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,18,c7fde7efc3f1dc23,15,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,19,de16a61e2d1bb437,8,14,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,20,e86414515027abd0,11,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,21,f14cfdfa014f4398,30,14,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,22,f675c9fafc654a6c,2,10,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,23,fa807ea5905340d9,27,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,24,fe83d3b0d2bab0e8,35,14,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,0,00c60f620f2c87cd54da,32,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,1,12fdc91e2fd278aac0c7,34,10,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,2,178ede5b2fef8ba1828e,17,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,3,2e25450d5668732450c2,33,8,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,4,3278b0b885357fd483ef,12,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,5,45ac613c561811cb4a0d,6,8,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,6,464d1f8e2646f0b168b2,2,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,7,4f87d786ffa037888bac,35,8,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,8,6b1d44df0ab19f6b9f32,1,20,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,9,6f392909790d7b83bad3,11,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,10,6f7020870942eee83774,10,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,11,7234128122016861cabd,30,12,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,12,955fdd77aab2e02c77b7,31,20,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,13,999a08307d0cb1737ba3,15,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,14,9f1b2668af9bbb8c27ab,37,12,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,15,aefffe82b59c80b70615,13,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,16,d8cb18bc158b295d867a,29,8,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,17,e0e306b7d1de04330bc5,36,24,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,18,e61e5cb856a564b7a01f,8,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,0,00e1f0475f32cb49,13,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,1,0c054ac3932985cb,27,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,2,0f871667c1e1a335,35,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,3,0fff707ce84d6609,17,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,4,121644cf341ee37d,28,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,5,2b75349a0d747440,1,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,6,5436c4f88262ddc5,21,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,7,5e3a87e01e8c7a68,37,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,8,62836cb5439d47d2,18,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,9,67cd0f7506bc51c3,33,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,10,699e590cdc0187eb,30,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,11,6c4763b8a94746c7,19,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,12,6d60091b52a8a93c,2,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,13,6f9679a3058624e4,31,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,14,7834e8d354a01da4,15,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,15,94d4b4a63d7f84cc,36,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,16,b2be1df92c78eded,12,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,17,b38098dbc883b897,8,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,18,b3d91348061353b4,10,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,19,bc1cd87a35fe5e07,32,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,20,d51ae1a5831a491f,6,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,21,d54323b15af787a3,11,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,22,d90b8277604eeace,14,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,23,fb8ee4635680f271,29,8,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,24,fe443220e5338d14,34,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,0,0dd58701c016b64d,28,10,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,1,116113684cacd9cd,11,14,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,2,330b5b8e0a0c2fec,30,14,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,3,352bcc94c85fa24a,17,10,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,4,37d563a2a56a489c,2,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,5,38f42c41164cac24,12,10,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,6,452a692a4bf6d4f5,37,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,7,50e0c1d231bdc3e1,1,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,8,5e1a484331067f93,26,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,9,65a57cac6d5c466f,33,12,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,10,7abc8dd3aaf1e4be,19,6,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,11,7dbcb72e807e85d2,29,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,12,8caa1a6f8af38d0e,35,12,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,13,95bec3e4f8012871,36,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,14,98498bd37758c8be,31,10,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,15,a9df090a73a1a89c,21,12,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,16,b65da8ecfd28bcec,15,12,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,17,b94c8e53634b4344,14,12,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,18,b9e28e0e52d42c3e,6,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,19,c37f510f32a97089,13,12,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,20,c3c671ad2606cc81,8,12,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,21,c99302ecb9582495,18,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,22,d8758b5b52e63e50,32,10,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,23,d9f496f32a9ca809,34,12,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,24,dfeb464b1f6ab259,10,8,True
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,25,f1dd682311fd4140,27,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,0,0e38d607092eec6b,15,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,1,180879c05acf67a9,33,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,2,1b673a15fccbeffc,36,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,3,211b575736ba7cb9,11,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,4,231407e1e3c26cd5,27,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,5,261aed6164dd9545,8,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,6,3217ba603e509151,21,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,7,62163345e9e1cb8c,18,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,8,6529ecbbe65e0c15,14,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,9,6681edbb9d5aa59e,13,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,10,6e9a9a4c4050aede,19,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,11,710745da69e1f9af,32,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,12,763a991b9dfc8696,12,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,13,8027f25bb7a20f48,28,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,14,85294dbf7076ca4e,6,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,15,869aad6dd78196cb,10,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,16,87ae4a7914c286d3,2,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,17,8b23be1612a348e0,30,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,18,8da7070a8e45a7f6,17,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,19,8de2872c37caa579,35,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,20,903b5a5e0659aed8,29,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,21,98fd9fa5115fc41a,34,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,22,a90f0bb541345d69,31,8,True
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,23,cd5abe0f20e47f74,37,9,False
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,24,ed5e4f015fa0d901,1,8,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,0,053bc215116bc248,13,10,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,1,053bc4b35d6a7e89,21,12,True
