split,image_id,image_path,model_pair_count,adopted_pair_count,mp3d_pair_count,no_occ_pair_count,model_vs_adopted_topology_mismatch,model_vs_mp3d_topology_mismatch,model_vs_no_occ_topology_mismatch,adopted_vs_mp3d_topology_mismatch,adopted_vs_no_occ_topology_mismatch,mp3d_vs_no_occ_topology_mismatch,adopted_difference,adopted_boundary_rmse_px,mp3d_difference,no_occ_difference,adopted_mismatch_resolved_by_mp3d_count,adopted_mismatch_resolved_by_no_occ_count
test,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.png,4,10,10,8,True,True,True,False,True,True,0.19010129167586665,28.751218795776367,0.19010129167586665,0.09209912229197714,False,False
test,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,4,4,4,4,False,False,False,False,False,False,0.01167684158549176,1.68007493019104,0.01167684158549176,0.010196805075942561,False,False
test,e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94.png,4,4,4,4,False,False,False,False,False,False,0.03927369587539775,6.8092427253723145,0.03927369587539775,0.03946920375480911,False,False
test,e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654.png,6,6,6,6,False,False,False,False,False,False,0.06158140046471339,7.751629829406738,0.06158140046471339,0.061666231607292565,False,False
test,e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b.png,8,12,12,11,True,True,True,False,True,True,0.19594198114937467,20.879602432250977,0.19594198114937467,0.27297230464886246,False,False
test,e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3.png,4,4,4,4,False,False,False,False,False,False,0.040738689716610876,7.908045768737793,0.040738689716610876,0.040111011149310816,False,False
test,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,4,4,4,4,False,False,False,False,False,False,0.016997296403189588,2.4995691776275635,0.016997296403189588,0.0169220945083014,False,False
test,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.png,4,4,6,6,False,True,True,True,True,False,0.04087254152219588,5.204823970794678,0.0881225237506923,0.08384776343909872,False,False
test,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.png,4,8,8,8,True,True,True,False,False,False,0.1141529516789892,12.275753021240234,0.1141529516789892,0.1163624983780236,False,False
test,e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392.png,4,4,4,4,False,False,False,False,False,False,0.027699223778133164,4.921964168548584,0.027699223778133164,0.028364125744210877,False,False
test,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.png,6,6,12,12,False,True,True,True,True,False,0.060265585056372695,6.580237865447998,0.36149188461861914,0.36894540741940707,False,False
test,e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777.png,6,8,8,8,True,True,True,False,False,False,0.08200973520679034,11.014837265014648,0.08200973520679034,0.10031405475992616,False,False
test,e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153.png,6,6,6,6,False,False,False,False,False,False,0.07788485700508685,9.751057624816895,0.07788485700508685,0.07707148728609181,False,False
test,e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee.png,8,6,6,6,True,True,True,False,False,False,0.10962989451099592,13.607094764709473,0.10962989451099592,0.11023813438757779,False,False
test,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3.png,4,4,4,4,False,False,False,False,False,False,0.028100263852242735,3.6816985607147217,0.028100263852242735,0.026965639278451303,False,False
test,e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b.png,6,8,8,8,True,True,True,False,False,False,0.09058677890566968,9.207481384277344,0.09058677890566968,0.06435196666832,False,False
test,e9zR4mvMWw7_75ea3fd50c1c4b8ba66dccc4247b8b81,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_75ea3fd50c1c4b8ba66dccc4247b8b81.png,4,4,4,4,False,False,False,False,False,False,0.03121606659047782,7.189919471740723,0.03121606659047782,0.030482874089378886,False,False
test,e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.png,4,4,4,4,False,False,False,False,False,False,0.025909362369967104,2.8156044483184814,0.025909362369967104,0.02610839148699784,False,False
test,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df.png,4,4,4,4,False,False,False,False,False,False,0.032562424186940664,4.483162879943848,0.032562424186940664,0.032138194810251264,False,False
test,e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.png,4,4,4,4,False,False,False,False,False,False,0.03684681140241064,3.6864559650421143,0.03684681140241064,0.03746649033134364,False,False
test,e9zR4mvMWw7_93c08bd7515647fdaa2ef1239d02983c,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_93c08bd7515647fdaa2ef1239d02983c.png,4,4,4,4,False,False,False,False,False,False,0.04700322360724174,9.503100395202637,0.04700322360724174,0.04755995995659157,False,False
test,e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342.png,4,4,4,4,False,False,False,False,False,False,0.02842054647759007,2.6877801418304443,0.02842054647759007,0.032086102769999014,False,False
test,e9zR4mvMWw7_a5b1928b6c1144bf8b7fda2317debf08,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_a5b1928b6c1144bf8b7fda2317debf08.png,8,8,8,8,False,False,False,False,False,False,0.033643402516399634,5.623528480529785,0.033643402516399634,0.04831720235229198,False,False
test,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.png,4,4,4,4,False,False,False,False,False,False,0.013825014812515857,1.8758236169815063,0.013825014812515857,0.014345753532846284,False,False
test,e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978.png,4,6,6,6,True,True,True,False,False,False,0.06541308182010008,16.01214027404785,0.06541308182010008,0.06480655236152721,False,False
test,e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4.png,6,6,6,6,False,False,False,False,False,False,0.026897405903805183,7.8295111656188965,0.026897405903805183,0.02777147961111681,False,False
test,e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34.png,4,4,4,4,False,False,False,False,False,False,0.017072902942468104,2.506927251815796,0.017072902942468104,0.018202390368222132,False,False
test,e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9.png,4,4,4,4,False,False,False,False,False,False,0.021643999186463758,2.8991830348968506,0.021643999186463758,0.022352887193303306,False,False
test,e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_f624a40d100144e696a39abe258ee090.png,6,6,6,6,False,False,False,False,False,False,0.03161631723491187,3.766324281692505,0.03161631723491187,0.03104426170538488,False,False
test,e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd.png,8,8,8,8,False,False,False,False,False,False,0.047051190043158164,4.386551380157471,0.047051190043158164,0.09863394526194702,False,False
test,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,8,4,4,4,True,True,True,False,False,False,0.17215767598851184,49.17951965332031,0.17215767598851184,0.173869878306259,False,False
test,e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295.png,4,6,6,5,True,True,True,False,True,True,0.11737887860642349,18.39583969116211,0.11737887860642349,0.020510304971986137,False,False
test,e9zR4mvMWw7_fa7122ef2199445485623708ea54d018,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_fa7122ef2199445485623708ea54d018.png,6,6,6,6,False,False,False,False,False,False,0.05710954606204799,10.873480796813965,0.05710954606204799,0.057939761605725226,False,False
test,kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2,D:/Work/HOHONET/data/mp3d_layout/test/img/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.png,4,8,8,7,True,True,True,False,True,True,0.18700726025566794,38.26597213745117,0.18700726025566794,0.22603641246256723,False,False
test,kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,D:/Work/HOHONET/data/mp3d_layout/test/img/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.png,8,8,8,8,False,False,False,False,False,False,0.24598529726643348,59.11134338378906,0.24598529726643348,0.3240091000622555,False,False
test,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,6,4,8,8,True,True,True,True,True,False,0.1084475733869723,19.57456398010254,0.12365747957313422,0.1412808690349312,False,False
test,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.png,4,4,4,4,False,False,False,False,False,False,0.011564412303852634,2.4586873054504395,0.011564412303852634,0.011518539770172032,False,False
test,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.png,10,4,8,8,True,True,True,True,True,False,0.1674813182443292,43.3721809387207,0.19872467041289132,0.2016905952285467,False,False
test,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.png,8,10,10,10,True,True,True,False,False,False,0.1869391344402337,55.0008430480957,0.27285825205631886,0.2403050997474857,False,False
test,q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.png,4,4,4,4,False,False,False,False,False,False,0.019468488990129096,3.8251659870147705,0.019468488990129096,0.020210785738769776,False,False
test,q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.png,4,4,4,4,False,False,False,False,False,False,0.02500871107732272,5.133828163146973,0.02500871107732272,0.026150441251578727,False,False
test,q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.png,6,4,4,4,True,True,True,False,False,False,0.08871899016445661,18.086828231811523,0.08871899016445661,0.08903015243954449,False,False
test,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.png,4,4,4,4,False,False,False,False,False,False,0.0483117385418681,10.020332336425781,0.0483117385418681,0.04847852143989484,False,False
test,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.png,6,4,12,11,True,True,True,True,True,True,0.11323177158187214,9.622275352478027,0.14208624741099873,0.1916814641525033,False,False
test,q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.png,6,12,12,12,True,True,True,False,False,False,0.1840935109754277,26.52373695373535,0.1840935109754277,0.13667856764113262,False,False
test,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.png,4,10,10,9,True,True,True,False,True,True,0.16222394378491622,30.300273895263672,0.16222394378491622,0.15728380418373944,False,False
test,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,4,8,8,7,True,True,True,False,True,True,0.07139063648990929,8.91618537902832,0.07139063648990929,0.07638152708690094,False,False
test,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.png,8,12,8,8,True,False,False,True,True,False,0.2465733558737735,64.92191314697266,0.11522939731604886,0.18505583714509422,True,True
test,q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.png,4,4,4,4,False,False,False,False,False,False,0.138872679605903,25.919950485229492,0.138872679605903,0.1392869973162021,False,False
test,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.png,4,4,4,4,False,False,False,False,False,False,0.05463632747056946,6.8566365242004395,0.05463632747056946,0.05330490405117272,False,False
test,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.png,4,12,12,11,True,True,True,False,True,True,0.07331887201735354,9.762595176696777,0.07331887201735354,0.07536215148132464,False,False
test,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.png,4,14,14,13,True,True,True,False,True,True,0.24819970358315657,42.3651008605957,0.24819970358315657,0.23676490423523067,False,False
test,q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.png,8,8,8,8,False,False,False,False,False,False,0.06807349684374464,14.647676467895508,0.06807349684374464,0.2821339138050516,False,False
test,q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.png,8,18,18,18,True,True,True,False,False,False,0.1555342737026637,31.57149887084961,0.1555342737026637,0.117613784459763,False,False
test,q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.png,4,4,4,4,False,False,False,False,False,False,0.026630333557378538,5.303988456726074,0.026630333557378538,0.027883463394100305,False,False
test,q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.png,4,4,4,4,False,False,False,False,False,False,0.027885499668795388,3.181796073913574,0.027885499668795388,0.02940232187805003,False,False
test,q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.png,8,6,6,6,True,True,True,False,False,False,0.3096102394184569,63.56572341918945,0.3096102394184569,0.2557222026741731,False,False
test,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.png,4,4,4,4,False,False,False,False,False,False,0.04558024622036305,7.258817195892334,0.04558024622036305,0.04555452596898135,False,False
test,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.png,10,12,12,12,True,True,True,False,False,False,0.08646527657794467,21.249752044677734,0.08646527657794467,0.1002777162680839,False,False
test,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.png,4,12,12,12,True,True,True,False,False,False,0.053621294252922835,6.556938171386719,0.053621294252922835,0.059196782582744745,False,False
test,q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.png,4,6,6,6,True,True,True,False,False,False,0.1054153311965812,15.991753578186035,0.1054153311965812,0.1387877408587468,False,False
test,q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.png,6,4,4,4,True,True,True,False,False,False,0.03480388527271627,8.81090259552002,0.03480388527271627,0.0349617164493059,False,False
test,q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.png,4,4,4,4,False,False,False,False,False,False,0.029651004057654418,4.652734756469727,0.029651004057654418,0.028940921511353968,False,False
test,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.png,6,8,8,8,True,True,True,False,False,False,0.23533112430089398,73.45368194580078,0.23533112430089398,0.22118560508683616,False,False
test,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.png,6,6,6,6,False,False,False,False,False,False,0.038541456118365236,4.419530391693115,0.038541456118365236,0.04029617893605153,False,False
test,q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.png,4,6,6,6,True,True,True,False,False,False,0.27357326585666786,48.2390022277832,0.27357326585666786,0.2741234606635815,False,False
test,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_e74e843601574864a14517f990c748a0.png,10,4,8,8,True,True,True,True,True,False,0.10745913915478289,30.021282196044922,0.07503978158496294,0.07476877095197709,False,False
test,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0.png,4,4,4,4,False,False,False,False,False,False,0.018033580062474575,3.2197649478912354,0.018033580062474575,0.018285180942683832,False,False
test,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.png,4,6,6,5,True,True,True,False,True,True,0.05464039328589276,7.111700057983398,0.05464039328589276,0.06988946224515646,False,False
test,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.png,4,4,4,4,False,False,False,False,False,False,0.018479327051689753,5.7593607902526855,0.018479327051689753,0.01940054139663694,False,False
test,rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe.png,4,4,4,4,False,False,False,False,False,False,0.028658846548565653,4.88118314743042,0.028658846548565653,0.03089704812588534,False,False
test,rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_073ce382f78d4a81b8c673591a954997.png,4,4,4,4,False,False,False,False,False,False,0.0454816522879975,2.730205535888672,0.0454816522879975,0.04569967272197273,False,False
test,rPc6DW4iMge_0a84204ae666476f97095e784a772323,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_0a84204ae666476f97095e784a772323.png,4,4,4,4,False,False,False,False,False,False,0.07356199297029864,14.986393928527832,0.07356199297029864,0.07342154914970445,False,False
test,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.png,10,12,12,12,True,True,True,False,False,False,0.10920329990264266,25.17559242248535,0.10920329990264266,0.10834082060497152,False,False
test,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.png,12,12,12,12,False,False,False,False,False,False,0.1355988553152092,29.215234756469727,0.1355988553152092,0.15941123959044945,False,False
test,rPc6DW4iMge_1920d957cf3d4adab57626a7ccc206b0,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_1920d957cf3d4adab57626a7ccc206b0.png,4,4,4,4,False,False,False,False,False,False,0.03388479825218549,9.596684455871582,0.03388479825218549,0.03399730194355566,False,False
test,rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.png,4,4,4,4,False,False,False,False,False,False,0.04831128358693926,9.634864807128906,0.04831128358693926,0.04862392771191071,False,False
test,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.png,8,4,4,4,True,True,True,False,False,False,0.04290904552970509,17.259313583374023,0.04290904552970509,0.04238060233133045,False,False
test,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a.png,4,4,4,4,False,False,False,False,False,False,0.03596999440703941,6.411157608032227,0.03596999440703941,0.03518713195388157,False,False
test,rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad.png,4,4,4,4,False,False,False,False,False,False,0.024875693906649232,5.6153483390808105,0.024875693906649232,0.02485939908944168,False,False
test,rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32.png,4,4,4,4,False,False,False,False,False,False,0.02602387168966802,5.420283317565918,0.02602387168966802,0.025606011424392672,False,False
test,rPc6DW4iMge_4350d36797324601adba7351d09602d2,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_4350d36797324601adba7351d09602d2.png,4,4,4,4,False,False,False,False,False,False,0.021838048151717637,5.609899520874023,0.021838048151717637,0.02169501641301108,False,False
test,rPc6DW4iMge_7316bf706e0d46368334c0c989210e09,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_7316bf706e0d46368334c0c989210e09.png,4,4,4,4,False,False,False,False,False,False,0.023685659718560736,3.4739460945129395,0.023685659718560736,0.025070274068868637,False,False
test,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.png,4,4,4,4,False,False,False,False,False,False,0.04152989945220298,5.610056400299072,0.04152989945220298,0.04063916207011542,False,False
test,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.png,6,6,6,6,False,False,False,False,False,False,0.01231450194637107,3.1171185970306396,0.01231450194637107,0.012581051766444418,False,False
test,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.png,10,6,12,11,True,True,True,True,True,True,0.10708450417158111,34.69770050048828,0.061605613569810536,0.04864569372927985,False,False
test,rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598.png,6,4,4,4,True,True,True,False,False,False,0.5943718802720142,137.71934509277344,0.5943718802720142,0.5941205748554682,False,False
