image_id,building_id,machine_id,history_layer,pool,review_id,human_scope_raw,human_prelabel_verdict_raw,human_notes_raw,dense42,old214_registry,original_status,original_reason,gt_status,gt_reason,gt_source_type,gt_point_count,hohonet_txt_status,hohonet_txt_reason,hohonet_point_count,hohonet_json_status,hohonet_json_reason,bi_manifest_status,bi_extended_status,bi_extended_reason,bi_enclosed_status,bi_enclosed_reason,bi_split,model_asset_issue_codes,asset_overall_status,image_path,gt_path,hohonet_txt_path,hohonet_json_path,bi_extended_corner_count,bi_extended_corner_path,bi_extended_floor_path,bi_enclosed_corner_count,bi_enclosed_corner_path,bi_enclosed_floor_path
kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2,kEZ7cmS4wCh,M141,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,16,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.png,data/mp3d_layout/test/label_cor/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.txt,output/layout_json/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.json,10,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.txt
kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,kEZ7cmS4wCh,M142,no_existing_annotation_record,human_reviewed_30,P30-007,in_scope,no_obvious_issue,"机器的是对的,gt那个标注反而是错的",false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,16,valid,ok,16,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.png,data/mp3d_layout/test/label_cor/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.txt,output/layout_json/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.json,8,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.txt,8,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.txt
q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,q9vSo1VnCiC,M143,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.txt,output/layout_json/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.txt
q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5,q9vSo1VnCiC,M144,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.txt,output/layout_json/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.txt
q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d,q9vSo1VnCiC,M145,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.txt,output/layout_json/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.txt
q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,q9vSo1VnCiC,M146,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.txt,output/layout_json/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.txt
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,M147,no_existing_annotation_record,candidate_remaining_136,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,24,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.txt,output/layout_json/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.json,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.txt,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.txt
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,M148,no_existing_annotation_record,candidate_remaining_136,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.txt,output/layout_json/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.txt
q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,q9vSo1VnCiC,M149,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,28,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.txt,output/layout_json/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.txt
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,M150,no_existing_annotation_record,candidate_remaining_136,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,16,valid,ok,16,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.txt,output/layout_json/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.json,8,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.txt,8,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.txt
q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55,q9vSo1VnCiC,M151,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,36,valid,ok,16,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.txt,output/layout_json/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.json,12,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.txt,12,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.txt
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,q9vSo1VnCiC,M152,no_existing_annotation_record,human_reviewed_30,P30-008,in_scope,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.txt,output/layout_json/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.txt
q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f,q9vSo1VnCiC,M153,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.txt,output/layout_json/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.txt
q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf,q9vSo1VnCiC,M154,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,12,valid,ok,16,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.txt,output/layout_json/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.json,10,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.txt,9,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.txt
q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,q9vSo1VnCiC,M155,historical_annotation_record_exists,historical_148,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,24,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.txt,output/layout_json/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.txt
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,M156,no_existing_annotation_record,candidate_remaining_136,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,12,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.txt,output/layout_json/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.txt
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,M157,no_existing_annotation_record,candidate_remaining_136,,,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,12,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.txt,output/layout_json/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.txt,6,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.txt
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,q9vSo1VnCiC,M158,no_existing_annotation_record,human_reviewed_30,P30-020,in_scope,,,false,false,valid,known_image_signature,valid,ok,official_mp3d_layout_label_cor_raw_not_no_occ,8,valid,ok,8,valid,ok,ok,valid,ok,valid,ok,test,,valid,data/mp3d_layout/test/img/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.png,data/mp3d_layout/test/label_cor/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.txt,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.txt,output/layout_json/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.json,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/corners_1024x512/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/extended/floor_uv/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.txt,4,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/corners_1024x512/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.txt,D:/Work/Manhattan_3D/Bi_layout/exports/mp3d_dual_predictions/test/enclosed/floor_uv/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.txt
