id,code,image_id,worker,condition,stage,block,exposure,excluded_worker,pointset_available,raw_count,effective_count,processing_status,imputed_point,split_available,bound_available,role_source,role_status,n_top,n_bottom,pairing_source,exact_x_ties,near_x_gaps_le1px,minimum_role_x_gap_px,paired_role_order_inversion,pair_cost_px,second_pair_cost_px,pair_margin_px
11fd9f274cd93897,x8F5xyUWy9e-09,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,W017,manual,P1,0,none,False,True,14,14,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7,7,conditional_unique_x_assignment,0,0,40.8545688546,False,9.22522522523,90.9343629344,81.7091377091
121644cf341ee37d,X7HyMhZNoso-13,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,W028,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,186.649569421,False,0,inf,inf
1230dd95959a683bf7aa,uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,W014,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,170.621606027,False,9.77128140241,inf,inf
1241f308b7f478aaf10d,wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,W036,manual,C1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,73.534439108,False,12.2270196345,inf,inf
1260b5763825ac73,b8cTxDM8gDG-07,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W006,semi,P1,0,model_preannotation,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,21,False,0,42,42
126bcb79613b3ca2,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W014,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,109,False,8.60504201681,inf,inf
126f3e3ce4b1ec93,uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W011,oos,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,119.459285244,False,4.11591651861,inf,inf
12de7c2bb761564cdeed,wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W034,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,127.10489432,False,12.7853095244,inf,inf
12e3c33065b7150586bc,pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,W029,manual,C2-B,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,209.508353638,False,0,inf,inf
12e8d3812f817bd198b4,yqstnuAEVhm-08,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,W032,manual,C1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,14.8571493278,False,2.13260516667,31.8469038223,29.7142986556
12ee1becbe448d45,rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,W037,semi,P1,0,model_preannotation,False,True,18,18,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,9,9,conditional_unique_x_assignment,0,0,53.2857711181,False,2.39507593683,inf,inf
12fdc91e2fd278aac0c7,VFuaQ6m2Qom-07,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,W034,manual,C2-B,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,115.082400834,False,4.5233779389,inf,inf
1318278d00548b081ebc,rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,W030,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,146.523577236,False,11.6552845528,inf,inf
1348b48c5c9e762ca204,yqstnuAEVhm-04,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,W014,manual,C1,0,none,False,True,20,20,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10,10,conditional_unique_x_assignment,0,1,0.24375186979,False,29.5785420862,30.0660458257,0.48750373958
137415ffe0725161,e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W011,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,159,False,0,inf,inf
137c140ca55fe56a,q9vSo1VnCiC-15,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,W030,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,108.227642276,False,13.3203252033,inf,inf
13d54802362fd649,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W008,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,248.394310477,False,7.96987092439,inf,inf
13de41d9ab1a6f93dc75,rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,W011,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,153.99012792,False,5.2360370242,inf,inf
13e99fa97abd8cb5,e9zR4mvMWw7-10,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W021,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,159,False,0,inf,inf
13f3eff18a52453b,UwV83HsGsw3-10,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,W012,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,114.704684318,False,6.2566191446,inf,inf
142dfc3f9b37cb3a,wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,W021,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,186.152406178,False,3.60294973416,inf,inf
14346fa7f625df2e92da,rPc6DW4iMge-15,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,W001,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,155.091262136,False,23.8601941748,inf,inf
143e2ef82609a7f44a09,e9zR4mvMWw7-02,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,W035,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,151.703703704,False,3.92337164751,inf,inf
144280fa0204ea4b,rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,W002,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,157.834586466,False,12.8320802005,inf,inf
1445e3889419575a,Z6MFQCViBuw-10,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W017,semi,P1,0,model_preannotation,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,6.144,False,0,12.288,12.288
149830d59e7e9e39f686,q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,W001,semi,C1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,135.20776699,False,21.8718446602,inf,inf
14ac18968586cb14b07a,uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,W008,semi,C1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,50.17,False,0,100.34,100.34
14fd2cc7ba5cecd1,wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,W015,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,141.492877493,False,2.91737891738,inf,inf
15045b6175a2d31f009a,q9vSo1VnCiC-12,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,W013,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,139.636363636,False,13.2987012987,inf,inf
150c1b0751d57269,uNb9QFRL6hY-06,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,W030,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,176.494308943,False,13.3203252033,inf,inf
156dc163a5b76144,UwV83HsGsw3-10,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,W030,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,116.552845528,False,11.6552845528,inf,inf
158cdf9ee8269d7a,B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,W021,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,37.0030764706,False,2.64124882807,76.6364613847,73.9952125566
15f271d72bbfaefc7da7,jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,W028,manual,C2-B,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,18.3692637439,False,0,36.7385274879,36.7385274879
15f4bf968e467bdc,q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,W034,manual,P1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,118.409417177,False,23.3459079207,inf,inf
1614c0e2e49fb8a1,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W029,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,8.57579274393,False,0,17.1515854879,17.1515854879
1623fbedf957f0be9421,UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W037,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,44.3839009288,False,15.8513931889,inf,inf
164460ea4b39a74c,q9vSo1VnCiC-13,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,W015,manual,P1,0,none,False,True,20,20,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10,10,conditional_unique_x_assignment,0,0,6.58944658945,False,16.5355685356,29.7144617145,13.1788931789
165a2fd857e8341d4a8e,VFuaQ6m2Qom-10,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,W030,manual,C2-B,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,139.863414634,False,3.33008130081,inf,inf
1662ab8242879aec65db,wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,W006,semi,C1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,106.07,False,0,inf,inf
169fc30c432425281989,yqstnuAEVhm-25,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,W031,manual,C1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,50.9079476064,False,10.9953923453,inf,inf
16f25622c221fa4c,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W036,oos,P1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,46.3791422237,False,16.260139855,107.907160288,91.6470204328
16f88794bfabdd24c227,uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,W012,manual,C1,0,none,False,True,18,18,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,9,9,conditional_unique_x_assignment,0,0,2.08553971487,False,41.7107942974,45.8818737271,4.17107942974
16f93817216fbedd,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W001,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,21.8718446602,False,15.9067961165,59.6504854369,43.7436893204
1707cddacfb80ad2,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W010,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,175.715976331,False,9.08875739645,inf,inf
170e1369f3fbeb52,yqstnuAEVhm-31,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,W012,manual,P1,0,none,False,True,18,18,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,9,9,conditional_unique_x_assignment,0,0,4.17107942974,False,43.7963340122,47.967413442,4.17107942974
1712a484cb125952,uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,W034,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,199.212336608,False,20.0281919259,inf,inf
174759c006c73ec0,UwV83HsGsw3-09,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,W018,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,199.111111111,False,1.29292929293,inf,inf
17787d9f67d6b1ea,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W017,manual,P1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,35.583011583,False,9.22522522523,77.7554697555,68.5302445302
178ede5b2fef8ba1828e,VFuaQ6m2Qom-07,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,W017,manual,C2-B,0,none,False,True,24,24,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,12,12,conditional_unique_x_assignment,0,0,5.53513513514,False,17.5279279279,28.5981981982,11.0702702703
17be19782ab6f1fa54ca,2t7WUuJeko7-06,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,W034,manual,C2-A-RP,1,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,121.379331611,False,7.7588447493,inf,inf
180879c05acf67a9,b8cTxDM8gDG-19,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W033,oos,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,108.399025683,False,2.85293515078,inf,inf
1849bc7fd397907c0fdc,uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,W002,manual,C1,0,none,False,True,20,20,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10,10,conditional_unique_x_assignment,0,0,2.59,False,0,5.18,5.18
1855cec45f3e93ab,yqstnuAEVhm-31,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,W030,manual,P1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,61.606504065,False,16.6504065041,inf,inf
185cbe761c53dbfb,yqstnuAEVhm-26,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,W011,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,112.459539563,False,10.5816707257,inf,inf
185f571fb1f1fa61,B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W002,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,196,False,0,inf,inf
1863472107c00fbd,rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,W036,manual,P1,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,45.5305650876,False,26.5948755278,116.582719244,89.9878437162
1870bb9b73b8e731,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W001,oos,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,45.732038835,False,15.9067961165,107.370873786,91.4640776699
1892d2228413184cfbd6,uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,W034,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,164.937543794,False,5.05013751386,inf,inf
1894f27c3fd308cd,yqstnuAEVhm-31,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,W013,manual,P1,0,none,False,True,14,14,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7,7,conditional_unique_x_assignment,0,0,21.2071005917,False,21.2071005917,63.6213017751,42.4142011834
18ac550794fc0fce,rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,W013,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,71.166023166,False,10.5431145431,inf,inf
18bf7463963ee4f7,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W027,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,151,False,0,inf,inf
1907e5aeb8f3d6578ad3,VFuaQ6m2Qom-10,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,W035,manual,C2-B,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,125.809280759,False,11.6472417601,inf,inf
190a6d2d9c3e31af294c,e9zR4mvMWw7-17,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,W011,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,139.457444476,False,8.26776403409,inf,inf
19253e4ab328902a4d12,uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,W008,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,171.427848941,False,9.18363476468,inf,inf
193dc7d76fa9f39f6cbb,pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,W011,manual,C2-B,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,11.5086943818,False,12.1028771299,35.1202658935,23.0173887635
19571b3b0505b7a26c30,yqstnuAEVhm-25,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,W008,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,23.7741138306,False,3.16988184408,50.7181095053,47.5482276612
1957ead1208d5aa7b84d,jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,W008,manual,C2-B,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,134.095364695,False,6.37241204431,inf,inf
19607f73ad540646568e,wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W017,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,2.76756756757,False,9.22522522523,12.9153153153,3.69009009009
196ba4170a023b169872,S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,W002,manual,C2-B,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,68.641171831,False,2.85154159321,inf,inf
197b5c1a4243d512,rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,W012,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,154.3299389,False,14.5987780041,inf,inf
198b56fd7f0946ac5b09,B6ByNegPMKs-18,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,W029,semi,C1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,41.7704736212,False,0,83.5409472424,83.5409472424
19a327730863506b,Z6MFQCViBuw-10,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W027,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,203,False,0,inf,inf
19cadb0cba089ebe,rPc6DW4iMge-09,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,W030,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,154.848780488,False,14.9853658537,inf,inf
19cb0e844a73d7e77a47,rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,W030,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,43.2910569106,False,33.3008130081,113.222764228,79.9219512195
19dc0eef1b87efe1,uNb9QFRL6hY-06,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,W021,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,173.612652281,False,18.194722865,inf,inf
19e03d84ac8aea1645d3,Z6MFQCViBuw-06,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,W031,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,149.088731701,False,10.9279698629,inf,inf
19e349a755afd389,uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,W019,manual,P1,0,none,True,False,12,12,unchanged,False,False,False,not_pointset_eligible,,,,,,,,,,,
19e9c481bd38d47c,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W036,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,126.417641833,False,0.88118075669,inf,inf
19f0ec5e2db5240ffd86,7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,W033,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,17.5305807819,False,8.6400171823,42.1310528065,33.4910356242
1a1637b695381c15,UwV83HsGsw3-09,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,W011,manual,P1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,62.8714619116,False,22.6545987319,inf,inf
1a1c2c31064afdc74f07,uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,W037,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,194.972136223,False,6.34055727554,inf,inf
1a2d29b10c49284d,uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,W014,manual,P1,0,none,False,True,14,14,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7,7,conditional_unique_x_assignment,0,0,36.8640871749,False,18.4483888818,92.1765632316,73.7281743498
1a361af7443afe0c,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W033,oos,P1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,41.7886170433,False,4.99662422912,88.5738583156,83.5772340865
1a446d9cbfb0497f80c0,UwV83HsGsw3-03,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,W008,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,126.397310915,False,1.18987386495,inf,inf
1a5c416e7e7c6cfa,e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W012,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,156.415478615,False,8.34215885947,inf,inf
1a60a6ad7849198e802c,B6ByNegPMKs-18,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,W002,semi,C1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,30.48,False,0,60.96,60.96
1a628f7c69f6416b,yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,W028,manual,P1,0,none,False,True,28,28,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,14,14,conditional_unique_x_assignment,0,0,1.1131666268,False,12.8698591489,15.0961924025,2.2263332536
