dataset_group,base_task_id,building_id,project_id,runtime_task_id,worker_id,annotation_id,strict_valid_support,task_mask_dispersion,leave_one_worker_out_mask_dispersion,active_time_seconds,log1p_active_time,active_time_status,formal_assignment_eligible,task_worker_time_analysis_eligible,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_seam,raw_point_count,raw_valid,peer_distance_mean,corner_pair_count,log_active_time,peer_centered,repair_applied
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,15,6458,23,0.147938704591291,0.1504953690057318,317.0,5.762051382780177,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,16,True,0.1210937282396624,8.0,5.762051382780177,-0.026844976351627983,False
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,17,6193,23,0.147938704591291,0.1495376622692436,69.0,4.248495242049359,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,16,True,0.1311496489727888,8.0,4.248495242049359,-0.01678905561850158,False
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,18,6527,23,0.147938704591291,0.1508173622191109,60.0,4.110873864173311,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,1,16,True,0.117712799499182,8.0,4.110873864173311,-0.030225905092108388,False
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,2,4848,23,0.147938704591291,0.1508173622191109,99.0,4.605170185988092,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,1,16,True,0.117712799499182,8.0,4.605170185988092,-0.030225905092108388,False
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,6,6254,23,0.147938704591291,0.1401965277815053,35.0,3.58351893845611,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0,8,True,0.2292315610940407,4.0,3.58351893845611,0.08129285650275031,False
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,8,6110,23,0.147938704591291,0.1500168554556785,185.0,5.225746673713202,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,16,True,0.1261181205152222,8.0,5.225746673713202,-0.021820584076068184,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,27,5849,23,0.1216597473638042,0.112679966771302,218.0,5.389071729816501,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,16,True,0.2159474435850772,8.0,5.389071729816501,0.09428769622127352,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,28,5770,23,0.1216597473638042,0.1174424245005423,283.0,5.648974238161206,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,14,True,0.165941637428054,7.0,5.648974238161206,0.04428189006425033,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,29,6423,23,0.1216597473638042,0.1242034076122999,254.0,5.541263545158426,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,12,True,0.0949513147545992,6.0,5.541263545158426,-0.026708432609204483,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,30,6004,23,0.1216597473638042,0.122423045287344,58.0,4.07753744390572,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,12,True,0.1136451191666361,6.0,4.07753744390572,-0.008014628197167584,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,31,5953,23,0.1216597473638042,0.1220877967263243,195.0,5.278114659230518,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,12,True,0.1171652290573428,6.0,5.278114659230517,-0.0044945183064608735,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,32,6354,23,0.1216597473638042,0.1215749815762128,194.0,5.272999558563747,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,16,True,0.1225497881335138,8.0,5.272999558563747,0.0008900407697101237,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,33,5809,23,0.1216597473638042,0.1248716206427956,361.0,5.891644211825771,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,18,True,0.0879350779343943,9.0,5.8916442118257715,-0.03372466942940938,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,34,6049,23,0.1216597473638042,0.1246378691939176,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,10,True,0.0903894681476134,5.0,,-0.031270279216190286,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,35,5928,23,0.1216597473638042,0.1251049300268731,137.0,4.927253685157205,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,18,True,0.0854853294015807,9.0,4.927253685157205,-0.03617441796222298,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,36,6023,23,0.1216597473638042,0.1215079152075969,335.0,5.817111159963204,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,10,True,0.1232539850039806,5.0,5.817111159963204,0.0015942376401769237,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,37,5869,23,0.1216597473638042,0.1204593285019016,297.0,5.697093486505405,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,18,True,0.1342641454137814,9.0,5.697093486505405,0.01260439804997772,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,1,6302,23,0.1216597473638042,0.1223615239908616,108.0,4.691347882229144,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,16,True,0.1142910927797014,8.0,4.6913478822291435,-0.007368654584102283,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,10,6168,23,0.1216597473638042,0.1248099732615355,95.0,4.564348191467836,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,10,True,0.0885823754376253,5.0,4.564348191467836,-0.03307737192617838,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,11,6392,23,0.1216597473638042,0.1246977850350556,174.0,5.1647859739235145,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,16,True,0.0897603518156642,8.0,5.1647859739235145,-0.031899395548139475,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,12,6309,23,0.1216597473638042,0.1122955151221184,69.0,4.248495242049359,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,16,True,0.219984185901505,8.0,4.248495242049359,0.09832443853770133,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,13,6223,23,0.1216597473638042,0.1252397696074269,63.0,4.158883083359672,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,18,True,0.0840695138057658,9.0,4.1588830833596715,-0.03759023355803788,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,14,6493,23,0.1216597473638042,0.1246977850350556,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0,16,True,0.0897603518156642,8.0,,-0.031899395548139475,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,15,6460,23,0.1216597473638042,0.1222468697746824,291.0,5.676753802268282,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,20,True,0.1154949620495831,10.0,5.676753802268282,-0.006164785314220586,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,17,6195,23,0.1216597473638042,0.1219614672356122,85.0,4.454347296253507,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,20,True,0.1184916887098199,10.0,4.454347296253507,-0.003168058653983785,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,18,6529,23,0.1216597473638042,0.1195057120501868,70.0,4.262679877041316,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,20,True,0.1442771181567868,10.0,4.2626798770413155,0.022617370792983107,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,2,4850,23,0.1216597473638042,0.1195057120501868,209.0,5.3471075307174685,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,20,True,0.1442771181567868,10.0,5.3471075307174685,0.022617370792983107,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,6,6256,23,0.1216597473638042,0.1252397696074269,2.0,1.0986122886681096,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,18,True,0.0840695138057658,9.0,1.0986122886681098,-0.03759023355803788,False
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,8,6112,23,0.1216597473638042,0.1186190205502386,249.0,5.521460917862246,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,20,True,0.1535873789062429,10.0,5.521460917862246,0.03192763154243923,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,27,5848,23,0.189802287519185,0.1869601927260589,247.0,5.513428746164983,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,8,True,0.2196442828470086,4.0,5.5134287461649825,0.029841995327824083,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,28,5771,23,0.189802287519185,0.1899983609899215,203.0,5.318119993844216,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,0.1877435160764513,6.0,5.318119993844216,-0.002058771442733226,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,29,6424,23,0.189802287519185,0.1863143836678446,539.0,6.29156913955832,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.2264252779582587,4.0,6.29156913955832,0.03662299043907419,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,30,6005,23,0.189802287519185,0.1921150552767354,98.0,4.59511985013459,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""low_texture"", ""seam"", ""reflection""]",0,1,3,1,1,10,True,0.1655182260649055,5.0,4.59511985013459,-0.024284061454279027,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,31,5949,23,0.189802287519185,0.1932757377237001,129.0,4.867534450455582,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,14,True,0.1533310603717761,7.0,4.867534450455582,-0.036471227147408414,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,32,6355,23,0.189802287519185,0.193473683244423,114.0,4.74493212836325,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,10,True,0.1512526324041858,5.0,4.74493212836325,-0.03854965511499872,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,33,5810,23,0.189802287519185,0.1931305845119913,397.0,5.986452005284438,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,14,True,0.1548551690947186,7.0,5.986452005284438,-0.034947118424465906,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,34,6048,23,0.189802287519185,0.1927503486024751,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,10,True,0.1588476461446384,5.0,,-0.03095464137454612,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,35,5929,23,0.189802287519185,0.1934081174000256,359.0,5.886104031450156,eligible,True,True,"[""seam""]","[""low_texture"", ""seam""]",0,1,1,0,1,14,True,0.1519410737703586,7.0,5.886104031450156,-0.03786121374882592,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,36,6081,23,0.189802287519185,0.1896502121661518,2082.0,7.641564441260972,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,10,True,0.1913990787260333,5.0,7.641564441260972,0.0015967912068487744,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,37,5870,23,0.189802287519185,0.1815595549821441,201.0,5.308267697401205,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,10,True,0.2763509791581142,5.0,5.308267697401205,0.08654869163892967,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,1,6303,23,0.189802287519185,0.1872050958077949,65.0,4.189654742026425,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,14,True,0.2170728004887807,7.0,4.189654742026425,0.027270512969596178,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,10,6169,23,0.189802287519185,0.1901654971147826,77.0,4.356708826689592,eligible,True,True,"[""seam""]","[""seam""]",0,1,1,0,1,8,True,0.18598858676541,4.0,4.356708826689592,-0.0038137007537745182,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,11,6393,23,0.189802287519185,0.1918670018580223,320.0,5.771441123130016,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,8,True,0.1681227869613932,4.0,5.771441123130016,-0.021679500557791304,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,12,6310,23,0.189802287519185,0.191214237293493,50.0,3.9318256327243257,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,0.174976814888951,6.0,3.9318256327243257,-0.01482547263023351,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,13,6224,23,0.189802287519185,0.1870269443818194,8.0,2.19722457733622,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,0.2189433904615234,6.0,2.1972245773362196,0.029141102942338876,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,14,6494,23,0.189802287519185,0.192056730721313,,,not_evaluable,True,False,"[""reflection""]","[""reflection""]",0,1,1,0,0,8,True,0.1661306338968406,4.0,,-0.023671653622343913,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,15,6461,23,0.189802287519185,0.1922210133678423,219.0,5.393627546352361,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,0.1644056661082831,4.0,5.393627546352362,-0.025396621410901404,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,17,6196,23,0.189802287519185,0.1874564778406836,107.0,4.68213122712422,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,16,True,0.2144332891434495,8.0,4.68213122712422,0.024631001624264987,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,18,6530,23,0.189802287519185,0.1922210133678423,68.0,4.23410650459726,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,0.1644056661082831,4.0,4.23410650459726,-0.025396621410901404,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,2,4851,23,0.189802287519185,0.1873284811325518,119.0,4.787491742782046,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,1,16,True,0.2157772545788334,8.0,4.787491742782046,0.025974967059648885,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,6,6257,23,0.189802287519185,0.1870269443818194,2.0,1.0986122886681096,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,0.2189433904615234,6.0,1.0986122886681098,0.029141102942338876,False
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,8,6113,23,0.189802287519185,0.1870269443818194,366.0,5.905361848054571,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,0.2189433904615234,6.0,5.905361848054571,0.029141102942338876,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,27,5818,23,0.0585222285557881,0.0598503573547764,224.0,5.41610040220442,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0445768761664108,4.0,5.41610040220442,-0.013945352389376817,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,28,5765,23,0.0585222285557881,0.0556254916853621,195.0,5.278114659230518,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.088937965695261,4.0,5.278114659230517,0.030415737139473376,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,29,6361,23,0.0585222285557881,0.0559296946562925,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0857438345004918,4.0,,0.027221605944704186,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,30,5999,23,0.0585222285557881,0.0594364023680241,96.0,4.574710978503383,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,8,True,0.04892340352731,4.0,4.574710978503383,-0.009598825028477621,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,31,5938,23,0.0585222285557881,0.0581554889908529,59.0,4.0943445622221,eligible_partial_session_coverage,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,0.0623729939876076,4.0,4.0943445622221,0.0038507654318199816,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,32,6349,23,0.0585222285557881,0.0592283193659358,180.0,5.198497031265826,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0511082750492372,4.0,5.198497031265826,-0.007413953506550421,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,33,5804,23,0.0585222285557881,0.0594000798664021,426.0,6.056784013228625,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.049304789794341,4.0,6.056784013228625,-0.009217438761446622,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,34,6055,23,0.0585222285557881,0.0594866769395155,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0483955205266503,4.0,,-0.010126708029137323,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,35,5923,23,0.0585222285557881,0.0592407275420669,207.0,5.337538079701318,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0509779891998606,4.0,5.337538079701318,-0.007544239355927018,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,36,5994,23,0.0585222285557881,0.0583897536314635,594.0,6.38856140554563,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0599132152611963,4.0,6.38856140554563,0.0013909867054086797,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,37,5864,23,0.0585222285557881,0.0556557879492017,402.0,5.998936561946683,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,10,True,0.0886198549249451,5.0,5.998936561946683,0.030097626369157485,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,1,6293,23,0.0585222285557881,0.0585855904400877,67.0,4.219507705176107,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0578569287706421,4.0,4.219507705176107,-0.0006652997851455192,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,10,6162,23,0.0585222285557881,0.059360416708701,49.0,3.912023005428146,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0497212529502025,4.0,3.912023005428146,-0.00880097560558512,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,11,6387,23,0.0585222285557881,0.0597046986473465,209.0,5.3471075307174685,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0461062925944247,4.0,5.3471075307174685,-0.012415935961362923,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,12,6294,23,0.0585222285557881,0.0588656115025914,36.0,3.610917912644224,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0549167076143534,4.0,3.6109179126442243,-0.003605520941434223,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,13,6218,23,0.0585222285557881,0.0589645538225143,19.0,2.995732273553991,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0538778132551629,4.0,2.995732273553991,-0.0046444153006247185,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,14,6488,23,0.0585222285557881,0.0597046986473465,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0461062925944247,4.0,,-0.012415935961362923,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,15,6455,23,0.0585222285557881,0.0595712842698658,224.0,5.41610040220442,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0475071435579721,4.0,5.41610040220442,-0.011015084997815519,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,17,6190,23,0.0585222285557881,0.0589645538225143,45.0,3.828641396489095,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0538778132551629,4.0,3.828641396489095,-0.0046444153006247185,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,18,6524,23,0.0585222285557881,0.0591453854267041,109.0,4.700480365792417,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.05197908141117,4.0,4.700480365792417,-0.006543147144617623,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,2,4845,23,0.0585222285557881,0.0591453854267041,66.0,4.204692619390966,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.05197908141117,4.0,4.204692619390966,-0.006543147144617623,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,6,6251,23,0.0585222285557881,0.0544421888525659,2.0,1.0986122886681096,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,0.1013626454396211,4.0,1.0986122886681098,0.042840416883833485,False
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,8,6107,23,0.0585222285557881,0.059158108866292,93.0,4.543294782270004,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,0.0518454852954971,4.0,4.543294782270004,-0.006676743260290517,False
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,27,5852,23,0.2156925423103376,0.204420187516519,434.0,6.075346031088684,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,18,True,0.3340522676454327,9.0,6.075346031088684,0.11835972533509545,False
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,28,5767,23,0.2156925423103376,0.2186601804504271,288.0,5.666426688112432,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,8,True,0.1845323418393976,4.0,5.666426688112432,-0.031160200470939675,False
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,29,6420,23,0.2156925423103376,0.2228596402170777,108.0,4.691347882229144,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,0.1404380142895664,4.0,4.6913478822291435,-0.07525452802077087,False
