schema_version,stage,reserve_rank,base_task_id,candidate_population_sha256,population_count,sampling_seed,sampling_algorithm,python_version,selection_status
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,13,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,14,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,15,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,16,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,17,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,18,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,19,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,20,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,21,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,22,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,23,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,24,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,25,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,26,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,27,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,28,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,29,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,30,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,31,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,32,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,33,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,34,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,35,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,36,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,37,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,38,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,39,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,40,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,41,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,42,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,43,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,44,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,45,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,46,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
