candidate_annotation_id,worker_id,stage,round_id,condition,base_task_id,task_id,project_id,ls_runtime_task_id,deployment_pool_id,assignment_realization_status,assignment_provenance,observed_canonical_runtime_source_status,identity_mapping_status,formal_duplicate_status,appears_in_internal_distribution,candidate_parse_status,building_scene_id,formal_geometry_loo_eligible,normalization_valid,formal_producer_primary_eligible,primary_ineligibility_reason,alignment_candidate_join_status,alignment_source_sha256,formal_geometry_source_sha256,identity_source_sha256,pairwise_source_sha256
d984d534dcc7fe11d643,27,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
6c5161e9261e0ba5f8b1,28,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
20f0af1735ba9f7c5a2e,29,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
1318278d00548b081ebc,30,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
73a83925776f8e35ed8a,31,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
fc6a213e57b750465697,32,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
86e6614af35eccb013ac,33,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
82255f7bb022fd1cd129,34,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,keep_selected_version,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
43266379df129a98dcd9,35,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
3e5c4fe6cfe523059d12,36,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
454169e6fe8a9b1ba08c,37,C1,C1,manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,557,66,3192,76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,matched,original_assignment,matched,mapped,none,false,valid,rPc6DW4iMge,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
e53257d9b7428d4da0f5,27,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
b7e7d86f528066fab226,28,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
35a9f318fa8bb9909db0,29,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
a8282b826c2b83f1c177,30,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
bed357bd88baf4c32786,31,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
e7b36064adef9c88eb38,32,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
423d83b62a6b1fee7af4,33,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
a4015419d4289160ce21,34,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
46a22bc8081a9f80e282,35,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
6b145ff560adec834931,36,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
200f0c572426f1ad5f6c,37,C1,C1,manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,558,66,3193,b35b4bdf45765e6f5beb7f2eaf1218aa151ac0c800629142ed022f0a5f296e56,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
adc213fc12f5f948aa56,33,C1,C1,manual,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,67,3194,2493445a0cae3778d60a2d2e02278d3e50c4205d34c64118f2b8ba01e4dfa348,matched,original_assignment,matched,mapped,none,false,valid,X7HyMhZNoso,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
5f7815f3a489b8007a97,34,C1,C1,manual,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,67,3194,2493445a0cae3778d60a2d2e02278d3e50c4205d34c64118f2b8ba01e4dfa348,matched,original_assignment,matched,mapped,none,false,valid,X7HyMhZNoso,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
ae929aa9e6dd3cd587ac,37,C1,C1,manual,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,460,67,3194,2493445a0cae3778d60a2d2e02278d3e50c4205d34c64118f2b8ba01e4dfa348,matched,original_assignment,matched,mapped,none,false,valid,X7HyMhZNoso,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
72209d7dd6219794fac9,27,C1,C1,manual,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,487,67,3196,c10dffef752d85e7f996368e917cef511d0bd2c039785d99dd3b201d9a28ef11,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
cc8da8c5dab40220ed0e,28,C1,C1,manual,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,487,67,3196,c10dffef752d85e7f996368e917cef511d0bd2c039785d99dd3b201d9a28ef11,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
2bbf5d65469e55f1f4e0,30,C1,C1,manual,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,487,67,3196,c10dffef752d85e7f996368e917cef511d0bd2c039785d99dd3b201d9a28ef11,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
7a99a58308f3ae658881,36,C1,C1,manual,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,487,67,3196,c10dffef752d85e7f996368e917cef511d0bd2c039785d99dd3b201d9a28ef11,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
7827115ee28a13736728,31,C1,C1,manual,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,700,67,3197,dfdfe42cf1a2d2335ae1b22a6eb03ece1f98e10970c857b459b8c1d7e591a413,missing,outside_assignment_submission,matched,mapped,none,false,valid,wc2JMjhGNzB,false,true,false,formal_geometry_loo_ineligible,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
12de7c2bb761564cdeed,34,C1,C1,manual,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,700,67,3197,dfdfe42cf1a2d2335ae1b22a6eb03ece1f98e10970c857b459b8c1d7e591a413,missing,outside_assignment_submission,matched,mapped,none,false,valid,wc2JMjhGNzB,false,true,false,formal_geometry_loo_ineligible,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
7a0778c91977ce16bfb0,33,C1,C1,manual,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,701,67,3198,e95587cd41fcd572922036485f921721d03cf7538ebcfb6b36cb3847f8e06b38,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
bcadc37ee0819d4ead2d,34,C1,C1,manual,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,701,67,3198,e95587cd41fcd572922036485f921721d03cf7538ebcfb6b36cb3847f8e06b38,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
adafd30448bdc86059f9,37,C1,C1,manual,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,701,67,3198,e95587cd41fcd572922036485f921721d03cf7538ebcfb6b36cb3847f8e06b38,matched,original_assignment,matched,mapped,none,false,valid,uNb9QFRL6hY,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
0a731b8cdc864c572e8b,28,C1,C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,542,67,3199,4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
41a7f33047a9e0342ac0,29,C1,C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,542,67,3199,4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
3e41c936412b1a992027,34,C1,C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,542,67,3199,4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,matched,authorized_replacement_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
d1099761985f8bcdd357,35,C1,C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,542,67,3199,4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,matched,original_assignment,matched,mapped,none,false,valid,wc2JMjhGNzB,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
bc31ca44876dc589ed4b,27,C1,C1,manual,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,535,67,3200,8256b9e2444b73d635223ee2f00ad06e7f5039a86ae849549a15fb020cf59934,matched,original_assignment,matched,mapped,none,false,valid,b8cTxDM8gDG,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
7cd383c42cfa1fb813df,28,C1,C1,manual,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,535,67,3200,8256b9e2444b73d635223ee2f00ad06e7f5039a86ae849549a15fb020cf59934,matched,original_assignment,matched,mapped,none,false,valid,b8cTxDM8gDG,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
23b3ba219c2ea42e2857,29,C1,C1,manual,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,535,67,3200,8256b9e2444b73d635223ee2f00ad06e7f5039a86ae849549a15fb020cf59934,matched,original_assignment,matched,mapped,none,false,valid,b8cTxDM8gDG,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
34724d21eb0d44dfc22d,31,C1,C1,manual,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,535,67,3200,8256b9e2444b73d635223ee2f00ad06e7f5039a86ae849549a15fb020cf59934,matched,original_assignment,matched,mapped,none,false,valid,b8cTxDM8gDG,true,true,true,,one,5a6ed3684a09d90b65eda8031c23a462eadb5179a536bdab13a192b6851e3ba7,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,920f713057018ebdde3b4bfbd524f565f5d03fa8223987da54acd9ea0698e6e0,997860626fdf50ea5667986a8f04df0183c8f78f617c49fd5682394c7092f1a7
