image_id,building,bi_enclosed_corners,bi_extended_corners,hohonet_corners,gap_bi_enclosed__bi_extended,gap_bi_enclosed__hohonet,gap_bi_enclosed__ulayout_boundary,gap_bi_extended__hohonet,gap_bi_extended__ulayout_boundary,gap_hohonet__ulayout_boundary,rotation_bi_enclosed,rotation_bi_extended,rotation_hohonet,rotation_ulayout_boundary
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,10,10,8,0.006077241168857439,0.05307991383181321,0.051730954370143745,0.05337283015309724,0.051059307099928675,0.047638403319331335,0.011686183934162542,0.010273189091946485,0.002000074700665322,0.0012607345148030191
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,6,6,4,0.0027548052424434255,0.03704315917770107,0.014926775812838633,0.03745241584328041,0.014778506915239298,0.026331833025365903,0.009635363091666052,0.010030511709200848,0.0007429818774895569,0.0003920472257907444
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,6,6,6,0.0004067826274929409,0.02165246430880996,0.016150112466832955,0.021697892425763587,0.01622031149356573,0.022166277304442428,0.012335985367045277,0.01237120781037567,0.0006997387807745984,0.000740715151554161
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,15,16,8,0.007558767945850975,0.1577256174050874,0.16547684670676588,0.1623747679236841,0.16601936538462847,0.18433171862129705,0.1285858364238036,0.12861366182964085,0.004463869844151295,0.0022550435003880396
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,6,8,4,0.013469649579283982,0.025542903709164344,0.07892535351528251,0.025620511946683577,0.07782041812464291,0.07353499898923255,0.005326491031443448,0.004952496535039301,0.0017516159995637122,0.008019732581511674
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,4,4,4,0.0003237152939282728,0.01828433513299943,0.0102121345904993,0.018133655833920348,0.010106669565938087,0.017594671438711407,0.012068174439948601,0.01208009641590361,0.0007837613974926624,0.00045371770786536053
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,4,4,4,0.0020317973559484948,0.029654825973606136,0.016179276909592755,0.03145588936082322,0.01799390197789219,0.020857656661824375,0.00687825286367801,0.0075599035567542145,0.0008644451353984431,0.000629773063121101
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,4,4,4,0.0033236133586976857,0.01542227185835554,0.012158945541464128,0.01216878500220453,0.012584115783320304,0.013007745082124322,0.010672139063028996,0.013088713966947885,0.0016591588716385515,0.0006580987289079854
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,4,4,4,0.0020012225927065197,0.03995010977867364,0.039246802375533685,0.03922057597229067,0.038515883924279404,0.005006290092000598,0.003719390424012444,0.004179795400907922,0.0008132975505007837,0.0006257090239036497
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,4,4,4,0.0004758291127450187,0.015162398429504176,0.008855196887158079,0.015168222396111153,0.00881669392436435,0.019071610724398114,0.011323155519115521,0.011464420934445182,0.0010537294223061193,0.0007143293144959614
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,12,12,10,0.21113302977458437,0.32155242757867164,0.22463473808886247,0.17890058251886887,0.14564350609536636,0.22627402757921689,0.01147675792336944,0.025347610646509294,0.05565299707317676,0.0014406315044626823
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,6,6,4,0.0017496872191020696,0.03790958311308734,0.021853389629941655,0.0376082030017042,0.021855263471804887,0.04600681922181227,0.00616838078146668,0.006437376891771225,0.000872872544253056,0.0010233576703255383
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,4,4,4,0.006116250099906351,0.054229347313614173,0.023826418509865888,0.058844417052387854,0.02653635507178098,0.05699582908177869,0.011522940739176035,0.01031349735410684,0.0010002659764199266,0.0014562520752492796
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,11,8,6,0.027421380561616693,0.15946321594128876,0.04989939734546367,0.1418834297661289,0.029976578664121845,0.14986821814258322,0.053828807943281674,0.044862578015614295,0.0013035169561901687,0.0015260096229769982
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,6,6,6,0.0007373124064897763,0.020176061725508454,0.02463919892180122,0.020065985930080354,0.024730528176072464,0.03593011961513126,0.02410115192794615,0.024358372717169823,0.0010512398525091744,0.0005156511230480035
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,4,4,4,0.0001223341675717915,0.01907178969678336,0.00585290242436054,0.01908960251151226,0.005850541475868276,0.022215993064495843,0.009614599539808736,0.009602171259788314,0.0005707039260031133,0.00034698186774458534
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,4,4,4,0.0003629891379977046,0.021238158469641943,0.013583924668188363,0.02135587880808698,0.013563996515748244,0.019965220651619764,0.013713682326524776,0.013760371613093403,0.001526791633221299,0.0004159565327691202
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,8,8,6,0.012877731710808415,0.0985025031499327,0.033208545472314444,0.10300832948975391,0.03728960529115044,0.07234891925439635,0.021314409405113605,0.017935591859150946,0.0013528383396722947,0.0008972457296012962
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,8,8,8,0.0043945652130477075,0.04825224440178122,0.03835057655574159,0.045383291532435366,0.03598679421295092,0.04633992249986463,0.01777526444008452,0.017011711843062455,0.00190628058044832,0.000998543351829695
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,8,12,4,0.3474626077527363,0.07293664177029291,0.282342007566724,0.355951056888962,0.23048941325800354,0.3319734012605994,0.014680429473427181,0.08779694776213236,0.0020063394894893247,0.002033492496978151
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,4,4,4,0.0023271402916777983,0.08438426963631385,0.03538976205380551,0.08384425178689903,0.03510686374746452,0.10220871030339307,0.012136412646983952,0.011467384238137498,0.001955132464173892,0.0012560155169563842
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,6,6,4,0.0014586140411654291,0.04074083460302946,0.04971606012904506,0.04011180415397286,0.04853004667953387,0.035387903488612205,0.013580500449546284,0.01430511376649272,0.001146377534180713,0.0013096015508080223
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,4,4,4,0.00036399185185720384,0.03467539397573072,0.04484132132043195,0.034389995257795736,0.044593452270210276,0.01582928648016224,0.01722107081969267,0.017229747391214783,0.0011513207052079588,0.0006084867210352692
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,4,4,4,0.0002624691982743288,0.01367370851487093,0.030760670307622084,0.013511606968102718,0.03066908194157303,0.025948413355480815,0.02067219701227226,0.020676109923436343,0.0007809662315790092,0.0005406888096702497
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,4,4,4,0.0025531535571234887,0.025786113907121044,0.004795264998741611,0.025441563170864545,0.00463975700077901,0.026262900613511664,0.005038229868850978,0.005011801130729521,0.0008132395397374795,0.0002771614379916132
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,4,4,6,9.229970460522541e-05,0.03635638456017565,0.024514463548509613,0.03641511486743487,0.024548679243349025,0.03663946988650024,0.012671465043622746,0.012671664756808995,0.0005388546271521596,0.0007036876611838938
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,4,4,4,0.0012202401582553923,0.012219057503655928,0.006538148388678389,0.01277348702841996,0.005718913512335555,0.015498189073658852,0.005128766172379969,0.005360739271941399,0.0007567419668794336,0.00025456786148773486
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,12,13,10,0.011679001676556222,0.07367100795414572,0.05914315171655116,0.07704316285873414,0.06560133197070006,0.04850971057189035,0.026346172629539682,0.03103476613035387,0.0015783330982815553,0.0009617103705725402
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,16,11,8,0.03468995790560658,0.06927152558674055,0.17522253346836558,0.09757567571714287,0.1976144973148345,0.17885438322976766,0.02984583652486983,0.03339231856412006,0.0012488791317540882,0.0013617137082142146
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,6,7,6,0.005881192742098085,0.07205839726820307,0.0618766548312808,0.07182533108047673,0.062473538730262734,0.10271089292059432,0.01744857050648226,0.01437861951077198,0.0024366635640843404,0.0018963849886502275
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,4,4,4,0.0038072233988721838,0.016818379677897677,0.026271014253309355,0.014747400486255668,0.02271673689567144,0.02146943889966435,0.01875536213400797,0.01784151897051574,0.0011866462286476513,0.0005448542693381464
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,4,4,4,0.000500695549435104,0.04865195840127867,0.031782709495936756,0.04836083857813056,0.031635101594664095,0.02398661243532152,0.01140610801594529,0.011668607683766244,0.0013425659892239243,0.0006561731410725061
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,12,12,8,0.001173028706084045,0.1276277882956538,0.15572281442383873,0.12794616087438127,0.15543045424377666,0.1986825224703357,0.07410302743788204,0.06004964771771478,0.001843581774947441,0.001050592023840169
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,4,4,4,0.00029119494221696574,0.019149105434311253,0.025383935864570772,0.019028007341143627,0.025418978686535088,0.012709418489842417,0.019293903616654135,0.019260539271801602,0.0009822970915810043,0.00044561164764441347
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,4,4,4,0.0008466545778521573,0.023376240600922138,0.029034582886733107,0.023311044376411072,0.029138296190304946,0.014447798112533716,0.01153735130378005,0.011285670162816083,0.0014135843429234907,0.0007725245218843287
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,4,4,4,0.0021799889616521684,0.033185814205590636,0.029625866323068184,0.03107356527323324,0.02878838568899167,0.0165503967587467,0.006875351925929807,0.005818017868179222,0.0007767960633137486,0.0005256713057475068
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,11,12,10,0.0352287602859801,0.08040809808907934,0.14426454788715048,0.07864261425717078,0.13315753336734726,0.14804102572523992,0.031737715628423945,0.03596637550994811,0.06192623358302677,0.0008461472540277256
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,6,6,4,0.08644273319766305,0.015045717185665164,0.08965477304688751,0.09221423887156777,0.03218309266858055,0.09320369833616171,0.0050260131139082675,0.015055356758613692,0.0008780445271148185,0.0007992102372084512
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,6,6,6,0.010244281253573573,0.048546119664335974,0.03957417644768846,0.05806172413421207,0.04925237423423967,0.02726877588496257,0.0284753838730261,0.030602640475814995,0.0013801351993265227,0.0007612150177177165
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,4,4,8,0.001566513611498288,0.040799792348443775,0.019650784971660618,0.03982356113667174,0.018459410132385945,0.027308664098512403,0.00631740638191669,0.00807496946805327,0.0016571403250157009,0.0006737925115664437
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,4,4,4,0.00028127768872210357,0.012346819770391204,0.028377460594026238,0.01220774246584666,0.028351775096226772,0.0277804320570767,0.012072725545641464,0.011902862592777027,0.001743990110604406,0.0009421295191464433
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,4,4,4,0.0004897141284393447,0.00686628448002391,0.006948012435889717,0.0064589974905227,0.006642251948035138,0.00568334421663419,0.002827537082431516,0.002703410754470855,0.0007057076811848306,0.00022387316178499686
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,10,10,10,0.003617988420019147,0.09346127466677023,0.02517457831362857,0.09049093630299643,0.022968490214345105,0.0835056717549324,0.01945834642503293,0.015587205937446188,0.0027689485274359216,0.0010024464624197222
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,8,16,12,0.09148687349501894,0.11341472127587415,0.11064948471111025,0.04483079283987679,0.08123628785921932,0.05556091642643568,0.014640675630087899,0.026421466614644024,0.0033139296093105397,0.001011645173295217
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,4,4,4,0.0011146205170087242,0.008678206066742411,0.0065820290773772605,0.007952451344875877,0.006450385674549475,0.010750322563438997,0.003143528268938156,0.002642169537649471,0.0005614415081027039,0.0002664614953411896
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,4,4,4,0.0005079758513031329,0.00459320691930909,0.008261394932470911,0.005021458423292602,0.007761067383211917,0.01112357100898187,0.0025071107582563443,0.0025315786092416546,0.00043177325619562595,0.00024037537249588237
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,4,4,4,0.0001277170283798812,0.024202748397734064,0.00839408001339681,0.024113790318716966,0.008368853871525306,0.018216805662089497,0.009984850322571607,0.009958968606051055,0.0009615930413987561,0.00038541689005189284
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,6,6,6,0.0010026480213853883,0.01386716822234968,0.01562756417192923,0.0130469823541568,0.014770592957424222,0.008915600226742537,0.005569629910886942,0.005726770315855704,0.0007537299252079466,0.00039733638567011437
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,6,20,10,0.11352798386925544,0.09009973441870334,0.09037549023163693,0.03633193115023947,0.046070275576968855,0.04630184357988254,0.0046000417345778795,0.016881277997473965,0.0014398458617747394,0.0011916473986428218
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,4,4,4,0.0023518980856658267,0.011957392739159522,0.0050390344664520414,0.01412781907508509,0.0061603988558034395,0.009887962935747008,0.005221152332631688,0.00702384678569649,0.0010709761343367836,0.0002790459602631061
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,14,16,14,0.06211534121335138,0.03650575439159209,0.09902784912709028,0.08497713599434553,0.11255301865142342,0.09182185280582744,0.0324144952495821,0.012167896739905926,0.05853560061555082,0.0039041976459005534
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,4,8,8,0.10089156770371266,0.03716634129852725,0.09821926988932028,0.07965411098594688,0.03676411636574173,0.0676233041576636,0.004473396390278587,0.020740559364536004,0.0030152000049161374,0.0010274074479270274
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,4,4,4,0.00039301906355437843,0.01736015086221565,0.02687993160710689,0.01732141150785349,0.02671576130713993,0.02811820444821933,0.01490780493124122,0.012230303978209197,0.0009757727818432796,0.00030756786102711003
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,9,9,8,0.0011571935182251858,0.035394456264115415,0.1252955622645089,0.035790456000046156,0.12532974462589475,0.1450893578552992,0.050563590336200726,0.049701685858446476,0.0011390761583570292,0.0006884023645951087
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,12,9,8,0.05046244194850902,0.04755299427667492,0.08127156435161453,0.07876554719087026,0.11669739833452886,0.08570890363818706,0.02585395950179703,0.04032594826443862,0.01589451829191831,0.001191179405153342
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,8,8,8,0.0002938370742830987,0.02754995593270171,0.02318701644902854,0.027528493814138577,0.02334173195490663,0.02437017779530304,0.016223167298069274,0.015827033775939785,0.0016535455659935823,0.0007340022486942802
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,6,6,6,0.007308774488775982,0.053157233642867396,0.044819078812482815,0.046271588297800315,0.037830899750993296,0.02036604343819548,0.027344097350203378,0.024980138729563135,0.001775849333888709,0.0010677121498947988
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,10,10,8,0.0034903492480754528,0.048907736470315766,0.03373530100583555,0.04913085362964442,0.034754204515142995,0.03812058395735407,0.008301200053639287,0.009268769691335721,0.0013350836677781992,0.0006548831373179113
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,4,4,6,0.004450258416100472,0.011267296847981445,0.020607492759211032,0.015423503753684398,0.02426697084221352,0.019088858362329986,0.0065579351918717554,0.008143002668761926,0.002478835103947604,0.00029165574483491774
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,6,6,6,0.0005222645222557887,0.019598823739380378,0.016397043191408223,0.019238279802357816,0.01628185986994002,0.024780905095730055,0.049650490468141774,0.0491693677621865,0.006116548536151105,0.00047278371350845116
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,4,4,4,0.0007312787490559858,0.020125110900412135,0.02266905407944686,0.02052147584844133,0.022454857255765792,0.029886836848764475,0.012797365322556487,0.011154564601141392,0.0007523462722410779,0.0004272161508191985
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,4,4,6,0.0031694692098234167,0.043343980636075696,0.03867185544309759,0.04367196995667366,0.038081468433442955,0.030045701472038,0.009169515365032743,0.005929789327061896,0.002577179347924785,0.0011025057359433192
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,8,9,8,0.00043164327730893515,0.02232891646855395,0.018315836029480392,0.02241843028260937,0.0182615234190161,0.017306005368475152,0.008405969208211276,0.008573933495371241,0.0015525668799831749,0.0007023762010533267
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,10,10,8,0.003189614313617306,0.08895574109764637,0.08908547210723794,0.08931506340185491,0.08906652536563653,0.09173196979052434,0.014305685891120948,0.022418631170736763,0.002895028408874012,0.0006660146527457759
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,10,10,14,0.0014304647595102526,0.1028103570726524,0.07475882627206931,0.10241006848287526,0.07497810907415381,0.10646093641122178,0.021603382200235832,0.02230526765399195,0.015767787202269234,0.001500391868054729
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,6,6,8,0.0021098769119490823,0.05968788270581327,0.04494088325320056,0.05810722212693431,0.04311066257582441,0.02337059584628931,0.012502291568958842,0.011952500166312663,0.0016441807693969857,0.0005857129328256846
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,8,8,8,0.05074835258013877,0.08644574545896433,0.07316416824958472,0.04055012769942434,0.02695221245039614,0.03423057577119015,0.009324856128870943,0.011776004958864328,0.0018440135828619402,0.0006710553714920353
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,4,4,6,0.0007595124742463266,0.018173957536288254,0.012636316885462962,0.01806495258405616,0.01219603680002923,0.027995746924624365,0.00331777955052448,0.003289454016830451,0.002503996611929016,0.00048752856495441293
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,8,8,12,0.005115723516035731,0.09381619477297043,0.10497914786271478,0.09108032250286857,0.10189093324296106,0.05634340252828973,0.012689316157198224,0.011537079975138087,0.0067044082381390036,0.0018132901843068705
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,9,10,4,0.0027503494975030796,0.031661952761292134,0.02578924471566202,0.032875674939843,0.026989014129986,0.013605202412771078,0.010680026407475155,0.010352156430781764,0.0005170937978581369,0.000411999258079702
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,4,6,6,0.008846216455115852,0.05369708443983778,0.05471859888738295,0.05169762068280004,0.057708020946336536,0.07679540800257223,0.019847249446093434,0.010619271134953681,0.002543330740114443,0.0006794219543860466
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,8,8,8,8.180805718405182e-05,0.019999381039338515,0.1361741989707166,0.020044290257649644,0.13619523282480372,0.13508392511196832,0.01449205440466339,0.07242420744596974,0.005253951901334597,0.0005550753413837336
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,7,7,6,0.005997718658240281,0.0437999057438625,0.12929636658712396,0.04463248402174047,0.12697432250455443,0.106142619538945,0.06797687883298305,0.04980214830863605,0.001223354699027827,0.0011978451472329787
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,4,4,6,0.005158951635391373,0.058718175354540936,0.04699243545337606,0.059564541568236984,0.04676998548012723,0.06344995620777383,0.014861319495563277,0.012205120769043454,0.0017743322941298212,0.0008358891710954497
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,4,4,6,0.04510986742032541,0.031849173495924754,0.054224459064721287,0.038716140008619115,0.014133555844690782,0.042215365717433784,0.017697213054574945,0.008575344966676335,0.003440159449104807,0.0008295230993147218
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,4,4,4,0.0034336771124704457,0.019579660644601038,0.00984986406289079,0.02287779088364661,0.012820563344338787,0.01632090011663323,0.007975646089568503,0.00908757409787464,0.0005780672292547973,0.0003931378398484749
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,4,4,4,0.0010399884892660083,0.007022610145825947,0.006642128319610974,0.007163515551085964,0.006670044740870962,0.009651175098722042,0.004446118010495992,0.004939401506788325,0.0006097080056712834,0.00023402630855229312
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,8,9,8,0.15116712164237656,0.14744657765578595,0.14622974633786212,0.05522354118656292,0.16087457923304438,0.1875590422674569,0.008852586668118093,0.04744531972848898,0.001108556478103336,0.0009268100270489373
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,11,10,10,0.1577530190470977,0.18595475840359088,0.15787131151174982,0.05239032782319408,0.13932530197669313,0.16588429265812188,0.03760235474326127,0.03882397716962671,0.0021341402696696634,0.0009152464184641144
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,4,4,4,0.001179220778154133,0.012632471980608018,0.014331729254107417,0.011940088116999426,0.015161935079397226,0.01566365130100711,0.009814110321323696,0.010194603187465456,0.002079275440670806,0.0004177103694941546
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,12,12,4,0.007880203773613315,,0.10553678092359886,,0.09954842531268882,,0.013169924337751179,0.01282214276431585,,0.000990125118671581
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,4,4,4,0.00012824135603217712,0.019274408029067214,0.015060251429108051,0.019212861907364376,0.015011641434103384,0.009188225839256603,0.011624920176767787,0.011630353814652716,0.0009985107195582543,0.00022281763700967203
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,4,4,4,0.00011811326520816401,0.012344839659435447,0.018314634120422224,0.012308179477782066,0.01834790935676056,0.017706761593621057,0.013077069846975284,0.013947400149266542,0.0012986164533218918,0.0004451869209958585
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,4,4,4,0.0031690649831108697,0.009905053848435763,0.025489937446637634,0.010304474181425327,0.02679286325677077,0.0314027090106479,0.004669854563402409,0.0053867866935892,0.0010250443173311548,0.0004267544997215526
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,6,12,0.19704487756120892,0.05662182077928757,0.04691354786457591,0.21362999510162484,0.21117566250281194,0.022399050395731313,0.01657877326046205,0.14558921704314717,0.002352812901035173,0.0020048617325591675
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,4,4,8,0.008069554460133688,0.014591439653850014,0.013122918510027115,0.008160627237308815,0.012783212897024998,0.012540258299035822,0.01464494498475255,0.020799617406398796,0.004134283251888841,0.00047079520594669094
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,4,4,4,0.00018228615394200176,0.01111777383425494,0.012180079805367283,0.011194249727008998,0.012158651914322638,0.008704476097227132,0.012840831995982368,0.013784237082035541,0.00108012290329688,0.00029228966238710924
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,7,7,6,0.00033481042650773674,0.023452164627498773,0.020267809238641243,0.023451752700687445,0.020223778128647174,0.02026548116298099,0.025728354064141683,0.02675693667260533,0.0007623002794220716,0.0002689869389922069
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,4,6,10,0.02058922863204038,0.05541224323203131,0.10669431377753436,0.05082998872749289,0.1006228553600903,0.1034415454934603,0.013971256670124702,0.03167262766911727,0.015976521475911148,0.003099251930942145
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,4,4,0.0002961886448979989,0.028283690477628465,0.019193553869000013,0.028107424405387826,0.019068543510770253,0.016246819091546127,0.013982933838981823,0.013998274163242619,0.001417646011109423,0.0005187502201737804
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,4,4,8,2.649562677647932e-05,0.08058340660422014,0.04724858519593422,0.08057426323817896,0.047244523202796374,0.05227477624484245,0.021832935152858408,0.02154457622994736,0.004350833503055614,0.0010273143487575798
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,4,6,8,0.008383539689538089,0.04042166548740733,0.0884383516291759,0.035944177583602244,0.08221175708954631,0.06258542314612603,0.0038244522019185525,0.004859808368520772,0.0022397039368232674,0.001148220822997444
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,6,6,8,0.002238380179736099,0.0166985875920298,0.014328262263989089,0.01663422926251079,0.015425157688412017,0.023788925756383583,0.0037742236316475144,0.003948721706263221,0.006886774616121342,0.0005329203296368471
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,4,11,6,0.2972204852093673,0.11219417647978913,0.14649257746983213,0.21521909578338594,0.19738398394130985,0.09322714838616508,0.008255464545082821,0.045442573062555315,0.0033753761071000365,0.0004559618550699085
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,6,4,10,0.005762056312621833,0.03598609410537046,0.0277450141105422,0.035879932000406956,0.02795474514195906,0.02043096693432278,0.01477628411139309,0.01882554544879304,0.003952516434950056,0.0006746673371885725
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,4,4,4,0.0005384442745454132,0.013712065494963399,0.01928144459095149,0.013744411071859308,0.01927264495150094,0.02669513665805534,0.008764687744517404,0.008798106708075348,0.0010793454581155364,0.0003976760651586512
