image_id,building_id,split,population_role,image_url,image_url_provenance,local_image_source,room_instance_id,room_identity_status,region_class_values_json,room_mapping_status,coordinate_width,coordinate_height
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""8""]",region_class_only,1024,512
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""3""]",region_class_only,1024,512
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,UwV83HsGsw3,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.jpg,public_GT_import,data/mp3d_layout/test/img/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""3""]",region_class_only,1024,512
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_0595477618f44940b004970372df16dc,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_0595477618f44940b004970372df16dc.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_0595477618f44940b004970372df16dc.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_a830b673f439458aa54a716194d972b7,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_a830b673f439458aa54a716194d972b7.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_a830b673f439458aa54a716194d972b7.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_b1e740fa45384144b55ef6675440756b.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_b1e740fa45384144b55ef6675440756b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,X7HyMhZNoso,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b.jpg,public_GT_import,data/mp3d_layout/test/img/X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,Z6MFQCViBuw,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f.jpg,public_GT_import,data/mp3d_layout/test/img/Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,Z6MFQCViBuw,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719.jpg,public_GT_import,data/mp3d_layout/test/img/Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Z6MFQCViBuw,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06.jpg,public_GT_import,data/mp3d_layout/test/img/Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,b8cTxDM8gDG,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa.jpg,public_GT_import,data/mp3d_layout/test/img/b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
