id,code,worker,condition,route,role,ordinal,point_index,x,y
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,split,bottom,1,2,212.3025671009241,348.3619934967413
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,split,bottom,2,4,291.72032215917176,345.7534167331485
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,split,bottom,3,6,730.1142373906928,357.06529724672424
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,split,bottom,4,8,814.0270292013936,354.8632392313506
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,bound,top,1,1,212.3025671009241,169.59830156340814
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,bound,bottom,1,2,212.3025671009241,348.3619934967413
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,bound,top,2,3,291.72032215917176,167.75851552121514
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,bound,bottom,2,4,291.72032215917176,345.7534167331485
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,bound,top,3,5,730.1142373906928,162.4321886939677
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,bound,bottom,3,6,730.1142373906928,357.06529724672424
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,bound,top,4,7,814.0270292013936,162.36246289139672
6bbe8b97d504e4a4,rPc6DW4iMge-20,W028,manual,bound,bottom,4,8,814.0270292013936,354.8632392313506
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,split,top,1,1,213.40375631139176,178.9280000846403
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,split,top,2,3,289.3952199558895,179.55505126620253
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,split,top,3,5,732.5962361137674,175.2837334906034
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,split,top,4,7,812.9657088202806,175.31975192285205
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,split,bottom,1,2,213.40375631139176,350.14355814957344
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,split,bottom,2,4,289.3952199558895,350.5918853687151
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,split,bottom,3,6,732.5962361137674,358.41544167637244
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,split,bottom,4,8,812.9657088202806,356.0956150221596
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,bound,top,1,1,213.40375631139176,178.9280000846403
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,bound,bottom,1,2,213.40375631139176,350.14355814957344
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,bound,top,2,3,289.3952199558895,179.55505126620253
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,bound,bottom,2,4,289.3952199558895,350.5918853687151
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,bound,top,3,5,732.5962361137674,175.2837334906034
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,bound,bottom,3,6,732.5962361137674,358.41544167637244
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,bound,top,4,7,812.9657088202806,175.31975192285205
3eaa191397f5fbf4,rPc6DW4iMge-20,W029,manual,bound,bottom,4,8,812.9657088202806,356.0956150221596
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,split,top,1,7,214.79024390243904,176.4943089430894
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,split,top,2,6,291.3821138211382,178.15934959349593
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,split,top,3,3,734.2829268292683,173.16422764227642
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,split,top,4,2,812.539837398374,173.16422764227644
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,split,bottom,1,8,214.79024390243904,351.3235772357723
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,split,bottom,2,5,289.7170731707317,352.9886178861788
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,split,bottom,3,4,734.2829268292683,356.31869918699186
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,split,bottom,4,1,812.539837398374,357.9837398373984
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,bound,top,1,7,214.79024390243904,176.4943089430894
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,bound,bottom,1,8,214.79024390243904,351.3235772357723
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,bound,top,2,6,291.3821138211382,178.15934959349593
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,bound,bottom,2,5,289.7170731707317,352.9886178861788
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,bound,top,3,3,734.2829268292683,173.16422764227642
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,bound,bottom,3,4,734.2829268292683,356.31869918699186
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,bound,top,4,2,812.539837398374,173.16422764227644
7cbbab8fd62d0c38,rPc6DW4iMge-20,W030,manual,bound,bottom,4,1,812.539837398374,357.9837398373984
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,split,top,1,6,214.02116748795547,174.54153465037143
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,split,top,2,5,289.8636200443669,173.50259694411926
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,split,top,3,2,732.0585045431286,169.2137613827643
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,split,top,4,1,814.1345833370533,169.2137613827643
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,split,bottom,1,8,214.02116748795547,348.88678011840284
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,split,bottom,2,7,289.8636200443669,349.92571782465507
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,split,bottom,3,4,729.9806291306242,357.26148621441445
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,split,bottom,4,3,813.095645630801,354.14467309565777
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,bound,top,1,6,214.02116748795547,174.54153465037143
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,bound,bottom,1,8,214.02116748795547,348.88678011840284
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,bound,top,2,5,289.8636200443669,173.50259694411926
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,bound,bottom,2,7,289.8636200443669,349.92571782465507
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,bound,top,3,2,732.0585045431286,169.2137613827643
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,bound,bottom,3,4,729.9806291306242,357.26148621441445
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,bound,top,4,1,814.1345833370533,169.2137613827643
5b2ab16ea134acf7,rPc6DW4iMge-20,W031,manual,bound,bottom,4,3,813.095645630801,354.14467309565777
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,split,top,1,7,214.45629180434688,177.15577662280646
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,split,top,2,5,289.84405563301533,175.2924703316479
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,split,top,3,3,729.0933318035829,167.04366047658394
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,split,top,4,1,813.6925450269774,169.2699555614101
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,split,bottom,1,8,216.30890388263325,347.9989752628875
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,split,bottom,2,6,288.49478588463586,349.3482907339383
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,split,bottom,3,4,731.3196268884094,357.02085362215144
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,split,bottom,4,2,815.1767417501949,356.27874268680813
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,bound,top,1,7,214.45629180434688,177.15577662280646
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,bound,bottom,1,8,216.30890388263325,347.9989752628875
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,bound,top,2,5,289.84405563301533,175.2924703316479
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,bound,bottom,2,6,288.49478588463586,349.3482907339383
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,bound,top,3,3,729.0933318035829,167.04366047658394
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,bound,bottom,3,4,731.3196268884094,357.02085362215144
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,bound,top,4,1,813.6925450269774,169.2699555614101
607ca8f788805e56,rPc6DW4iMge-20,W032,manual,bound,bottom,4,2,815.1767417501949,356.27874268680813
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,split,top,1,1,218.9142053445851,178.58790436005629
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,split,top,2,2,289.48523206751054,178.58790436005629
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,split,top,3,7,737.395218002813,174.26722925457102
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,split,top,4,8,815.1673699015471,172.82700421940928
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,split,bottom,1,3,217.47398030942335,347.0942334739803
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,split,bottom,2,4,286.60478199718705,347.0942334739803
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,split,bottom,3,5,737.395218002813,352.8551336146273
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,split,bottom,4,6,809.4064697609001,352.8551336146273
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,bound,top,1,1,218.9142053445851,178.58790436005629
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,bound,bottom,1,3,217.47398030942335,347.0942334739803
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,bound,top,2,2,289.48523206751054,178.58790436005629
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,bound,bottom,2,4,286.60478199718705,347.0942334739803
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,bound,top,3,7,737.395218002813,174.26722925457102
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,bound,bottom,3,5,737.395218002813,352.8551336146273
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,bound,top,4,8,815.1673699015471,172.82700421940928
8f04217c549dac0c,rPc6DW4iMge-20,W033,manual,bound,bottom,4,6,809.4064697609001,352.8551336146273
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,top,1,2,92.46822141168948,171.56017477969164
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,top,2,4,212.2577389781246,166.53404117550556
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,top,3,6,288.48743197494684,158.9948407692264
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,top,4,7,401.92483020256145,86.73191543117422
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,top,5,10,629.0609010908078,91.6175075219162
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,top,6,12,730.069316065254,160.7584620034369
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,bottom,1,1,90.79284354362746,339.9356505199255
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,bottom,2,3,213.9331168461866,347.4748509262046
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,bottom,3,5,288.48743197494684,348.3125398602357
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,bottom,4,8,410.30171954287175,436.167870769826
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,bottom,5,9,625.3962007899312,446.0353945842203
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,split,bottom,6,11,730.450942748395,353.03279565111706
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,top,1,2,92.46822141168948,171.56017477969164
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,bottom,1,1,90.79284354362746,339.9356505199255
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,top,2,4,212.2577389781246,166.53404117550556
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,bottom,2,3,213.9331168461866,347.4748509262046
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,top,3,6,288.48743197494684,158.9948407692264
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,bottom,3,5,288.48743197494684,348.3125398602357
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,top,4,7,401.92483020256145,86.73191543117422
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,bottom,4,8,410.30171954287175,436.167870769826
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,top,5,10,629.0609010908078,91.6175075219162
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,bottom,5,9,625.3962007899312,446.0353945842203
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,top,6,12,730.069316065254,160.7584620034369
d10e31caaec1101e,rPc6DW4iMge-20,W034,manual,bound,bottom,6,11,730.450942748395,353.03279565111706
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,split,top,1,5,215.67433628318585,181.23893805309734
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,split,top,2,6,289.98230088495575,177.6141592920354
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,split,top,3,1,732.2053097345133,172.1769911504425
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,split,top,4,2,813.762831858407,172.1769911504425
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,split,bottom,1,7,217.4867256637168,347.97876106194684
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,split,bottom,2,8,291.79469026548674,351.60353982300893
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,split,bottom,3,3,732.2053097345133,360.6654867256637
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,split,bottom,4,4,815.5752212389381,355.2283185840708
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,bound,top,1,5,215.67433628318585,181.23893805309734
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,bound,bottom,1,7,217.4867256637168,347.97876106194684
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,bound,top,2,6,289.98230088495575,177.6141592920354
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,bound,bottom,2,8,291.79469026548674,351.60353982300893
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,bound,top,3,1,732.2053097345133,172.1769911504425
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,bound,bottom,3,3,732.2053097345133,360.6654867256637
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,bound,top,4,2,813.762831858407,172.1769911504425
98f6de06229c83e3,rPc6DW4iMge-20,W035,manual,bound,bottom,4,4,815.5752212389381,355.2283185840708
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,split,top,1,1,214.8712939488856,167.62221223625602
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,split,top,2,4,287.36619428913184,167.55663226757054
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,split,top,3,5,733.1716427177192,161.60110789754188
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,split,top,4,7,812.7776465032237,161.3068447923229
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,split,bottom,1,2,214.29952361056928,349.1966748287809
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,split,bottom,2,3,289.00907338770014,349.8733093795493
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,split,bottom,3,6,732.2456105977213,358.2124542124542
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,split,bottom,4,8,813.2152488032766,356.62016088600865
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,bound,top,1,1,214.8712939488856,167.62221223625602
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,bound,bottom,1,2,214.29952361056928,349.1966748287809
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,bound,top,2,4,287.36619428913184,167.55663226757054
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,bound,bottom,2,3,289.00907338770014,349.8733093795493
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,bound,top,3,5,733.1716427177192,161.60110789754188
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,bound,bottom,3,6,732.2456105977213,358.2124542124542
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,bound,top,4,7,812.7776465032237,161.3068447923229
04c68d1fd4a36275,rPc6DW4iMge-20,W036,manual,bound,bottom,4,8,813.2152488032766,356.62016088600865
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,top,1,1,211.5046675193038,170.31331547765836
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,top,2,2,289.80964015270996,170.31331547765836
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,top,3,9,381.3647929678464,63.955586398334475
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,top,4,11,632.4496877168633,68.69303724265558
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,top,5,5,730.2751112156195,164.4404425301529
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,top,6,6,816.4105811123662,162.48281821431777
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,bottom,1,3,215.4199161509741,344.5418795869871
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,bottom,2,4,287.8520158368748,346.4995039028222
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,bottom,3,10,378.9960675456859,450.05783021050195
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,bottom,4,12,634.8184131390238,445.3203793661809
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,bottom,5,7,732.2327355314546,350.4147525344926
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,split,bottom,6,8,812.495332480696,348.4571282186574
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,top,1,1,211.5046675193038,170.31331547765836
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,bottom,1,3,215.4199161509741,344.5418795869871
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,top,2,2,289.80964015270996,170.31331547765836
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,bottom,2,4,287.8520158368748,346.4995039028222
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,top,3,9,381.3647929678464,63.955586398334475
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,bottom,3,10,378.9960675456859,450.05783021050195
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,top,4,11,632.4496877168633,68.69303724265558
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,bottom,4,12,634.8184131390238,445.3203793661809
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,top,5,5,730.2751112156195,164.4404425301529
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,bottom,5,7,732.2327355314546,350.4147525344926
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,top,6,6,816.4105811123662,162.48281821431777
60b3a58f097c620f,rPc6DW4iMge-20,W037,manual,bound,bottom,6,8,812.495332480696,348.4571282186574
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,split,top,1,2,217.45173745173742,171.3256113256113
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,split,top,2,3,291.25353925353926,167.37194337194333
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,split,top,3,6,731.4285714285714,170.007722007722
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,split,top,4,7,817.0913770913771,170.007722007722
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,split,bottom,1,1,216.1338481338481,349.2406692406692
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,split,bottom,2,4,287.2998712998713,350.55855855855856
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,split,bottom,3,5,734.0643500643503,357.14800514800515
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,split,bottom,4,8,814.4555984555984,357.14800514800515
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,bound,top,1,2,217.45173745173742,171.3256113256113
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,bound,bottom,1,1,216.1338481338481,349.2406692406692
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,bound,top,2,3,291.25353925353926,167.37194337194333
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,bound,bottom,2,4,287.2998712998713,350.55855855855856
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,bound,top,3,6,731.4285714285714,170.007722007722
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,bound,bottom,3,5,734.0643500643503,357.14800514800515
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,bound,top,4,7,817.0913770913771,170.007722007722
f2eb30664b7474ad,rPc6DW4iMge-20,W006,manual,bound,bottom,4,8,814.4555984555984,357.14800514800515
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,split,top,1,1,214.72976788455716,174.42664222007102
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,split,top,2,4,289.6359977550467,174.42664222007102
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,split,top,3,7,733.2174458686063,167.43623586070507
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,split,top,4,5,814.865079777385,167.43623586070507
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,split,bottom,1,2,214.72976788455716,351.20113737447684
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,split,bottom,2,3,289.6359977550467,351.20113737447684
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,split,bottom,3,8,733.2174458686063,358.82128274125404
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,split,bottom,4,6,814.865079777385,357.02418115824264
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,bound,top,1,1,214.72976788455716,174.42664222007102
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,bound,bottom,1,2,214.72976788455716,351.20113737447684
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,bound,top,2,4,289.6359977550467,174.42664222007102
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,bound,bottom,2,3,289.6359977550467,351.20113737447684
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,bound,top,3,7,733.2174458686063,167.43623586070507
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,bound,bottom,3,8,733.2174458686063,358.82128274125404
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,bound,top,4,5,814.865079777385,167.43623586070507
573b3754a0da7d18,rPc6DW4iMge-20,W008,manual,bound,bottom,4,6,814.865079777385,357.02418115824264
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,1,1,67.60388349514564,194.85825242718445
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,2,5,123.27766990291262,101.40582524271845
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,3,3,137.19611650485436,176.9631067961165
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,4,7,403.63495145631066,119.30097087378641
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,5,9,441.4135922330097,188.89320388349515
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,6,11,556.7378640776699,192.86990291262137
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,7,13,568.6679611650485,182.9281553398058
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,8,15,596.504854368932,190.88155339805823
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,9,17,658.1436893203884,149.126213592233
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,10,19,715.8058252427185,172.98640776699028
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,11,21,858.9669902912622,190.88155339805823
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,12,23,928.5592233009709,161.05631067961164
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,top,13,25,964.3495145631068,202.8116504854369
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,1,2,61.63883495145631,320.1242718446602
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,2,6,133.21941747572816,427.49514563106794
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,3,4,153.10291262135922,343.9844660194174
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,4,8,393.6932038834951,397.66990291262135
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,5,10,443.40194174757283,318.13592233009706
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,6,12,548.7844660194174,330.0660194174758
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,7,14,562.7029126213592,351.93786407766993
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,8,16,594.5165048543689,318.13592233009706
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,9,18,644.2252427184466,369.8330097087379
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,10,20,705.8640776699029,343.9844660194174
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,11,22,862.9436893203883,334.04271844660195
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,12,24,938.5009708737864,375.7980582524272
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,split,bottom,13,26,962.3611650485437,322.1126213592233
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,1,1,67.60388349514564,194.85825242718445
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,bottom,1,2,61.63883495145631,320.1242718446602
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,2,5,123.27766990291262,101.40582524271845
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,bottom,2,6,133.21941747572816,427.49514563106794
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,3,3,137.19611650485436,176.9631067961165
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,bottom,3,4,153.10291262135922,343.9844660194174
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,4,7,403.63495145631066,119.30097087378641
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,bottom,4,8,393.6932038834951,397.66990291262135
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,5,9,441.4135922330097,188.89320388349515
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,bottom,5,10,443.40194174757283,318.13592233009706
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,6,11,556.7378640776699,192.86990291262137
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,bottom,6,12,548.7844660194174,330.0660194174758
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,7,13,568.6679611650485,182.9281553398058
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,bottom,7,14,562.7029126213592,351.93786407766993
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,8,15,596.504854368932,190.88155339805823
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,bottom,8,16,594.5165048543689,318.13592233009706
a1d5efe386cf76ad,rPc6DW4iMge-22,W001,manual,bound,top,9,17,658.1436893203884,149.126213592233
