schema_version,canonical_annotation_id,annotation_id,worker_id,base_task_id,condition,canonical_eligible,assignment_provenance,outside_assignment_disposition_applied,outside_assignment_process_override,formal_assignment_eligible,process_eligible,process_exclusion_reason,independence_eligible,independence_exclusion_reason,scope_eligible,scope_exclusion_reason,gt_reference_eligible,gt_reference_exclusion_reason,peer_reference_eligible,structural_attribution_eligible,geometry_structurally_computable,gt_score_computable,scope_reference_eligible,scope_reference_exclusion_reason,gt_primary_analysis_eligible,gt_primary_analysis_exclusion_reason,peer_analysis_eligible,peer_analysis_exclusion_reason,loo_medoid_analysis_eligible,loo_medoid_analysis_exclusion_reason,strict_loo_analysis_eligible,strict_loo_analysis_exclusion_reason,time_analysis_eligible,semi_correction_analysis_eligible,predictive_validity_analysis_eligible,routing_feature_analysis_eligible,legacy_role,formal_use_allowed,structural_opportunity_eligible,structural_opportunity_exclusion_reason,rule_version,source_sha256
assignment_evidence_v2,e8fa392d317f408e138f,6566,34,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,6051dfca1aade85a07a8,5973,31,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,e6f01175aabbf9fcafe7,6368,32,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,dec8403a4ddac6db3115,6567,34,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,cd8a51a17f5953c4b19c,5799,27,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,6fde03b86adc8ddd0722,6015,30,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,5010682cb541531f7457,6369,32,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,51a6919e74648167a773,5843,33,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,8066ad223dec81c40daa,6080,34,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,53530603e76707ac6f94,5884,37,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,90d428978149e1e537ed,6432,29,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,9378f37adf8af804e6b4,6568,34,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,d97070648108845c9bde,5947,35,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,da673f309d1ef7438656,5840,27,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,False,scope_or_reference_not_ready,False,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,1b43bb0b9af4438c92c7,5788,28,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,False,scope_or_reference_not_ready,False,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,fd8b73557a1821706e79,6440,29,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,False,scope_or_reference_not_ready,False,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,e959490574d8d0e7f163,6094,36,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,False,scope_or_reference_not_ready,False,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,c0e23bd981313dc96d38,5825,27,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,4ca9095576123a8afec3,5775,28,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,60aa2b33dce2beedc029,6428,29,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,aa9565bd4989480666d5,6009,30,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,77b05f21e38a4a6a984c,6090,36,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,19e03d84ac8aea1645d3,5975,31,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,3e9187a077a7f151e049,6555,34,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,032cd152706166629e82,6068,34,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,5dcbaaa4a3faeb7832f8,5887,37,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,3996cdc86335a9c6d126,5801,27,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,2e6fc6fdc1ca28539391,6019,30,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,1241f308b7f478aaf10d,6099,36,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,902ba03958c4a4d5fa1e,5977,31,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,12e8d3812f817bd198b4,6370,32,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,df7008318a29295ca160,6022,30,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,e60a469385801f4c1279,5976,31,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,True,outside_assignment_submission,True,False,False,False,outside_assignment,True,,True,,True,,False,False,False,False,True,,False,outside_assignment;outside_assignment;gt_score_not_computable,False,outside_assignment;outside_assignment;geometry_not_computable;insufficient_compatible_peer_support,False,outside_assignment;outside_assignment;geometry_not_computable;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,outside_assignment;outside_assignment;geometry_not_computable;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,outside_assignment;outside_assignment;structural_attribution_not_evaluable,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,5265086307bacf7df849,5948,35,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,5d58f3bc4858f0d343be,5978,31,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,d2c9465ce508ba7c1195,6371,32,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,781137e8fd1870d81989,5979,31,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,63001f819a4a6b408ae2,6372,32,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,11f33474cc2384e6f703,5844,33,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,19cb0e844a73d7e77a47,6025,30,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,3440c00bbde5bf789734,5990,34,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,63597564c489c761152b,5980,31,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,c3008da1d11064bd3531,6378,32,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,9013342fd86225b281ba,5845,33,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,34443e49e7b491d7ff91,6069,34,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,False,scope_or_reference_not_ready,False,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,8e35267f3a0880dc371d,5888,37,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,False,scope_or_reference_not_ready,False,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,a47e8b2c8b897117f071,6556,34,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,74ff4434b6db6c57c2ee,5954,35,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,f5dab722031206b00450,5981,31,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,370095f69c5b170678fa,6375,32,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,2409d4af989a4f9c3d4f,5846,33,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,6c0f921d12fdfaa633d5,6557,34,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,20ff4e6c277a22cf5399,5956,35,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,2421466da1f7d0800380,6558,34,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,8e4588afd83a55aaaa18,6020,30,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,3b3f16f395140c417e16,6021,30,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,9bc471f05cac744132c6,5982,31,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,1f0da2ca6730dfb60599,6373,32,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,62b93b940622881f9e7b,5847,33,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,d8477b008e3d9ccfeff5,6374,32,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,4037a331e55f681c4016,5853,33,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
assignment_evidence_v2,647bacb44bc33bb18de8,5889,37,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,True,,True,,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_candidate_v1,102fa248595f0cf94491e81c18ca264e5a49b468d27383a9f12e99404745cd77
