relative_path,git_status,size_bytes,project_line_guess,tracked_artifact_type,recommended_action,reason,referenced_by_code_or_test,referenced_by_manifest,referenced_by_docs,risk_level,safe_to_git_rm_cached_later,suggested_archive_root,notes
analysis_results/calibration_dryrun/mockU20_c1_audit_summary.json,clean,1160,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/calibration_dryrun/mockU20_passed_workers_mock.csv,clean,531,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/dt_ood_proxy_dryrun_20260512/dt_ood_proxy_blocker_report.md,clean,2152,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=analysis_output
analysis_results/experiment_visual_audit/generated_demo_recheck/01_tier_funnel.png,clean,19126,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/02_scope_distribution.png,clean,27377,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/experiment_visual_audit/generated_demo_recheck/06_delta_n_pairs.png,clean,25699,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/09_active_log_quality.png,clean,92441,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/SUMMARY.md,clean,747,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=analysis_output
analysis_results/experiment_visual_audit/generated_demo_recheck/summary.json,clean,8115,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/experiment_visual_audit/generated_demo_recheck/table_a1_anomaly_audit.csv,clean,605,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_a_delta_n_pairs.csv,clean,139,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_active_log_per_file.csv,clean,2,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_active_log_summary.csv,clean,19,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_active_time_by_annotator.csv,clean,136,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/experiment_visual_audit/generated_demo_recheck/table_active_time_row_audit.csv,clean,180,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_active_time_source.csv,clean,71,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_b1_difficulty.csv,clean,105,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_b2_model_issue.csv,clean,105,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_b2_scope_conflict.csv,clean,89,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/experiment_visual_audit/generated_demo_recheck/table_field_audit.csv,clean,696,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/experiment_visual_audit/generated_demo_recheck/table_schema_alignment.csv,clean,1360,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/experiment_visual_audit/generated_demo_recheck/table_tier_counts.csv,clean,61,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/01_tier_funnel.png,clean,19126,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/02_scope_distribution.png,clean,27377,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/experiment_visual_audit/smoke_demo/04_active_time_vs_quality.png,clean,64398,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=analysis_output
analysis_results/experiment_visual_audit/smoke_demo/06_delta_n_pairs.png,clean,25699,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/SUMMARY.md,clean,293,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=analysis_output
analysis_results/experiment_visual_audit/smoke_demo/summary.json,clean,2742,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/experiment_visual_audit/smoke_demo/table_a1_anomaly_audit.csv,clean,610,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/table_a_delta_n_pairs.csv,clean,139,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/table_active_log_per_file.csv,clean,2,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/table_active_log_summary.csv,clean,19,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/table_b1_difficulty.csv,clean,105,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/table_b2_model_issue.csv,clean,105,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/table_b2_scope_conflict.csv,clean,89,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/experiment_visual_audit/smoke_demo/table_field_audit.csv,clean,437,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,
analysis_results/experiment_visual_audit/smoke_demo/table_tier_counts.csv,clean,61,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/export_inventory_20260309/export_inventory_summary_v1.json,clean,7310,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,
analysis_results/export_inventory_20260309/export_inventory_v1.csv,clean,3090,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,
analysis_results/export_inventory_20260309/legacy_annotation_audit_v1.csv,clean,13157,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,sensitive_path_token
analysis_results/final_gold_layer_20260325/final_gold_records_v1.csv,clean,16601,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/final_gold_layer_20260325/final_gold_records_v1.jsonl,clean,122658,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/final_gold_layer_20260325/final_gold_summary_v1.json,clean,1282,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,sensitive_path_token
analysis_results/g_t_diagnostic_dryrun_20260512/contact_sheets/contact_sheet_hard_prediction_failure.png,clean,2114336,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/g_t_diagnostic_dryrun_20260512/contact_sheets/contact_sheet_highest_g_score.png,clean,2114555,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/g_t_diagnostic_dryrun_20260512/contact_sheets/contact_sheet_nominal_prediction.png,clean,2019161,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/g_t_diagnostic_dryrun_20260512/contact_sheets/contact_sheet_soft_prediction_complexity.png,clean,2035508,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/g_t_diagnostic_dryrun_20260512/g_t_diagnostic_dryrun_report.md,clean,2871,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/g_t_diagnostic_dryrun_20260512/g_t_diagnostic_dryrun_summary.json,clean,1424,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/g_t_diagnostic_dryrun_20260512/g_t_diagnostic_sample_manifest.csv,clean,103670,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/g_t_diagnostic_dryrun_20260512/manual_g_t_review_template.csv,clean,103670,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/legacy_prediction_risk_dryrun_20260511/contact_sheets/contact_sheet_duplicated_corner_cluster.png,clean,177471,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/legacy_prediction_risk_dryrun_20260511/contact_sheets/contact_sheet_high_complexity_prediction.png,clean,1270470,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/legacy_prediction_risk_dryrun_20260511/contact_sheets/contact_sheet_highest_risk_overall.png,clean,1293664,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/legacy_prediction_risk_dryrun_20260511/contact_sheets/contact_sheet_nominal_prediction_structure.png,clean,1263715,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/legacy_prediction_risk_dryrun_20260511/contact_sheets/contact_sheet_self_intersection_or_invalid_polygon.png,clean,218674,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/legacy_prediction_risk_dryrun_20260511/contact_sheets/contact_sheet_topology_pairing_failure.png,clean,175351,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/legacy_prediction_risk_dryrun_20260511/legacy_prediction_risk_dryrun_report.md,clean,3895,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,
analysis_results/legacy_prediction_risk_dryrun_20260511/legacy_prediction_risk_dryrun_summary.json,clean,2296,unknown,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/legacy_prediction_risk_dryrun_20260511/legacy_prediction_risk_sample_manifest.csv,clean,152182,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/legacy_prediction_risk_dryrun_20260511/manual_prediction_risk_review_template.csv,clean,67301,unknown,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/README.md,clean,1043,paper_a_manhattan,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=doc_or_protocol
analysis_results/manhattan_constrained_fit_smoke/smoke_fit_candidates_2026-05-18.csv,clean,4910,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_fit_records_2026-05-18.jsonl,clean,176329,paper_a_manhattan,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,medium,false,,repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/manhattan_constrained_fit_smoke/smoke_fit_report_2026-05-18.md,clean,2472,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/manhattan_constrained_fit_smoke/smoke_fit_summary_2026-05-18.json,clean,3481,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_debug_by_annotation_2026-05-18.csv,clean,5248,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_debug_by_task_2026-05-18.csv,clean,718,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_debug_manual_review_template_2026-05-18.csv,clean,2933,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_debug_report_2026-05-18.md,clean,2770,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_debug_review_candidates_2026-05-18.csv,clean,33735,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_debug_review_candidates_2026-05-18.jsonl,clean,36002,paper_a_manhattan,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=manual_review_required; inventory_category=structured_manifest_or_output
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_debug_review_report_2026-05-18.md,clean,3042,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_debug_review_sheet_2026-05-18.html,clean,112631,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_manual_review_report_2026-05-18.md,clean,2894,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/manhattan_constrained_fit_smoke/smoke_geometry_manual_review_summary_2026-05-18.json,clean,5298,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/manhattan_geometry_diagnostic/README.md,clean,1191,paper_a_manhattan,analysis_result,manual_review_required,analysis artifact has protected token/reference or prior cleanup plan required review,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=manual_review_required; inventory_category=doc_or_protocol
analysis_results/manhattan_geometry_diagnostic/smoke_probe_contact_sheet_2026-05-07.html,clean,4237,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/manhattan_geometry_diagnostic/smoke_probe_report_2026-05-07.md,clean,3362,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/manhattan_geometry_diagnostic/smoke_probe_summary_2026-05-07.json,clean,4263,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/manhattan_geometry_diagnostic/smoke_probe_summary_validation_2026-05-07.json,clean,1049,paper_a_manhattan,analysis_result,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,true,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/adaptive_local_probe/task218_ann3741/adaptive_probe.json,clean,1297891,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/adaptive_local_probe/task218_ann3741/adaptive_probe.md,clean,3573,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,paper_a_manhattan analysis branch is active; do not de-track internal artifacts automatically,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=move_to_case_archive; inventory_category=analysis_output
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/fixtures/height_target_positive_summary.json,clean,256,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/task218_ann3741/consolidated_c3_5/constrained_v0_c3_5_consolidation_audit.json,clean,2679,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/task218_ann3741/consolidated_c3_5/constrained_v0_c3_5_consolidation_audit.md,clean,1010,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/task218_ann3741/constrained_v0_shadow_audit.json,clean,6146,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/task218_ann3741/constrained_v0_shadow_audit.md,clean,600,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/task218_ann3741/height_target_reproject/constrained_v0_shadow_audit.json,clean,6213,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/task218_ann3741/height_target_reproject/constrained_v0_shadow_audit.md,clean,724,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/task218_ann3741/height_target_reproject_positive/constrained_v0_shadow_audit.json,clean,9319,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/constrained_v0_shadow_audit/task218_ann3741/height_target_reproject_positive/constrained_v0_shadow_audit.md,clean,966,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/gt_correction_audit/task238_ann2389_4543gt/corrected_gt_annotation_4543gt.json,clean,5415,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/gt_correction_audit/task238_ann2389_4543gt/corrected_gt_projection_metrics_4543gt.json,clean,19372,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/gt_correction_audit/task238_ann2389_4543gt/hrc_gt_correction_audit_4543gt.json,clean,35816,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/gt_correction_audit/task238_ann2389_4543gt/hrc_gt_correction_audit_4543gt.md,clean,1133,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/gt_correction_audit/task238_ann2389_4543gt/manual_sidecar_explicit_column_identity_4543gt.json,clean,1446,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/gt_correction_audit/task238_ann2389_4543gt/old_gt_annotation_2389_deprecated.json,clean,7194,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hard_case_audit_pack/m1524_hard_case_audit_pack.json,clean,3974,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hard_case_audit_pack/m1524_hard_case_audit_pack.md,clean,1992,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_feedback_ledger/task218_ann3741_m1528_candidate_0017.jsonl,clean,336193,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,paper_a_manhattan analysis branch is active; do not de-track internal artifacts automatically,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=move_to_case_archive; inventory_category=structured_manifest_or_output
analysis_results/paper_a_manhattan/hypothesis_feedback_reviews/task218_ann3741_m1528_candidate_0017_review.json,clean,2120,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,false,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann2369/local_3d_review.html,clean,118835,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann2369/open_local_3d_review.cmd,clean,318,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,paper_a_manhattan analysis branch is active; do not de-track internal artifacts automatically,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=keep_active; inventory_category=analysis_output
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann2369/projection_metrics.json,clean,46686,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann2369/projection_review_report.md,clean,3695,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann3741/expert_review.json,clean,2195,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,paper_a_manhattan analysis branch is active; do not de-track internal artifacts automatically,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=keep_active; inventory_category=structured_manifest_or_output
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann3741/hypothesis_review_bridge_manifest.json,clean,8871,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann3741/local_3d_review.html,clean,204413,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann3741/open_local_3d_review.cmd,clean,318,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,false,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann3741/projection_metrics.json,clean,375552,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task218_ann3741/projection_review_report.md,clean,18542,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task238_ann2389/local_3d_review.html,clean,109794,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task238_ann2389/open_local_3d_review.cmd,clean,318,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,paper_a_manhattan analysis branch is active; do not de-track internal artifacts automatically,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=keep_active; inventory_category=analysis_output
analysis_results/paper_a_manhattan/hypothesis_local_review/task238_ann2389/projection_metrics.json,clean,32862,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task238_ann2389/projection_review_report.md,clean,3333,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task238_ann2389_4543gt/local_3d_review.html,clean,135293,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,true,true,high,false,,sensitive_path_token
analysis_results/paper_a_manhattan/hypothesis_local_review/task238_ann2389_4543gt/open_local_3d_review.cmd,clean,325,paper_a_manhattan,paper_a_manhattan_artifact,manual_review_required,paper_a_manhattan analysis branch is active; do not de-track internal artifacts automatically,false,false,false,high,false,,sensitive_path_token; repo_cleanup_plan=keep_active; inventory_category=analysis_output
