image_id,building_id,position,canonical_annotation_id,worker_id,effective_point_count,q_geometry_valid
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,1,22dcfad23c6ac14bd521,31,8,True
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,2,381c007b1df27d00b6ab,32,8,True
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,3,56c9aa0348514ab3cc5b,14,8,True
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,4,d102c6b86a1606f32bd3,34,8,True
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,5,f8d2cd60e9a8ecf91058,13,8,True
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0,265f63ba09442d63389c,10,8,True
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,1,62d758541221214e1490,17,8,True
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,2,8e4588afd83a55aaaa18,30,8,True
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,3,b3eba7756056bb941dfb,6,8,True
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,4,ead3f8ac14ab1a6ddfd9,8,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,0,029d6835bddda35f5e84,29,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,1,077afa302e6fd9f894ce,33,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,2,10c2be55dfd377d1f4ca,30,16,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,3,32e17fb3edf0dc56817f,37,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,4,39827a17d6d532fc4d52,13,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,5,4ae36274a9f6a2b97a64,17,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,6,4f08770787663224f0ab,35,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,7,7b1866a3eeaa6930d596,11,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,8,816083c4a02fed75db9a,1,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,9,84c763a74fbfe8b41553,32,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,10,86fc3ae9363a9f67b104,10,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,11,93e9f86d9eab9e11871e,28,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,12,a30b88572c63c71c10f3,31,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,13,a4c50e340e62a015a85e,8,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,14,a7f6ca98246198df8a79,36,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,15,b505f83196ae0e6e3cc8,6,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,16,f1f1b71b8c500b8fdf5a,15,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,17,f57527778ab111cb3df8,2,10,False
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,18,f77e64bc8bb82e6f5f03,34,8,True
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,19,fdec7694d0b91e5316fe,12,8,True
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM,0,4283c99baaf5b8a1dd84,11,8,True
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,0,78d9436fb01b01f920ea,37,10,True
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM,1,f3ddcda6acb704f1443f,36,12,True
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,0,2b1b6e2ee0285eb02c88,10,8,True
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,1,4df387c7c1aa91d86cee,37,10,False
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,2,72c13a6178d8de165b2b,28,8,True
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,3,9d1304afc9e057789d7d,30,16,True
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM,0,196ba4170a023b169872,2,8,True
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,0,75507c55b020fe0f933f,12,12,True
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM,1,d711e00e26b4b1b32c9d,11,12,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,0,09dcf6e33d8cc2921823,17,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,1,323954a906af8e264261,12,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,2,330fb647629670c3c7c9,15,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,3,423ee74180898852b46b,33,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,4,66120aff023b7aea8a44,29,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,5,71de8b732ab3d606a7e1,35,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,6,765d0c2d12598ed33ff0,6,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,7,7859eddcf282cb8b76ee,11,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,8,9174a852a97112732e60,2,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,9,aca9a4d66c0164ec9ae6,34,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,10,b20b32d12638d03f05d4,13,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,11,b25f24a649b46b29fa30,31,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,12,b2eef7aa5ecd9aebe0ce,37,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,13,b9c104acf19e4f70770a,28,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,14,bfefc3cd906e2b38d521,8,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,15,d868e5ebafdc789d9be6,10,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,16,e714983f7e98b2a0013e,30,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,17,f012acb0dce9fa1f74be,1,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,18,f070f8acc1d2a2fa3821,36,8,True
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,19,fa0097a2ba2184745a2e,32,8,True
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,0,32b6216bcddf37456b4d,1,8,True
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,1,479f6f28fac296e7a539,10,8,True
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM,0,40c7e453f4819038ad62,10,8,True
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,0,0dd52fb5db5fdb1b2230,32,12,True
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,1,208c0b25c13d20a2ffff,33,12,True
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,2,334704a94606039f12ae,10,12,True
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,0,1cd86a5176aacbc3567b,15,16,True
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,1,34443e49e7b491d7ff91,34,10,True
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,2,3a2d7700bd5753ff0789,1,20,True
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,3,8e35267f3a0880dc371d,37,12,True
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0,1a446d9cbfb0497f80c0,8,8,True
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,1,9c8c76c74e6217df2bea,17,8,True
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,2,d3d1738a5f7c5fa69f13,18,10,True
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,3,f62c1fca08c19956c8e3,10,8,True
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,4,fe2250f56881470ffebd,6,8,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,0,07302c287d4b5090,15,8,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,1,10226aeae3f84a35,21,8,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,2,1a361af7443afe0c,33,10,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,3,302e82d117f96466,2,6,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,4,3c0d8e75dd7d264b,27,16,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,5,4f42032dc8e4d665,28,10,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,6,4fc74fddb88c2f79,29,10,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,7,66d1573179cf952a,13,8,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,8,6b1072abb5dd916d,32,10,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,9,71640fc7f46c27a2,11,12,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,10,a1cf0e0701983318,6,16,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,11,a75d738ce1b5070a,18,10,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,12,a95a266f291df244,1,6,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,13,b450be5b8a67bfb8,14,12,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,14,b612f84b4f35345d,10,8,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,15,b73a313e28bc8976,37,14,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,16,c683a325ea5ee59a,30,14,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,17,d02768af49547bb8,17,10,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,18,d5317a10c026bfe9,34,8,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,19,d936055bdc90a99f,36,6,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,20,df388ca29d6f7cfd,31,10,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,21,e355ede0b8b5901b,8,8,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,22,f16402f852e68871,35,10,True
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,23,fe952ee7e370f555,12,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0,073cc94b42351b56,2,6,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,1,07747ea3bdc5ada7,32,14,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,2,1b879ed2a0ea3317,29,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,3,1e1b8c35465d660f,8,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,4,206017d68554e4ce,30,18,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,5,20d050e0b509265b,12,16,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,6,2e83f114eec9c41b,37,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,7,3215104ad30d7a69,21,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,8,38910f3666756937,11,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,9,3a3dec28a207f0a0,28,17,False
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,10,3c003832cc2ac4bd,35,14,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,11,41e737f6263bbfeb,10,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,12,508134982b91e8e9,14,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,13,55864e5d3184dff1,36,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,14,721a520d404a0fa2,18,18,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,15,7fb0a95bc36104b2,6,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,16,8487d3e12302f924,17,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,17,8e34950e31c52b48,13,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,18,b3c8f9e27d75e1bb,34,8,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,19,ce40f36eeedc9a01,27,28,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,20,db489e7008420f6d,33,18,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,21,e65fb66189e53aac,15,12,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,22,f21c670566821ce7,1,6,True
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,23,fa7addab96927ce3,31,10,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0,064662f606e21c49,36,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,1,0dbe8bc50012ed82,34,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,2,10bc0a8001ac87ac,29,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,3,174759c006c73ec0,18,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,4,1a1637b695381c15,11,10,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,5,1e50979e05536fe2,21,10,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,6,27682bb9932ff2bb,13,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,7,2794795e8c4e927b,17,12,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,8,27f4ffac099bc05b,2,16,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,9,305e3cb3e8b1c4f1,6,12,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,10,3b866803d4a350a2,37,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,11,44aaf075e056aa2a,35,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,12,463c2a33c219cce3,31,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,13,4a5ea8f6ba8ecaab,10,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,14,5d1661993b2e0edc,32,10,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,15,7ee02e1cd0fa5351,28,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,16,823b2c9be72218a8,8,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,17,847ff1091d8cc648,15,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,18,8aa86d5f3b887423,14,8,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,19,8f36de747d064c9d,27,16,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,20,9e9998c2efb5ea77,1,16,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,21,b2e9ff3491b30070,33,16,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,22,da2dc314ea17aad4,30,12,True
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,23,f40efaca8c5d3bf1,12,10,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,0,07e393557408ab30,17,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,1,0e52fffeabd5cf25,8,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,2,0e553d8ef8642a3a,27,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,3,13f3eff18a52453b,12,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,4,156dc163a5b76144,30,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,5,1b8adc7d1227c62b,36,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,6,3fbcb7812c80e839,32,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,7,538db2a79188e4ef,11,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,8,58a8d69137385a19,33,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,9,5da232bc43b7c975,34,12,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,10,66c78f1594586d3b,37,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,11,695653e48b0aca59,21,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,12,738a28459a248984,1,12,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,13,8857a2ec2d3444ba,10,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,14,8fceb8fe7a91b34c,14,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,15,9eb205969fffe5f7,35,10,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,16,ae0b6b00e971f182,13,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,17,bc019effee879dd8,6,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,18,cebf574498a5a20d,2,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,19,d0af5ad0523f8433,15,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,20,d131babd2149e6ec,28,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,21,d7d3126eb509dcae,18,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,22,d96adfcf5b879a5d,31,8,True
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,23,e980366a2f06439c,29,8,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0,4b06a3805f8a5aeac160,13,10,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,1,4eaef6a23a48a0c79497,14,10,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,2,5265086307bacf7df849,35,8,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,3,6e436e9879b7e6c528d0,18,12,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,4,72eebdfddb78a8d5da2a,1,12,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,5,df7008318a29295ca160,30,8,True
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,0,1b43bb0b9af4438c92c7,28,12,True
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,1,671b56ca48ab10f04510,12,16,True
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,2,da673f309d1ef7438656,27,12,True
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,3,e959490574d8d0e7f163,36,14,True
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,4,fd8b73557a1821706e79,29,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0,0545d5cfd8fca3b793bc,12,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,1,0f006ad814591f20f1d7,27,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,2,1623fbedf957f0be9421,37,12,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,3,1aa87c4e8b0db18c1ccd,10,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,4,3e053dc275632e30f220,35,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,5,432d23215497f235714b,6,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,6,5370cc8259dd087bb93c,14,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,7,58fcb37f432cd01e22a1,8,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,8,6037abe04bcfa1d308ed,2,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,9,762aad63d41c0473582f,30,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,10,779f777343654b55ad95,34,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,11,944fc693a5243b08b5ee,31,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,12,9e082eaf47377454a352,33,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,13,a5582527e1e55759fca4,28,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,14,a899e204555a9b64f4b5,13,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,15,b26eb0a9d329d8a255fd,18,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,16,b52612c32e32fb20b8c2,15,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,17,bbe40bd3ad25e4383c92,17,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,18,beebb1979f052693f701,36,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,19,c71f04cf03f04f83010c,1,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,20,d37f314fba3b67c55956,32,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,21,ddc38d03eaf0ed686dbe,29,8,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,22,efdd3af8bbe9661a922f,11,8,True
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0,1f0da2ca6730dfb60599,32,8,True
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,1,3b3f16f395140c417e16,30,8,True
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,2,62b93b940622881f9e7b,33,12,True
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,3,9bc471f05cac744132c6,31,12,True
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,4,ea1f939ba15f6d10754b,11,8,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,0,1d83c0fba980b573,36,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,1,233568c89e42b8bb,29,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,2,2dfcccbef445d8fb,18,12,True
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,3,2f0ae1d7e22229cf,14,14,True
