condition,outer_building,worker_id,support,log_count_relative,top_relative,bottom_relative,peer_distance_relative,squared_count_relative
manual,Z6MFQCViBuw,W028,67,0.05036175999208589,-0.014265443910196013,0.011379150890673765,0.0008271931602252965,0.06410970041124822
manual,Z6MFQCViBuw,W029,68,-0.13974728198930528,0.006192952039199472,0.0014590292537681182,-0.013670873022696442,0.09137339545584502
manual,Z6MFQCViBuw,W030,67,-0.012914866972743683,0.014784149193648056,-0.009091031883697693,0.009275617802016668,0.06008537571562553
manual,Z6MFQCViBuw,W031,73,-0.006488060464592189,0.0071451747575354396,-0.005585148860923057,0.00112533673946009,0.03686827437777011
manual,Z6MFQCViBuw,W032,69,0.05245668441163233,0.014526847020835352,-0.01473390264643966,0.0750597761297498,0.055967660691405755
manual,Z6MFQCViBuw,W033,69,0.022352290927784006,0.014123863142512147,-0.01235299933577951,-0.017285577333228545,0.04867610066663983
manual,Z6MFQCViBuw,W034,87,-0.09771563037785101,-0.0033525311939680406,7.03933593099463e-05,0.10098227428374705,0.08891915351112414
manual,Z6MFQCViBuw,W035,68,-0.020949222838929867,0.030650266025612154,-0.02437136294257226,0.009276020055674112,0.04773661555254009
manual,Z6MFQCViBuw,W036,70,-0.014418750035885006,-0.0011395961231558116,0.003918395458119111,-0.016730364207212717,0.03910710275394737
manual,Z6MFQCViBuw,W037,68,-0.032397876654845746,0.016539728417826548,-0.02100681681099631,0.11722958899125258,0.06528626485641788
manual,b8cTxDM8gDG,W001,69,0.10171764856306569,0.0035858533163586085,-0.0016871027954379711,0.03753957886028803,0.06475848579924548
manual,b8cTxDM8gDG,W002,62,0.08757600506173967,0.0020829982119217466,-0.00043117377152195643,-0.04019264532029368,0.04363043349454088
manual,b8cTxDM8gDG,W006,68,0.026157344402141448,-0.003829930538443996,0.002190755604664664,-0.017738218970550973,0.058317803041584924
manual,b8cTxDM8gDG,W008,69,-0.07732099525010094,0.0014399107583418164,0.0044850607378511655,-0.04231117333920932,0.06327174151348378
manual,b8cTxDM8gDG,W010,67,-0.029850476539490647,-0.005743160094528548,0.002383856696930664,-0.03144265245326767,0.02883328135177037
manual,b8cTxDM8gDG,W011,68,0.046238180271649436,0.0026369126354049005,0.0005807967962545582,-0.03255158427111216,0.07279942758132528
manual,b8cTxDM8gDG,W012,67,0.043712341207352005,0.00677165015081723,-0.009453015628664886,0.013845708796934832,0.029002066696670586
manual,b8cTxDM8gDG,W013,66,-0.01676135741211906,0.0040791319363834375,-0.004024970659907626,-0.04944685991344622,0.030697377302918043
manual,b8cTxDM8gDG,W014,56,-0.027109075434328934,0.007565732168803418,-0.006378822417461235,-0.043063230203240536,0.04462874729140054
manual,b8cTxDM8gDG,W015,69,0.026778438980572396,0.019227613801217135,-0.021106050197638275,-0.04652963519760589,0.016864131720570656
manual,b8cTxDM8gDG,W017,67,0.08192202482224467,0.0014142826960283383,-0.0006633573206311105,-0.03508446942861129,0.04029565040328487
manual,b8cTxDM8gDG,W018,55,0.02010027822723808,-0.0024266003979599685,0.0021904780198402952,-0.00565726570830112,0.03175142432498879
manual,b8cTxDM8gDG,W021,29,0.01747524842068119,0.021641035834857623,-0.022625364459488206,-0.03795016412190004,0.022063369213069863
manual,b8cTxDM8gDG,W027,56,0.09192728090019923,-0.009560144710037213,0.0038482575276846172,0.019166813934806116,0.06460823563847298
manual,b8cTxDM8gDG,W028,65,0.05174153423844441,-0.01382405650117642,0.010908208263920418,0.0014110542405352624,0.06586613055950159
manual,b8cTxDM8gDG,W029,66,-0.14050878216044582,0.006657493459461978,0.0014692680081355128,-0.011605869644442527,0.09317006770474465
manual,b8cTxDM8gDG,W030,67,-0.017401163461026523,0.015577291398786549,-0.009501974372130026,0.007235015933660418,0.0585758615020671
manual,b8cTxDM8gDG,W031,72,-0.0015008473690475365,0.00583046528268257,-0.004617903845598811,-0.0071318010715556,0.03527410338382767
manual,b8cTxDM8gDG,W032,69,0.05245668441163233,0.014152175486141238,-0.014427512220287155,0.07385296846022955,0.055967660691405755
manual,b8cTxDM8gDG,W033,69,0.01998447850188849,0.014693210067458176,-0.01239087454484238,-0.01732224673866605,0.048244397418954484
manual,b8cTxDM8gDG,W034,86,-0.10069474939031703,-0.004257590894312913,0.0007373026970051392,0.1009469940186838,0.08951147269664919
manual,b8cTxDM8gDG,W035,66,-0.023979222872332766,0.028754232578320243,-0.022545769840609887,0.008148308706892808,0.04857758962055778
manual,b8cTxDM8gDG,W036,68,-0.011862091466905537,-0.00020414692005627175,0.0034427534741382202,-0.01473950243770689,0.039481065398878655
manual,b8cTxDM8gDG,W037,68,-0.029461777295448247,0.016211854059645203,-0.021176373418683524,0.1176960866793032,0.06463109321835053
manual,e9zR4mvMWw7,W001,68,0.09772097146378805,0.0038065946230712907,-0.0016524563968098593,0.03694575540825625,0.06582835922320063
manual,e9zR4mvMWw7,W002,62,0.08178364637448016,0.0023265949192849186,-0.0005928738884714917,-0.04006373735114316,0.04386688912913154
manual,e9zR4mvMWw7,W006,67,0.021099907552727806,-0.00429121956378843,0.0025653952711301537,-0.018485132638542682,0.05931606567442401
manual,e9zR4mvMWw7,W008,69,-0.07732099525010094,0.0011920743302682249,0.004661352409253004,-0.04139990241067388,0.06327174151348378
manual,e9zR4mvMWw7,W010,67,-0.029850476539490647,-0.006557433109908108,0.0024453295662000348,-0.035785668068459474,0.02883328135177037
manual,e9zR4mvMWw7,W011,67,0.04891003173963488,0.0020782661276281173,0.0011310393134855445,-0.029302750720622057,0.07483638549501109
manual,e9zR4mvMWw7,W012,66,0.044303048520964866,0.00692101622508545,-0.00938511537143862,0.015023015253549026,0.029393986516895863
manual,e9zR4mvMWw7,W013,66,-0.01429755259057913,0.0022854041090490914,-0.002321657984828313,-0.04996198232422521,0.03114658203361765
manual,e9zR4mvMWw7,W014,56,-0.024260301109423392,0.005272335781644846,-0.004467887736151716,-0.043670056039147497,0.045148140261271966
manual,e9zR4mvMWw7,W015,69,0.026778438980572396,0.020411979432111847,-0.022385978480159854,-0.04562592694785689,0.016864131720570656
manual,e9zR4mvMWw7,W017,67,0.0794910707316586,0.0016524770993259312,-0.0012379913957054193,-0.03281145174286415,0.039852435068994586
manual,e9zR4mvMWw7,W018,55,0.01366432413028309,-0.0008386894775999279,0.0007975657353556856,-0.007842647097258373,0.032014152807867305
manual,e9zR4mvMWw7,W021,29,0.01747524842068119,0.02416160434607808,-0.025288998993384472,-0.03606062943274547,0.022063369213069863
manual,e9zR4mvMWw7,W027,56,0.08559188858600915,-0.009040936118162334,0.003710532463369727,0.017031539034356624,0.06486685898880652
manual,e9zR4mvMWw7,W028,65,0.05479829521535139,-0.014910008670624225,0.012126989599229783,-0.0013282345697617987,0.06518403405959587
manual,e9zR4mvMWw7,W029,66,-0.14352423555658378,0.006085085462140393,0.0015744074110428572,-0.01414169522159998,0.09384294668438138
manual,e9zR4mvMWw7,W030,66,-0.013089392202105083,0.014964337177631834,-0.009197636317187254,0.009504216731906545,0.060897340252323164
manual,e9zR4mvMWw7,W031,71,-0.00665231515989832,0.0075296714002115964,-0.006044146649846091,0.0005160709110798929,0.03780164841265037
manual,e9zR4mvMWw7,W032,69,0.05535465261051817,0.014075980879778745,-0.014101796121555389,0.07302913663028997,0.055320997775910714
manual,e9zR4mvMWw7,W033,68,0.02024743216638702,0.01409444877024364,-0.012296019932267813,-0.016980988809572873,0.04887919212183547
manual,e9zR4mvMWw7,W034,86,-0.0987551583605941,-0.00352433858283847,0.00029391404845410276,0.10228979178844419,0.08986510195273185
manual,e9zR4mvMWw7,W035,66,-0.018499964654654866,0.030395001532036718,-0.024172114580500337,0.00740347902394413,0.04835391537162066
manual,e9zR4mvMWw7,W036,68,-0.011862091466905537,-0.0022125330968451955,0.005117913124953449,-0.01907130434955801,0.039481065398878655
manual,e9zR4mvMWw7,W037,68,-0.032397876654845746,0.015924429852095214,-0.020560277556214347,0.11708058977831816,0.06528626485641788
manual,jh4fc5c5qoQ,W001,69,0.10055385429436843,0.0035143018039137555,-0.0018346977306460083,0.03652600752159565,0.06517358205478926
manual,jh4fc5c5qoQ,W002,63,0.08319967328179673,0.002109168176288431,-0.0005398423030667408,-0.04085460507954322,0.04371723083254899
manual,jh4fc5c5qoQ,W006,69,0.022919670431799224,-0.003831373851996105,0.0019956219074084725,-0.01867582749262786,0.058207091891604834
manual,jh4fc5c5qoQ,W008,70,-0.07399224458286946,0.0011632808746471308,0.004807889640866851,-0.04211667329188028,0.0628867339308977
manual,jh4fc5c5qoQ,W010,68,-0.03415079847895435,-0.006624488615566047,0.0032141959411564392,-0.03304401620579651,0.028874454119205927
manual,jh4fc5c5qoQ,W011,67,0.053396328227917705,0.0023015329823684134,0.0013569462289680168,-0.02856571582616922,0.07496276840141863
manual,jh4fc5c5qoQ,W012,66,0.039204477829863936,0.00687805604397519,-0.009543941733592888,0.00877062324965823,0.028399993590080677
manual,jh4fc5c5qoQ,W013,67,-0.014106918556038076,0.002010403324600822,-0.002475267248553803,-0.047602816399433194,0.030731294273169413
manual,jh4fc5c5qoQ,W014,58,-0.023525140469743896,0.00518459904042168,-0.0043270840243528124,-0.0426921142137572,0.04378001479880918
manual,jh4fc5c5qoQ,W015,69,0.029146251406467913,0.020555351729539997,-0.022028089964640604,-0.04497991033370776,0.017295834968255996
manual,jh4fc5c5qoQ,W017,67,0.07565530976563485,0.003213985253891707,-0.003148772588747142,-0.034091446297787764,0.03735027158322937
manual,jh4fc5c5qoQ,W018,57,0.016048830415412146,-0.00046982590189250664,7.115736902521327e-05,-0.007872133598931913,0.0315405042610371
manual,jh4fc5c5qoQ,W021,30,0.02181330916734628,0.023523777048357508,-0.024301848939866956,-0.03777059511466905,0.022357521340930425
manual,jh4fc5c5qoQ,W027,58,0.08576064282270515,-0.009151003869753463,0.0036204572852412444,0.015231989717495606,0.06340485038417255
manual,jh4fc5c5qoQ,W028,65,0.02952426804073676,-0.011655720762775665,0.008595704001766773,0.0008498559865328389,0.047849478078058796
manual,jh4fc5c5qoQ,W029,66,-0.12160720268587219,0.0034003199648254393,0.0045518398372693895,-0.014040356077363914,0.07606976247971482
manual,jh4fc5c5qoQ,W030,68,-0.012744934512576002,0.014851287597569169,-0.008852065446462267,0.009353820527667625,0.059294778666735715
manual,jh4fc5c5qoQ,W031,74,-0.006408937775999601,0.0070198977780406005,-0.005555050242186156,0.001088774468454707,0.036418661275602185
manual,jh4fc5c5qoQ,W032,70,0.051784162816611405,0.014362360808808861,-0.014476050708773761,0.0740152934229892,0.05525012657997747
manual,jh4fc5c5qoQ,W033,70,0.022065723095376518,0.014006947203671984,-0.012240872530010828,-0.017220015142915848,0.0480520480939906
manual,jh4fc5c5qoQ,W034,88,-0.09669775922808173,-0.003481739735306438,0.00018895126115110508,0.10002836173269043,0.0879929123287166
manual,jh4fc5c5qoQ,W035,68,-0.020949222838929867,0.030650266025612154,-0.02437136294257226,0.009276020055674112,0.04773661555254009
manual,jh4fc5c5qoQ,W036,70,-0.014418750035885006,-0.0011395961231558116,0.003918395458119111,-0.016730364207212717,0.03910710275394737
manual,jh4fc5c5qoQ,W037,68,-0.02621361837529659,0.014832373731393789,-0.018869299659031336,0.11723601545105176,0.06237964102083678
manual,jtcxE69GiFV,W001,68,0.08566451446544392,0.0047251632898945425,-0.0025710149769830283,0.031012697073717052,0.050384835397663634
manual,jtcxE69GiFV,W002,59,0.07001166386094139,-5.111470943651794e-05,0.0011266484787252026,-0.04095177688317539,0.038965933245246
manual,jtcxE69GiFV,W006,65,0.0352841758830804,-0.002923667272291328,0.0012514826263020575,-0.019892964434338075,0.056892358463934804
manual,jtcxE69GiFV,W008,67,-0.07154573292474203,0.0011765410365741024,0.004765585957115688,-0.04388772943371739,0.06321017723622475
manual,jtcxE69GiFV,W010,68,-0.032393806470736954,-0.006872878223889489,0.003151984822171415,-0.03302315911974462,0.02910906770889335
manual,jtcxE69GiFV,W011,69,0.05000745373073466,0.0021317148751216976,0.001295421984243946,-0.029943587526315797,0.0733242865220468
manual,jtcxE69GiFV,W012,67,0.043712341207352005,0.006938583584839124,-0.009389709518667418,0.01492928017350409,0.029002066696670586
manual,jtcxE69GiFV,W013,66,-0.01977681080825703,0.003504859292949973,-0.003674670451995969,-0.050153177974480406,0.028924934008034336
manual,jtcxE69GiFV,W014,58,-0.023525140469743896,0.00518459904042168,-0.0043270840243528124,-0.0426921142137572,0.04378001479880918
manual,jtcxE69GiFV,W015,68,0.03486482192639728,0.01905356879610993,-0.020978972896644535,-0.047421979654757127,0.01536022814029666
manual,jtcxE69GiFV,W017,66,0.08302907921173446,0.0015644071988646275,-0.0009531475848290661,-0.0344381649336863,0.04084018621954548
manual,jtcxE69GiFV,W018,57,0.016048830415412146,-0.00046982590189250664,7.115736902521327e-05,-0.007872133598931913,0.0315405042610371
manual,jtcxE69GiFV,W021,30,0.02181330916734628,0.023523777048357508,-0.024301848939866956,-0.03777059511466905,0.022357521340930425
manual,jtcxE69GiFV,W027,58,0.08576064282270515,-0.009151003869753463,0.0036204572852412444,0.015231989717495606,0.06340485038417255
manual,jtcxE69GiFV,W028,66,0.056521582533981166,-0.01420685736368795,0.011462576780021095,-0.0013322557702043127,0.06275439968851962
manual,jtcxE69GiFV,W029,67,-0.12696241523358792,0.006015831968770618,0.0015478914448713106,-0.015994836849825955,0.07649905458442184
manual,jtcxE69GiFV,W030,68,-0.012744934512576002,0.014851287597569169,-0.008852065446462267,0.009353820527667625,0.059294778666735715
manual,jtcxE69GiFV,W031,74,-0.006408937775999601,0.0070198977780406005,-0.005555050242186156,0.001088774468454707,0.036418661275602185
manual,jtcxE69GiFV,W032,70,0.051784162816611405,0.014362360808808861,-0.014476050708773761,0.0740152934229892,0.05525012657997747
manual,jtcxE69GiFV,W033,69,0.022352290927784006,0.013485103741971764,-0.011812641212442774,-0.015305573040445565,0.04867610066663983
manual,jtcxE69GiFV,W034,86,-0.0987551583605941,-0.0028537683015974094,-0.00033818297110156686,0.10361789179261079,0.08986510195273185
manual,jtcxE69GiFV,W035,67,-0.021228545810115598,0.030976118754919534,-0.024716664786509423,0.009490706525036469,0.04837310375990729
manual,jtcxE69GiFV,W036,67,-0.025807902920204795,-0.0017455749803661639,0.004545432636283066,-0.013453281098651982,0.03628733476028752
manual,jtcxE69GiFV,W037,69,-0.03197712500997762,0.016180534743410475,-0.020701035553936747,0.1157134697958433,0.06443839128685401
manual,pRbA3pwrgk9,W001,68,0.08806348231799593,0.003552092564992629,-0.0016369082141850597,0.03348620403708319,0.055218522969954525
manual,pRbA3pwrgk9,W002,62,0.08438824004296526,0.003831982036217016,-0.0036891836455212323,-0.040186351265907326,0.04434176270158541
manual,pRbA3pwrgk9,W006,67,0.02353086164331387,-0.003130623928518399,0.0006827563455482973,-0.01810538951007533,0.0597592810087143
manual,pRbA3pwrgk9,W008,68,-0.06769754727915966,0.0018697175937076925,0.0044693103172001375,-0.04177395432463263,0.05937909845791699
manual,pRbA3pwrgk9,W010,68,-0.032393806470736954,-0.005580218005352765,0.0005773394222862511,-0.03191278243448048,0.02910906770889335
manual,pRbA3pwrgk9,W011,66,0.03549060046564876,0.00331183803077566,-0.000526873618738086,-0.03435115095325307,0.06510152541600493
manual,pRbA3pwrgk9,W012,66,0.04142409990399931,0.006052616001099995,-0.008757359831971396,0.015028184981449828,0.028780648976600404
manual,pRbA3pwrgk9,W013,66,-0.012873761838446343,0.002284284440303429,-0.0023439892963586927,-0.04854141868661436,0.030996570705784095
manual,pRbA3pwrgk9,W014,58,-0.023525140469743896,0.00518459904042168,-0.0043270840243528124,-0.0426921142137572,0.04378001479880918
manual,pRbA3pwrgk9,W015,68,0.028143432140002672,0.020846816122106208,-0.02272599677837499,-0.04589039914549031,0.01737734808284248
manual,pRbA3pwrgk9,W017,66,0.08302907921173446,0.0032057815077310274,-0.003926774884467546,-0.033330310011015864,0.04084018621954548
manual,pRbA3pwrgk9,W018,57,0.016048830415412146,-0.00046982590189250664,7.115736902521327e-05,-0.007872133598931913,0.0315405042610371
manual,pRbA3pwrgk9,W021,30,0.02181330916734628,0.023523777048357508,-0.024301848939866956,-0.03777059511466905,0.022357521340930425
manual,pRbA3pwrgk9,W027,58,0.08576064282270515,-0.009151003869753463,0.0036204572852412444,0.015231989717495606,0.06340485038417255
manual,pRbA3pwrgk9,W028,65,0.04224636738145886,-0.013947888193627358,0.01058107474452453,-0.002200450684684425,0.05928458242363582
manual,pRbA3pwrgk9,W029,65,-0.14549032097516712,0.005370233123533762,0.0019720116797216475,-0.012448661257004777,0.09512846650197565
manual,pRbA3pwrgk9,W030,67,-0.022156829380209617,0.013844940487491554,-0.008726666219412422,0.0065800137621309365,0.053679335530049506
manual,pRbA3pwrgk9,W031,72,-0.006569161220399591,0.006346445801350431,-0.005109708132850425,0.002774326148351454,0.03732912780749224
manual,pRbA3pwrgk9,W032,67,0.043043126446391466,0.014131313117847318,-0.01451732709514952,0.07387930266734744,0.04869202743554106
manual,pRbA3pwrgk9,W033,66,0.023258464884315787,0.013540148870239051,-0.012008723631621893,-0.016648499836671944,0.05064945609907117
manual,pRbA3pwrgk9,W034,85,-0.0998170417838263,-0.004651807883298747,0.0008587550739213524,0.10418931393843732,0.09083139337157843
manual,pRbA3pwrgk9,W035,65,-0.021810149804913286,0.031462937311187406,-0.0249675915415887,0.011722707539639544,0.04969839427387736
manual,pRbA3pwrgk9,W036,68,-0.017734290185700528,0.0019862394925410608,-0.001438214165530727,-0.020636644571540925,0.039481065398878655
manual,pRbA3pwrgk9,W037,67,-0.03282984834357702,0.012351970839799753,-0.016070926943279575,0.12039476027635795,0.06615674838783678
manual,pa4otMbVnkk,W001,69,0.08981776892833639,0.003367771687013554,-0.0013519593317500905,0.032382982186326396,0.05916549918333529
manual,pa4otMbVnkk,W002,62,0.08438824004296526,0.002315078181135418,-0.0007385524528460355,-0.03925877365458916,0.04434176270158541
manual,pa4otMbVnkk,W006,68,0.02322124504274395,-0.003774913326298209,0.0020884812645868,-0.01892156206489928,0.05897297467965226
manual,pa4otMbVnkk,W008,69,-0.07495318282420542,0.0010729030443823381,0.0048045935422009085,-0.04266364307489171,0.06370344476116911
manual,pa4otMbVnkk,W010,69,-0.03197310768540271,-0.006821185726750355,0.0032099611189399173,-0.03261487313818876,0.02873102786851811
manual,pa4otMbVnkk,W011,69,0.05000745373073466,0.0021317148751216976,0.001295421984243946,-0.029943587526315797,0.0733242865220468
manual,pa4otMbVnkk,W012,67,0.03987658024132826,0.007050959865445509,-0.009350321451796153,0.0106841870732116,0.02789858703253523
manual,pa4otMbVnkk,W013,67,-0.014106918556038076,0.0021810367934512855,-0.0022859389516116124,-0.04958593992662759,0.030731294273169413
manual,pa4otMbVnkk,W014,58,-0.023525140469743896,0.00518459904042168,-0.0043270840243528124,-0.0426921142137572,0.04378001479880918
manual,pa4otMbVnkk,W015,69,0.029146251406467913,0.02040521113266062,-0.02222724207703932,-0.04694221878889442,0.017295834968255996
manual,pa4otMbVnkk,W017,68,0.0808441034430046,0.0016106331892789395,-0.0010032234288064148,-0.03364287463597476,0.03976544447692586
manual,pa4otMbVnkk,W018,57,0.016048830415412146,-0.00046982590189250664,7.115736902521327e-05,-0.007872133598931913,0.0315405042610371
manual,pa4otMbVnkk,W021,30,0.02181330916734628,0.023523777048357508,-0.024301848939866956,-0.03777059511466905,0.022357521340930425
manual,pa4otMbVnkk,W027,58,0.08576064282270515,-0.009151003869753463,0.0036204572852412444,0.015231989717495606,0.06340485038417255
manual,pa4otMbVnkk,W028,66,0.04008380788094747,-0.013959044462245291,0.010968810343254283,-0.0013048626259477944,0.05608945561176965
manual,pa4otMbVnkk,W029,67,-0.141610579082496,0.006983424547177233,0.0006823050907763569,-0.01187346729485646,0.0925917073952563
manual,pa4otMbVnkk,W030,67,-0.010996986489731811,0.014864028197502538,-0.00902937529458296,0.011550349188945975,0.05980950579959169
manual,pa4otMbVnkk,W031,73,-0.00471224520254416,0.00713770921038157,-0.00560521051496321,0.003020559697302401,0.03661283927033137
manual,pa4otMbVnkk,W032,69,0.05619281522269442,0.01438908585615702,-0.014490416715621679,0.07291679955397562,0.05489284283672844
manual,pa4otMbVnkk,W033,70,0.022065723095376518,0.014006947203671984,-0.012240872530010828,-0.017220015142915848,0.0480520480939906
manual,pa4otMbVnkk,W034,87,-0.09406748732227237,-0.0033160415508902675,-4.288579702254164e-05,0.10276030738680156,0.0876548034744973
manual,pa4otMbVnkk,W035,67,-0.01660756460638264,0.031243335144930065,-0.024934254442577516,0.01152645332852132,0.04677159371351329
manual,pa4otMbVnkk,W036,69,-0.01460600652985754,-0.0014512584354343906,0.004428185111838416,-0.014678046124526146,0.03961498720529734
manual,pa4otMbVnkk,W037,68,-0.037732943866795265,0.015535346410082654,-0.01973795212954625,0.11514918227556448,0.06312308125256044
manual,q9vSo1VnCiC,W001,63,0.10214704850849458,0.00354817597336217,-0.001452521169206057,0.0330258394907853,0.06997989822148813
manual,q9vSo1VnCiC,W002,57,0.08258738926576738,0.0037003472459238612,-0.0020355585754529976,-0.04025521791614256,0.043283171712444564
manual,q9vSo1VnCiC,W006,63,0.010070316883800879,-0.0025116134774106407,0.0010992918039463586,-0.03165366572930729,0.05456726825495314
manual,q9vSo1VnCiC,W008,64,-0.06710605621985567,0.001323352416950627,0.004341030955486599,-0.04470789212992517,0.06177064628186356
manual,q9vSo1VnCiC,W010,63,-0.03250392411195422,-0.0067732339107424875,0.003487054593459133,-0.035778563621683426,0.03082431991246041
manual,q9vSo1VnCiC,W011,63,0.04778068410323227,0.0034191367081027936,0.0003377622593770508,-0.02870749487652042,0.07656440684321104
manual,q9vSo1VnCiC,W012,62,0.045849038843777834,0.005945586754870405,-0.008431592974135798,0.0008381812450027208,0.023539859625106102
manual,q9vSo1VnCiC,W013,62,-0.007120044339534758,0.0016119892291756855,-0.001436290130678194,-0.050434387298361215,0.028452532005444602
manual,q9vSo1VnCiC,W014,52,-0.016550724717794573,0.004964262438308182,-0.0036140376766285176,-0.04383389543521111,0.04293851911024703
manual,q9vSo1VnCiC,W015,65,0.02585734814190817,0.019583547835914997,-0.02098408694235854,-0.04668493427327331,0.016500853108520733
manual,q9vSo1VnCiC,W017,62,0.07375866106098007,0.0028253722820076686,-0.0017769035174596652,-0.0365081309724834,0.03625683219938158
manual,q9vSo1VnCiC,W018,51,0.023383834129203425,0.0001157283973867106,-0.001435746651721473,-0.011782613188757311,0.03282913916865305
manual,q9vSo1VnCiC,W021,26,0.013889141306483117,0.023852663780058726,-0.023728878352639454,-0.040574700735850025,0.021246141038872297
manual,q9vSo1VnCiC,W027,52,0.09211118389456696,-0.0098381991598452,0.004067772775090667,0.021771558048450622,0.06944815820898573
manual,q9vSo1VnCiC,W028,61,0.05474104346965858,-0.01523600327116088,0.012392187583021077,0.004894647018304504,0.06968445696874807
manual,q9vSo1VnCiC,W029,62,-0.14691887420808555,0.00633581938259857,0.0012356963140194236,-0.012964467794891927,0.09758806412324772
manual,q9vSo1VnCiC,W030,62,-0.009030611233350904,0.013552737667513786,-0.00695062299930554,0.015587543841538614,0.06275985160935761
manual,q9vSo1VnCiC,W031,68,-0.004955469416764052,0.008387631499129923,-0.007091587342264639,0.002118441506613862,0.03900202481057528
manual,q9vSo1VnCiC,W032,64,0.04191149654085012,0.015801918129072185,-0.01548713797343281,0.08383688979780761,0.04536072410510594
manual,q9vSo1VnCiC,W033,64,0.028538189270878637,0.015198887732390535,-0.013921855350168951,-0.016696026727180305,0.04064706555499776
manual,q9vSo1VnCiC,W034,79,-0.09614870395829647,-0.004550392094865848,0.0017400506190147047,0.10427209591111805,0.08903593973987577
manual,q9vSo1VnCiC,W035,62,-0.01475035925461782,0.029624422241245604,-0.022818071915432645,0.013259826077665876,0.04735447074123519
manual,q9vSo1VnCiC,W036,64,-0.015620312538875422,-0.002913609274860385,0.006088449425162529,-0.013859986972963964,0.04236602798344299
manual,q9vSo1VnCiC,W037,62,-0.037923736231728435,0.01718229729152256,-0.02209391810830423,0.1233138640509135,0.0666986519236946
manual,rPc6DW4iMge,W001,64,0.09708439138382811,0.0017606427492120225,0.0004510613991470714,0.026942996799361282,0.0632416780625636
manual,rPc6DW4iMge,W002,56,0.07621183415353766,0.0006292091443857225,0.001092194906416698,-0.04228925593454284,0.03676200898160116
manual,rPc6DW4iMge,W006,62,0.0329115874854461,-0.0036839794565195643,0.002048628336186672,-0.009076910438508796,0.05682472328063092
manual,rPc6DW4iMge,W008,63,-0.06555773192549677,0.0019208049494443815,0.0036070836050800534,-0.036862480510803326,0.059792025586445606
manual,rPc6DW4iMge,W010,62,-0.040668215895449104,-0.00764689442789133,0.0035653587270480687,-0.03219108751900642,0.02711442122832296
manual,rPc6DW4iMge,W011,63,0.06399607208206358,0.0010044169302321118,0.0019515930110696252,-0.023317734076519513,0.07275376124337186
manual,rPc6DW4iMge,W012,62,0.05673675387301922,0.00642435308892761,-0.00954818647273705,0.023404953685771477,0.024210028404744184
manual,rPc6DW4iMge,W013,61,-0.007522063637248823,0.0029223892303474933,-0.0029378631391062944,-0.04203898301769359,0.026096110499685493
manual,rPc6DW4iMge,W014,51,-0.01718072491983746,0.006122965371782591,-0.005244707844581648,-0.03412714468211949,0.04042822933410167
manual,rPc6DW4iMge,W015,63,0.026585724145905588,0.02047592542533659,-0.02255385201154962,-0.0434458455822519,0.016965665872141034
manual,rPc6DW4iMge,W017,61,0.07483076244429891,0.002010642190036585,-0.0011819909762933296,-0.030620318104889476,0.03313665917700564
manual,rPc6DW4iMge,W018,51,0.02633897628419967,-0.0026011857959061238,0.0018334085104880977,-0.008178147710280019,0.032189039478686565
manual,rPc6DW4iMge,W021,26,0.04476626261526776,0.02675385624359602,-0.02734115529782553,-0.026145343343144032,0.010856846971681027
manual,rPc6DW4iMge,W027,52,0.07974556148241067,-0.008691645226754514,0.00306103761206293,0.016157111646624624,0.06118376602275692
manual,rPc6DW4iMge,W028,61,0.04957184138358998,-0.014957471533122905,0.012569691168453337,0.0075153195192558565,0.06784073210449157
manual,rPc6DW4iMge,W029,62,-0.13041626506299264,0.0056228275842694865,0.0017825353455040898,-0.020727730991521733,0.08743173211457077
manual,rPc6DW4iMge,W030,61,-0.004435857746084429,0.01477189070984567,-0.009187282603196593,0.012127671532953686,0.06228975784843196
manual,rPc6DW4iMge,W031,68,-0.007285575981561362,0.003395939509820446,-0.002478041685083678,0.0023899747734944755,0.038913141493729625
manual,rPc6DW4iMge,W032,63,0.05425899707820217,0.016050914101660967,-0.015991905108737214,0.06232959484909879,0.05688222535269848
manual,rPc6DW4iMge,W033,64,0.01166281845230075,0.013096541319824268,-0.011445248226019967,-0.019338225877628415,0.0457779889238541
manual,rPc6DW4iMge,W034,79,-0.10132184071128957,-0.0022017796343660164,-0.0012119174104270466,0.08781122777901787,0.08465001097154118
manual,rPc6DW4iMge,W035,62,-0.026335076629136804,0.029569111117243058,-0.023728576411544806,0.012714729832168425,0.049852356115709505
manual,rPc6DW4iMge,W036,64,-0.008525512208792215,-0.0038889684289075185,0.006729726627391408,-0.018409910328641248,0.04052499993756425
manual,rPc6DW4iMge,W037,62,-0.03344471075917587,0.01636870380737652,-0.021078191412971146,0.09257560509079098,0.06102025422541597
manual,uNb9QFRL6hY,W001,56,0.09418758788612175,0.004955167677861993,-0.0022292923515983293,0.03869296863631652,0.07033617578582166
manual,uNb9QFRL6hY,W002,50,0.08697135992404886,0.0034084638517711593,-0.0017327009699405942,-0.05041119104370274,0.04482220302953257
manual,uNb9QFRL6hY,W006,55,0.019198500140600233,-0.0063435695161162394,0.004836950375633704,-0.02310533808522994,0.06139130028539662
manual,uNb9QFRL6hY,W008,56,-0.09469402312000438,0.0016039174686919766,0.0043241345246544625,-0.036011424690439275,0.07405685934455898
