condition,target,feature,controls,n,buildings,slope,cluster_se,lo,hi,partial_rho,status
manual,late_new_geometry,rotation_hohonet,none,133,20,32.4268970319,18.664064686,-4.15466975273,69.0084638165,0.350426933146,descriptive_not_causal
manual,late_new_geometry,rotation_hohonet,n,133,20,27.8631871586,18.142942889,-7.69698090387,63.423355221,0.340007240022,descriptive_not_causal
manual,late_new_geometry,rotation_hohonet,n_building_scene,133,20,34.2770686969,14.1515077582,6.54011349086,62.0140239029,0.288423624591,descriptive_not_causal
manual,late_new_geometry,count_bi_enclosed,none,133,20,0.0187664028166,0.00309493111994,0.0127003378216,0.0248324678117,0.489650788526,descriptive_not_causal
manual,late_new_geometry,count_bi_enclosed,n,133,20,0.018167513489,0.00303656117525,0.0122158535855,0.0241191733925,0.459924919877,descriptive_not_causal
manual,late_new_geometry,count_bi_enclosed,n_building_scene,133,20,0.0176333888801,0.00295936508992,0.0118330333038,0.0234337444563,0.446504996599,descriptive_not_causal
manual,late_new_geometry,count_yaw_range_bi_enclosed,none,133,20,0.0153180359435,0.00843237839601,-0.00120942571266,0.0318454975997,0.247176491212,descriptive_not_causal
manual,late_new_geometry,count_yaw_range_bi_enclosed,n,133,20,0.0162290256072,0.00802512536887,0.0004997798842,0.0319582713302,0.16931527982,descriptive_not_causal
manual,late_new_geometry,count_yaw_range_bi_enclosed,n_building_scene,133,20,0.0166042996707,0.0102756321832,-0.00353593940835,0.0367445387498,0.189898052322,descriptive_not_causal
manual,late_new_geometry,count_bi_extended,none,131,20,0.0182191066779,0.00186129121544,0.0145709758956,0.0218672374602,0.485866926887,descriptive_not_causal
manual,late_new_geometry,count_bi_extended,n,131,20,0.0181697979216,0.00209793378463,0.0140578477037,0.0222817481395,0.468578149518,descriptive_not_causal
manual,late_new_geometry,count_bi_extended,n_building_scene,131,20,0.0161868714374,0.00294339540495,0.0104178164437,0.0219559264311,0.416703033978,descriptive_not_causal
manual,late_new_geometry,count_yaw_range_bi_extended,none,131,20,0.0145899722107,0.0108626747546,-0.00670087030825,0.0358808147296,0.262908644096,descriptive_not_causal
manual,late_new_geometry,count_yaw_range_bi_extended,n,131,20,0.0123652715462,0.0112976547863,-0.00977813183486,0.0345086749273,0.202179322014,descriptive_not_causal
manual,late_new_geometry,count_yaw_range_bi_extended,n_building_scene,131,20,0.00427247626327,0.00910651648453,-0.0135762960464,0.0221212485729,0.124448644062,descriptive_not_causal
manual,late_new_geometry,bi_head_geometry_gap,none,131,20,1.30328683914,0.389927455342,0.539029026665,2.06754465161,0.461382573911,descriptive_not_causal
manual,late_new_geometry,bi_head_geometry_gap,n,131,20,1.32408018609,0.330677095953,0.675953078022,1.97220729416,0.393571641431,descriptive_not_causal
manual,late_new_geometry,bi_head_geometry_gap,n_building_scene,131,20,1.09385488812,0.396865950828,0.315997624493,1.87171215174,0.255592418707,descriptive_not_causal
manual,late_new_geometry,bi_height_head_gap,none,131,20,-0.0353809201446,0.0377705634447,-0.109411224496,0.0386493842071,0.0311101873611,descriptive_not_causal
manual,late_new_geometry,bi_height_head_gap,n,131,20,-0.0570061190943,0.0404477198609,-0.136283650022,0.022271411833,-0.0068673382615,descriptive_not_causal
manual,late_new_geometry,bi_height_head_gap,n_building_scene,131,20,0.0910150401207,0.0843113854673,-0.0742352753952,0.256265355637,0.106213917189,descriptive_not_causal
manual,late_new_geometry,rotation_bi_enclosed,none,133,20,2.3200388232,0.670418098745,1.00601934966,3.63405829674,0.496806411985,descriptive_not_causal
manual,late_new_geometry,rotation_bi_enclosed,n,133,20,2.41395352213,0.599572280234,1.23879185287,3.58911519139,0.405982411631,descriptive_not_causal
manual,late_new_geometry,rotation_bi_enclosed,n_building_scene,133,20,2.50836076168,0.530244175249,1.46908217819,3.54763934517,0.347984992975,descriptive_not_causal
manual,late_new_geometry,rotation_bi_extended,none,131,20,3.32026317865,1.03891103443,1.28399755117,5.35652880613,0.48647039858,descriptive_not_causal
manual,late_new_geometry,rotation_bi_extended,n,131,20,3.15151191747,0.977887171349,1.23485306163,5.06817077332,0.402537629721,descriptive_not_causal
manual,late_new_geometry,rotation_bi_extended,n_building_scene,131,20,2.5185869927,0.72412611365,1.09929980994,3.93787417545,0.322146271678,descriptive_not_causal
manual,late_new_geometry,rotation_ulayout,none,133,20,40.2506374347,40.7469378886,-39.613360827,120.114635696,0.433558324655,descriptive_not_causal
manual,late_new_geometry,rotation_ulayout,n,133,20,36.1559820984,40.1516717049,-42.5412944433,114.85325864,0.403252474912,descriptive_not_causal
manual,late_new_geometry,rotation_ulayout,n_building_scene,133,20,51.6356089739,39.8492566717,-26.4689341027,129.74015205,0.254660365281,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_bi_enclosed,none,133,20,0.38328688109,0.1516348214,0.0860826311471,0.680491131034,0.242059728691,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_bi_enclosed,n,133,20,0.358779391363,0.139620690717,0.0851228375567,0.632435945169,0.18545200023,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_bi_enclosed,n_building_scene,133,20,0.72974941075,0.18333133424,0.37041999564,1.08907882586,0.283253800854,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_bi_extended,none,131,20,0.499159201094,0.164744155287,0.176260656732,0.822057745456,0.283977152049,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_bi_extended,n,131,20,0.481080213377,0.132142274292,0.222081355766,0.740079070989,0.235139584501,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_bi_extended,n_building_scene,131,20,0.758548783247,0.162871966814,0.439319728291,1.0777778382,0.292828945789,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_ulayout,none,133,20,1.40098590367,0.342650485548,0.729390951996,2.07258085534,0.278156556794,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_ulayout,n,133,20,1.37217345789,0.273739084814,0.835644851659,1.90870206413,0.241811161097,descriptive_not_causal
manual,late_new_geometry,gap_hohonet_ulayout,n_building_scene,133,20,1.97179420558,0.554424844738,0.885121509891,3.05846690126,0.271345607946,descriptive_not_causal
manual,late_new_geometry,gap_bi_enclosed_bi_extended,none,131,20,1.30328683914,0.389927455342,0.539029026665,2.06754465161,0.461382573911,descriptive_not_causal
manual,late_new_geometry,gap_bi_enclosed_bi_extended,n,131,20,1.32408018609,0.330677095953,0.675953078022,1.97220729416,0.393571641431,descriptive_not_causal
manual,late_new_geometry,gap_bi_enclosed_bi_extended,n_building_scene,131,20,1.09385488812,0.396865950828,0.315997624493,1.87171215174,0.255592418707,descriptive_not_causal
manual,late_new_geometry,gap_bi_enclosed_ulayout,none,133,20,0.364170494177,0.15445581708,0.0614370927008,0.666903895653,0.20565346267,descriptive_not_causal
manual,late_new_geometry,gap_bi_enclosed_ulayout,n,133,20,0.33794457647,0.141784402089,0.060047148375,0.615842004566,0.154575650533,descriptive_not_causal
manual,late_new_geometry,gap_bi_enclosed_ulayout,n_building_scene,133,20,0.655659981029,0.20166232614,0.260401821794,1.05091814026,0.247891706465,descriptive_not_causal
manual,late_new_geometry,gap_bi_extended_ulayout,none,131,20,0.380208908441,0.149079248513,0.0880135813562,0.672404235526,0.211941664443,descriptive_not_causal
manual,late_new_geometry,gap_bi_extended_ulayout,n,131,20,0.365352384814,0.122811691776,0.124641468933,0.606063300696,0.160629498372,descriptive_not_causal
manual,late_new_geometry,gap_bi_extended_ulayout,n_building_scene,131,20,0.675893960888,0.182910236349,0.317389897644,1.03439802413,0.251855687439,descriptive_not_causal
manual,half_tv,trait__floor_boundary__partial,none,133,20,0.0243000404574,0.0297459613967,-0.0340020438802,0.0826021247949,0.0691816482875,descriptive_not_causal
manual,half_tv,trait__floor_boundary__partial,n,133,20,0.0132466805592,0.0327425337739,-0.0509286856376,0.0774220467559,0.00934364930247,descriptive_not_causal
manual,half_tv,trait__floor_boundary__partial,n_building_scene,133,20,0.164714381687,0.0397438475703,0.0868164404495,0.242612322925,0.211248763538,descriptive_not_causal
manual,half_tv,trait__floor_boundary__present,none,133,20,-0.0243000404574,0.0297459613967,-0.0826021247949,0.0340020438802,-0.0691816482875,descriptive_not_causal
manual,half_tv,trait__floor_boundary__present,n,133,20,-0.0132466805592,0.0327425337739,-0.0774220467559,0.0509286856376,-0.00934364930247,descriptive_not_causal
manual,half_tv,trait__floor_boundary__present,n_building_scene,133,20,-0.164714381687,0.0397438475703,-0.242612322925,-0.0868164404495,-0.211248763538,descriptive_not_causal
manual,half_tv,trait__ceiling_boundary__partial,none,133,20,-0.00864017248332,0.0505176593534,-0.107654784816,0.0903744398493,-0.0097384757852,descriptive_not_causal
manual,half_tv,trait__ceiling_boundary__partial,n,133,20,-0.0153749016212,0.0592180673537,-0.131442313634,0.100692510392,-0.0791036232213,descriptive_not_causal
manual,half_tv,trait__ceiling_boundary__partial,n_building_scene,133,20,-0.0239317690571,0.0709077471364,-0.162910953445,0.11504741533,-0.0649100054257,descriptive_not_causal
manual,half_tv,trait__ceiling_boundary__present,none,133,20,0.00864017248332,0.0505176593534,-0.0903744398493,0.107654784816,0.0097384757852,descriptive_not_causal
manual,half_tv,trait__ceiling_boundary__present,n,133,20,0.0153749016212,0.0592180673537,-0.100692510392,0.131442313634,0.0791036232213,descriptive_not_causal
manual,half_tv,trait__ceiling_boundary__present,n_building_scene,133,20,0.0239317690571,0.0709077471364,-0.11504741533,0.162910953445,0.0649100054257,descriptive_not_causal
manual,half_tv,trait__corner_occlusion__absent,none,133,20,-0.0243000404574,0.0297459613967,-0.0826021247949,0.0340020438802,-0.0691816482875,descriptive_not_causal
manual,half_tv,trait__corner_occlusion__absent,n,133,20,-0.0132466805592,0.0327425337739,-0.0774220467559,0.0509286856376,-0.00934364930247,descriptive_not_causal
manual,half_tv,trait__corner_occlusion__absent,n_building_scene,133,20,-0.164714381687,0.0397438475703,-0.242612322925,-0.0868164404495,-0.211248763538,descriptive_not_causal
manual,half_tv,trait__corner_occlusion__present,none,133,20,0.0243000404574,0.0297459613967,-0.0340020438802,0.0826021247949,0.0691816482875,descriptive_not_causal
manual,half_tv,trait__corner_occlusion__present,n,133,20,0.0132466805592,0.0327425337739,-0.0509286856376,0.0774220467559,0.00934364930247,descriptive_not_causal
manual,half_tv,trait__corner_occlusion__present,n_building_scene,133,20,0.164714381687,0.0397438475703,0.0868164404495,0.242612322925,0.211248763538,descriptive_not_causal
manual,half_tv,trait__connected_space__absent,none,133,,,,,,,insufficient_variation
manual,half_tv,trait__connected_space__absent,n,133,,,,,,,insufficient_variation
manual,half_tv,trait__connected_space__absent,n_building_scene,133,,,,,,,insufficient_variation
manual,half_tv,trait__connected_space__present,none,133,,,,,,,insufficient_variation
manual,half_tv,trait__connected_space__present,n,133,,,,,,,insufficient_variation
manual,half_tv,trait__connected_space__present,n_building_scene,133,,,,,,,insufficient_variation
manual,half_tv,trait__reflection_glass__absent,none,133,,,,,,,insufficient_variation
manual,half_tv,trait__reflection_glass__absent,n,133,,,,,,,insufficient_variation
manual,half_tv,trait__reflection_glass__absent,n_building_scene,133,,,,,,,insufficient_variation
manual,half_tv,trait__reflection_glass__present,none,133,20,-0.0189973089246,0.0270103070154,-0.0719375106747,0.0339428928256,-0.0475898178572,descriptive_not_causal
manual,half_tv,trait__reflection_glass__present,n,133,20,-0.0215943522359,0.0274563755774,-0.0754088483675,0.0322201438957,-0.0657066955771,descriptive_not_causal
manual,half_tv,trait__reflection_glass__present,n_building_scene,133,20,0.0132160039456,0.0246897808028,-0.0351759664279,0.0616079743191,0.0160792741175,descriptive_not_causal
manual,half_tv,trait__low_contrast__absent,none,133,,,,,,,insufficient_variation
manual,half_tv,trait__low_contrast__absent,n,133,,,,,,,insufficient_variation
manual,half_tv,trait__low_contrast__absent,n_building_scene,133,,,,,,,insufficient_variation
manual,half_tv,trait__low_contrast__present,none,133,,,,,,,insufficient_variation
manual,half_tv,trait__low_contrast__present,n,133,,,,,,,insufficient_variation
manual,half_tv,trait__low_contrast__present,n_building_scene,133,,,,,,,insufficient_variation
manual,half_tv,trait__doorway__否,none,133,20,-0.085509711207,0.0324284267478,-0.149069427633,-0.0219499947813,-0.175528069961,descriptive_not_causal
manual,half_tv,trait__doorway__否,n,133,20,-0.121736847123,0.0357379712231,-0.19178327072,-0.0516904235253,-0.27217606574,descriptive_not_causal
manual,half_tv,trait__doorway__否,n_building_scene,133,20,-0.1505406186,0.0517800381265,-0.252029493328,-0.0490517438723,-0.290981276305,descriptive_not_causal
manual,half_tv,trait__doorway__无法判断,none,133,20,0.12602586973,0.0111560151378,0.104160080059,0.1478916594,0.102082850434,descriptive_not_causal
manual,half_tv,trait__doorway__无法判断,n,133,20,0.087789513603,0.0150106745051,0.058368591573,0.117210435633,-0.0721707035322,descriptive_not_causal
manual,half_tv,trait__doorway__无法判断,n_building_scene,133,20,0.0641277669317,0.017867576416,0.0291073171563,0.099148216707,-0.032901835395,descriptive_not_causal
manual,half_tv,trait__doorway__疑似,none,133,20,0.0246530863382,0.0364968662608,-0.0468807715331,0.0961869442094,0.0263894430958,descriptive_not_causal
manual,half_tv,trait__doorway__疑似,n,133,20,0.0710587498881,0.0513336244118,-0.0295551539591,0.171672653735,0.144982399358,descriptive_not_causal
manual,half_tv,trait__doorway__疑似,n_building_scene,133,20,0.104649360171,0.0863927979311,-0.0646805237735,0.273979244117,0.106946770673,descriptive_not_causal
manual,half_tv,trait__doorway__确认,none,133,20,0.104038742128,0.0404577829816,0.0247414874842,0.183335996772,0.163189582123,descriptive_not_causal
manual,half_tv,trait__doorway__确认,n,133,20,0.138919110833,0.0415855098387,0.0574115115491,0.220426710117,0.215025007924,descriptive_not_causal
manual,half_tv,trait__doorway__确认,n_building_scene,133,20,0.174980206944,0.0538447666984,0.0694444642156,0.280515949673,0.256037169508,descriptive_not_causal
manual,half_tv,position_entrance,none,133,20,0.0861182585673,0.0413097387117,0.00515117069245,0.167085346442,0.168929270339,descriptive_not_causal
manual,half_tv,position_entrance,n,133,20,0.0978303476616,0.0358953987435,0.0274753661243,0.168185329199,0.21069403026,descriptive_not_causal
manual,half_tv,position_entrance,n_building_scene,133,20,0.0903293200915,0.0446785356537,0.00275939021021,0.177899249973,0.134005512173,descriptive_not_causal
manual,half_tv,position_window,none,133,20,0.0251598812837,0.0349144682886,-0.043272476562,0.0935922391293,0.045845558109,descriptive_not_causal
manual,half_tv,position_window,n,133,20,0.0174456710726,0.0482987507208,-0.0772198803401,0.112111222485,-0.0908236343614,descriptive_not_causal
manual,half_tv,position_window,n_building_scene,133,20,0.0336508454177,0.045857643478,-0.0562301357992,0.123531826634,-0.00132380736594,descriptive_not_causal
manual,half_tv,position_edge,none,133,,,,,,,insufficient_variation
manual,half_tv,position_edge,n,133,,,,,,,insufficient_variation
manual,half_tv,position_edge,n_building_scene,133,,,,,,,insufficient_variation
manual,half_tv,position_stair_landing,none,133,20,0.130190437012,0.0654560466784,0.00189658552194,0.258484288501,0.186266896766,descriptive_not_causal
manual,half_tv,position_stair_landing,n,133,20,0.105178004441,0.0641851468654,-0.0206248834155,0.230980892297,0.0253655536419,descriptive_not_causal
manual,half_tv,position_stair_landing,n_building_scene,133,20,0.0859078407959,0.0715238321223,-0.0542788701639,0.226094551756,0.0224793616917,descriptive_not_causal
manual,half_tv,position_shower_interior,none,133,20,-0.0729351287202,0.0490596456193,-0.169092034134,0.0232217766937,-0.0547463930955,descriptive_not_causal
manual,half_tv,position_shower_interior,n,133,20,-0.0566256773892,0.0111534691221,-0.0784864768686,-0.0347648779099,0.0692101867394,descriptive_not_causal
manual,half_tv,position_shower_interior,n_building_scene,133,20,-0.107561886178,0.0228265259908,-0.15230187712,-0.0628218952357,-0.0665603879274,descriptive_not_causal
manual,half_tv,position_bath_tub,none,133,20,0.0606510979106,0.0279740544687,0.00582195115188,0.115480244669,0.0859193824238,descriptive_not_causal
manual,half_tv,position_bath_tub,n,133,20,0.0588651520907,0.0294637046752,0.00111629092726,0.116614013254,-0.0469835597346,descriptive_not_causal
manual,half_tv,position_bath_tub,n_building_scene,133,20,0.0267915568797,0.0429037911498,-0.0572998737739,0.110882987533,0.014546502681,descriptive_not_causal
manual,half_tv,position_washing,none,133,20,0.0422793077223,0.0271741566311,-0.0109820392748,0.0955406547193,0.080039341067,descriptive_not_causal
manual,half_tv,position_washing,n,133,20,0.0912534623257,0.0166060962078,0.0587055137584,0.123801410893,0.20474230551,descriptive_not_causal
manual,half_tv,position_washing,n_building_scene,133,20,0.0719467637473,0.0146692628811,0.0431950085005,0.100698518994,0.148209175645,descriptive_not_causal
manual,half_tv,position_mirrored,none,133,20,-0.199421099967,0.0111158441603,-0.221208154522,-0.177634045413,-0.111156881583,descriptive_not_causal
manual,half_tv,position_mirrored,n,133,20,-0.143084022366,0.0127623403192,-0.168098209391,-0.11806983534,0.0657728112265,descriptive_not_causal
manual,half_tv,position_mirrored,n_building_scene,133,20,-0.0896646783919,0.0195059494273,-0.127896339269,-0.0514330175143,0.0493795357324,descriptive_not_causal
manual,half_tv,position_glass,none,133,20,-0.0248784991066,0.0703001754087,-0.162666842908,0.112909844694,-0.0166368228213,descriptive_not_causal
manual,half_tv,position_glass,n,133,20,0.0177926951197,0.0812523350454,-0.141461881569,0.177047271809,0.091127291209,descriptive_not_causal
manual,half_tv,position_glass,n_building_scene,133,20,0.00890092093375,0.123550453755,-0.233257968427,0.251059810294,-0.0742490351915,descriptive_not_causal
manual,half_tv,position_fireplace,none,133,20,0.0605156500789,0.030545855468,0.00064577336161,0.120385526796,0.0829340995005,descriptive_not_causal
manual,half_tv,position_fireplace,n,133,20,0.0500994015422,0.0343447632186,-0.0172163343662,0.117415137451,-0.0662152112972,descriptive_not_causal
manual,half_tv,position_fireplace,n_building_scene,133,20,0.0332894629412,0.064963261247,-0.0940385291029,0.160617454985,0.0594854426363,descriptive_not_causal
manual,half_tv,position_empty,none,133,20,-0.123888001997,0.0441200900508,-0.210363378497,-0.0374126254975,-0.148010354755,descriptive_not_causal
manual,half_tv,position_empty,n,133,20,-0.102931403332,0.0229065788576,-0.147828297893,-0.0580345087712,0.0173166033715,descriptive_not_causal
manual,half_tv,position_empty,n_building_scene,133,20,-0.196175096046,0.0503042764249,-0.294771477839,-0.0975787142531,-0.112379813544,descriptive_not_causal
manual,half_tv,position_shared_focus,none,133,20,0.0626364251538,0.0400298216616,-0.0158220253031,0.141094875611,0.122804281496,descriptive_not_causal
manual,half_tv,position_shared_focus,n,133,20,0.051714202247,0.0327319018604,-0.0124403253994,0.115868729893,-0.0218332494689,descriptive_not_causal
manual,half_tv,position_shared_focus,n_building_scene,133,20,0.037745214841,0.0297774669752,-0.0206186204305,0.0961090501125,0.0620479709263,descriptive_not_causal
manual,half_tv,count_hohonet,none,133,20,0.0113763996838,0.00149643400438,0.00844338903519,0.0143094103323,0.476408043254,descriptive_not_causal
manual,half_tv,count_hohonet,n,133,20,0.0115423685434,0.00160212988396,0.00840219397084,0.014682543116,0.552424519143,descriptive_not_causal
manual,half_tv,count_hohonet,n_building_scene,133,20,0.0122964118594,0.0017966553135,0.00877496744499,0.0158178562739,0.496849426877,descriptive_not_causal
manual,half_tv,count_yaw_range_hohonet,none,133,20,0.0150506952624,0.00916018731271,-0.0029032718705,0.0330046623953,0.112839473547,descriptive_not_causal
manual,half_tv,count_yaw_range_hohonet,n,133,20,0.0184144613377,0.00893441056345,0.000903016633299,0.035925906042,0.16126612005,descriptive_not_causal
manual,half_tv,count_yaw_range_hohonet,n_building_scene,133,20,0.0107516284723,0.00921191533614,-0.0073037255865,0.0288069825312,0.0834639506298,descriptive_not_causal
manual,half_tv,hohonet_fallback_phases,none,133,,,,,,,insufficient_variation
manual,half_tv,hohonet_fallback_phases,n,133,,,,,,,insufficient_variation
manual,half_tv,hohonet_fallback_phases,n_building_scene,133,,,,,,,insufficient_variation
manual,half_tv,rotation_hohonet,none,133,20,23.8930518044,9.98432162696,4.32378141555,43.4623221932,0.387609658826,descriptive_not_causal
manual,half_tv,rotation_hohonet,n,133,20,20.9652496109,9.45531109938,2.43283985616,39.4976593657,0.427934636606,descriptive_not_causal
manual,half_tv,rotation_hohonet,n_building_scene,133,20,23.3889567079,7.40973692497,8.86587233491,37.9120410808,0.347390731045,descriptive_not_causal
manual,half_tv,count_bi_enclosed,none,133,20,0.0102561204641,0.00187530419214,0.00658052424753,0.0139317166807,0.50192261113,descriptive_not_causal
manual,half_tv,count_bi_enclosed,n,133,20,0.00986271706048,0.00179057801198,0.006353184157,0.013372249964,0.437889684895,descriptive_not_causal
manual,half_tv,count_bi_enclosed,n_building_scene,133,20,0.0101882408832,0.00171334794521,0.00683007891063,0.0135464028559,0.454342802729,descriptive_not_causal
manual,half_tv,count_yaw_range_bi_enclosed,none,133,20,0.0104571377042,0.00362204258292,0.00335793424166,0.0175563411667,0.286473443322,descriptive_not_causal
manual,half_tv,count_yaw_range_bi_enclosed,n,133,20,0.0110482329632,0.00332364672693,0.00453388537841,0.017562580548,0.309374508308,descriptive_not_causal
manual,half_tv,count_yaw_range_bi_enclosed,n_building_scene,133,20,0.0137072554538,0.00432839087651,0.00522360933586,0.0221909015718,0.260243889681,descriptive_not_causal
manual,half_tv,count_bi_extended,none,131,20,0.00956186739032,0.00114748420744,0.00731279834374,0.0118109364369,0.462638298605,descriptive_not_causal
manual,half_tv,count_bi_extended,n,131,20,0.00952945414566,0.00122801534189,0.00712254407554,0.0119363642158,0.437767961644,descriptive_not_causal
manual,half_tv,count_bi_extended,n_building_scene,131,20,0.00959715556539,0.00148680956886,0.00668300881041,0.0125113023204,0.430214293141,descriptive_not_causal
manual,half_tv,count_yaw_range_bi_extended,none,131,20,0.00976359612025,0.00500857598768,-5.32128156088e-05,0.0195804050561,0.235271406738,descriptive_not_causal
manual,half_tv,count_yaw_range_bi_extended,n,131,20,0.0083040368785,0.0052735770468,-0.00203217413322,0.0186402478902,0.131872188666,descriptive_not_causal
manual,half_tv,count_yaw_range_bi_extended,n_building_scene,131,20,0.00655565880745,0.00532477675548,-0.00388090363328,0.0169922212482,0.15022508014,descriptive_not_causal
manual,half_tv,bi_head_geometry_gap,none,131,20,0.591021291619,0.188118997874,0.222308055787,0.959734527452,0.401564145414,descriptive_not_causal
manual,half_tv,bi_head_geometry_gap,n,131,20,0.604567449105,0.150546003965,0.309497281334,0.899637616876,0.454950612854,descriptive_not_causal
manual,half_tv,bi_head_geometry_gap,n_building_scene,131,20,0.615050137586,0.215287791054,0.19308606712,1.03701420805,0.241590352828,descriptive_not_causal
manual,half_tv,bi_height_head_gap,none,131,20,0.00810234000232,0.0167505290388,-0.0247286969137,0.0409333769183,0.0557221999719,descriptive_not_causal
manual,half_tv,bi_height_head_gap,n,131,20,-0.0053924317439,0.0191213137463,-0.0428702066866,0.0320853431988,-0.0102320976082,descriptive_not_causal
manual,half_tv,bi_height_head_gap,n_building_scene,131,20,0.0480550956438,0.0409520648761,-0.0322109515135,0.128321142801,0.103363325051,descriptive_not_causal
manual,half_tv,rotation_bi_enclosed,none,133,20,1.35532565206,0.393281167417,0.584494563917,2.12615674019,0.524835814879,descriptive_not_causal
manual,half_tv,rotation_bi_enclosed,n,133,20,1.41603621435,0.405942689553,0.620388542827,2.21168388587,0.521034774102,descriptive_not_causal
manual,half_tv,rotation_bi_enclosed,n_building_scene,133,20,1.59205579276,0.336711615006,0.932101027343,2.25201055817,0.411303218963,descriptive_not_causal
manual,half_tv,rotation_bi_extended,none,131,20,1.78486233311,0.592872642666,0.622831953483,2.94689271273,0.504678125873,descriptive_not_causal
manual,half_tv,rotation_bi_extended,n,131,20,1.67250879945,0.544075735293,0.606120358274,2.73889724062,0.474202866429,descriptive_not_causal
manual,half_tv,rotation_bi_extended,n_building_scene,131,20,1.6689659315,0.515193577716,0.659186519176,2.67874534382,0.365059961193,descriptive_not_causal
manual,half_tv,rotation_ulayout,none,133,20,19.8784646211,26.4110268128,-31.8871479319,71.6440771741,0.490030341264,descriptive_not_causal
manual,half_tv,rotation_ulayout,n,133,20,17.2000930515,26.0425928638,-33.8433889616,68.2435750646,0.509798374692,descriptive_not_causal
manual,half_tv,rotation_ulayout,n_building_scene,133,20,26.5687581577,23.3164361917,-19.131456778,72.2689730934,0.286072081678,descriptive_not_causal
manual,half_tv,gap_hohonet_bi_enclosed,none,133,20,0.25999635474,0.0777659186723,0.107575154142,0.412417555337,0.242816540663,descriptive_not_causal
manual,half_tv,gap_hohonet_bi_enclosed,n,133,20,0.244131357244,0.0673866819498,0.112053460622,0.376209253866,0.233426313286,descriptive_not_causal
manual,half_tv,gap_hohonet_bi_enclosed,n_building_scene,133,20,0.47797516605,0.0823675967431,0.316534676434,0.639415655667,0.31945021845,descriptive_not_causal
manual,half_tv,gap_hohonet_bi_extended,none,131,20,0.309018448019,0.0854307102415,0.141574255945,0.476462640092,0.291070572446,descriptive_not_causal
manual,half_tv,gap_hohonet_bi_extended,n,131,20,0.297126065403,0.0631068665926,0.173436606881,0.420815523924,0.293668942833,descriptive_not_causal
manual,half_tv,gap_hohonet_bi_extended,n_building_scene,131,20,0.49787160775,0.0849567160832,0.331356444227,0.664386771273,0.342644911774,descriptive_not_causal
manual,half_tv,gap_hohonet_ulayout,none,133,20,0.757192658859,0.144493943908,0.4739845288,1.04040078892,0.328743032166,descriptive_not_causal
manual,half_tv,gap_hohonet_ulayout,n,133,20,0.738462109737,0.134080644483,0.475664046551,1.00126017292,0.332069401048,descriptive_not_causal
manual,half_tv,gap_hohonet_ulayout,n_building_scene,133,20,1.25672056959,0.268226839239,0.730995964676,1.78244517449,0.284832548211,descriptive_not_causal
manual,half_tv,gap_bi_enclosed_bi_extended,none,131,20,0.591021291619,0.188118997874,0.222308055787,0.959734527452,0.401564145414,descriptive_not_causal
manual,half_tv,gap_bi_enclosed_bi_extended,n,131,20,0.604567449105,0.150546003965,0.309497281334,0.899637616876,0.454950612854,descriptive_not_causal
manual,half_tv,gap_bi_enclosed_bi_extended,n_building_scene,131,20,0.615050137586,0.215287791054,0.19308606712,1.03701420805,0.241590352828,descriptive_not_causal
manual,half_tv,gap_bi_enclosed_ulayout,none,133,20,0.243449172789,0.0738412692997,0.0987202849617,0.388178060616,0.213467446473,descriptive_not_causal
manual,half_tv,gap_bi_enclosed_ulayout,n,133,20,0.226463578747,0.0657591957154,0.0975755551449,0.355351602349,0.197145879958,descriptive_not_causal
manual,half_tv,gap_bi_enclosed_ulayout,n_building_scene,133,20,0.432026924495,0.0843521237797,0.266696761887,0.597357087104,0.265762945299,descriptive_not_causal
manual,half_tv,gap_bi_extended_ulayout,none,131,20,0.255891300452,0.0712517223103,0.116237924724,0.39554467618,0.225105615589,descriptive_not_causal
manual,half_tv,gap_bi_extended_ulayout,n,131,20,0.24614195873,0.0529134769267,0.142431543954,0.349852373506,0.216550480061,descriptive_not_causal
manual,half_tv,gap_bi_extended_ulayout,n_building_scene,131,20,0.437367204085,0.082779401949,0.275119576265,0.599614831905,0.275696032927,descriptive_not_causal
manual,singleton_mass,trait__floor_boundary__partial,none,166,22,0.0336036136294,0.064519203566,-0.0928540253599,0.160061252619,0.0353466630384,descriptive_not_causal
manual,singleton_mass,trait__floor_boundary__partial,n,166,22,-0.0127269809648,0.0592572962867,-0.128871281687,0.103417319757,0.0379641713614,descriptive_not_causal
manual,singleton_mass,trait__floor_boundary__partial,n_building_scene,166,22,0.148229841032,0.107410520927,-0.0622947799844,0.358754462048,0.086304184901,descriptive_not_causal
manual,singleton_mass,trait__floor_boundary__present,none,166,22,-0.0336036136294,0.064519203566,-0.160061252619,0.0928540253599,-0.0353466630384,descriptive_not_causal
manual,singleton_mass,trait__floor_boundary__present,n,166,22,0.0127269809648,0.0592572962867,-0.103417319757,0.128871281687,-0.0379641713614,descriptive_not_causal
