code,condition,worker_a,worker_b,method,role,ordinal,point_a,point_b,x_a,y_a,x_b,y_b,error_deg,dx_px,dy_px
X7HyMhZNoso-13,manual,W002,W030,split_cyclic,top,4,7,7,871.2982456140351,170.66666666666663,872.4813008130081,176.4943089430894,2.080940733235289,-1.1830551989730793,-5.827642276422779
X7HyMhZNoso-13,manual,W002,W030,split_cyclic,bottom,1,2,2,106.5062656641604,396.5112781954887,108.22764227642277,399.609756097561,1.1563470606868107,-1.721376612262361,-3.0984779020722613
X7HyMhZNoso-13,manual,W002,W030,split_cyclic,bottom,2,4,4,437.57393483709274,365.7142857142857,439.5707317073171,366.3089430894309,0.585304086245406,-1.9967968702243866,-0.5946573751451751
X7HyMhZNoso-13,manual,W002,W030,split_cyclic,bottom,3,6,6,622.3558897243108,354.16541353383457,624.390243902439,354.65365853658534,0.6120419242137974,-2.034354178128183,-0.488245002750773
X7HyMhZNoso-13,manual,W002,W030,split_cyclic,bottom,4,8,8,871.2982456140351,374.7031578947368,870.8162601626017,374.6341463414634,0.12844374674078823,0.48198545143338833,0.06901155327341257
X7HyMhZNoso-13,manual,W002,W030,bound_cyclic,top,1,1,1,106.5062656641604,148.85213032581453,106.56260162601626,151.51869918699188,0.9375989518875338,-0.0563359618558934,-2.6665688611773533
X7HyMhZNoso-13,manual,W002,W030,bound_cyclic,top,2,3,3,435.00751879699254,175.7994987468672,441.2357723577236,176.4943089430894,1.9504821775784285,-6.228253560731048,-0.6948101962222211
X7HyMhZNoso-13,manual,W002,W030,bound_cyclic,top,3,5,5,622.3558897243108,184.781954887218,621.060162601626,184.81951219512194,0.4135453612130226,1.2957271226848661,-0.03755730790393841
X7HyMhZNoso-13,manual,W002,W030,bound_cyclic,top,4,7,7,871.2982456140351,170.66666666666663,872.4813008130081,176.4943089430894,2.080940733235289,-1.1830551989730793,-5.827642276422779
X7HyMhZNoso-13,manual,W002,W030,bound_cyclic,bottom,1,2,2,106.5062656641604,396.5112781954887,108.22764227642277,399.609756097561,1.1563470606868107,-1.721376612262361,-3.0984779020722613
X7HyMhZNoso-13,manual,W002,W030,bound_cyclic,bottom,2,4,4,437.57393483709274,365.7142857142857,439.5707317073171,366.3089430894309,0.585304086245406,-1.9967968702243866,-0.5946573751451751
X7HyMhZNoso-13,manual,W002,W030,bound_cyclic,bottom,3,6,6,622.3558897243108,354.16541353383457,624.390243902439,354.65365853658534,0.6120419242137974,-2.034354178128183,-0.488245002750773
X7HyMhZNoso-13,manual,W002,W030,bound_cyclic,bottom,4,8,8,871.2982456140351,374.7031578947368,870.8162601626017,374.6341463414634,0.12844374674078823,0.48198545143338833,0.06901155327341257
X7HyMhZNoso-13,manual,W002,W030,split_free,top,1,1,1,106.5062656641604,148.85213032581453,106.56260162601626,151.51869918699188,0.9375989518875338,-0.0563359618558934,-2.6665688611773533
X7HyMhZNoso-13,manual,W002,W030,split_free,top,2,3,3,435.00751879699254,175.7994987468672,441.2357723577236,176.4943089430894,1.9504821775784285,-6.228253560731048,-0.6948101962222211
X7HyMhZNoso-13,manual,W002,W030,split_free,top,3,5,5,622.3558897243108,184.781954887218,621.060162601626,184.81951219512194,0.4135453612130226,1.2957271226848661,-0.03755730790393841
X7HyMhZNoso-13,manual,W002,W030,split_free,top,4,7,7,871.2982456140351,170.66666666666663,872.4813008130081,176.4943089430894,2.080940733235289,-1.1830551989730793,-5.827642276422779
X7HyMhZNoso-13,manual,W002,W030,split_free,bottom,1,2,2,106.5062656641604,396.5112781954887,108.22764227642277,399.609756097561,1.1563470606868107,-1.721376612262361,-3.0984779020722613
X7HyMhZNoso-13,manual,W002,W030,split_free,bottom,2,4,4,437.57393483709274,365.7142857142857,439.5707317073171,366.3089430894309,0.585304086245406,-1.9967968702243866,-0.5946573751451751
X7HyMhZNoso-13,manual,W002,W030,split_free,bottom,3,6,6,622.3558897243108,354.16541353383457,624.390243902439,354.65365853658534,0.6120419242137974,-2.034354178128183,-0.488245002750773
X7HyMhZNoso-13,manual,W002,W030,split_free,bottom,4,8,8,871.2982456140351,374.7031578947368,870.8162601626017,374.6341463414634,0.12844374674078823,0.48198545143338833,0.06901155327341257
X7HyMhZNoso-13,manual,W002,W030,bound_free,top,1,1,1,106.5062656641604,148.85213032581453,106.56260162601626,151.51869918699188,0.9375989518875338,-0.0563359618558934,-2.6665688611773533
X7HyMhZNoso-13,manual,W002,W030,bound_free,top,2,3,3,435.00751879699254,175.7994987468672,441.2357723577236,176.4943089430894,1.9504821775784285,-6.228253560731048,-0.6948101962222211
X7HyMhZNoso-13,manual,W002,W030,bound_free,top,3,5,5,622.3558897243108,184.781954887218,621.060162601626,184.81951219512194,0.4135453612130226,1.2957271226848661,-0.03755730790393841
X7HyMhZNoso-13,manual,W002,W030,bound_free,top,4,7,7,871.2982456140351,170.66666666666663,872.4813008130081,176.4943089430894,2.080940733235289,-1.1830551989730793,-5.827642276422779
X7HyMhZNoso-13,manual,W002,W030,bound_free,bottom,1,2,2,106.5062656641604,396.5112781954887,108.22764227642277,399.609756097561,1.1563470606868107,-1.721376612262361,-3.0984779020722613
X7HyMhZNoso-13,manual,W002,W030,bound_free,bottom,2,4,4,437.57393483709274,365.7142857142857,439.5707317073171,366.3089430894309,0.585304086245406,-1.9967968702243866,-0.5946573751451751
X7HyMhZNoso-13,manual,W002,W030,bound_free,bottom,3,6,6,622.3558897243108,354.16541353383457,624.390243902439,354.65365853658534,0.6120419242137974,-2.034354178128183,-0.488245002750773
X7HyMhZNoso-13,manual,W002,W030,bound_free,bottom,4,8,8,871.2982456140351,374.7031578947368,870.8162601626017,374.6341463414634,0.12844374674078823,0.48198545143338833,0.06901155327341257
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,top,1,1,1,283.3171630459414,194.2726016636296,106.36568142598472,216.6991214517498,59.46800944925732,176.95148161995667,-22.426519788120203
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,top,2,3,12,448.9169054441261,74.81948424068769,282.07752562621437,193.254910335235,56.712155173950194,166.83937981791178,-118.43542609454731
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,top,3,7,7,524.277577451084,137.63253602113159,440.7752131468402,82.25374721258623,26.361119655279236,83.50236430424377,55.37878880854535
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,top,4,5,9,529.4985410342109,73.22869537678119,532.9321210684386,139.21020159450268,23.207289549761565,-3.4335800342277025,-65.98150621772149
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,top,5,9,3,655.8690442483244,171.15685130849025,654.539955145919,172.76171783003502,0.6958052297976007,1.329089102405419,-1.6048665215447784
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,top,6,11,5,865.4323929467907,165.2430320395937,866.4615384615385,170.04810353563,1.717577513039861,-1.0291455147477109,-4.805071496036305
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,top,7,13,14,1010.7965616045846,125.2552672853688,1003.6820397058134,117.37215538404236,3.2509494794975566,7.114521898771159,7.883111901326444
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,bottom,1,2,2,283.7625730103344,310.2683463956769,107.36805077563992,308.903076532969,58.29317685005365,176.39452223469448,1.365269862707862
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,bottom,2,4,11,449.50302388539296,445.2001483629438,284.67920862013176,310.12762196757103,59.972683078558816,164.82381526526115,135.0725263953728
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,bottom,3,8,8,525.2034383954156,379.96561604584525,445.0443723609419,429.53805340720027,24.100718716765098,80.15906603447365,-49.572437361355014
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,bottom,4,6,10,528.8219248672417,446.56892646418936,538.6959013030588,385.43167524513314,21.57120092836102,-9.873976435817099,61.137251219056225
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,bottom,5,10,4,657.9573088554373,352.71290644092363,657.571872519994,352.7402386434384,0.1125095584637854,0.3854363354432735,-0.02733220251474222
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,bottom,6,12,6,861.2909611878093,356.6788509236842,859.1687089900583,354.7750415070656,0.9051712488460477,2.1222521977509814,1.9038094166185715
q9vSo1VnCiC-13,manual,W032,W036,split_fixed,bottom,7,14,13,1011.3526884888073,405.26023906823093,1005.7866195619558,406.4653090345665,1.2550231458511645,5.566068926851472,-1.205069966335543
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,top,1,1,1,283.3171630459414,194.2726016636296,106.36568142598472,216.6991214517498,59.46800944925732,176.95148161995667,-22.426519788120203
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,top,2,3,12,448.9169054441261,74.81948424068769,282.07752562621437,193.254910335235,56.712155173950194,166.83937981791178,-118.43542609454731
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,top,3,7,7,524.277577451084,137.63253602113159,440.7752131468402,82.25374721258623,26.361119655279236,83.50236430424377,55.37878880854535
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,top,4,5,9,529.4985410342109,73.22869537678119,532.9321210684386,139.21020159450268,23.207289549761565,-3.4335800342277025,-65.98150621772149
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,top,5,9,3,655.8690442483244,171.15685130849025,654.539955145919,172.76171783003502,0.6958052297976007,1.329089102405419,-1.6048665215447784
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,top,6,11,5,865.4323929467907,165.2430320395937,866.4615384615385,170.04810353563,1.717577513039861,-1.0291455147477109,-4.805071496036305
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,top,7,13,14,1010.7965616045846,125.2552672853688,1003.6820397058134,117.37215538404236,3.2509494794975566,7.114521898771159,7.883111901326444
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,bottom,1,2,2,283.7625730103344,310.2683463956769,107.36805077563992,308.903076532969,58.29317685005365,176.39452223469448,1.365269862707862
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,bottom,2,4,11,449.50302388539296,445.2001483629438,284.67920862013176,310.12762196757103,59.972683078558816,164.82381526526115,135.0725263953728
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,bottom,3,8,8,525.2034383954156,379.96561604584525,445.0443723609419,429.53805340720027,24.100718716765098,80.15906603447365,-49.572437361355014
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,bottom,4,6,10,528.8219248672417,446.56892646418936,538.6959013030588,385.43167524513314,21.57120092836102,-9.873976435817099,61.137251219056225
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,bottom,5,10,4,657.9573088554373,352.71290644092363,657.571872519994,352.7402386434384,0.1125095584637854,0.3854363354432735,-0.02733220251474222
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,bottom,6,12,6,861.2909611878093,356.6788509236842,859.1687089900583,354.7750415070656,0.9051712488460477,2.1222521977509814,1.9038094166185715
q9vSo1VnCiC-13,manual,W032,W036,bound_fixed,bottom,7,14,13,1011.3526884888073,405.26023906823093,1005.7866195619558,406.4653090345665,1.2550231458511645,5.566068926851472,-1.205069966335543
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,top,1,1,1,283.3171630459414,194.2726016636296,106.36568142598472,216.6991214517498,59.46800944925732,176.95148161995667,-22.426519788120203
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,top,2,3,12,448.9169054441261,74.81948424068769,282.07752562621437,193.254910335235,56.712155173950194,166.83937981791178,-118.43542609454731
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,top,3,7,7,524.277577451084,137.63253602113159,440.7752131468402,82.25374721258623,26.361119655279236,83.50236430424377,55.37878880854535
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,top,4,5,9,529.4985410342109,73.22869537678119,532.9321210684386,139.21020159450268,23.207289549761565,-3.4335800342277025,-65.98150621772149
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,top,5,9,3,655.8690442483244,171.15685130849025,654.539955145919,172.76171783003502,0.6958052297976007,1.329089102405419,-1.6048665215447784
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,top,6,11,5,865.4323929467907,165.2430320395937,866.4615384615385,170.04810353563,1.717577513039861,-1.0291455147477109,-4.805071496036305
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,top,7,13,14,1010.7965616045846,125.2552672853688,1003.6820397058134,117.37215538404236,3.2509494794975566,7.114521898771159,7.883111901326444
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,bottom,1,2,11,283.7625730103344,310.2683463956769,284.67920862013176,310.12762196757103,0.30827040753700463,-0.9166356097973676,0.14072442810584107
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,bottom,2,4,8,449.50302388539296,445.2001483629438,445.0443723609419,429.53805340720027,5.548655552137617,4.4586515244510565,15.662094955743555
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,bottom,3,8,10,525.2034383954156,379.96561604584525,538.6959013030588,385.43167524513314,3.878934805970718,-13.492462907643244,-5.4660591992878835
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,bottom,4,6,4,528.8219248672417,446.56892646418936,657.571872519994,352.7402386434384,41.947766557055296,-128.74994765275233,93.82868782075099
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,bottom,5,10,6,657.9573088554373,352.71290644092363,859.1687089900583,354.7750415070656,56.95905499596568,-201.21140013462104,-2.062135066141991
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,bottom,6,12,13,861.2909611878093,356.6788509236842,1005.7866195619558,406.4653090345665,39.29582771133531,-144.4956583741465,-49.78645811088228
q9vSo1VnCiC-13,manual,W032,W036,split_cyclic,bottom,7,14,2,1011.3526884888073,405.26023906823093,107.36805077563992,308.903076532969,47.04562765969304,-120.01536228683267,96.35716253526192
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,top,1,1,1,283.3171630459414,194.2726016636296,106.36568142598472,216.6991214517498,59.46800944925732,176.95148161995667,-22.426519788120203
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,top,2,3,12,448.9169054441261,74.81948424068769,282.07752562621437,193.254910335235,56.712155173950194,166.83937981791178,-118.43542609454731
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,top,3,7,7,524.277577451084,137.63253602113159,440.7752131468402,82.25374721258623,26.361119655279236,83.50236430424377,55.37878880854535
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,top,4,5,9,529.4985410342109,73.22869537678119,532.9321210684386,139.21020159450268,23.207289549761565,-3.4335800342277025,-65.98150621772149
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,top,5,9,3,655.8690442483244,171.15685130849025,654.539955145919,172.76171783003502,0.6958052297976007,1.329089102405419,-1.6048665215447784
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,top,6,11,5,865.4323929467907,165.2430320395937,866.4615384615385,170.04810353563,1.717577513039861,-1.0291455147477109,-4.805071496036305
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,top,7,13,14,1010.7965616045846,125.2552672853688,1003.6820397058134,117.37215538404236,3.2509494794975566,7.114521898771159,7.883111901326444
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,bottom,1,2,2,283.7625730103344,310.2683463956769,107.36805077563992,308.903076532969,58.29317685005365,176.39452223469448,1.365269862707862
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,bottom,2,4,11,449.50302388539296,445.2001483629438,284.67920862013176,310.12762196757103,59.972683078558816,164.82381526526115,135.0725263953728
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,bottom,3,8,8,525.2034383954156,379.96561604584525,445.0443723609419,429.53805340720027,24.100718716765098,80.15906603447365,-49.572437361355014
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,bottom,4,6,10,528.8219248672417,446.56892646418936,538.6959013030588,385.43167524513314,21.57120092836102,-9.873976435817099,61.137251219056225
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,bottom,5,10,4,657.9573088554373,352.71290644092363,657.571872519994,352.7402386434384,0.1125095584637854,0.3854363354432735,-0.02733220251474222
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,bottom,6,12,6,861.2909611878093,356.6788509236842,859.1687089900583,354.7750415070656,0.9051712488460477,2.1222521977509814,1.9038094166185715
q9vSo1VnCiC-13,manual,W032,W036,bound_cyclic,bottom,7,14,13,1011.3526884888073,405.26023906823093,1005.7866195619558,406.4653090345665,1.2550231458511645,5.566068926851472,-1.205069966335543
q9vSo1VnCiC-13,manual,W032,W036,split_free,top,1,1,1,283.3171630459414,194.2726016636296,106.36568142598472,216.6991214517498,59.46800944925732,176.95148161995667,-22.426519788120203
q9vSo1VnCiC-13,manual,W032,W036,split_free,top,2,3,12,448.9169054441261,74.81948424068769,282.07752562621437,193.254910335235,56.712155173950194,166.83937981791178,-118.43542609454731
q9vSo1VnCiC-13,manual,W032,W036,split_free,top,3,7,7,524.277577451084,137.63253602113159,440.7752131468402,82.25374721258623,26.361119655279236,83.50236430424377,55.37878880854535
q9vSo1VnCiC-13,manual,W032,W036,split_free,top,4,5,9,529.4985410342109,73.22869537678119,532.9321210684386,139.21020159450268,23.207289549761565,-3.4335800342277025,-65.98150621772149
q9vSo1VnCiC-13,manual,W032,W036,split_free,top,5,9,3,655.8690442483244,171.15685130849025,654.539955145919,172.76171783003502,0.6958052297976007,1.329089102405419,-1.6048665215447784
q9vSo1VnCiC-13,manual,W032,W036,split_free,top,6,11,5,865.4323929467907,165.2430320395937,866.4615384615385,170.04810353563,1.717577513039861,-1.0291455147477109,-4.805071496036305
q9vSo1VnCiC-13,manual,W032,W036,split_free,top,7,13,14,1010.7965616045846,125.2552672853688,1003.6820397058134,117.37215538404236,3.2509494794975566,7.114521898771159,7.883111901326444
q9vSo1VnCiC-13,manual,W032,W036,split_free,bottom,1,2,11,283.7625730103344,310.2683463956769,284.67920862013176,310.12762196757103,0.30827040753700463,-0.9166356097973676,0.14072442810584107
q9vSo1VnCiC-13,manual,W032,W036,split_free,bottom,2,4,8,449.50302388539296,445.2001483629438,445.0443723609419,429.53805340720027,5.548655552137617,4.4586515244510565,15.662094955743555
q9vSo1VnCiC-13,manual,W032,W036,split_free,bottom,3,8,10,525.2034383954156,379.96561604584525,538.6959013030588,385.43167524513314,3.878934805970718,-13.492462907643244,-5.4660591992878835
q9vSo1VnCiC-13,manual,W032,W036,split_free,bottom,4,6,4,528.8219248672417,446.56892646418936,657.571872519994,352.7402386434384,41.947766557055296,-128.74994765275233,93.82868782075099
q9vSo1VnCiC-13,manual,W032,W036,split_free,bottom,5,10,6,657.9573088554373,352.71290644092363,859.1687089900583,354.7750415070656,56.95905499596568,-201.21140013462104,-2.062135066141991
q9vSo1VnCiC-13,manual,W032,W036,split_free,bottom,6,12,13,861.2909611878093,356.6788509236842,1005.7866195619558,406.4653090345665,39.29582771133531,-144.4956583741465,-49.78645811088228
q9vSo1VnCiC-13,manual,W032,W036,split_free,bottom,7,14,2,1011.3526884888073,405.26023906823093,107.36805077563992,308.903076532969,47.04562765969304,-120.01536228683267,96.35716253526192
q9vSo1VnCiC-13,manual,W032,W036,bound_free,top,1,1,1,283.3171630459414,194.2726016636296,106.36568142598472,216.6991214517498,59.46800944925732,176.95148161995667,-22.426519788120203
q9vSo1VnCiC-13,manual,W032,W036,bound_free,top,2,3,12,448.9169054441261,74.81948424068769,282.07752562621437,193.254910335235,56.712155173950194,166.83937981791178,-118.43542609454731
q9vSo1VnCiC-13,manual,W032,W036,bound_free,top,3,7,7,524.277577451084,137.63253602113159,440.7752131468402,82.25374721258623,26.361119655279236,83.50236430424377,55.37878880854535
q9vSo1VnCiC-13,manual,W032,W036,bound_free,top,4,5,9,529.4985410342109,73.22869537678119,532.9321210684386,139.21020159450268,23.207289549761565,-3.4335800342277025,-65.98150621772149
q9vSo1VnCiC-13,manual,W032,W036,bound_free,top,5,9,3,655.8690442483244,171.15685130849025,654.539955145919,172.76171783003502,0.6958052297976007,1.329089102405419,-1.6048665215447784
q9vSo1VnCiC-13,manual,W032,W036,bound_free,top,6,11,5,865.4323929467907,165.2430320395937,866.4615384615385,170.04810353563,1.717577513039861,-1.0291455147477109,-4.805071496036305
q9vSo1VnCiC-13,manual,W032,W036,bound_free,top,7,13,14,1010.7965616045846,125.2552672853688,1003.6820397058134,117.37215538404236,3.2509494794975566,7.114521898771159,7.883111901326444
q9vSo1VnCiC-13,manual,W032,W036,bound_free,bottom,1,2,2,283.7625730103344,310.2683463956769,107.36805077563992,308.903076532969,58.29317685005365,176.39452223469448,1.365269862707862
q9vSo1VnCiC-13,manual,W032,W036,bound_free,bottom,2,4,11,449.50302388539296,445.2001483629438,284.67920862013176,310.12762196757103,59.972683078558816,164.82381526526115,135.0725263953728
q9vSo1VnCiC-13,manual,W032,W036,bound_free,bottom,3,8,8,525.2034383954156,379.96561604584525,445.0443723609419,429.53805340720027,24.100718716765098,80.15906603447365,-49.572437361355014
q9vSo1VnCiC-13,manual,W032,W036,bound_free,bottom,4,6,10,528.8219248672417,446.56892646418936,538.6959013030588,385.43167524513314,21.57120092836102,-9.873976435817099,61.137251219056225
q9vSo1VnCiC-13,manual,W032,W036,bound_free,bottom,5,10,4,657.9573088554373,352.71290644092363,657.571872519994,352.7402386434384,0.1125095584637854,0.3854363354432735,-0.02733220251474222
q9vSo1VnCiC-13,manual,W032,W036,bound_free,bottom,6,12,6,861.2909611878093,356.6788509236842,859.1687089900583,354.7750415070656,0.9051712488460477,2.1222521977509814,1.9038094166185715
q9vSo1VnCiC-13,manual,W032,W036,bound_free,bottom,7,14,13,1011.3526884888073,405.26023906823093,1005.7866195619558,406.4653090345665,1.2550231458511645,5.566068926851472,-1.205069966335543
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,1,4,17,8.325203252032521,172.74796747967477,4.3760683760683765,220.26210826210826,16.75406374892496,3.9491348759640914,-47.514140782433486
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,2,2,15,62.4390243902439,74.92682926829268,60.622908622908625,79.07335907335907,1.486762004110453,1.8161157673353046,-4.146529805066393
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,3,6,1,110.3089430894309,206.04878048780492,110.7027027027027,218.76962676962677,4.474167009956223,-0.3937596132718113,-12.72084628182185
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,4,8,3,283.0569105691057,189.39837398373984,280.7104247104247,188.4581724581725,0.8260755317316633,2.346485858681035,0.9402015255673462
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,5,12,4,443.31707317073165,43.707317073170735,450.7181467181467,71.16602316602317,9.693548378251869,-7.401073547415081,-27.45870609285243
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,6,10,11,472.45528455284546,77.00813008130082,457.3075933075932,89.61647361647361,5.14496718991948,15.14769124525219,-12.608343535172793
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,7,14,13,705.560975609756,156.09756097560975,516.6126126126126,126.51737451737452,50.367393455647495,188.94836299714348,29.580186458235232
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,8,16,5,859.5772357723578,164.4227642276423,525.8378378378378,73.8018018018018,72.26217951481755,333.73939793451996,90.62096242584049
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,9,20,7,1001.1056910569106,68.6829268292683,656.3088803088804,168.68983268983268,73.80769574951267,344.7968107480302,-100.00690586056439
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,top,10,18,9,1021.9186991869918,93.65853658536585,863.2175032175032,164.73616473616477,45.298306247682476,158.7011959694886,-71.07762815079892
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,1,3,16,6.2439024390243905,314.2764227642276,7.293447293447294,306.3247863247863,2.8171077801632776,-1.0495448544228907,7.951636439441302
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,2,1,20,66.60162601626017,451.6422764227642,59.806267806267805,465.3219373219373,4.868519417869625,6.795358209992401,-13.679660899173086
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,3,5,2,112.39024390243904,291.3821138211382,110.7027027027027,297.84298584298585,2.3433519544539987,1.6875411997363017,-6.460872021847649
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,4,7,19,283.0569105691057,310.1138211382114,281.52706552706553,315.0769230769231,1.816489611610456,1.529845042040165,-4.963101938711702
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,5,11,18,447.479674796748,457.88617886178855,449.27635327635323,456.5698005698006,0.5067546443882261,-1.796678479605248,1.3163782919879736
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,6,9,12,472.45528455284546,424.5853658536585,458.6254826254826,432.26769626769635,3.592922976739183,13.829801927362837,-7.6823304140378355
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,7,13,14,705.560975609756,364.2276422764228,519.2483912483913,390.0952380952381,47.49071603346659,186.31258436136477,-25.86759581881529
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,8,15,6,861.6585365853658,362.1463414634147,528.4736164736165,457.3075933075932,62.79374794251516,333.1849201117493,-95.16125184417854
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,9,19,8,1003.1869918699188,447.479674796748,654.990990990991,350.55855855855856,70.27251840968168,348.19600087892775,96.92111623818943
q9vSo1VnCiC-13,manual,W006,W015,split_fixed,bottom,10,17,10,1019.8373983739838,416.260162601626,860.5817245817245,359.7837837837838,41.79338765783912,159.25567379225924,56.4763788178422
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,1,4,17,8.325203252032521,172.74796747967477,4.3760683760683765,220.26210826210826,16.75406374892496,3.9491348759640914,-47.514140782433486
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,2,2,15,62.4390243902439,74.92682926829268,60.622908622908625,79.07335907335907,1.486762004110453,1.8161157673353046,-4.146529805066393
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,3,6,1,110.3089430894309,206.04878048780492,110.7027027027027,218.76962676962677,4.474167009956223,-0.3937596132718113,-12.72084628182185
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,4,8,3,283.0569105691057,189.39837398373984,280.7104247104247,188.4581724581725,0.8260755317316633,2.346485858681035,0.9402015255673462
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,5,12,4,443.31707317073165,43.707317073170735,450.7181467181467,71.16602316602317,9.693548378251869,-7.401073547415081,-27.45870609285243
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,6,10,11,472.45528455284546,77.00813008130082,457.3075933075932,89.61647361647361,5.14496718991948,15.14769124525219,-12.608343535172793
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,7,14,13,705.560975609756,156.09756097560975,516.6126126126126,126.51737451737452,50.367393455647495,188.94836299714348,29.580186458235232
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,8,16,5,859.5772357723578,164.4227642276423,525.8378378378378,73.8018018018018,72.26217951481755,333.73939793451996,90.62096242584049
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,9,20,7,1001.1056910569106,68.6829268292683,656.3088803088804,168.68983268983268,73.80769574951267,344.7968107480302,-100.00690586056439
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,top,10,18,9,1021.9186991869918,93.65853658536585,863.2175032175032,164.73616473616477,45.298306247682476,158.7011959694886,-71.07762815079892
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,bottom,1,3,16,6.2439024390243905,314.2764227642276,7.293447293447294,306.3247863247863,2.8171077801632776,-1.0495448544228907,7.951636439441302
q9vSo1VnCiC-13,manual,W006,W015,bound_fixed,bottom,2,1,20,66.60162601626017,451.6422764227642,59.806267806267805,465.3219373219373,4.868519417869625,6.795358209992401,-13.679660899173086
