id,code,image_id,worker,condition,stage,block,exposure,excluded_worker,pointset_available,raw_count,effective_count,processing_status,imputed_point,split_available,bound_available,role_source,role_status,n_top,n_bottom,pairing_source,exact_x_ties,near_x_gaps_le1px,minimum_role_x_gap_px,paired_role_order_inversion
ad6812c23b79784a,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W029,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,11.380614024363183,False
1c1e863ffcab5dcb,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W030,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,13.320325203252196,False
a55a92a57a48a087,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W031,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,13.218330205768098,False
89af3c23558522cb,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W032,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,12.394327849130292,False
3bd7cc7151dff5c8,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W033,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,11.983762594445295,False
45579518b52a9571,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W034,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,10.438779335030404,False
a81657f0ac5d7807,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W035,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,12.286480344049096,False
a2615a25ae6631e5,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W036,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,16.238308809846615,False
4fbebe49572a79a5,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W037,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,10.823649169903774,False
b17159a624da813a,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W006,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,16.238308809846615,False
aba9b1487cd9adfb,B6ByNegPMKs-22,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W008,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,16.238308809846615,False
16f93817216fbedd,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W001,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,21.871844660194256,False
b17ba1384ab94447,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W010,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,15.147928994082804,False
3be1cfa09ff1f4a0,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W011,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,13.00124821201905,False
474404c2ac9d79ca,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W012,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,22.940936863543698,False
829002ca0158f88b,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W013,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,18.669562002463408,False
0d9906c4c8bb57f8,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W014,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,18.669562002463408,False
c9e70c42a286d3fc,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W015,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,16.970015480099846,False
f62e67027c50f0e4,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W017,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,15.68288288288295,False
9660d6b44da996d0,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W018,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_same_side_rejected,0.0,0.0,16.68431771894086,False
acbe8b7b71d168dc,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W019,manual,P1,0,none,True,False,8,8.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,
662e08a9d9d5c8b2,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W002,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,16.970015480099846,False
80df86ca9dbee9d5,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W021,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,16.970015480099846,False
9dd1a9628b1064fc,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W026,manual,P1,0,none,True,False,0,0.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,
2556b8a658f8f4e7,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W027,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,22.38251366120221,False
c5603970219f405f,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W028,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,14.866453231716264,False
21ebb51ae2b69d3b,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W029,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,15.691452669955424,False
c811ff3e51132e75,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W030,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,14.985365853658664,False
891b862e5e28633d,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W031,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,16.022218431234023,False
f6bfdcf15004e457,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W032,manual,P1,0,none,False,True,9,9.0,unconfirmed_odd_unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,5.0,4.0,legacy_not_normalizable,1.0,1.0,0.0,False
8ac26fbb43c6d9aa,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W033,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,11.834986513148692,False
f560d8c96cc112ba,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W034,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,17.1129980410833,False
527cfb7d202a51bc,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W035,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,13.42556419314576,False
d97a4c0b5bbe5fb7,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W036,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,17.21709678939999,False
10a21bed4417e7b9,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W037,manual,P1,0,none,False,True,6,6.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,3.0,3.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,16.615414670672635,False
1b540a31218a3477,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W006,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,20.258815605907444,False
8dead0c156b490f4,B6ByNegPMKs-33,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W008,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,15.948651805550753,False
c87d232365323163,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W001,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,17.89514563106809,False
6ef72d6a7373d51d,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W010,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,15.147928994082804,False
6b6025969bfa55d0,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W011,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,9.526837834696977,False
86bcdfbf6785b83b,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W012,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,22.940936863543698,False
901942d47886d494,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W013,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,15.35515867799839,False
645a19e0d1eff33f,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W014,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,15.35515867799839,False
cede48245acaf369,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W015,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,17.132561132560795,False
a10544ac2d404470,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W017,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,17.132561132560795,False
aff097a10b8a446c,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W018,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,12.121228070175448,False
f4095e74a221e17f,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W019,manual,P1,0,none,True,False,8,8.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,
60f415b63bc6abc8,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W002,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,12.121228070175448,False
26f5958a9b8dbc72,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W021,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,17.132561132560795,False
0b847dd7bc2d4a8f,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W026,manual,P1,0,none,True,False,0,0.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,
2c474f6a00577ed6,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W027,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,13.989071038251353,False
1bb726e611007d9d,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W028,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,8.767910495172316,False
1614c0e2e49fb8a1,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W029,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,8.575792743932425,False
78a68354a388042f,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W030,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,14.985365853658436,False
25a1d0d06f3c7ffa,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W031,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,11.764145081330867,False
dd72228423710274,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W032,manual,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,8.809123034974732,False
4a3402faafe5ac31,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W033,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,8.82782147395514,False
723bcf1f4f6f7bf5,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W034,manual,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,8.85778861365975,False
786190bfb0e48244,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W035,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,10.292394075296471,False
07ee953d1535b28d,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W036,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,35.412642927697476,False
90218eb4d8649c74,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W037,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,11.856584330625907,False
902c7685cf8d8d7f,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W006,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,17.132561132560795,False
b9d7de702dfef712,B6ByNegPMKs-40,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,W008,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,34.71935977947567,False
a95a266f291df244,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W001,oos,P1,0,none,False,True,6,6.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,3.0,3.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,71.58058252427182,False
b612f84b4f35345d,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W010,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,109.06508875739644,False
71640fc7f46c27a2,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W011,oos,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,5.472695030876011,False
fe952ee7e370f555,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W012,oos,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,45.88187372708751,False
66d1573179cf952a,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W013,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,109.06508875739644,False
b450be5b8a67bfb8,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W014,oos,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,5.472695030876011,False
07302c287d4b5090,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W015,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,137.45585585585584,False
d02768af49547bb8,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W017,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,47.04864864864862,False
a75d738ce1b5070a,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W018,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,41.71079429735232,False
81137b6e5348e384,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W019,oos,P1,0,none,True,False,4,4.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,
302e82d117f96466,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W002,oos,P1,0,none,False,True,6,6.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,3.0,3.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,85.97493734335839,False
10226aeae3f84a35,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W021,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,136.771834980939,False
74b072ea7146d3a5,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W026,oos,P1,0,none,True,False,0,0.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,
3c0d8e75dd7d264b,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W027,oos,P1,0,none,False,True,16,16.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8.0,8.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,9.873278236914604,False
4f42032dc8e4d665,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W028,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,42.65490364554137,False
4fc74fddb88c2f79,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W029,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,51.79762761024267,False
c683a325ea5ee59a,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W030,oos,P1,0,none,False,True,14,14.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7.0,7.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,8.659802692668947,False
df388ca29d6f7cfd,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W031,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,44.6743213688452,False
6b1072abb5dd916d,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W032,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,7.00446879403421,False
1a361af7443afe0c,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W033,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,41.78861704325266,False
d5317a10c026bfe9,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W034,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,45.185477523934765,False
f16402f852e68871,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W035,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,45.26661875663183,False
d936055bdc90a99f,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W036,oos,P1,0,none,False,True,6,6.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,3.0,3.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,306.741763011761,False
b73a313e28bc8976,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W037,oos,P1,0,none,False,True,14,14.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7.0,7.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,45.28493509165901,False
