source_row,analysis_lane,image_id,worker_id,canonical_annotation_id,mapping_status
196,legacy_q095_k22_evaluable_9,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,34,d07650e36d67becee157,matched
197,legacy_q095_k22_evaluable_9,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,11,563395851b939361bf06,matched
198,legacy_q095_k22_evaluable_9,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,27,cbd801dc08d6ed3f53b9,matched
199,legacy_q095_k22_evaluable_9,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,32,e41654f88d1993dc3e61,matched
200,current_all_computable_c1,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,27,a3e7b70ed81a76c41c0f,matched
201,current_all_computable_c1,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,28,98fc2a900301cecb1f95,matched
202,current_all_computable_c1,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,10,bd14297e6f34d6705898,matched
203,current_all_computable_c1,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,6,9ba553c8c79977374da6,matched
204,current_all_computable_c1,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,30,d5c88ef7632f0c3ce88f,matched
205,current_all_computable_c1,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,27,4d53581ef39bae3bf5d1,matched
206,current_all_computable_c1,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,30,c89be364009b1fc0544e,matched
207,current_all_computable_c1,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,12,e7909355f0df5dd9276a,matched
208,current_all_computable_c1,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,35,b02aea4f86afbc5430f7,matched
209,current_all_computable_c1,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,13,ec6c38a862059f07bf7f,matched
210,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,31,6051dfca1aade85a07a8,matched
211,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,34,dec8403a4ddac6db3115,matched
212,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,8,74c45cde6e9ca313500c,matched
213,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,32,e6f01175aabbf9fcafe7,matched
214,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,18,c63d05f140fcc66be4df,matched
215,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,33,678fd1b3368b3c6302ad,matched
216,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,36,53cffa383a4d19c3e30e,matched
217,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,11,a63b28ab3b493bd3ee11,matched
218,current_all_computable_c1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,6,4486738211819be8d3d4,matched
219,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,33,517087c6def062efa361,matched
220,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,1,d22e8df3dcff4100efb5,matched
221,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,2,a25753564e8d0fb8f8d6,matched
222,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,37,8125fd4575ecfc155a63,matched
223,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,34,84ac11f23b306b7457b4,matched
224,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,10,2aea8c4c7647e5dcbf4f,matched
225,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,8,aa3b4f3365dda18b56bc,matched
226,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,35,8f8a8cc073aa91a7c1c7,matched
227,current_all_computable_c1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,15,e8a846d937e3ed039131,matched
228,current_all_computable_c1,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,29,b81af97c20cfc379eb17,matched
229,current_all_computable_c1,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,36,24cb9518cba9fc374e36,matched
230,current_all_computable_c1,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,1,c9e40b1fe2b3537ffc79,matched
231,current_all_computable_c1,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,12,8cd8fc36522e0668f25d,matched
232,current_all_computable_c1,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,2,ca89b9306226c9c332c3,matched
233,current_all_computable_c1,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,31,046e2c37842123ec2f46,matched
234,current_all_computable_c1,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,32,27b18dbca838c732fe36,matched
235,current_all_computable_c1,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,37,9f3ef0966bba166ccf67,matched
236,current_all_computable_c1,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,15,60f051ba3d820f7cf2c1,matched
237,current_all_computable_c1,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,34,e989d5cbe8078c1ac797,matched
238,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,33,9378da78037a5091f22e,matched
239,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,34,260cf962d9bea8512f9e,matched
240,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,11,8a2600447847d5ab7f5f,matched
241,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,15,ad005008336266edcd64,matched
242,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,37,ecd4e736ab99493cf8bd,matched
243,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,29,198b56fd7f0946ac5b09,matched
244,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,35,b47f07e34df3a99ff20d,matched
245,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,13,72dc231b20fe4c8a589d,matched
246,current_all_computable_c1,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,2,1a60a6ad7849198e802c,matched
247,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,27,ef96b87ef5fb03c9889e,matched
248,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,28,53a1af9cac0415879d2f,matched
249,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,29,04c900e4f73f755265b3,matched
250,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,35,25a1ba6fcd4fbb14c433,matched
251,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,36,cc1c0c89b7e5fdacc836,matched
252,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,30,bbb44530a7ff92f92b27,matched
253,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,32,bf6d1e98afbb6306ebff,matched
254,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,2,9b7c8a47533d55322728,matched
255,current_all_computable_c1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,1,456be942f0947a669713,matched
256,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,28,0d42858d359ebfc9e871,matched
257,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,29,d93ff4eb834a154c4cd4,matched
258,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,35,c7ef5fbf6e03cd67ae11,matched
259,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,13,26a3cf470c4ab78ffaea,matched
260,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,34,83822f0c9ce15f483174,matched
261,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,27,a54fcd23c12204b62cba,matched
262,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,37,bb9ad0084abc09c47837,matched
263,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,10,70e8f5079c7b09c6af6d,matched
264,current_all_computable_c1,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,8,5ba67a30243635c3cbe3,matched
265,current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,27,c498069d0547cb81a534,matched
266,current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,1,79f3478ea5e43fc1f95a,matched
267,current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,2,495d562be7d142d5bbc5,matched
268,current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,36,f4b7f477de2247b38b2d,matched
269,current_all_computable_c1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,12,974f94a2b16103ea9324,matched
270,current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,31,22dcfad23c6ac14bd521,matched
271,current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,32,381c007b1df27d00b6ab,matched
272,current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,34,d102c6b86a1606f32bd3,matched
273,current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,13,f8d2cd60e9a8ecf91058,matched
274,current_all_computable_c1,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,18,0cb5a7c23d9bc70208b1,matched
275,current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,30,8e4588afd83a55aaaa18,matched
276,current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,10,265f63ba09442d63389c,matched
277,current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,17,62d758541221214e1490,matched
278,current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,6,b3eba7756056bb941dfb,matched
279,current_all_computable_c1,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,8,ead3f8ac14ab1a6ddfd9,matched
280,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,30,df7008318a29295ca160,matched
281,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,35,5265086307bacf7df849,matched
282,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,1,72eebdfddb78a8d5da2a,matched
283,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,18,6e436e9879b7e6c528d0,matched
284,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,13,4b06a3805f8a5aeac160,matched
285,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,29,e33b39ba56ff49c56427,matched
286,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,34,013253d9bc0db4d66615,matched
287,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,37,fcb7e53adf42c4422ae7,matched
288,current_all_computable_c1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,27,b078bba0e08aacd86658,matched
289,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,27,0f006ad814591f20f1d7,matched
290,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,28,a5582527e1e55759fca4,matched
291,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,29,ddc38d03eaf0ed686dbe,matched
292,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,30,762aad63d41c0473582f,matched
293,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,31,944fc693a5243b08b5ee,matched
294,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,32,d37f314fba3b67c55956,matched
295,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,33,9e082eaf47377454a352,matched
296,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,34,779f777343654b55ad95,matched
297,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,35,3e053dc275632e30f220,matched
298,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,1,c71f04cf03f04f83010c,matched
299,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,10,1aa87c4e8b0db18c1ccd,matched
300,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,11,efdd3af8bbe9661a922f,matched
301,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,12,0545d5cfd8fca3b793bc,matched
302,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,13,a899e204555a9b64f4b5,matched
303,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,15,b52612c32e32fb20b8c2,matched
304,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,17,bbe40bd3ad25e4383c92,matched
305,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,18,b26eb0a9d329d8a255fd,matched
306,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,2,6037abe04bcfa1d308ed,matched
307,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,6,432d23215497f235714b,matched
308,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,8,58fcb37f432cd01e22a1,matched
309,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,36,beebb1979f052693f701,matched
310,current_all_computable_c1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,37,1623fbedf957f0be9421,matched
311,current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,30,3b3f16f395140c417e16,matched
312,current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,32,1f0da2ca6730dfb60599,matched
313,current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,11,ea1f939ba15f6d10754b,matched
314,current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,31,9bc471f05cac744132c6,matched
315,current_all_computable_c1,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,33,62b93b940622881f9e7b,matched
316,current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,31,385caf3701dee7042d51,matched
317,current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,17,d6077bf8866533197810,matched
318,current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,6,bb2170e2f627c3cc30fb,matched
319,current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,8,b009f871ba470e85127d,matched
320,current_all_computable_c1,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,32,11f19b08afaff69c9e6a,matched
321,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,33,adc213fc12f5f948aa56,matched
322,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,11,c599740d3bc3761f8f39,matched
323,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,15,a68c32790d01e6b27d0d,matched
324,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,37,ae929aa9e6dd3cd587ac,matched
325,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,34,5f7815f3a489b8007a97,matched
326,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,1,fba833f7e946e03406f0,matched
327,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,17,be0ea7a0849f9bf057cb,matched
328,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,2,7fc54cc83e44fb28abe2,matched
329,current_all_computable_c1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,28,4d6cdfa4951e9653e815,matched
330,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,32,093a8b4511bd56f93784,matched
331,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,33,8ad07f7e5b4a42e18f5c,matched
332,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,37,ca1a2d8aefa7219707d8,matched
333,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,11,81236ef5be5b11e8be3e,matched
334,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,15,8bd2b6db1b57ba08a132,matched
335,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,28,87dd86ac11a2a77e63bf,matched
336,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,13,98e444841935f5508d75,matched
337,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,17,eda8291573ff053225c7,matched
338,current_all_computable_c1,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,18,936511830ce393b70d38,matched
339,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,30,55c92f0f123df48b05be,matched
340,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,34,d7bf0e74078389ee9bf0,matched
341,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,1,c1c621753a9818e3a816,matched
342,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,12,91d132fab64b21bf307f,matched
343,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,2,8788f7b0921cb90d1098,matched
344,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,35,3cbe48827611f20e2b09,matched
345,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,10,4b7562726182b0f76ced,matched
346,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,15,4786ddffd288bc3c1169,matched
347,current_all_computable_c1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,8,1beae202a7ba8f00c6fb,matched
348,current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,31,19e03d84ac8aea1645d3,matched
349,current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,10,f9cafcbd58a63d859d32,matched
350,current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,17,f8d8bb7e420a7d6f3d91,matched
351,current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,6,480a17d4b8bc43325c2c,matched
352,current_all_computable_c1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,8,9b0c448a433097e9942e,matched
353,current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,27,bc31ca44876dc589ed4b,matched
354,current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,28,7cd383c42cfa1fb813df,matched
355,current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,29,23b3ba219c2ea42e2857,matched
356,current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,36,07d7b8e9b47e3b57f09b,matched
357,current_all_computable_c1,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,31,34724d21eb0d44dfc22d,matched
358,current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,10,d2f9b77e836ea9a23958,matched
359,current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,13,dd2eee2e935e77791577,matched
360,current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,18,e98d3f5303e6099af208,matched
361,current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,34,a47e8b2c8b897117f071,matched
362,current_all_computable_c1,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,35,74ff4434b6db6c57c2ee,matched
363,current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,27,3cf29369b9e0b392e769,matched
364,current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,28,8527f5df56820c48bf92,matched
365,current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,29,1d1795fcc5d614bf0698,matched
366,current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,35,143e2ef82609a7f44a09,matched
367,current_all_computable_c1,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,36,1dc5dc76fab81c45cd23,matched
368,current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,34,2421466da1f7d0800380,matched
369,current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,10,230418a93ba734601d15,matched
370,current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,13,a7f130f489209fd66673,matched
371,current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,18,d64ce5b326b6015ae8bf,matched
372,current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,6,0fe7898050e5c65aa163,matched
373,current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,30,d6bbf7fa428498cad40f,matched
374,current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,33,d918bb91e408d8c71ff9,matched
375,current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,1,3e0b6e14799743fc990f,matched
376,current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,11,190a6d2d9c3e31af294c,matched
377,current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,12,69ad0871a13714ff7abc,matched
378,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,28,fe6d21a2d34b078f5c0d,matched
379,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,29,8d84da8c6f772c4fa07a,matched
380,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,35,03f2a945c924203b75d1,matched
381,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,36,0b2b9f0ed2607655632c,matched
382,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,1,d2fe19a8dc66fd1f3ff5,matched
383,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,27,973098cfe5081c1c74ec,matched
384,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,37,66e0b1d35ac694679c09,matched
385,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,34,ac7d30c4e0246e96535a,matched
386,current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,12,8f2310bf731d94b43254,matched
387,current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,36,72c467f3e5b59c7c6fe0,matched
388,current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,1,27b7efed178842f2bcae,matched
389,current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,2,39b9fade42ec809e239d,matched
390,current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,37,bf0338ecb3bbe9b3ee92,matched
391,current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,34,837eb32400b0afd7b92f,matched
392,current_all_computable_c1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,34,8066ad223dec81c40daa,matched
393,current_all_computable_c1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,37,53530603e76707ac6f94,matched
394,current_all_computable_c1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,11,d78d6ac8c99983d4ff33,matched
395,current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,31,871218ff2db6bdec5ff2,matched
396,current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,10,b80833429adcb6be79f8,matched
397,current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,17,4fb3839c49c04d3ffcf7,matched
398,current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,6,290e3e82f42aa83e4adc,matched
399,current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,8,4fd5b259dc13de4a5e96,matched
400,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,34,e8fa392d317f408e138f,matched
401,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,10,399d7b90505e061c62ec,matched
402,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,13,15045b6175a2d31f009a,matched
403,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,18,86103695b3e92be6e929,matched
404,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,6,249972890d1d949f4e0b,matched
405,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,30,3e8773a02414b6a4b615,matched
406,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,1,149830d59e7e9e39f686,matched
407,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,2,3cf2311bd8da5ee6753a,matched
408,current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,32,af75f69b47040e315e88,matched
409,current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,27,cd8a51a17f5953c4b19c,matched
410,current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,30,6fde03b86adc8ddd0722,matched
411,current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,32,5010682cb541531f7457,matched
