image_id,condition,trigger,question,n_people,same_point_median,supported_modes,singleton_mass,conclusion_affected,modes,selected_worker_roster
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,invalid_response_uncertainty,无效提交的具体原因为何？是否妨碍完整分布判断，而不只是几何位置分歧？,22,0.126127869842,1,0.727272727273,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 8, ""people"": 6, ""workers"": [""W006"", ""W011"", ""W013"", ""W014"", ""W021"", ""W029""], ""canonical_ids"": [""860d45b73111d943"", ""a818d1b88c34b687"", ""f0a32074507842d5"", ""6ac5bcc2f84af656"", ""dcf6c97b7f3e2e0f"", ""4d934ce66ec29a47""], ""representative"": ""6ac5bcc2f84af656"", ""representative_worker"": ""W014""}, {""cluster"": 2, ""point_count"": 8, ""people"": 1, ""workers"": [""W008""], ""canonical_ids"": [""6ab629e7746273bd""], ""representative"": ""6ab629e7746273bd"", ""representative_worker"": ""W008""}, {""cluster"": 3, ""point_count"": 8, ""people"": 1, ""workers"": [""W012""], ""canonical_ids"": [""ef971c0766ea37de""], ""representative"": ""ef971c0766ea37de"", ""representative_worker"": ""W012""}, {""cluster"": 4, ""point_count"": 12, ""people"": 1, ""workers"": [""W036""], ""canonical_ids"": [""65e6380997e850f1""], ""representative"": ""65e6380997e850f1"", ""representative_worker"": ""W036""}, {""cluster"": 5, ""point_count"": 14, ""people"": 1, ""workers"": [""W030""], ""canonical_ids"": [""3f6b62e3295e009a""], ""representative"": ""3f6b62e3295e009a"", ""representative_worker"": ""W030""}, {""cluster"": 6, ""point_count"": 14, ""people"": 1, ""workers"": [""W037""], ""canonical_ids"": [""2431f1da19aaa950""], ""representative"": ""2431f1da19aaa950"", ""representative_worker"": ""W037""}, {""cluster"": 7, ""point_count"": 16, ""people"": 1, ""workers"": [""W017""], ""canonical_ids"": [""317e5971cdfd0288""], ""representative"": ""317e5971cdfd0288"", ""representative_worker"": ""W017""}, {""cluster"": 8, ""point_count"": 16, ""people"": 1, ""workers"": [""W031""], ""canonical_ids"": [""8d6f18bc98ea1938""], ""representative"": ""8d6f18bc98ea1938"", ""representative_worker"": ""W031""}, {""cluster"": 9, ""point_count"": 20, ""people"": 1, ""workers"": [""W015""], ""canonical_ids"": [""a29b0f7c6c31b71b""], ""representative"": ""a29b0f7c6c31b71b"", ""representative_worker"": ""W015""}, {""cluster"": 10, ""point_count"": 20, ""people"": 1, ""workers"": [""W035""], ""canonical_ids"": [""aa5ab1caef85cf99""], ""representative"": ""aa5ab1caef85cf99"", ""representative_worker"": ""W035""}, {""cluster"": 11, ""point_count"": 20, ""people"": 1, ""workers"": [""W032""], ""canonical_ids"": [""feaa118aa8a59f86""], ""representative"": ""feaa118aa8a59f86"", ""representative_worker"": ""W032""}, {""cluster"": 12, ""point_count"": 20, ""people"": 1, ""workers"": [""W034""], ""canonical_ids"": [""53b22edb56cc554f""], ""representative"": ""53b22edb56cc554f"", ""representative_worker"": ""W034""}, {""cluster"": 13, ""point_count"": 20, ""people"": 1, ""workers"": [""W028""], ""canonical_ids"": [""cd3a92cc2800b3c7""], ""representative"": ""cd3a92cc2800b3c7"", ""representative_worker"": ""W028""}, {""cluster"": 14, ""point_count"": 24, ""people"": 1, ""workers"": [""W010""], ""canonical_ids"": [""3b9e797620fb7dd9""], ""representative"": ""3b9e797620fb7dd9"", ""representative_worker"": ""W010""}, {""cluster"": 15, ""point_count"": 26, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""a1d5efe386cf76ad""], ""representative"": ""a1d5efe386cf76ad"", ""representative_worker"": ""W001""}, {""cluster"": 16, ""point_count"": 26, ""people"": 1, ""workers"": [""W033""], ""canonical_ids"": [""c61e2afdd2d8efd8""], ""representative"": ""c61e2afdd2d8efd8"", ""representative_worker"": ""W033""}, {""cluster"": 17, ""point_count"": 28, ""people"": 1, ""workers"": [""W027""], ""canonical_ids"": [""1120d74f964c5f97""], ""representative"": ""1120d74f964c5f97"", ""representative_worker"": ""W027""}]",
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,invalid_response_uncertainty,无效提交的具体原因为何？是否妨碍完整分布判断，而不只是几何位置分歧？,4,,0,1,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 10, ""people"": 1, ""workers"": [""W034""], ""canonical_ids"": [""34443e49e7b491d7ff91""], ""representative"": ""34443e49e7b491d7ff91"", ""representative_worker"": ""W034""}, {""cluster"": 2, ""point_count"": 12, ""people"": 1, ""workers"": [""W037""], ""canonical_ids"": [""8e35267f3a0880dc371d""], ""representative"": ""8e35267f3a0880dc371d"", ""representative_worker"": ""W037""}, {""cluster"": 3, ""point_count"": 16, ""people"": 1, ""workers"": [""W015""], ""canonical_ids"": [""1cd86a5176aacbc3567b""], ""representative"": ""1cd86a5176aacbc3567b"", ""representative_worker"": ""W015""}, {""cluster"": 4, ""point_count"": 20, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""3a2d7700bd5753ff0789""], ""representative"": ""3a2d7700bd5753ff0789"", ""representative_worker"": ""W001""}]",
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,low_median_with_supported_minority,低同点数几何中位数是否遮蔽合理少数模式？,23,0.035496312588,4,0.0434782608696,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 8, ""people"": 13, ""workers"": [""W001"", ""W002"", ""W008"", ""W012"", ""W017"", ""W018"", ""W027"", ""W028"", ""W029"", ""W030"", ""W033"", ""W034"", ""W036""], ""canonical_ids"": [""bf873396ed958402"", ""4d8dc2ea8c102fb8"", ""6787669990caab70"", ""3ad402df64a0a96d"", ""8f824b27f655df1a"", ""c2a00471a2bfd23a"", ""3e49e2f4d3cfd637"", ""5d978e819e3deb53"", ""f9cabcf7e798da81"", ""fa501f1f267f767a"", ""5b4d888cc3324e13"", ""1d36d28089de7575"", ""19e9c481bd38d47c""], ""representative"": ""4d8dc2ea8c102fb8"", ""representative_worker"": ""W002""}, {""cluster"": 2, ""point_count"": 10, ""people"": 2, ""workers"": [""W010"", ""W014""], ""canonical_ids"": [""77b417099208b338"", ""4e5ccdb484e7a3e8""], ""representative"": ""77b417099208b338"", ""representative_worker"": ""W010""}, {""cluster"": 3, ""point_count"": 12, ""people"": 2, ""workers"": [""W031"", ""W035""], ""canonical_ids"": [""5da2adcd7638310f"", ""eb266c3e12d21893""], ""representative"": ""5da2adcd7638310f"", ""representative_worker"": ""W031""}, {""cluster"": 4, ""point_count"": 16, ""people"": 5, ""workers"": [""W006"", ""W011"", ""W013"", ""W015"", ""W021""], ""canonical_ids"": [""e27edeeb62e1436c"", ""1b768d94b7e12113"", ""1fc40a12c31384b6"", ""ef6aed7c0e434e1f"", ""cd71311dec667852""], ""representative"": ""e27edeeb62e1436c"", ""representative_worker"": ""W006""}, {""cluster"": 5, ""point_count"": 18, ""people"": 1, ""workers"": [""W032""], ""canonical_ids"": [""9b8a1ae0754380a9""], ""representative"": ""9b8a1ae0754380a9"", ""representative_worker"": ""W032""}]",
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,low_median_with_supported_minority,低同点数几何中位数是否遮蔽合理少数模式？,19,0.0409992494907,4,0.105263157895,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 8, ""people"": 5, ""workers"": [""W006"", ""W008"", ""W029"", ""W033"", ""W035""], ""canonical_ids"": [""45ac613c561811cb4a0d"", ""e61e5cb856a564b7a01f"", ""d8cb18bc158b295d867a"", ""2e25450d5668732450c2"", ""4f87d786ffa037888bac""], ""representative"": ""e61e5cb856a564b7a01f"", ""representative_worker"": ""W008""}, {""cluster"": 2, ""point_count"": 10, ""people"": 1, ""workers"": [""W034""], ""canonical_ids"": [""12fdc91e2fd278aac0c7""], ""representative"": ""12fdc91e2fd278aac0c7"", ""representative_worker"": ""W034""}, {""cluster"": 3, ""point_count"": 12, ""people"": 2, ""workers"": [""W030"", ""W037""], ""canonical_ids"": [""7234128122016861cabd"", ""9f1b2668af9bbb8c27ab""], ""representative"": ""7234128122016861cabd"", ""representative_worker"": ""W030""}, {""cluster"": 4, ""point_count"": 20, ""people"": 2, ""workers"": [""W001"", ""W031""], ""canonical_ids"": [""6b1d44df0ab19f6b9f32"", ""955fdd77aab2e02c77b7""], ""representative"": ""6b1d44df0ab19f6b9f32"", ""representative_worker"": ""W001""}, {""cluster"": 5, ""point_count"": 24, ""people"": 8, ""workers"": [""W002"", ""W011"", ""W012"", ""W013"", ""W015"", ""W017"", ""W032"", ""W036""], ""canonical_ids"": [""464d1f8e2646f0b168b2"", ""6f392909790d7b83bad3"", ""3278b0b885357fd483ef"", ""aefffe82b59c80b70615"", ""999a08307d0cb1737ba3"", ""178ede5b2fef8ba1828e"", ""00c60f620f2c87cd54da"", ""e0e306b7d1de04330bc5""], ""representative"": ""3278b0b885357fd483ef"", ""representative_worker"": ""W012""}, {""cluster"": 6, ""point_count"": 24, ""people"": 1, ""workers"": [""W010""], ""canonical_ids"": [""6f7020870942eee83774""], ""representative"": ""6f7020870942eee83774"", ""representative_worker"": ""W010""}]",
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,low_median_with_supported_minority,低同点数几何中位数是否遮蔽合理少数模式？,24,0.049745027015,3,0.166666666667,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 8, ""people"": 1, ""workers"": [""W027""], ""canonical_ids"": [""ea4ba198f1b90c5a""], ""representative"": ""ea4ba198f1b90c5a"", ""representative_worker"": ""W027""}, {""cluster"": 2, ""point_count"": 10, ""people"": 3, ""workers"": [""W018"", ""W034"", ""W037""], ""canonical_ids"": [""0a435ae2b35d25c7"", ""b1ac17483ad1c04e"", ""2ac783e03ad61d1a""], ""representative"": ""0a435ae2b35d25c7"", ""representative_worker"": ""W018""}, {""cluster"": 3, ""point_count"": 12, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""d2965a4546dd5bd3""], ""representative"": ""d2965a4546dd5bd3"", ""representative_worker"": ""W001""}, {""cluster"": 4, ""point_count"": 12, ""people"": 1, ""workers"": [""W014""], ""canonical_ids"": [""c9609d6092bb0730""], ""representative"": ""c9609d6092bb0730"", ""representative_worker"": ""W014""}, {""cluster"": 5, ""point_count"": 12, ""people"": 3, ""workers"": [""W031"", ""W032"", ""W035""], ""canonical_ids"": [""3b710fb59e47c8d6"", ""1aaa93ec5fa02d67"", ""33a4dc1fd6be1bdd""], ""representative"": ""1aaa93ec5fa02d67"", ""representative_worker"": ""W032""}, {""cluster"": 6, ""point_count"": 12, ""people"": 14, ""workers"": [""W002"", ""W006"", ""W008"", ""W011"", ""W012"", ""W013"", ""W015"", ""W017"", ""W021"", ""W028"", ""W029"", ""W030"", ""W033"", ""W036""], ""canonical_ids"": [""39008f0fe7a1d27b"", ""1260b5763825ac73"", ""3e32b8564185e9c7"", ""b49eaa7455fb1edf"", ""9ae9084968b32229"", ""517e0e79ed73ad98"", ""5c8fc29a99324dd7"", ""db6e2e902a7635ad"", ""ffdffd1443b1cef9"", ""afda73e02ce84841"", ""7129ad7e523aa525"", ""3c2427034d519a1a"", ""0225fd516c992f7f"", ""ca291f0b645de9fa""], ""representative"": ""db6e2e902a7635ad"", ""representative_worker"": ""W017""}, {""cluster"": 7, ""point_count"": 12, ""people"": 1, ""workers"": [""W010""], ""canonical_ids"": [""62376c3351699bc6""], ""representative"": ""62376c3351699bc6"", ""representative_worker"": ""W010""}]",
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,low_median_with_supported_minority,低同点数几何中位数是否遮蔽合理少数模式？,24,0.0278134388176,3,0,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 8, ""people"": 2, ""workers"": [""W001"", ""W035""], ""canonical_ids"": [""a53c36c9bf95be2b"", ""3f1ad1a502b50429""], ""representative"": ""a53c36c9bf95be2b"", ""representative_worker"": ""W001""}, {""cluster"": 2, ""point_count"": 8, ""people"": 19, ""workers"": [""W002"", ""W008"", ""W012"", ""W013"", ""W014"", ""W015"", ""W017"", ""W018"", ""W021"", ""W027"", ""W028"", ""W029"", ""W030"", ""W031"", ""W032"", ""W033"", ""W034"", ""W036"", ""W037""], ""canonical_ids"": [""ae9ad15247583bd3"", ""6adfe32721762388"", ""1a5c416e7e7c6cfa"", ""8c7bb20e866330e5"", ""a1c92c4eba590882"", ""874f47b61ab0f967"", ""b6c9e63c1de72fbf"", ""043215a11b3c07f6"", ""a3df2f62a653fcdb"", ""b9d6531c224d6003"", ""059397cbcdc2fd99"", ""c1ce3be5ac91205f"", ""39f325131750b755"", ""95caac6d8e2b34ae"", ""aa27fee9b505606b"", ""39b7f2008e3d4afe"", ""765b308f64278de8"", ""e85a8e90e0c6b636"", ""5a50132cf972f527""], ""representative"": ""ae9ad15247583bd3"", ""representative_worker"": ""W002""}, {""cluster"": 3, ""point_count"": 10, ""people"": 3, ""workers"": [""W006"", ""W010"", ""W011""], ""canonical_ids"": [""50a0f95f8fc38be2"", ""df7f18116de27c41"", ""5d6bb8dddcf527e1""], ""representative"": ""50a0f95f8fc38be2"", ""representative_worker"": ""W006""}]",
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,low_median_with_supported_minority,低同点数几何中位数是否遮蔽合理少数模式？,24,0.0412633863489,3,0,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 8, ""people"": 16, ""workers"": [""W002"", ""W008"", ""W010"", ""W013"", ""W014"", ""W015"", ""W017"", ""W018"", ""W021"", ""W027"", ""W028"", ""W032"", ""W033"", ""W034"", ""W036"", ""W037""], ""canonical_ids"": [""7f2a70bd247387c9"", ""f034ac00d128e91e"", ""9f525c104867f074"", ""2e18c2a7c8a3d34b"", ""bcb79f6838d28c17"", ""a05dc6872141702f"", ""315cbd3cacd491e8"", ""251bbbe64ea0a5b5"", ""af7a3a1cdf745e0c"", ""641c1f6f413ead20"", ""b6b6d4c497cda8e2"", ""e791bdd39ceb0454"", ""d216cfad4f530a31"", ""05c34463f238a2c1"", ""76186667a8178edb"", ""5df4a26ad4def72a""], ""representative"": ""7f2a70bd247387c9"", ""representative_worker"": ""W002""}, {""cluster"": 2, ""point_count"": 8, ""people"": 6, ""workers"": [""W001"", ""W012"", ""W029"", ""W030"", ""W031"", ""W035""], ""canonical_ids"": [""ace70b27506798d5"", ""97cebd93c1965f0f"", ""f573b76a994f559e"", ""a288b216f33e8695"", ""38b4c355b2582da5"", ""cdfc8962c0bbffa6""], ""representative"": ""38b4c355b2582da5"", ""representative_worker"": ""W031""}, {""cluster"": 3, ""point_count"": 10, ""people"": 2, ""workers"": [""W006"", ""W011""], ""canonical_ids"": [""7e2290dbca4fb383"", ""99962e6f9aff29ba""], ""representative"": ""7e2290dbca4fb383"", ""representative_worker"": ""W006""}]",
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,low_median_with_supported_minority,低同点数几何中位数是否遮蔽合理少数模式？,24,0.0294070021629,3,0.0416666666667,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 8, ""people"": 3, ""workers"": [""W001"", ""W031"", ""W035""], ""canonical_ids"": [""37cd228e6a030988"", ""b27dbae0e7fd539e"", ""cac4132e7e982035""], ""representative"": ""cac4132e7e982035"", ""representative_worker"": ""W035""}, {""cluster"": 2, ""point_count"": 8, ""people"": 18, ""workers"": [""W002"", ""W008"", ""W010"", ""W012"", ""W013"", ""W014"", ""W015"", ""W017"", ""W018"", ""W021"", ""W027"", ""W028"", ""W029"", ""W030"", ""W032"", ""W033"", ""W036"", ""W037""], ""canonical_ids"": [""d484f67bf0c8f4a0"", ""2bc96fab1ff93d70"", ""c6aab23ad555a26a"", ""e00297d47bfd5498"", ""2825aeb1a068148f"", ""e6717fa426739388"", ""2e3f4f6ed162d0e2"", ""e5e3026eeba1e6af"", ""e7c3756600686848"", ""cace603eaaae4c0b"", ""1158b393b32f7279"", ""589eff1064d05701"", ""ad54d90129a2f0b8"", ""137c140ca55fe56a"", ""9ec8f4568a452459"", ""bab7d65b25166218"", ""8f70d25e188c2a5b"", ""cf8e133e4c20ed7f""], ""representative"": ""d484f67bf0c8f4a0"", ""representative_worker"": ""W002""}, {""cluster"": 3, ""point_count"": 8, ""people"": 1, ""workers"": [""W034""], ""canonical_ids"": [""817c68743cb43e21""], ""representative"": ""817c68743cb43e21"", ""representative_worker"": ""W034""}, {""cluster"": 4, ""point_count"": 10, ""people"": 2, ""workers"": [""W006"", ""W011""], ""canonical_ids"": [""d0df2148541db2cf"", ""293c9fb9a238349a""], ""representative"": ""d0df2148541db2cf"", ""representative_worker"": ""W006""}]",
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,low_median_with_supported_minority,低同点数几何中位数是否遮蔽合理少数模式？,24,0.049401991035,3,0.333333333333,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 12, ""people"": 1, ""workers"": [""W034""], ""canonical_ids"": [""d5f398bdf9e24194""], ""representative"": ""d5f398bdf9e24194"", ""representative_worker"": ""W034""}, {""cluster"": 2, ""point_count"": 12, ""people"": 1, ""workers"": [""W037""], ""canonical_ids"": [""abff623d76a69986""], ""representative"": ""abff623d76a69986"", ""representative_worker"": ""W037""}, {""cluster"": 3, ""point_count"": 12, ""people"": 1, ""workers"": [""W029""], ""canonical_ids"": [""a819fde1949e375b""], ""representative"": ""a819fde1949e375b"", ""representative_worker"": ""W029""}, {""cluster"": 4, ""point_count"": 14, ""people"": 1, ""workers"": [""W018""], ""canonical_ids"": [""fbc606f95f59c132""], ""representative"": ""fbc606f95f59c132"", ""representative_worker"": ""W018""}, {""cluster"": 5, ""point_count"": 16, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""b33e480dcb1ae10b""], ""representative"": ""b33e480dcb1ae10b"", ""representative_worker"": ""W001""}, {""cluster"": 6, ""point_count"": 16, ""people"": 1, ""workers"": [""W036""], ""canonical_ids"": [""1863472107c00fbd""], ""representative"": ""1863472107c00fbd"", ""representative_worker"": ""W036""}, {""cluster"": 7, ""point_count"": 18, ""people"": 3, ""workers"": [""W030"", ""W031"", ""W035""], ""canonical_ids"": [""9589363fea90baba"", ""3e9e6ac471e7da2a"", ""3266c87d109f70bf""], ""representative"": ""9589363fea90baba"", ""representative_worker"": ""W030""}, {""cluster"": 8, ""point_count"": 18, ""people"": 1, ""workers"": [""W032""], ""canonical_ids"": [""e07cd54978722b1e""], ""representative"": ""e07cd54978722b1e"", ""representative_worker"": ""W032""}, {""cluster"": 9, ""point_count"": 20, ""people"": 11, ""workers"": [""W006"", ""W008"", ""W010"", ""W011"", ""W012"", ""W013"", ""W014"", ""W015"", ""W017"", ""W021"", ""W028""], ""canonical_ids"": [""fb86982f536c3aaa"", ""bdf5345d612260f9"", ""dd6888e3ad2e47c0"", ""fce565e3270fad1f"", ""c9a58758edb18890"", ""b49af842e8a9a5d6"", ""886e3f4cfcd0e0b8"", ""352ec6e68a3da904"", ""f659d3608c54a9ef"", ""384c1de2ec90820f"", ""bf2aab73a5aed79f""], ""representative"": ""352ec6e68a3da904"", ""representative_worker"": ""W015""}, {""cluster"": 10, ""point_count"": 24, ""people"": 2, ""workers"": [""W002"", ""W027""], ""canonical_ids"": [""0284f20459ae4153"", ""98e8fe358da56c8f""], ""representative"": ""0284f20459ae4153"", ""representative_worker"": ""W002""}, {""cluster"": 11, ""point_count"": 26, ""people"": 1, ""workers"": [""W033""], ""canonical_ids"": [""9cab10e73212c27f""], ""representative"": ""9cab10e73212c27f"", ""representative_worker"": ""W033""}]",
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,low_median_with_supported_minority,低同点数几何中位数是否遮蔽合理少数模式？,23,0.0401137607692,3,0.0434782608696,计算多模式能否解释为合理标注不确定性，以及稳定多簇的语义有效性,"[{""cluster"": 1, ""point_count"": 8, ""people"": 2, ""workers"": [""W012"", ""W029""], ""canonical_ids"": [""0ab97a7e7082f598e237"", ""35a9f318fa8bb9909db0""], ""representative"": ""0ab97a7e7082f598e237"", ""representative_worker"": ""W012""}, {""cluster"": 2, ""point_count"": 8, ""people"": 2, ""workers"": [""W010"", ""W037""], ""canonical_ids"": [""e4ccffc7a8756b7b0be4"", ""200f0c572426f1ad5f6c""], ""representative"": ""e4ccffc7a8756b7b0be4"", ""representative_worker"": ""W010""}, {""cluster"": 3, ""point_count"": 8, ""people"": 18, ""workers"": [""W001"", ""W002"", ""W006"", ""W008"", ""W011"", ""W013"", ""W014"", ""W015"", ""W017"", ""W018"", ""W027"", ""W030"", ""W031"", ""W032"", ""W033"", ""W034"", ""W035"", ""W036""], ""canonical_ids"": [""e141cec3bd166425f47c"", ""cb5e672973105a2a1c43"", ""d14d3e95941e544b31c6"", ""f579b073015ccb5f87b1"", ""cc9c520b1f8781f19e31"", ""d82cf0aab412ea6e207e"", ""0a6c2ab575a7b36f82bd"", ""e714d76c74a373febbee"", ""0359bc11d268822d94fd"", ""7d1b82da44ed8dd8ef72"", ""e53257d9b7428d4da0f5"", ""a8282b826c2b83f1c177"", ""bed357bd88baf4c32786"", ""e7b36064adef9c88eb38"", ""423d83b62a6b1fee7af4"", ""a4015419d4289160ce21"", ""46a22bc8081a9f80e282"", ""6b145ff560adec834931""], ""representative"": ""6b145ff560adec834931"", ""representative_worker"": ""W036""}, {""cluster"": 4, ""point_count"": 8, ""people"": 1, ""workers"": [""W028""], ""canonical_ids"": [""b7e7d86f528066fab226""], ""representative"": ""b7e7d86f528066fab226"", ""representative_worker"": ""W028""}]",
