image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,id,worker,cluster,density_unassigned,effective_points,imputed_point
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,d2965a4546dd5bd3,W001,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,39008f0fe7a1d27b,W002,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,1260b5763825ac73,W006,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,3e32b8564185e9c7,W008,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,62376c3351699bc6,W010,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,b49eaa7455fb1edf,W011,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,9ae9084968b32229,W012,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,517e0e79ed73ad98,W013,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,c9609d6092bb0730,W014,5,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,5c8fc29a99324dd7,W015,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,db6e2e902a7635ad,W017,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,0a435ae2b35d25c7,W018,1,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,ffdffd1443b1cef9,W021,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,ea4ba198f1b90c5a,W027,1,False,8,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,afda73e02ce84841,W028,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,7129ad7e523aa525,W029,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,3c2427034d519a1a,W030,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,3b710fb59e47c8d6,W031,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,1aaa93ec5fa02d67,W032,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,0225fd516c992f7f,W033,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,b1ac17483ad1c04e,W034,1,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,33a4dc1fd6be1bdd,W035,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,ca291f0b645de9fa,W036,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A1_mask,2ac783e03ad61d1a,W037,1,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,d2965a4546dd5bd3,W001,5,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,39008f0fe7a1d27b,W002,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,1260b5763825ac73,W006,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,3e32b8564185e9c7,W008,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,62376c3351699bc6,W010,6,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,b49eaa7455fb1edf,W011,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,9ae9084968b32229,W012,7,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,517e0e79ed73ad98,W013,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,c9609d6092bb0730,W014,8,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,5c8fc29a99324dd7,W015,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,db6e2e902a7635ad,W017,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,0a435ae2b35d25c7,W018,4,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,ffdffd1443b1cef9,W021,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,ea4ba198f1b90c5a,W027,2,False,8,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,afda73e02ce84841,W028,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,7129ad7e523aa525,W029,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,3c2427034d519a1a,W030,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,3b710fb59e47c8d6,W031,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,1aaa93ec5fa02d67,W032,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,0225fd516c992f7f,W033,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,b1ac17483ad1c04e,W034,4,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,33a4dc1fd6be1bdd,W035,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,ca291f0b645de9fa,W036,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A2_local,2ac783e03ad61d1a,W037,2,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,d2965a4546dd5bd3,W001,5,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,39008f0fe7a1d27b,W002,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,1260b5763825ac73,W006,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,3e32b8564185e9c7,W008,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,62376c3351699bc6,W010,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,b49eaa7455fb1edf,W011,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,9ae9084968b32229,W012,6,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,517e0e79ed73ad98,W013,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,c9609d6092bb0730,W014,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,5c8fc29a99324dd7,W015,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,db6e2e902a7635ad,W017,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,0a435ae2b35d25c7,W018,1,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,ffdffd1443b1cef9,W021,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,ea4ba198f1b90c5a,W027,2,False,8,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,afda73e02ce84841,W028,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,7129ad7e523aa525,W029,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,3c2427034d519a1a,W030,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,3b710fb59e47c8d6,W031,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,1aaa93ec5fa02d67,W032,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,0225fd516c992f7f,W033,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,b1ac17483ad1c04e,W034,1,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,33a4dc1fd6be1bdd,W035,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,ca291f0b645de9fa,W036,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A3_cyclic,2ac783e03ad61d1a,W037,2,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,d2965a4546dd5bd3,W001,5,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,39008f0fe7a1d27b,W002,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,1260b5763825ac73,W006,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,3e32b8564185e9c7,W008,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,62376c3351699bc6,W010,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,b49eaa7455fb1edf,W011,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,9ae9084968b32229,W012,6,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,517e0e79ed73ad98,W013,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,c9609d6092bb0730,W014,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,5c8fc29a99324dd7,W015,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,db6e2e902a7635ad,W017,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,0a435ae2b35d25c7,W018,1,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,ffdffd1443b1cef9,W021,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,ea4ba198f1b90c5a,W027,2,False,8,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,afda73e02ce84841,W028,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,7129ad7e523aa525,W029,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,3c2427034d519a1a,W030,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,3b710fb59e47c8d6,W031,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,1aaa93ec5fa02d67,W032,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,0225fd516c992f7f,W033,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,b1ac17483ad1c04e,W034,1,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,33a4dc1fd6be1bdd,W035,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,ca291f0b645de9fa,W036,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A4_adaptive,2ac783e03ad61d1a,W037,2,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,d2965a4546dd5bd3,W001,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,39008f0fe7a1d27b,W002,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,1260b5763825ac73,W006,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,3e32b8564185e9c7,W008,7,True,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,62376c3351699bc6,W010,8,True,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,b49eaa7455fb1edf,W011,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,9ae9084968b32229,W012,9,True,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,517e0e79ed73ad98,W013,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,c9609d6092bb0730,W014,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,5c8fc29a99324dd7,W015,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,db6e2e902a7635ad,W017,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,0a435ae2b35d25c7,W018,10,True,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,ffdffd1443b1cef9,W021,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,ea4ba198f1b90c5a,W027,1,False,8,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,afda73e02ce84841,W028,5,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,7129ad7e523aa525,W029,11,True,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,3c2427034d519a1a,W030,5,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,3b710fb59e47c8d6,W031,6,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,1aaa93ec5fa02d67,W032,6,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,0225fd516c992f7f,W033,12,True,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,b1ac17483ad1c04e,W034,13,True,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,33a4dc1fd6be1bdd,W035,14,True,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,ca291f0b645de9fa,W036,15,True,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A5_density,2ac783e03ad61d1a,W037,1,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,d2965a4546dd5bd3,W001,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,39008f0fe7a1d27b,W002,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,1260b5763825ac73,W006,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,3e32b8564185e9c7,W008,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,62376c3351699bc6,W010,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,b49eaa7455fb1edf,W011,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,9ae9084968b32229,W012,2,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,517e0e79ed73ad98,W013,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,c9609d6092bb0730,W014,4,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,5c8fc29a99324dd7,W015,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,db6e2e902a7635ad,W017,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,0a435ae2b35d25c7,W018,2,False,10,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,ffdffd1443b1cef9,W021,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,ea4ba198f1b90c5a,W027,2,False,8,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,afda73e02ce84841,W028,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,7129ad7e523aa525,W029,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,3c2427034d519a1a,W030,1,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,3b710fb59e47c8d6,W031,3,False,12,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,b8cTxDM8gDG,24,24,0,False,A6_spectral,1aaa93ec5fa02d67,W032,3,False,12,False
