image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,id,worker,cluster
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,121644cf341ee37d,W028,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,fb8ee4635680f271,W029,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,699e590cdc0187eb,W030,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,6f9679a3058624e4,W031,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,bc1cd87a35fe5e07,W032,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,67cd0f7506bc51c3,W033,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,fe443220e5338d14,W034,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,0f871667c1e1a335,W035,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,94d4b4a63d7f84cc,W036,1
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,manual,X7HyMhZNoso,24,24,0,False,solid_angle,5e3a87e01e8c7a68,W037,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,linear_common,c599740d3bc3761f8f39,W011,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,linear_common,a68c32790d01e6b27d0d,W015,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,linear_common,adc213fc12f5f948aa56,W033,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,linear_common,5f7815f3a489b8007a97,W034,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,linear_common,ae929aa9e6dd3cd587ac,W037,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,spherical,c599740d3bc3761f8f39,W011,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,spherical,a68c32790d01e6b27d0d,W015,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,spherical,adc213fc12f5f948aa56,W033,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,spherical,5f7815f3a489b8007a97,W034,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,spherical,ae929aa9e6dd3cd587ac,W037,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,solid_angle,c599740d3bc3761f8f39,W011,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,solid_angle,a68c32790d01e6b27d0d,W015,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,solid_angle,adc213fc12f5f948aa56,W033,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,solid_angle,5f7815f3a489b8007a97,W034,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,manual,X7HyMhZNoso,5,5,0,True,solid_angle,ae929aa9e6dd3cd587ac,W037,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,linear_common,fba833f7e946e03406f0,W001,2
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,linear_common,7fc54cc83e44fb28abe2,W002,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,linear_common,be0ea7a0849f9bf057cb,W017,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,linear_common,4d6cdfa4951e9653e815,W028,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,spherical,fba833f7e946e03406f0,W001,2
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,spherical,7fc54cc83e44fb28abe2,W002,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,spherical,be0ea7a0849f9bf057cb,W017,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,spherical,4d6cdfa4951e9653e815,W028,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,solid_angle,fba833f7e946e03406f0,W001,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,solid_angle,7fc54cc83e44fb28abe2,W002,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,solid_angle,be0ea7a0849f9bf057cb,W017,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,semi,X7HyMhZNoso,4,4,0,True,solid_angle,4d6cdfa4951e9653e815,W028,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,linear_common,81236ef5be5b11e8be3e,W011,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,linear_common,8bd2b6db1b57ba08a132,W015,2
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,linear_common,093a8b4511bd56f93784,W032,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,linear_common,8ad07f7e5b4a42e18f5c,W033,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,linear_common,ca1a2d8aefa7219707d8,W037,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,spherical,81236ef5be5b11e8be3e,W011,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,spherical,8bd2b6db1b57ba08a132,W015,2
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,spherical,093a8b4511bd56f93784,W032,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,spherical,8ad07f7e5b4a42e18f5c,W033,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,spherical,ca1a2d8aefa7219707d8,W037,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,81236ef5be5b11e8be3e,W011,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,8bd2b6db1b57ba08a132,W015,2
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,093a8b4511bd56f93784,W032,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,8ad07f7e5b4a42e18f5c,W033,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,ca1a2d8aefa7219707d8,W037,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,linear_common,98e444841935f5508d75,W013,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,linear_common,eda8291573ff053225c7,W017,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,linear_common,936511830ce393b70d38,W018,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,linear_common,87dd86ac11a2a77e63bf,W028,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,spherical,98e444841935f5508d75,W013,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,spherical,eda8291573ff053225c7,W017,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,spherical,936511830ce393b70d38,W018,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,spherical,87dd86ac11a2a77e63bf,W028,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,solid_angle,98e444841935f5508d75,W013,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,solid_angle,eda8291573ff053225c7,W017,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,solid_angle,936511830ce393b70d38,W018,1
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw-02,semi,Z6MFQCViBuw,4,4,0,False,solid_angle,87dd86ac11a2a77e63bf,W028,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,linear_common,c1c621753a9818e3a816,W001,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,linear_common,8788f7b0921cb90d1098,W002,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,linear_common,91d132fab64b21bf307f,W012,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,linear_common,55c92f0f123df48b05be,W030,2
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,linear_common,d7bf0e74078389ee9bf0,W034,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,spherical,c1c621753a9818e3a816,W001,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,spherical,8788f7b0921cb90d1098,W002,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,spherical,91d132fab64b21bf307f,W012,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,spherical,55c92f0f123df48b05be,W030,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,spherical,d7bf0e74078389ee9bf0,W034,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,c1c621753a9818e3a816,W001,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,8788f7b0921cb90d1098,W002,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,91d132fab64b21bf307f,W012,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,55c92f0f123df48b05be,W030,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,d7bf0e74078389ee9bf0,W034,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,linear_common,1beae202a7ba8f00c6fb,W008,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,linear_common,4b7562726182b0f76ced,W010,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,linear_common,4786ddffd288bc3c1169,W015,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,linear_common,71770e90ca7c5a392b52,W031,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,linear_common,3cbe48827611f20e2b09,W035,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,spherical,1beae202a7ba8f00c6fb,W008,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,spherical,4b7562726182b0f76ced,W010,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,spherical,4786ddffd288bc3c1169,W015,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,spherical,71770e90ca7c5a392b52,W031,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,spherical,3cbe48827611f20e2b09,W035,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,solid_angle,1beae202a7ba8f00c6fb,W008,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,solid_angle,4b7562726182b0f76ced,W010,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,solid_angle,4786ddffd288bc3c1169,W015,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,solid_angle,71770e90ca7c5a392b52,W031,1
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,semi,Z6MFQCViBuw,5,5,0,False,solid_angle,3cbe48827611f20e2b09,W035,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,linear_common,480a17d4b8bc43325c2c,W006,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,linear_common,9b0c448a433097e9942e,W008,2
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,linear_common,f9cafcbd58a63d859d32,W010,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,linear_common,f8d8bb7e420a7d6f3d91,W017,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,linear_common,19e03d84ac8aea1645d3,W031,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,spherical,480a17d4b8bc43325c2c,W006,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,spherical,9b0c448a433097e9942e,W008,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,spherical,f9cafcbd58a63d859d32,W010,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,spherical,f8d8bb7e420a7d6f3d91,W017,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,spherical,19e03d84ac8aea1645d3,W031,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,480a17d4b8bc43325c2c,W006,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,9b0c448a433097e9942e,W008,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,f9cafcbd58a63d859d32,W010,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,f8d8bb7e420a7d6f3d91,W017,1
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,manual,Z6MFQCViBuw,5,5,0,False,solid_angle,19e03d84ac8aea1645d3,W031,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,0e0501745974e880,W001,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,1f8fe248fb55c43e,W002,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,eb2fd1fd3f466605,W006,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,5a38b164a2481384,W008,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,f0a357dcd7d8d4c6,W010,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,92e4a4cf1ae73f69,W011,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,47377755fedf1482,W012,3
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,39a34b830ea11490,W013,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,3c4a2ede557a62f2,W014,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,552a0858ecbce9ad,W015,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,1445e3889419575a,W017,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,f432b7968aecb5bc,W018,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,202420376d62cfbb,W021,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,19a327730863506b,W027,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,0dce4a0f997ffd15,W028,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,7667b010a9c90570,W029,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,c76193b6207a6507,W030,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,76f29200f62e2fb3,W031,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,a318b6bfd544d9cb,W032,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,522ad8c02cfc8914,W033,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,c1d1843444d6d457,W034,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,2c11262bdae1e085,W035,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,2b439f65ef66899b,W036,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,linear_common,b70dac9310c8fd7f,W037,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,0e0501745974e880,W001,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,1f8fe248fb55c43e,W002,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,eb2fd1fd3f466605,W006,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,5a38b164a2481384,W008,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,f0a357dcd7d8d4c6,W010,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,92e4a4cf1ae73f69,W011,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,47377755fedf1482,W012,3
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,39a34b830ea11490,W013,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,3c4a2ede557a62f2,W014,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,552a0858ecbce9ad,W015,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,1445e3889419575a,W017,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,f432b7968aecb5bc,W018,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,202420376d62cfbb,W021,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,19a327730863506b,W027,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,0dce4a0f997ffd15,W028,1
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,7667b010a9c90570,W029,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,c76193b6207a6507,W030,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,76f29200f62e2fb3,W031,2
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,semi,Z6MFQCViBuw,24,24,0,False,spherical,a318b6bfd544d9cb,W032,1
