version,image_id,code,condition,method,id,worker,points,cluster
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,90b4dd7e59f67c16,W037,10,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,add487ea63e9bb01,W001,14,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,2559d23544f7b937,W002,17,10
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,d623e23c25ff6f17,W006,16,9
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,ac36f041bfa78190,W008,16,10
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,ae0d0995727e574c,W010,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,ae6d6070e397641b,W011,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,1bba99ddd10d5cc3,W012,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,10617301d542a20b,W013,14,8
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,1a2d29b10c49284d,W014,14,8
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,0541cfefecf4d012,W015,16,11
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,1fa12b6cb64cfe27,W017,16,12
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,51e9663a6ed29c7f,W018,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,0615e35bd4e08e07,W021,16,11
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,a334e15731106e5e,W027,16,11
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,ec4505b0e4744e4e,W028,18,14
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,a6e17f93d9114eac,W029,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,364426d6af6cf0a6,W030,14,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,acf66ab0eca22cc1,W031,14,2
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,3192a4c34488ebef,W032,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,1e45c715efe04bf6,W033,16,13
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,36afcf88229ada00,W034,12,7
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,cd8b1dfaf95e7319,W035,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,6d05edefd05793bc,W036,16,15
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate0,40ac299ba105fdef,W037,11,16
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,add487ea63e9bb01,W001,14,2
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,2559d23544f7b937,W002,17,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,d623e23c25ff6f17,W006,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,ac36f041bfa78190,W008,16,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,ae0d0995727e574c,W010,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,ae6d6070e397641b,W011,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,1bba99ddd10d5cc3,W012,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,10617301d542a20b,W013,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,1a2d29b10c49284d,W014,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,0541cfefecf4d012,W015,16,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,1fa12b6cb64cfe27,W017,16,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,51e9663a6ed29c7f,W018,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,0615e35bd4e08e07,W021,16,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,a334e15731106e5e,W027,16,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,ec4505b0e4744e4e,W028,18,7
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,a6e17f93d9114eac,W029,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,364426d6af6cf0a6,W030,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,acf66ab0eca22cc1,W031,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,3192a4c34488ebef,W032,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,1e45c715efe04bf6,W033,16,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,36afcf88229ada00,W034,12,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,cd8b1dfaf95e7319,W035,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,6d05edefd05793bc,W036,16,8
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate0,40ac299ba105fdef,W037,11,9
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,add487ea63e9bb01,W001,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,2559d23544f7b937,W002,17,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,d623e23c25ff6f17,W006,16,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,ac36f041bfa78190,W008,16,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,ae0d0995727e574c,W010,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,ae6d6070e397641b,W011,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,1bba99ddd10d5cc3,W012,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,10617301d542a20b,W013,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,1a2d29b10c49284d,W014,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,0541cfefecf4d012,W015,16,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,1fa12b6cb64cfe27,W017,16,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,51e9663a6ed29c7f,W018,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,0615e35bd4e08e07,W021,16,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,a334e15731106e5e,W027,16,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,ec4505b0e4744e4e,W028,18,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,a6e17f93d9114eac,W029,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,364426d6af6cf0a6,W030,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,acf66ab0eca22cc1,W031,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,3192a4c34488ebef,W032,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,1e45c715efe04bf6,W033,16,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,36afcf88229ada00,W034,12,2
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,cd8b1dfaf95e7319,W035,14,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,6d05edefd05793bc,W036,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate0,40ac299ba105fdef,W037,11,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,add487ea63e9bb01,W001,14,9
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,2559d23544f7b937,W002,17,15
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,d623e23c25ff6f17,W006,16,13
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,ac36f041bfa78190,W008,16,10
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,ae0d0995727e574c,W010,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,ae6d6070e397641b,W011,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,1bba99ddd10d5cc3,W012,14,7
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,10617301d542a20b,W013,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,1a2d29b10c49284d,W014,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,0541cfefecf4d012,W015,16,10
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,1fa12b6cb64cfe27,W017,16,11
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,51e9663a6ed29c7f,W018,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,0615e35bd4e08e07,W021,16,10
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,a334e15731106e5e,W027,16,10
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,ec4505b0e4744e4e,W028,18,16
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,a6e17f93d9114eac,W029,14,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,364426d6af6cf0a6,W030,14,8
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,acf66ab0eca22cc1,W031,14,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,3192a4c34488ebef,W032,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,1e45c715efe04bf6,W033,16,12
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,36afcf88229ada00,W034,12,2
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,cd8b1dfaf95e7319,W035,14,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,6d05edefd05793bc,W036,16,14
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c3_gate1,40ac299ba105fdef,W037,11,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,add487ea63e9bb01,W001,14,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,2559d23544f7b937,W002,17,9
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,d623e23c25ff6f17,W006,16,7
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,ac36f041bfa78190,W008,16,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,ae0d0995727e574c,W010,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,ae6d6070e397641b,W011,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,1bba99ddd10d5cc3,W012,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,10617301d542a20b,W013,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,1a2d29b10c49284d,W014,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,0541cfefecf4d012,W015,16,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,1fa12b6cb64cfe27,W017,16,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,51e9663a6ed29c7f,W018,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,0615e35bd4e08e07,W021,16,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,a334e15731106e5e,W027,16,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,ec4505b0e4744e4e,W028,18,10
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,a6e17f93d9114eac,W029,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,364426d6af6cf0a6,W030,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,acf66ab0eca22cc1,W031,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,3192a4c34488ebef,W032,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,1e45c715efe04bf6,W033,16,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,36afcf88229ada00,W034,12,2
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,cd8b1dfaf95e7319,W035,14,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,6d05edefd05793bc,W036,16,8
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c6_gate1,40ac299ba105fdef,W037,11,1
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,add487ea63e9bb01,W001,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,2559d23544f7b937,W002,17,6
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,d623e23c25ff6f17,W006,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,ac36f041bfa78190,W008,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,ae0d0995727e574c,W010,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,ae6d6070e397641b,W011,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,1bba99ddd10d5cc3,W012,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,10617301d542a20b,W013,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,1a2d29b10c49284d,W014,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,0541cfefecf4d012,W015,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,1fa12b6cb64cfe27,W017,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,51e9663a6ed29c7f,W018,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,0615e35bd4e08e07,W021,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,a334e15731106e5e,W027,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,ec4505b0e4744e4e,W028,18,7
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,a6e17f93d9114eac,W029,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,364426d6af6cf0a6,W030,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,acf66ab0eca22cc1,W031,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,3192a4c34488ebef,W032,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,1e45c715efe04bf6,W033,16,4
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,36afcf88229ada00,W034,12,2
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,cd8b1dfaf95e7319,W035,14,3
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,6d05edefd05793bc,W036,16,5
no_borrowed_imputation,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,OSPA30_c9_gate1,40ac299ba105fdef,W037,11,1
pending_two_export_updates,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,OSPA30_c3_gate0,a1d5efe386cf76ad,W001,26,13
pending_two_export_updates,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,OSPA30_c3_gate0,8ffe08f072e2b12e,W002,28,12
