task_id,base_task_id,building_id,building_registry_status,risk_design_stratum,risk_design_score_A,risk_route_source_value,risk_route_status,d_cal_F_source_value,family_scores_source_value,risk_route_active,active_family,task_activation_status,overall_fallback,activation_blockers,v1_candidate_eligible
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,approved,ordinary,5.73263306748561,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,,unresolved_scene_mapping,ordinary,3.9741119036014654,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,approved,stress,6.004580886722494,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,,unresolved_scene_mapping,ordinary,5.235066316881436,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516,UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516,,unresolved_scene_mapping,ordinary,3.6177305637384034,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,,unresolved_scene_mapping,stress,9.005090865506007,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_6faf5c6575694e52882985ae8538f498,UwV83HsGsw3_6faf5c6575694e52882985ae8538f498,,unresolved_scene_mapping,ordinary,4.523419509953609,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,,unresolved_scene_mapping,stress,7.689801102414346,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,,unresolved_scene_mapping,stress,5.8213877909470195,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,,unresolved_scene_mapping,ordinary,4.354136015104451,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,,unresolved_scene_mapping,stress,6.057564936094617,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,approved,ordinary,4.322195525967939,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
UwV83HsGsw3_a497aa9041fd41b3b5e6f3cab0849f98,UwV83HsGsw3_a497aa9041fd41b3b5e6f3cab0849f98,,unresolved_scene_mapping,ordinary,4.4966847073658345,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,,unresolved_scene_mapping,ordinary,4.409464897892043,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,,unresolved_scene_mapping,ordinary,5.01858465292886,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,approved,ordinary,3.80221730150251,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,approved,ordinary,3.7382201707903002,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0,UwV83HsGsw3_bca9a4ce9c82463c97dea098ccfae7a0,,unresolved_scene_mapping,ordinary,4.477163327311434,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,,unresolved_scene_mapping,ordinary,4.050852492932161,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8,UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8,,unresolved_scene_mapping,ordinary,5.540777947942712,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f,UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f,,unresolved_scene_mapping,ordinary,3.5354248046724774,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,approved,ordinary,5.601773385295107,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,,unresolved_scene_mapping,stress,6.0000633048627945,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_0595477618f44940b004970372df16dc,X7HyMhZNoso_0595477618f44940b004970372df16dc,,unresolved_scene_mapping,ordinary,5.0986079098260095,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,,unresolved_scene_mapping,ordinary,3.378724379330969,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314,X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314,,unresolved_scene_mapping,ordinary,3.391738851124943,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268,X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268,,unresolved_scene_mapping,ordinary,4.368746688676147,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,,unresolved_scene_mapping,ordinary,3.8784316691030183,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,,unresolved_scene_mapping,ordinary,4.261121647296857,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,approved,ordinary,3.7722872567492773,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,,unresolved_scene_mapping,ordinary,3.788837195561504,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,,unresolved_scene_mapping,ordinary,5.367652691183216,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,,unresolved_scene_mapping,ordinary,4.350989148289932,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_445ae0203f294b5c9889505576e37998,X7HyMhZNoso_445ae0203f294b5c9889505576e37998,,unresolved_scene_mapping,ordinary,4.001383890771158,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,,unresolved_scene_mapping,ordinary,3.6385217675085406,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,,unresolved_scene_mapping,ordinary,3.515910124476467,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_a59d092e0c50479089a85c2b36dd6d20,X7HyMhZNoso_a59d092e0c50479089a85c2b36dd6d20,,unresolved_scene_mapping,ordinary,3.3893221279811736,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,,unresolved_scene_mapping,ordinary,4.780093090584265,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_a830b673f439458aa54a716194d972b7,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,,unresolved_scene_mapping,ordinary,3.6065409215427793,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,,unresolved_scene_mapping,ordinary,3.6880320510999667,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,,unresolved_scene_mapping,ordinary,3.855964092444898,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,approved,stress,7.714968270007923,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,,unresolved_scene_mapping,ordinary,4.089977014976686,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4,X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4,,unresolved_scene_mapping,ordinary,3.50322245917202,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,,unresolved_scene_mapping,ordinary,3.3459726111057284,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,,unresolved_scene_mapping,ordinary,3.725514446544475,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,,unresolved_scene_mapping,ordinary,3.643211989867348,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,,unresolved_scene_mapping,ordinary,3.4627337834338268,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,,unresolved_scene_mapping,stress,5.8519858443989206,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,,unresolved_scene_mapping,ordinary,5.025351959893581,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,approved,ordinary,5.161715652067203,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,approved,stress,6.08237524156464,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,,unresolved_scene_mapping,stress,6.18796508756436,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,,unresolved_scene_mapping,ordinary,5.247284587825892,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,approved,stress,6.194600448208754,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,,unresolved_scene_mapping,stress,7.228855117282824,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,,unresolved_scene_mapping,ordinary,5.0737374880140615,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,,unresolved_scene_mapping,ordinary,5.458602933821084,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,,unresolved_scene_mapping,ordinary,5.337259290005789,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,,unresolved_scene_mapping,ordinary,4.26743745847915,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,,unresolved_scene_mapping,ordinary,4.8178261304862975,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,,unresolved_scene_mapping,ordinary,4.520833815972372,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,,unresolved_scene_mapping,stress,6.503061772452092,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,,unresolved_scene_mapping,ordinary,4.640892223648333,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,,unresolved_scene_mapping,ordinary,4.238319984997524,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,,unresolved_scene_mapping,ordinary,3.9698065332002046,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,,unresolved_scene_mapping,stress,6.285861956127635,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,,unresolved_scene_mapping,stress,6.011065141673907,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,,unresolved_scene_mapping,stress,7.479647573224896,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,,unresolved_scene_mapping,ordinary,4.996081832245436,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,,unresolved_scene_mapping,ordinary,4.410717952517193,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4,b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4,,unresolved_scene_mapping,stress,6.711456250888703,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45,b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45,,unresolved_scene_mapping,ordinary,4.585119239643355,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,,unresolved_scene_mapping,ordinary,5.633031662893298,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,,unresolved_scene_mapping,ordinary,4.372580976384005,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,approved,ordinary,3.8028088888285305,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,approved,ordinary,5.2816777297936,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;full_scoring_manifest_missing,false
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,,unresolved_scene_mapping,ordinary,3.9552594598184836,,deferred_until_post_c2_profile,,,,,not_evaluable,,risk_route_deferred;risk_route_missing;d_cal_F_missing;family_scores_missing;building_registry_unresolved;full_scoring_manifest_missing,false
