shared_flip_fraction,workers,replicate,iterations,optimizer_converged,EM_truth_error,majority_truth_error,EM_effective_target_error,role
0.15,3,21,26,True,0.236666666667,0.236666666667,0.12,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,22,48,True,0.31,0.31,0.206666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,23,15,True,0.22,0.22,0.103333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,24,46,True,0.25,0.25,0.14,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,25,251,True,0.22,0.263333333333,0.103333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,26,16,True,0.203333333333,0.203333333333,0.0733333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,27,31,True,0.226666666667,0.226666666667,0.11,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,28,52,True,0.253333333333,0.253333333333,0.176666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,29,62,True,0.336666666667,0.336666666667,0.26,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,30,34,True,0.286666666667,0.286666666667,0.21,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,31,20,True,0.206666666667,0.206666666667,0.07,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,32,77,True,0.293333333333,0.253333333333,0.21,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,33,52,True,0.233333333333,0.22,0.11,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,34,16,True,0.21,0.21,0.113333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,35,15,True,0.203333333333,0.203333333333,0.0666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,36,11,True,0.18,0.18,0.0566666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,37,46,True,0.19,0.226666666667,0.08,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,38,25,True,0.203333333333,0.203333333333,0.0866666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,39,16,True,0.253333333333,0.253333333333,0.13,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,0,12,True,0.22,0.22,0.116666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,1,14,True,0.196666666667,0.193333333333,0.0533333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,2,23,True,0.21,0.226666666667,0.113333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,3,35,True,0.243333333333,0.25,0.106666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,4,16,True,0.21,0.23,0.0733333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,5,10,True,0.176666666667,0.176666666667,0.06,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,6,9,True,0.206666666667,0.206666666667,0.07,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,7,9,True,0.183333333333,0.183333333333,0.04,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,8,17,True,0.186666666667,0.196666666667,0.0566666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,9,12,True,0.203333333333,0.203333333333,0.0733333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,10,13,True,0.196666666667,0.196666666667,0.0666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,11,25,True,0.236666666667,0.246666666667,0.126666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,12,11,True,0.203333333333,0.206666666667,0.0733333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,13,16,True,0.186666666667,0.196666666667,0.0633333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,14,14,True,0.193333333333,0.206666666667,0.0566666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,15,11,True,0.186666666667,0.183333333333,0.0366666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,16,16,True,0.23,0.23,0.14,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,17,25,True,0.226666666667,0.2,0.09,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,18,11,True,0.273333333333,0.273333333333,0.15,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,19,13,True,0.213333333333,0.213333333333,0.0966666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,20,15,True,0.213333333333,0.213333333333,0.0766666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,21,10,True,0.18,0.173333333333,0.0366666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,22,10,True,0.16,0.166666666667,0.03,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,23,10,True,0.213333333333,0.213333333333,0.0833333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,24,11,True,0.18,0.18,0.0566666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,25,7,True,0.16,0.16,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,26,12,True,0.176666666667,0.176666666667,0.0533333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,27,25,True,0.236666666667,0.243333333333,0.126666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,28,35,True,0.23,0.233333333333,0.12,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,29,18,True,0.18,0.203333333333,0.0833333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,30,13,True,0.206666666667,0.213333333333,0.0833333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,31,12,True,0.196666666667,0.19,0.06,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,32,12,True,0.196666666667,0.196666666667,0.0733333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,33,9,True,0.19,0.19,0.0466666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,34,9,True,0.183333333333,0.183333333333,0.0466666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,35,34,True,0.223333333333,0.233333333333,0.12,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,36,37,True,0.243333333333,0.23,0.126666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,37,10,True,0.2,0.203333333333,0.0766666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,38,10,True,0.213333333333,0.213333333333,0.09,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,5,39,17,True,0.226666666667,0.216666666667,0.103333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,0,8,True,0.166666666667,0.173333333333,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,1,7,True,0.163333333333,0.18,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,2,6,True,0.166666666667,0.173333333333,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,3,7,True,0.163333333333,0.18,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,4,8,True,0.16,0.176666666667,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,5,7,True,0.15,0.163333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,6,7,True,0.17,0.173333333333,0.0333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,7,11,True,0.19,0.196666666667,0.0533333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,8,9,True,0.163333333333,0.186666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,9,6,True,0.17,0.186666666667,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,10,7,True,0.163333333333,0.176666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,11,8,True,0.19,0.183333333333,0.06,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,12,7,True,0.16,0.17,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,13,6,True,0.156666666667,0.166666666667,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,14,7,True,0.163333333333,0.18,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,15,7,True,0.163333333333,0.166666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,16,6,True,0.153333333333,0.15,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,17,6,True,0.16,0.16,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,18,6,True,0.16,0.163333333333,0.01,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,19,7,True,0.18,0.183333333333,0.03,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,20,5,True,0.153333333333,0.153333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,21,8,True,0.156666666667,0.17,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,22,9,True,0.176666666667,0.183333333333,0.04,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,23,6,True,0.15,0.156666666667,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,24,7,True,0.173333333333,0.18,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,25,8,True,0.163333333333,0.176666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,26,7,True,0.156666666667,0.166666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,27,7,True,0.17,0.17,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,28,7,True,0.163333333333,0.163333333333,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,29,8,True,0.17,0.17,0.04,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,30,9,True,0.18,0.193333333333,0.0433333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,31,6,True,0.153333333333,0.163333333333,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,32,6,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,33,5,True,0.146666666667,0.146666666667,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,34,9,True,0.18,0.186666666667,0.0433333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,35,6,True,0.156666666667,0.16,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,36,6,True,0.156666666667,0.163333333333,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,37,7,True,0.15,0.166666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,38,6,True,0.153333333333,0.166666666667,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,10,39,6,True,0.163333333333,0.176666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,0,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,1,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,2,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,3,5,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,4,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,5,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,6,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,7,6,True,0.156666666667,0.153333333333,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,8,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,9,6,True,0.163333333333,0.163333333333,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,10,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,11,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,12,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,13,5,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,14,5,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,15,5,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,16,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,17,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,18,5,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,19,5,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,20,4,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,21,5,True,0.153333333333,0.156666666667,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,22,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,23,6,True,0.153333333333,0.153333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,24,7,True,0.153333333333,0.163333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,25,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,26,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,27,5,True,0.153333333333,0.153333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,28,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,29,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,30,6,True,0.15,0.146666666667,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,31,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,32,4,True,0.153333333333,0.153333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,33,6,True,0.153333333333,0.156666666667,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,34,6,True,0.156666666667,0.16,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,35,5,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,36,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,37,5,True,0.15,0.156666666667,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,38,6,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,20,39,5,True,0.153333333333,0.15,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,0,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,1,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,2,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,3,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,4,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,5,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,6,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,7,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,8,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,9,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,10,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,11,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,12,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,13,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,14,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,15,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,16,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,17,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,18,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,19,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,20,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,21,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,22,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,23,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,24,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,25,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,26,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,27,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,28,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,29,5,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,30,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,31,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,32,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,33,4,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,34,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,35,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,36,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,37,5,True,0.15,0.153333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,38,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,40,39,3,True,0.15,0.15,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
