schema_version,source_assignment_row_number,worker_id,task_id,planned_task_id,deployment_id,source_assignment_sha256,target_assignment_sha256,source_import_path,source_import_sha256,target_import_path,source_task_payload_sha256,source_method_contract_version,source_method_contract_sha256,target_method_contract_version,target_method_contract_sha256,source_selected_design_id,target_selected_design_id,source_selected_design_sha,target_selected_design_sha,source_design_manifest_sha256,target_design_manifest_sha256,source_task_pool_sha256,target_task_pool_sha256,source_assignment_batch_id,target_assignment_batch_id,selected_design_id,selected_design_sha,assignment_batch_id,target_import_sha256,target_task_payload_sha256
c2b_v17_to_v18_assignment_mapping_v1,93,10,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,31d6643c74d04c3285c1fb399baf4626167aa2a50088ba91058f95cc70b479d7,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,43085ca28937074ccbcd22580ce1d30a921341f6a5e9f03ff5a24bbd80afcf6b
c2b_v17_to_v18_assignment_mapping_v1,94,10,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,15e2ac3ca072078c03880a985269a3303846a318d56ed253492b6dac7bf66b94,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,1f63ac2456c63d9b7c271a07481a64d6886e3b4432286d2d146a4cbe47c7aa7f
c2b_v17_to_v18_assignment_mapping_v1,95,10,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,6667ce45f448ff138eff5d2d59d431611758e3efcae463e85ab46f4da0108bad,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,8a62210832b998d489d11f45531f5057c9448490979ef243edffd350e3891ac1
c2b_v17_to_v18_assignment_mapping_v1,96,10,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,8b247afadc85ad8b4aa91fc4cb87a6026d07321d145eb9fe14b74f0df5bb7ccd,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,0772ae8557d87c7d5fa08dec2f28c57ae595aa2072528acd81cd69b9f8ae5cdd
c2b_v17_to_v18_assignment_mapping_v1,97,11,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,5f56590d36b8a04b10ec4c58355ab0b05f788a7745eeaf7be46979b87626adff,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,3e2edb1db0a325f20a9023517f8eabbb919fec40f9a752a1b4f1173ee673583c
c2b_v17_to_v18_assignment_mapping_v1,98,11,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,266edbffad12493ca36409fec79975ff5e19992bae8614e0b53d5b1b4b808faa,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,daceb05460ab31c2f5b428a6234c8b28ce4848be1c07f60596ae510465674fd5
c2b_v17_to_v18_assignment_mapping_v1,99,11,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,70d3db2f9d2d82611e25564b476b72ecea5e81bc68ec57d4c5625f14fb37a887,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,15a4b54ef9e703413500ed25e96cffca4026e1cb6f2088ab8a502fbb5fe0f70e
c2b_v17_to_v18_assignment_mapping_v1,100,11,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,215c8fdf14cf9c35c39b0ccfed1ba0cf80eb18ce37fddac7e9c8d1e058caee47,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,7ece3665969e0865c47a651a62d0814625b7c1c690897d2210890e181ccb48a8
c2b_v17_to_v18_assignment_mapping_v1,101,12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,5f56590d36b8a04b10ec4c58355ab0b05f788a7745eeaf7be46979b87626adff,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,3e2edb1db0a325f20a9023517f8eabbb919fec40f9a752a1b4f1173ee673583c
c2b_v17_to_v18_assignment_mapping_v1,102,12,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,266edbffad12493ca36409fec79975ff5e19992bae8614e0b53d5b1b4b808faa,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,daceb05460ab31c2f5b428a6234c8b28ce4848be1c07f60596ae510465674fd5
c2b_v17_to_v18_assignment_mapping_v1,103,12,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,70d3db2f9d2d82611e25564b476b72ecea5e81bc68ec57d4c5625f14fb37a887,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,15a4b54ef9e703413500ed25e96cffca4026e1cb6f2088ab8a502fbb5fe0f70e
c2b_v17_to_v18_assignment_mapping_v1,104,12,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,215c8fdf14cf9c35c39b0ccfed1ba0cf80eb18ce37fddac7e9c8d1e058caee47,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,7ece3665969e0865c47a651a62d0814625b7c1c690897d2210890e181ccb48a8
c2b_v17_to_v18_assignment_mapping_v1,105,13,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,3f737681870075234d20fe5da62fb04ac9a20cbdd877176eed0839bced3f1ecd,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,6f48701e5e1c3b118f48b5a24e528ee00b79cab297cf6fc5d2974197580d0d73
c2b_v17_to_v18_assignment_mapping_v1,106,13,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,421b11379b57118e4f4a8ee53a6303314d21888d1e1a33b2bdaf917d5f02e4c1,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,6cc4d9bb19c99c3f71e14ad212e98cb0e2b4e83cfae3b755bc4d68a064ac5ffe
c2b_v17_to_v18_assignment_mapping_v1,107,13,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,c2b_zh,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,5e43e682a46211fb35ed5588b0f22b2853997236bff814f14f1306246907a07c,D:\Work\HOHONET\import_json\c2b\c2b_D8_batch_a_import_zh.json,3a30a85eb541edc6f2ab12d3999b95b989e717a4bca5870a0de08b51b67069c1,D:\Work\HOHONET\analysis_results\c2b_runtime_binding_20260806_v18_d8\planned_imports\c2b_D8_batch_a_import_zh_v18.json,4a42aca005c21d42a83799755ea33123f26026b5a853b525d530b08ce54be25e,paper_a_method_20260802_v17,5068e08ade8d1f2013b5ed66af04761c210acf74ef522229ffd39ad8f6b17b4c,paper_a_method_20260803_v18,694a3126342d7c8de4a5ed788d7ac50b2fec4f104d0b77ace0e604d078c39a87,D8,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,C2B_BATCH_A,C2B_BATCH_A,D8,f2b7cde8aadf29fb35a965ec49b434587feaa1c09863f74cf0e95e02e3462822,C2B_BATCH_A,1959ff80e0844f3f95989de246d44a28f35930d1f21f4e66734e33e960655643,b4135e594fa20935da8da516cc24a0056b03f359bb44c9234e728ebfbff89969
