image_id,code,building,scene,scene_source,display_groups,supported_groups,room_state,manual_people,manual_band,semi_people,submitters_all_ids,no_saved_submission_or_draft,unseen_english,in_original_112,in_any_current_candidate_pool,in_required,in_H,in_followup_proposal,oos_status,image_path,group_physical_same_states
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,Z6MFQCViBuw,,current_coarse_review；不采用未确认的新模型建议,"[""G077"", ""G079""]",[],仅待定或不支持同房关系,5,3—7,5,10,False,"[28, 29, 32, 33, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,"{""G077"": ""不支持"", ""G079"": ""不支持""}"
Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,Z6MFQCViBuw-04,Z6MFQCViBuw,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G074""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27.png,"{""G074"": ""不支持""}"
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw-06,Z6MFQCViBuw,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G075""]",[],仅待定或不支持同房关系,5,3—7,0,5,False,"[28, 29, 30, 32, 33, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.png,"{""G075"": ""待定""}"
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,Z6MFQCViBuw,,current_coarse_review；不采用未确认的新模型建议,"[""G079""]",[],仅待定或不支持同房关系,0,0,24,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.png,"{""G079"": ""不支持""}"
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,b8cTxDM8gDG-01,b8cTxDM8gDG,起居与休闲,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2.png,{}
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,b8cTxDM8gDG-02,b8cTxDM8gDG,卧室,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd.png,{}
b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45,b8cTxDM8gDG-14,b8cTxDM8gDG,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G088""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/b8cTxDM8gDG_d6f573aa1add4621af53ba492838ff45.png,"{""G088"": ""待定""}"
b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,b8cTxDM8gDG-15,b8cTxDM8gDG,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e.png,{}
e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,e9zR4mvMWw7-01,e9zR4mvMWw7,特殊用途,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.png,{}
e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331,e9zR4mvMWw7-05,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331.png,{}
e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,e9zR4mvMWw7-14,e9zR4mvMWw7,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G097""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3.png,"{""G097"": ""不支持""}"
e9zR4mvMWw7_75ea3fd50c1c4b8ba66dccc4247b8b81,e9zR4mvMWw7-25,e9zR4mvMWw7,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_75ea3fd50c1c4b8ba66dccc4247b8b81.png,{}
e9zR4mvMWw7_93c08bd7515647fdaa2ef1239d02983c,e9zR4mvMWw7-29,e9zR4mvMWw7,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G097""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_93c08bd7515647fdaa2ef1239d02983c.png,"{""G097"": ""不支持""}"
e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,e9zR4mvMWw7-30,e9zR4mvMWw7,特殊用途,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342.png,{}
e9zR4mvMWw7_a5b1928b6c1144bf8b7fda2317debf08,e9zR4mvMWw7-31,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_a5b1928b6c1144bf8b7fda2317debf08.png,{}
e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,e9zR4mvMWw7-33,e9zR4mvMWw7,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978.png,{}
jh4fc5c5qoQ_1eac2c379ebf4e059f4a35e584f82f9b,jh4fc5c5qoQ-01,jh4fc5c5qoQ,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G101""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_1eac2c379ebf4e059f4a35e584f82f9b.png,"{""G101"": ""不支持""}"
jtcxE69GiFV_0465bba4a7724a20876d042cab3b9ca1,jtcxE69GiFV-02,jtcxE69GiFV,通行与连接,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_0465bba4a7724a20876d042cab3b9ca1.png,{}
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,jtcxE69GiFV,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,3,3—7,0,3,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.png,{}
jtcxE69GiFV_29d51ea54a5040098e9b1ba6eaa1f5bd,jtcxE69GiFV-06,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G111""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_29d51ea54a5040098e9b1ba6eaa1f5bd.png,"{""G111"": ""待定""}"
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV-09,jtcxE69GiFV,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.png,{}
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV-10,jtcxE69GiFV,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.png,{}
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV-13,jtcxE69GiFV,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.png,{}
jtcxE69GiFV_63929ab917fd40f3ac0b6917b1bc97ff,jtcxE69GiFV-14,jtcxE69GiFV,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_63929ab917fd40f3ac0b6917b1bc97ff.png,{}
jtcxE69GiFV_d972562e44f44b4db2a197310dc6113f,jtcxE69GiFV-27,jtcxE69GiFV,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G118""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_d972562e44f44b4db2a197310dc6113f.png,"{""G118"": ""待定""}"
jtcxE69GiFV_eb93e479aeae4b59a26c3ea106f9be7a,jtcxE69GiFV-29,jtcxE69GiFV,起居与休闲,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_eb93e479aeae4b59a26c3ea106f9be7a.png,{}
jtcxE69GiFV_ff6cc28d8a7049ec980d1d52480530b5,jtcxE69GiFV-34,jtcxE69GiFV,开放复合空间,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_ff6cc28d8a7049ec980d1d52480530b5.png,{}
kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2,kEZ7cmS4wCh-01,kEZ7cmS4wCh,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G119""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.png,"{""G119"": ""待定""}"
kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,kEZ7cmS4wCh-02,kEZ7cmS4wCh,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G119""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.png,"{""G119"": ""待定""}"
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9-07,pRbA3pwrgk9,通行与连接,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,5,3—7,0,5,False,"[28, 30, 31, 32, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1.png,{}
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9-14,pRbA3pwrgk9,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G128""]",[],仅待定或不支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.png,"{""G128"": ""不支持""}"
pRbA3pwrgk9_b1477ef96be5470d9881a9f6c9f825ae,pRbA3pwrgk9-15,pRbA3pwrgk9,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G126""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_b1477ef96be5470d9881a9f6c9f825ae.png,"{""G126"": ""不支持""}"
pRbA3pwrgk9_c19e6a85e45d4aae9e9a4b703650132b,pRbA3pwrgk9-17,pRbA3pwrgk9,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G121"", ""G128""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_c19e6a85e45d4aae9e9a4b703650132b.png,"{""G121"": ""待定"", ""G128"": ""不支持""}"
q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,q9vSo1VnCiC-05,q9vSo1VnCiC,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G146""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.png,"{""G146"": ""不支持""}"
q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5,q9vSo1VnCiC-06,q9vSo1VnCiC,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G150""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.png,"{""G150"": ""不支持""}"
q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d,q9vSo1VnCiC-07,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G151""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.png,"{""G151"": ""待定""}"
q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,q9vSo1VnCiC-08,q9vSo1VnCiC,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G152""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71.png,"{""G152"": ""不支持""}"
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC-14,q9vSo1VnCiC,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.png,{}
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,q9vSo1VnCiC,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,6,3—7,0,6,False,"[28, 30, 31, 32, 33, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.png,{}
q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,q9vSo1VnCiC-33,q9vSo1VnCiC,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G160""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0.png,"{""G160"": ""不支持""}"
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G151""]",[],仅待定或不支持同房关系,5,3—7,0,5,False,"[28, 29, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.png,"{""G151"": ""待定""}"
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge-03,rPc6DW4iMge,,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_073ce382f78d4a81b8c673591a954997.png,{}
rPc6DW4iMge_0a84204ae666476f97095e784a772323,rPc6DW4iMge-04,rPc6DW4iMge,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_0a84204ae666476f97095e784a772323.png,{}
rPc6DW4iMge_1920d957cf3d4adab57626a7ccc206b0,rPc6DW4iMge-07,rPc6DW4iMge,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G167""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_1920d957cf3d4adab57626a7ccc206b0.png,"{""G167"": ""不支持""}"
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,rPc6DW4iMge,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G169""]",[],仅待定或不支持同房关系,6,3—7,0,6,False,"[28, 29, 30, 31, 32, 33, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.png,"{""G169"": ""不支持""}"
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,rPc6DW4iMge,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,24,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.png,{}
rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,rPc6DW4iMge-21,rPc6DW4iMge,起居与休闲,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a.png,{}
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e,rqfALeAoiTq-01,rqfALeAoiTq,通行与连接,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e.png,{}
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk-10,pa4otMbVnkk,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,3,3—7,0,3,False,"[28, 29, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657.png,{}
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk-14,pa4otMbVnkk,,current_coarse_review；不采用未确认的新模型建议,"[""G133""]",[],仅待定或不支持同房关系,6,3—7,0,6,False,"[30, 31, 33, 34, 35]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3.png,"{""G133"": ""不支持""}"
pa4otMbVnkk_637126917ec84d1aa32c986159ce2dc9,pa4otMbVnkk-16,pa4otMbVnkk,通行与连接,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_637126917ec84d1aa32c986159ce2dc9.png,{}
pa4otMbVnkk_8370daaebb5145ee80f7e362fabc9d5b,pa4otMbVnkk-24,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_8370daaebb5145ee80f7e362fabc9d5b.png,{}
pa4otMbVnkk_8c292f0d6db5479fb361ac01a935863a,pa4otMbVnkk-27,pa4otMbVnkk,通行与连接,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_8c292f0d6db5479fb361ac01a935863a.png,{}
pa4otMbVnkk_a8e87c5da1414d998988fe3c29dba7d5,pa4otMbVnkk-34,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G137""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_a8e87c5da1414d998988fe3c29dba7d5.png,"{""G137"": ""不支持""}"
pa4otMbVnkk_e280c21ec51840e296d454c19fb4ac28,pa4otMbVnkk-40,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G144""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_e280c21ec51840e296d454c19fb4ac28.png,"{""G144"": ""待定""}"
pa4otMbVnkk_f99f4beac1744062a4d6349ac140f16e,pa4otMbVnkk-46,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G144""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_f99f4beac1744062a4d6349ac140f16e.png,"{""G144"": ""待定""}"
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1.png,{}
uNb9QFRL6hY_071ca188c1b7423c947607cc794e9f72,uNb9QFRL6hY-05,uNb9QFRL6hY,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G175""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_071ca188c1b7423c947607cc794e9f72.png,"{""G175"": ""待定""}"
uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb,uNb9QFRL6hY-13,uNb9QFRL6hY,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G181""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb.png,"{""G181"": ""待定""}"
uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,uNb9QFRL6hY-15,uNb9QFRL6hY,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G181"", ""G182""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d.png,"{""G181"": ""待定"", ""G182"": ""不支持""}"
uNb9QFRL6hY_3c97da43516341758224453830954124,uNb9QFRL6hY-22,uNb9QFRL6hY,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G175""]",[],仅待定或不支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_3c97da43516341758224453830954124.png,"{""G175"": ""待定""}"
uNb9QFRL6hY_5dd7b4cf99584011ac17b25d45c6197c,uNb9QFRL6hY-27,uNb9QFRL6hY,通行与连接,current_coarse_review；不采用未确认的新模型建议,[],[],无同房展示组,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_5dd7b4cf99584011ac17b25d45c6197c.png,{}
