image_id,base_task_id,task_id,building_id,source_split_allowed,future_holdout_clear,history_overlap,history_clear,scope_ready,reference_ready,feature_ready,risk_ready,leakage_clear,assignment_eligible,candidate_image_sha256,candidate_layout_sha256,risk_design_vector_A,risk_design_score_A,risk_design_stratum,risk_design_stratum_status,risk_contract_sha256,image_path,exclusion_reason,inventory_sha256,task_risk_sha256,source_split_evidence_sha256,future_holdout_evidence_sha256,history_overlap_audit_sha256,scope_registry_sha256,reference_registry_sha256,feature_manifest_sha256
jtcxE69GiFV_36d9e8e9eba24f3fbff08082c41a4d68,jtcxE69GiFV_36d9e8e9eba24f3fbff08082c41a4d68,jtcxE69GiFV_36d9e8e9eba24f3fbff08082c41a4d68,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,546d88783d93a4a8d9641957996e918a218cff3b8b55511e05b82465e3c9e0a3,12309d7262ed673522a1fbeefe5c32712997f624d105bc9527de5f5140f59e95,"[2.0382108776432863,3.5567385010307255,1.5445728088304074,0.5495513918867762]",4.415020298997577,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_36d9e8e9eba24f3fbff08082c41a4d68.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_3a61b286f9574cebb27cce0efa211bd0,jtcxE69GiFV_3a61b286f9574cebb27cce0efa211bd0,jtcxE69GiFV_3a61b286f9574cebb27cce0efa211bd0,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,d340beb52e2de1c20dbec43df6e2bbc7f10b9434c62336b395bf74868b53964e,59c9f1a97bd0f8905631fc033397d0a13526d66f7c54b9a73de41acd5e2cc0c2,"[1.6699720045853297,3.313361676364386,1.2615060323019,0.5973764454043891]",3.964268934060481,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_3a61b286f9574cebb27cce0efa211bd0.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,a6816b4c4e4df2c47909a40b4690bc2fd9f08e48df1e28a044a3b714c7e55a97,b9d591669c0ef2e525f33861c9581310def31f5a26b83d4798885507a391701c,"[1.6046184500485132,3.1760454537892198,1.506760741519825,0.2853684264169102]",3.874768143483207,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,4b9f52ee4406f3c6b29332417d450c1378673eb472b706646f1b193b60f93422,3775a85e82c0ad514bfeb80b6ca6be47678937bd22220e60eb439d37ec2653f3,"[1.6947011497084974,3.1810201576194888,1.625270013324755,0.3523706944953909]",3.969454490551143,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,1f6ac8b7fc7503c4e6a77c6dc309c3f0b30e7e0d207efa460393207c35d97ae5,7f54371f82ba4a13507d70e17adf7dbb8d4b98bda4b683af76955b9a45c40565,"[2.2830096534526185,4.400523255871605,0.609476254996783,0.8909928264326934]",5.0736641123929465,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,dcafdc267c631d61c753addbbfe844001d5c38f146f60c816e4cddb412ac4aa6,30defd8f423950971ed3c20149ba4f26eb1706a513f7cb5abaa8055a1a35995c,"[1.9310714365825539,3.9061476278924423,0.29546348883539697,0.6672163308808976]",4.418088103411216,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,d5d8e5edf38445d1104813341705f3ed83c1005b03be3a1e599719b81fcc1888,35980b907cb8038b6dffa36ce1e43b0598b64709d8c8ffdca72b0f5912b3e2bf,"[1.93307098693335,3.62280223361605,0.4216725252594023,0.49915227490027875]",4.15793460464612,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_63929ab917fd40f3ac0b6917b1bc97ff,jtcxE69GiFV_63929ab917fd40f3ac0b6917b1bc97ff,jtcxE69GiFV_63929ab917fd40f3ac0b6917b1bc97ff,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,9f2215eae9d25fbc80c68978e725215dc9344f3c6b664f6e0f90ece7889bdd4f,e24784a47492c8b47480aec9e0691ef5cd5242af84aa835f35fc3495b02a960a,"[1.4818540059622403,2.9928480726365194,1.4995655357316684,0.3010692421702565]",3.6731962056777805,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_63929ab917fd40f3ac0b6917b1bc97ff.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_650dbde3bd124db1bf8393250eda52ea,jtcxE69GiFV_650dbde3bd124db1bf8393250eda52ea,jtcxE69GiFV_650dbde3bd124db1bf8393250eda52ea,jtcxE69GiFV,false,false,false,true,true,true,true,true,true,false,71930ec1587c5c79055495d6b442c8af81c86c2c34569ce72578a9ba06022f82,5dd221875fbb3cb08c8e2e89a832e034a9ce84f9ba66679c7733a14a82a5a06a,"[1.8673158705967658,3.4202615887879495,0.21935591865487863,0.4142099138152122]",3.924887866942514,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_650dbde3bd124db1bf8393250eda52ea.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6,jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6,jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6,jtcxE69GiFV,false,false,false,true,true,true,true,true,true,false,2172a9505d07b6fc5ca96fd6ab1620a6cea0805081801b68bbf4e10ca83b0622,5af0046d8e3dca4852da7257ec65fcf9276e1c8dc3806f27501099f5104b7161,"[1.6821409429407375,3.4154509863668645,1.625270013324755,0.4783302975657616]",4.16715803419716,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,a2f08ad80834de3a89d87ef1c60d9feed3019adfe441ab20f7301cd57b862df5,980c8cfae577b5e085433403417d83807718ca444918863fe09b9fa4f4ecbb47,"[2.08075919297928,4.551245082106066,0.382654126006503,0.8920920620284034]",5.097611503816893,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,false,false,false,true,true,true,true,true,true,false,b81d14d9f8f50f449acdfa2ab1a56adf79bb1201a0b5829e6403d07ae17ccfd7,8ab2cb57ab015b4bf09bf188aa95359832ec0fd8fa1e9709d85e74f9008bc4d5,"[2.178729260591902,5.115242252389116,0.609476254996783,1.4042100080512983]",5.76678693413434,stress,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408,jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408,jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408,jtcxE69GiFV,false,false,false,true,true,true,true,true,true,false,390da8aaa65dfdb0e02f29aad6d7ac8298e27b595cb16ca8077cc3a9bb4bd2cb,3caf8a2bf16196d73cbab84baf7247a49d3c91473f65e5ada1325408ce9b9508,"[1.3911343131879896,2.799975166036295,0.609476254996783,0.9894329489254111]",3.3354991340986935,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_87e96c5b923840bc8276d949ff157948,jtcxE69GiFV_87e96c5b923840bc8276d949ff157948,jtcxE69GiFV_87e96c5b923840bc8276d949ff157948,jtcxE69GiFV,false,false,false,true,true,true,true,true,true,false,d972c8da098cfab63c8169fec3f214b8674047e147cd5231423af7366b1c8e11,1196f24b04e0a36c3611218d330e0f4ff07a185a711252970fce75cc3354e86a,"[1.6205053360004003,3.474881147404542,1.522306722289876,0.5800002530027725]",4.165891811221878,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_87e96c5b923840bc8276d949ff157948.png,source_split_not_clear;future_holdout_not_clear,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_8ff0fdd4091340d1a96431ecad7d1cfe,jtcxE69GiFV_8ff0fdd4091340d1a96431ecad7d1cfe,jtcxE69GiFV_8ff0fdd4091340d1a96431ecad7d1cfe,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,e700c5b8df5e9d5a7407232cdd1ee14decf3867912260c590e62567fb373aae8,b15628cbf83e42916eb3554ab5d495a9f2fdd82ad6c09d7dced03768dccfbea7,"[1.5651561161978886,3.1279333517484016,1.625270013324755,0.2479267171690247]",3.8647963716540756,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_8ff0fdd4091340d1a96431ecad7d1cfe.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,3a7d0df570a8034e175cb77195420144400ab89efff97ebd537522cd0a69d1f4,94c38b9eae6c39010abe80bc1ad85deb2ceda73416decec3d798b2789c0b30ec,"[1.7075833240593794,3.73122768136203,1.2400350219588638,0.8965892880284936]",4.379436039704189,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,95fad696157f4c33caa178eb491b95f67689e98ac39dbee329abc8421d49ad1f,21721c45c7b76f34a902da8be4932925661ccabf24d49df41e8592ab0277d31e,"[1.4544922671622043,3.027565207220491,1.3235641060004768,0.19768735581830452]",3.6156052152509655,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
jtcxE69GiFV_aaa3143c2ccb4ba4b51a472b48f5e260,jtcxE69GiFV_aaa3143c2ccb4ba4b51a472b48f5e260,jtcxE69GiFV_aaa3143c2ccb4ba4b51a472b48f5e260,jtcxE69GiFV,true,true,false,true,true,true,true,true,true,true,1fba18870dc627c05d98b85b2fe57b55364a9a3556b03b65fe340135b0081cc9,2fa6fb691d7712c4cf6d46f7ae0ba6f1bf2423cda3ca40fc5546a7d15007776a,"[1.685050261172319,3.237403996316998,1.2058923045293493,0.5611870903287776]",3.884493045240389,ordinary,frozen_from_C1,4b84d58f8795377a58dc9888d99e787880d4db628745e7b7f88bc49c8faa4c7a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_aaa3143c2ccb4ba4b51a472b48f5e260.png,,e9a13f3ebb8f9ca792403bf8ff589a5e76f53c127426148a561832bfacfc05a0,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,e7263f02d724323a99f3eb9d82308395a43c22f8ce8f6abc159de71f5a7332d5,94731fa4b8d181ffbe4444653cf6dcbc1fb390cccaf299fce29776282da25db1,b6d26d3da737f8eeea3b29174a27621162ab263206262febbfab454690af239c,abb2c945e11f8ac0de458fd26e9d86aaf6e83a66163d3e01faf62ce56ba7c143,546744452a4ba26cff062c237128ef8324261e43b73018be82775287fb5fb3a9,a0d49772e7c81007423856f475b87a4e7f9ba5a9c78cff937834d8a7ec214c48
