project_id,runtime_task_id,base_task_id,condition,dataset_group,worker_id,annotation_id,raw_point_count,raw_valid,raw_reason,calculation_valid,calculation_reason,repair_applied,repair_status,dropped_point_index,orphan_candidate_count
67,3213,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,C1_core_all,34,6564,8,True,,True,,False,not_needed,,0
67,3214,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,C1_core_all,27,5824,8,True,,True,,False,not_needed,,0
67,3214,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,C1_core_all,28,5789,8,True,,True,,False,not_needed,,0
67,3214,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,C1_core_all,29,6441,8,True,,True,,False,not_needed,,0
67,3214,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,C1_core_all,31,5989,8,True,,True,,False,not_needed,,0
67,3214,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,C1_core_all,35,5941,8,True,,True,,False,not_needed,,0
67,3214,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,C1_core_all,36,6087,8,True,,True,,False,not_needed,,0
67,3215,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,C1_core_all,34,5897,8,True,,True,,False,not_needed,,0
67,3216,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,C1_core_all,32,6365,8,True,,True,,False,not_needed,,0
67,3216,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,C1_core_all,33,5838,8,True,,True,,False,not_needed,,0
67,3216,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,C1_core_all,37,5882,8,True,,True,,False,not_needed,,0
67,3217,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,C1_core_all,30,6026,8,True,,True,,False,not_needed,,0
67,3217,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,C1_core_all,34,5898,8,True,,True,,False,not_needed,,0
67,3218,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,C1_core_all,34,6565,8,True,,True,,False,not_needed,,0
67,3218,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,C1_core_all,35,5944,8,True,,True,,False,not_needed,,0
67,3219,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,C1_core_all,27,5837,8,True,,True,,False,not_needed,,0
67,3219,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,C1_core_all,28,5786,8,True,,True,,False,not_needed,,0
67,3219,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,C1_core_all,29,6438,8,True,,True,,False,not_needed,,0
67,3219,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,C1_core_all,35,5945,8,True,,True,,False,not_needed,,0
67,3219,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,C1_core_all,36,6088,8,True,,True,,False,not_needed,,0
67,3220,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,C1_core_all,27,5783,12,True,,True,,False,not_needed,,0
67,3220,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,C1_core_all,30,6010,12,True,,True,,False,not_needed,,0
67,3221,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,C1_core_all,27,5835,8,True,,True,,False,not_needed,,0
67,3221,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,C1_core_all,28,5784,8,True,,True,,False,not_needed,,0
67,3221,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,C1_core_all,30,6018,12,True,,True,,False,not_needed,,0
67,3222,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,C1_core_all,31,5969,10,True,,True,,False,not_needed,,0
67,3222,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,C1_core_all,32,6366,12,True,,True,,False,not_needed,,0
67,3222,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,C1_core_all,33,5839,10,True,,True,,False,not_needed,,0
67,3223,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,C1_core_all,28,5781,16,True,,True,,False,not_needed,,0
67,3223,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,C1_core_all,29,6433,8,True,,True,,False,not_needed,,0
67,3223,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,C1_core_all,36,6089,8,True,,True,,False,not_needed,,0
67,3224,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,C1_core_all,31,5970,12,True,,True,,False,not_needed,,0
67,3224,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,C1_core_all,32,6367,12,True,,True,,False,not_needed,,0
67,3224,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,C1_core_all,34,6064,10,True,,True,,False,not_needed,,0
67,3224,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,C1_core_all,37,5883,12,True,,True,,False,not_needed,,0
67,3225,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,C1_core_all,34,6566,8,True,,True,,False,not_needed,,0
67,3226,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,C1_core_all,31,5973,8,True,,True,,False,not_needed,,0
67,3226,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,C1_core_all,32,6368,12,True,,True,,False,not_needed,,0
67,3226,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,C1_core_all,34,6567,8,True,,True,,False,not_needed,,0
67,3227,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,C1_core_all,27,5799,8,True,,True,,False,not_needed,,0
67,3227,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,C1_core_all,30,6015,8,True,,True,,False,not_needed,,0
67,3227,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,C1_core_all,32,6369,8,True,,True,,False,not_needed,,0
67,3227,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,C1_core_all,33,5843,8,True,,True,,False,not_needed,,0
67,3228,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,C1_core_all,34,6080,10,True,,True,,False,not_needed,,0
67,3228,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,C1_core_all,37,5884,16,True,,True,,False,not_needed,,0
67,3229,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,C1_core_all,29,6432,8,True,,True,,False,not_needed,,0
67,3229,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,C1_core_all,34,6568,8,True,,True,,False,not_needed,,0
67,3229,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,C1_core_all,35,5947,8,True,,True,,False,not_needed,,0
67,3230,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,C1_core_all,27,5840,12,True,,True,,False,not_needed,,0
67,3230,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,C1_core_all,28,5788,12,True,,True,,False,not_needed,,0
67,3230,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,C1_core_all,29,6440,8,True,,True,,False,not_needed,,0
67,3230,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,C1_core_all,36,6094,14,True,,True,,False,not_needed,,0
67,3231,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,C1_core_all,27,5825,16,True,,True,,False,not_needed,,0
67,3231,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,C1_core_all,28,5775,8,True,,True,,False,not_needed,,0
67,3231,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,C1_core_all,29,6428,8,True,,True,,False,not_needed,,0
67,3231,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,C1_core_all,30,6009,16,True,,True,,False,not_needed,,0
67,3231,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,C1_core_all,36,6090,8,True,,True,,False,not_needed,,0
67,3232,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,C1_core_all,31,5975,8,True,,True,,False,not_needed,,0
67,3233,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,C1_core_all,34,6555,8,True,,True,,False,not_needed,,0
67,3234,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,C1_core_all,34,6068,6,True,,True,,False,not_needed,,0
67,3234,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,C1_core_all,37,5887,10,True,,True,,False,not_needed,,0
67,3235,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,C1_core_all,27,5801,16,True,,True,,False,not_needed,,0
67,3235,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,C1_core_all,30,6019,8,True,,True,,False,not_needed,,0
67,3235,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,C1_core_all,36,6099,10,True,,True,,False,not_needed,,0
67,3236,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,C1_core_all,31,5977,8,True,,True,,False,not_needed,,0
67,3236,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,C1_core_all,32,6370,10,True,,True,,False,not_needed,,0
67,3237,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,C1_core_all,30,6022,8,True,,True,,False,not_needed,,0
67,3237,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,C1_core_all,31,5976,0,False,shape_invalid,False,shape_invalid,False,not_eligible,,0
67,3237,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,C1_core_all,35,5948,8,True,,True,,False,not_needed,,0
67,3238,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,C1_core_all,31,5978,8,True,,True,,False,not_needed,,0
67,3238,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,C1_core_all,32,6371,8,True,,True,,False,not_needed,,0
67,3239,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,C1_core_all,31,5979,8,True,,True,,False,not_needed,,0
67,3239,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,C1_core_all,32,6372,9,False,odd_keypoint_count,True,,True,recoverable_orphan_point_removed,4,1
67,3239,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,C1_core_all,33,5844,8,True,,True,,False,not_needed,,0
67,3240,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,C1_core_all,30,6025,12,True,,True,,False,not_needed,,0
67,3240,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,C1_core_all,34,5990,10,True,,True,,False,not_needed,,0
67,3241,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,C1_core_all,31,5980,14,True,,True,,False,not_needed,,0
67,3241,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,C1_core_all,32,6378,12,True,,True,,False,not_needed,,0
67,3241,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,C1_core_all,33,5845,8,True,,True,,False,not_needed,,0
67,3242,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,C1_core_all,34,6069,10,True,,True,,False,not_needed,,0
67,3242,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,C1_core_all,37,5888,12,True,,True,,False,not_needed,,0
67,3243,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,C1_core_all,34,6556,8,True,,True,,False,not_needed,,0
67,3243,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,C1_core_all,35,5954,8,True,,True,,False,not_needed,,0
67,3244,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,C1_core_all,31,5981,14,True,,True,,False,not_needed,,0
67,3244,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,C1_core_all,32,6375,36,False,pairing_search_exhausted,False,pairing_search_exhausted,False,not_eligible,,0
67,3244,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,C1_core_all,33,5846,8,True,,True,,False,not_needed,,0
67,3245,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,C1_core_all,34,6557,16,True,,True,,False,not_needed,,0
67,3245,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,C1_core_all,35,5956,8,True,,True,,False,not_needed,,0
67,3246,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,C1_core_all,34,6558,8,True,,True,,False,not_needed,,0
67,3247,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,C1_core_all,30,6020,8,True,,True,,False,not_needed,,0
67,3248,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,C1_core_all,30,6021,8,True,,True,,False,not_needed,,0
67,3248,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,C1_core_all,31,5982,12,True,,True,,False,not_needed,,0
67,3248,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,C1_core_all,32,6373,8,True,,True,,False,not_needed,,0
67,3248,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,C1_core_all,33,5847,12,True,,True,,False,not_needed,,0
67,3249,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,C1_core_all,32,6374,8,True,,True,,False,not_needed,,0
67,3249,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,C1_core_all,33,5853,8,True,,True,,False,not_needed,,0
67,3249,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,C1_core_all,37,5889,8,True,,True,,False,not_needed,,0
67,3250,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,C1_core_all,28,5776,16,True,,True,,False,not_needed,,0
67,3250,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,C1_core_all,29,6429,8,True,,True,,False,not_needed,,0
67,3250,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,C1_core_all,36,6100,10,True,,True,,False,not_needed,,0
67,3251,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,C1_core_all,32,6376,8,True,,True,,False,not_needed,,0
67,3251,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,C1_core_all,34,6070,8,True,,True,,False,not_needed,,0
67,3251,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,C1_core_all,37,5890,8,True,,True,,False,not_needed,,0
67,3252,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,C1_core_all,27,5826,8,True,,True,,False,not_needed,,0
67,3252,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,C1_core_all,28,5782,12,True,,True,,False,not_needed,,0
67,3252,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,C1_core_all,30,6017,8,True,,True,,False,not_needed,,0
67,3252,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,C1_core_all,36,6095,8,True,,True,,False,not_needed,,0
67,3253,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,C1_core_all,27,5797,12,True,,True,,False,not_needed,,0
67,3253,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,C1_core_all,29,6430,8,True,,True,,False,not_needed,,0
67,3253,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,C1_core_all,30,6012,12,True,,True,,False,not_needed,,0
67,3253,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,C1_core_all,35,5959,8,True,,True,,False,not_needed,,0
67,3255,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,C1_core_all,34,6071,8,True,,True,,False,not_needed,,0
67,3255,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,C1_core_all,37,5891,8,True,,True,,False,not_needed,,0
67,3256,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,C1_core_all,27,5841,10,True,,True,,False,not_needed,,0
67,3256,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,C1_core_all,28,5790,18,True,,True,,False,not_needed,,0
67,3256,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,C1_core_all,29,6442,12,True,,True,,False,not_needed,,0
67,3256,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,C1_core_all,35,5962,16,True,,True,,False,not_needed,,0
67,3256,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,C1_core_all,36,6091,8,True,,True,,False,not_needed,,0
67,3257,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,C1_core_all,34,6559,8,True,,True,,False,not_needed,,0
67,3258,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,C1_core_all,31,5983,8,True,,True,,False,not_needed,,0
67,3258,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,C1_core_all,32,6377,10,True,,True,,False,not_needed,,0
67,3258,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,C1_core_all,33,5854,8,True,,True,,False,not_needed,,0
67,3259,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,C1_core_all,33,5855,8,True,,True,,False,not_needed,,0
67,3259,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,C1_core_all,34,6072,8,True,,True,,False,not_needed,,0
67,3259,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,C1_core_all,37,5892,12,True,,True,,False,not_needed,,0
67,3260,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,C1_core_all,27,5798,8,True,,True,,False,not_needed,,0
67,3260,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,C1_core_all,30,6014,8,True,,True,,False,not_needed,,0
67,3261,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,C1_core_all,28,5777,8,True,,True,,False,not_needed,,0
67,3261,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,C1_core_all,34,6073,8,True,,True,,False,not_needed,,0
67,3261,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,C1_core_all,37,5894,8,True,,True,,False,not_needed,,0
67,3262,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,C1_core_all,27,5802,20,True,,True,,False,not_needed,,0
67,3262,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,C1_core_all,36,6092,8,True,,True,,False,not_needed,,0
67,3263,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,C1_core_all,29,6436,8,True,,True,,False,not_needed,,0
67,3263,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,C1_core_all,36,6093,8,True,,True,,False,not_needed,,0
67,3264,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,C1_core_all,28,5787,8,True,,True,,False,not_needed,,0
67,3264,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,C1_core_all,29,6439,8,True,,True,,False,not_needed,,0
67,3264,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,C1_core_all,34,6560,10,True,,True,,False,not_needed,,0
67,3264,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,C1_core_all,35,5964,8,True,,True,,False,not_needed,,0
67,3265,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,C1_core_all,31,5984,8,True,,True,,False,not_needed,,0
67,3265,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,C1_core_all,32,6379,8,True,,True,,False,not_needed,,0
67,3265,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,C1_core_all,33,5856,8,True,,True,,False,not_needed,,0
67,3265,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,C1_core_all,34,6074,8,True,,True,,False,not_needed,,0
67,3265,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,C1_core_all,37,5896,12,True,,True,,False,not_needed,,0
67,3266,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,C1_core_all,34,6561,14,True,,True,,False,not_needed,,0
67,3266,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,C1_core_all,35,5965,20,True,,True,,False,not_needed,,0
67,3267,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,C1_core_all,31,5985,8,True,,True,,False,not_needed,,0
67,3268,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,C1_core_all,34,6562,10,True,,True,,False,not_needed,,0
68,3269,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,C1_semi,29,6444,8,True,,True,,False,not_needed,,0
68,3269,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,C1_semi,32,6380,12,True,,True,,False,not_needed,,0
68,3270,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,C1_semi,27,5816,8,True,,True,,False,not_needed,,0
68,3270,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,C1_semi,28,5792,16,True,,True,,False,not_needed,,0
68,3270,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,C1_semi,30,6027,8,True,,True,,False,not_needed,,0
68,3271,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,C1_semi,34,6569,8,True,,True,,False,not_needed,,0
68,3272,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,C1_semi,31,6038,16,True,,True,,False,not_needed,,0
68,3272,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,C1_semi,33,5857,16,True,,True,,False,not_needed,,0
68,3272,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,C1_semi,36,6101,16,True,,True,,False,not_needed,,0
68,3273,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,C1_semi,31,6033,8,True,,True,,False,not_needed,,0
68,3273,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,C1_semi,35,5968,8,True,,True,,False,not_needed,,0
68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,C1_semi,27,5815,12,True,,True,,False,not_needed,,0
68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,C1_semi,34,6075,8,True,,True,,False,not_needed,,0
68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,C1_semi,37,5899,14,True,,True,,False,not_needed,,0
68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,C1_semi,29,6445,20,True,,True,,False,not_needed,,0
68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,C1_semi,30,6028,18,True,,True,,False,not_needed,,0
68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,C1_semi,32,6381,16,True,,True,,False,not_needed,,0
68,3276,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,C1_semi,28,5793,8,True,,True,,False,not_needed,,0
68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,C1_semi,33,5858,16,True,,True,,False,not_needed,,0
68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,C1_semi,36,6102,16,True,,True,,False,not_needed,,0
68,3278,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,C1_semi,31,6035,8,True,,True,,False,not_needed,,0
68,3279,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,C1_semi,35,5971,14,True,,True,,False,not_needed,,0
68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,C1_semi,27,5828,12,True,,True,,False,not_needed,,0
68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,C1_semi,29,6446,8,True,,True,,False,not_needed,,0
68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,C1_semi,34,6076,8,True,,True,,False,not_needed,,0
68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,C1_semi,37,5902,10,True,,True,,False,not_needed,,0
68,3281,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,C1_semi,30,6029,8,True,,True,,False,not_needed,,0
68,3281,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,C1_semi,32,6382,14,True,,True,,False,not_needed,,0
68,3282,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,C1_semi,28,5794,8,True,,True,,False,not_needed,,0
68,3283,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,C1_semi,31,6034,10,True,,True,,False,not_needed,,0
68,3283,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,C1_semi,36,6103,12,True,,True,,False,not_needed,,0
68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,C1_semi,33,5859,8,True,,True,,False,not_needed,,0
68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,C1_semi,34,6079,8,True,,True,,False,not_needed,,0
68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,C1_semi,35,5972,8,True,,True,,False,not_needed,,0
68,3285,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,C1_semi,37,5903,12,True,,True,,False,not_needed,,0
68,3286,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,C1_semi,27,5827,8,True,,True,,False,not_needed,,0
68,3286,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,C1_semi,29,6447,8,True,,True,,False,not_needed,,0
68,3287,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,C1_semi,30,6030,8,True,,True,,False,not_needed,,0
68,3287,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,C1_semi,32,6383,8,True,,True,,False,not_needed,,0
68,3288,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,C1_semi,28,5795,16,True,,True,,False,not_needed,,0
68,3288,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,C1_semi,34,6570,8,True,,True,,False,not_needed,,0
68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,C1_semi,31,6032,8,True,,True,,False,not_needed,,0
68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,C1_semi,33,5860,8,True,,True,,False,not_needed,,0
68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,C1_semi,36,6104,8,True,,True,,False,not_needed,,0
68,3290,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,C1_semi,34,5918,8,True,,True,,False,not_needed,,0
68,3291,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,C1_semi,27,5832,8,True,,True,,False,not_needed,,0
68,3291,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,C1_semi,37,5904,8,True,,True,,False,not_needed,,0
