base_task_id,building_id,condition,worker_id,annotation_id,cluster_rank,cluster_support,cluster_count,is_largest_mode,is_supported_minority_mode,n_pairs,task_centered_n_pairs,assignment_provenance,formal_use_allowed,worker_process_class
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,manual,2,8788f7b0921cb90d1098,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,semi,35,3cbe48827611f20e2b09,1,4,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,semi,10,4b7562726182b0f76ced,1,4,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,semi,15,4786ddffd288bc3c1169,1,4,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,semi,8,1beae202a7ba8f00c6fb,1,4,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,31,19e03d84ac8aea1645d3,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,10,f9cafcbd58a63d859d32,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,17,f8d8bb7e420a7d6f3d91,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,6,480a17d4b8bc43325c2c,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,8,9b0c448a433097e9942e,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,27,bc31ca44876dc589ed4b,1,4,2,True,False,6.0,0.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,28,7cd383c42cfa1fb813df,1,4,2,True,False,6.0,0.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,29,23b3ba219c2ea42e2857,1,4,2,True,False,6.0,0.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,36,07d7b8e9b47e3b57f09b,1,4,2,True,False,6.0,0.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,31,34724d21eb0d44dfc22d,2,1,2,False,False,4.0,-2.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,10,d2f9b77e836ea9a23958,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,13,dd2eee2e935e77791577,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,18,e98d3f5303e6099af208,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,34,a47e8b2c8b897117f071,2,2,2,False,True,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,35,74ff4434b6db6c57c2ee,2,2,2,False,True,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,27,3cf29369b9e0b392e769,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,28,8527f5df56820c48bf92,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,29,1d1795fcc5d614bf0698,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,35,143e2ef82609a7f44a09,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,36,1dc5dc76fab81c45cd23,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,34,2421466da1f7d0800380,1,5,1,True,False,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,10,230418a93ba734601d15,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,13,a7f130f489209fd66673,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,18,d64ce5b326b6015ae8bf,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,6,0fe7898050e5c65aa163,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,30,d6bbf7fa428498cad40f,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,33,d918bb91e408d8c71ff9,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,1,3e0b6e14799743fc990f,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,11,190a6d2d9c3e31af294c,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,12,69ad0871a13714ff7abc,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,28,fe6d21a2d34b078f5c0d,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,29,8d84da8c6f772c4fa07a,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,35,03f2a945c924203b75d1,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,36,0b2b9f0ed2607655632c,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,1,d2fe19a8dc66fd1f3ff5,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,27,973098cfe5081c1c74ec,1,1,4,True,False,6.0,-0.5,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,37,66e0b1d35ac694679c09,2,1,4,False,False,7.0,0.5,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,34,ac7d30c4e0246e96535a,3,1,4,False,False,4.0,-2.5,original_assignment,False,standard_assignment
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,12,8f2310bf731d94b43254,4,1,4,False,False,10.0,3.5,original_assignment,False,standard_assignment
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,36,72c467f3e5b59c7c6fe0,1,3,3,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,1,27b7efed178842f2bcae,1,3,3,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,2,39b9fade42ec809e239d,1,3,3,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,37,bf0338ecb3bbe9b3ee92,2,1,3,False,False,6.0,2.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,34,837eb32400b0afd7b92f,3,1,3,False,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,34,8066ad223dec81c40daa,1,1,3,True,False,5.0,-3.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,37,53530603e76707ac6f94,2,1,3,False,False,8.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,11,d78d6ac8c99983d4ff33,3,1,3,False,False,10.0,2.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,31,871218ff2db6bdec5ff2,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,10,b80833429adcb6be79f8,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,17,4fb3839c49c04d3ffcf7,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,6,290e3e82f42aa83e4adc,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,8,4fd5b259dc13de4a5e96,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,34,e8fa392d317f408e138f,1,5,1,True,False,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,10,399d7b90505e061c62ec,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,13,15045b6175a2d31f009a,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,18,86103695b3e92be6e929,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,6,249972890d1d949f4e0b,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,30,3e8773a02414b6a4b615,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,1,149830d59e7e9e39f686,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,2,3cf2311bd8da5ee6753a,1,3,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,32,af75f69b47040e315e88,2,1,2,False,False,7.0,3.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,27,cd8a51a17f5953c4b19c,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,30,6fde03b86adc8ddd0722,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,32,5010682cb541531f7457,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,33,51a6919e74648167a773,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,12,ac643d623a147394d526,2,1,2,False,False,5.0,1.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,34,2ed8f62e5ffefe42fff7,1,3,1,True,False,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,17,fc425478750be6dafff3,1,3,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,18,23a4dc31709381a1de36,1,3,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,29,90d428978149e1e537ed,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,34,9378f37adf8af804e6b4,1,4,2,True,False,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,35,d97070648108845c9bde,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,13,825bdbff9bff6dbfbe83,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,18,7678a683012ba646c81e,2,1,2,False,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,28,ecd0f4f36d3df460b67c,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,34,9520f54bda487c460b18,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,37,689396cf3eb03ab9a0cf,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,2,ee808cbaf8ffe0de6430,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,1,73908ddd5ef005c60f62,2,1,2,False,False,5.0,1.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,31,f5dab722031206b00450,1,1,5,True,False,7.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,32,370095f69c5b170678fa,2,1,5,False,False,18.0,11.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,17,8e9619af766e40a0d49d,3,1,5,False,False,11.0,4.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,33,2409d4af989a4f9c3d4f,4,1,5,False,False,4.0,-3.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,8,93435790a37ab2290bc6,5,1,5,False,False,6.0,-1.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,27,7568b98692b00ff8ff63,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,30,6228485ada8f90d32777,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,11,30ae9e7207f0bf746fc4,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,15,3a163ca0abb6cc5d8ebc,1,4,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,12,497bb847657d8053449f,2,1,2,False,False,6.0,2.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,27,7392408a228d29c44684,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,28,2669e20e43502bcf1419,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,29,68b9de98f158c481d82a,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,30,2425c99671ebf414b359,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,31,bce7044b348685668b71,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,33,a9bf98b8cc8fbfa40f5c,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,34,bdf544ff5d0a4bfacc09,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,35,225002de699658941ca0,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,36,1b0b4076d43ab5586a3f,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,37,73e2d1fca7e2ec1b2b59,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,10,c214f6ddad6c484d9ead,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,11,13de41d9ab1a6f93dc75,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,12,8775b9adcf68f1324409,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,13,75727d4b2511f36fa2ce,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,15,775744097a41d254df7f,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,17,40b1ddacfbaf05a362ac,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,18,0309b9293bdaeefba16c,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,2,fcdfb6cd62ff1d9b2b4a,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,6,d4f265a1a24e286d2575,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,8,6f501a02450b80edfacb,1,20,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,32,9a0a83ba9247dbf61861,2,2,2,False,True,5.0,1.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,1,8cc976464d74ba775b9e,2,2,2,False,True,5.0,1.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,17,488f0c3264bf31aca229,1,2,3,True,False,14.0,8.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,2,93a6155acf0e8f9b4f11,1,2,3,True,False,14.0,8.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,30,19cb0e844a73d7e77a47,2,2,3,False,True,6.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,8,c2fbdf3adfd99918c0e7,2,2,3,False,True,6.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,34,3440c00bbde5bf789734,3,1,3,False,False,5.0,-1.0,original_assignment,False,standard_assignment
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,32,db40fd3c634f72f37f1c,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,34,a2c57c04a795d6b822a3,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,37,a42f40b503c7f449a3f6,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,15,dedb80578a581b30950a,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,2,94bd3eb39aab32641f9d,1,5,1,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,27,d984d534dcc7fe11d643,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,28,6c5161e9261e0ba5f8b1,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,29,20f0af1735ba9f7c5a2e,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,30,1318278d00548b081ebc,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,31,73a83925776f8e35ed8a,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,32,fc6a213e57b750465697,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,33,86e6614af35eccb013ac,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,34,82255f7bb022fd1cd129,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,35,43266379df129a98dcd9,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,36,3e5c4fe6cfe523059d12,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,1,14346fa7f625df2e92da,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,10,d0fc4545c974fc42b662,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,11,a02304edf778c294c6fb,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,12,efee8b0961b89129a457,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,13,2d83aaed5161b7904cdd,1,21,2,True,False,4.0,0.0,original_assignment,False,standard_assignment
