stage,condition,base_task_id,building_id,worker_id_left,worker_id_right,n_corners_left,n_corners_right,same_topology,cyclic_rmse_diagonal_normalized,measurement_note
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,30,8,8,True,0.12581606554871555,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,31,8,8,True,0.014840055307043612,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,32,8,8,True,0.010487253717706594,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,33,8,8,True,0.09719458747362159,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,34,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,35,8,8,True,0.1554942354562761,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,36,8,8,True,0.15698139670884156,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,37,8,8,True,0.079302046283042,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,10,8,8,8,True,0.1339287022181281,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,12,8,8,True,0.15630583719103466,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,13,8,8,True,0.16854702080079967,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,14,8,8,True,0.16854702080079967,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,15,8,8,True,0.12028994658486487,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,17,8,8,True,0.12028994658486487,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,18,8,8,True,0.16090878721227134,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,19,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,2,8,8,True,0.16090878721227134,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,21,8,8,True,0.12028994658486487,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,27,8,8,True,0.1322046168722979,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,28,8,8,True,0.12855593156516884,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,29,8,8,True,0.12817712979378518,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,30,8,8,True,0.12283597765439502,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,31,8,8,True,0.12975379444373247,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,32,8,8,True,0.12256977896544159,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,33,8,8,True,0.15759499546083092,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,34,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,35,8,8,True,0.15648755135552492,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,36,8,8,True,0.15736608534236024,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,37,8,8,True,0.0799064470690765,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,11,8,8,8,True,0.13139447934007656,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,13,8,8,True,0.13465323806761842,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,14,8,8,True,0.13465323806761842,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,15,8,8,True,0.09617157552565578,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,17,8,8,True,0.09617157552565578,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,18,8,8,True,0.12486297726724689,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,19,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,2,8,8,True,0.12486297726724689,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,21,8,8,True,0.09617157552565578,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,27,8,8,True,0.08763131778160213,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,28,8,8,True,0.08964649605570715,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,29,8,8,True,0.0862037003681009,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,30,8,8,True,0.15573929293401334,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,31,8,8,True,0.1019155381879196,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,32,8,8,True,0.10123343343954837,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,33,8,8,True,0.006965499325042532,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,34,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,35,8,8,True,0.1230410619906664,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,36,8,8,True,0.12351633765384816,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,37,8,8,True,0.12529643195963885,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,12,8,8,8,True,0.08979331549762845,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,14,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,15,8,8,True,0.1599970328532707,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,17,8,8,True,0.1599970328532707,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,18,8,8,True,0.04050674834366433,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,19,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,2,8,8,True,0.04050674834366433,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,21,8,8,True,0.1599970328532707,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,27,8,8,True,0.10183081762907704,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,28,8,8,True,0.10357422519534912,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,29,8,8,True,0.10093188007405392,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,30,8,8,True,0.10658957129132685,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,31,8,8,True,0.15961024556270323,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,32,8,8,True,0.15898013097548672,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,33,8,8,True,0.1384270884988239,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,34,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,35,8,8,True,0.04449204174416424,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,36,8,8,True,0.03947867897289401,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,37,8,8,True,0.17781966960913614,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,13,8,8,8,True,0.10112515700131218,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,15,8,8,True,0.1599970328532707,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,17,8,8,True,0.1599970328532707,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,18,8,8,True,0.04050674834366433,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,19,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,2,8,8,True,0.04050674834366433,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,21,8,8,True,0.1599970328532707,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,27,8,8,True,0.10183081762907704,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,28,8,8,True,0.10357422519534912,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,29,8,8,True,0.10093188007405392,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,30,8,8,True,0.10658957129132685,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,31,8,8,True,0.15961024556270323,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,32,8,8,True,0.15898013097548672,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,33,8,8,True,0.1384270884988239,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,34,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,35,8,8,True,0.04449204174416424,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,36,8,8,True,0.03947867897289401,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,37,8,8,True,0.17781966960913614,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,14,8,8,8,True,0.10112515700131218,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,17,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,18,8,8,True,0.16093101118024788,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,19,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,2,8,8,True,0.16093101118024788,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,21,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,27,8,8,True,0.1324705321454619,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,28,8,8,True,0.12967531078000588,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,29,8,8,True,0.1270670687580718,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,30,8,8,True,0.12528834464503888,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,31,8,8,True,0.016392729501378687,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,32,8,8,True,0.009512089716200272,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,33,8,8,True,0.09781566578187297,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,34,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,35,8,8,True,0.15536937508870305,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,36,8,8,True,0.1569526893378022,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,37,8,8,True,0.07758480231522774,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,15,8,8,8,True,0.13347969763749273,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,18,8,8,True,0.16093101118024788,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,19,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,2,8,8,True,0.16093101118024788,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,21,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,27,8,8,True,0.1324705321454619,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,28,8,8,True,0.12967531078000588,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,29,8,8,True,0.1270670687580718,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,30,8,8,True,0.12528834464503888,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,31,8,8,True,0.016392729501378687,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,32,8,8,True,0.009512089716200272,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,33,8,8,True,0.09781566578187297,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,34,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,35,8,8,True,0.15536937508870305,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,36,8,8,True,0.1569526893378022,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,37,8,8,True,0.07758480231522774,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,17,8,8,8,True,0.13347969763749273,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,19,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,2,8,8,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,21,8,8,True,0.16093101118024788,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,27,8,8,True,0.09306914734781509,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,28,8,8,True,0.09452839996833613,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,29,8,8,True,0.09250681259224404,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,30,8,8,True,0.09845195845733326,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,31,8,8,True,0.1683014878595399,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,32,8,8,True,0.16511366021653115,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,33,8,8,True,0.12849397331978024,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,34,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,35,8,8,True,0.01616940981739202,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,36,8,8,True,0.007718860208442725,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,37,8,8,True,0.17467861637462864,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,18,8,8,8,True,0.09288747103560643,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,2,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,21,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,27,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,28,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,29,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,30,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,31,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,32,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,19,33,10,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
