p1_package,p1_import_order,gt_inner_id,gt_project20_task_id,base_task_id,source,point_order,u,v,x_px,y_px
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,current_ls_gt_project20,5,0.10455078125,0.28857421875,107.06,147.75
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,current_ls_gt_project20,6,0.10455078125,0.76779296875,107.06,393.11
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,current_ls_gt_project20,7,0.427744140625,0.33697265625,438.01,172.53
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,current_ls_gt_project20,8,0.427744140625,0.71541015625,438.01,366.29
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_layout_all_mix_full_layout,1,0.6115714907646179,0.35804455343703395,626.2492065429688,183.31881135976138
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_layout_all_mix_full_layout,2,0.6115714907646179,0.6907539963722229,626.2492065429688,353.6660461425781
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_layout_all_mix_full_layout,3,0.8523952960968018,0.3296136857467833,872.852783203125,168.76220710235305
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_layout_all_mix_full_layout,4,0.8523952960968018,0.7237476110458374,872.852783203125,370.55877685546875
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_layout_all_mix_full_layout,5,0.10454609990119934,0.28858022709623365,107.05520629882812,147.75307627327163
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_layout_all_mix_full_layout,6,0.10454609990119934,0.7677849531173706,107.05520629882812,393.10589599609375
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_layout_all_mix_full_layout,7,0.42774224281311035,0.3369630970509749,438.008056640625,172.52510569009914
P1_manual,9,97,2581,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_layout_all_mix_full_layout,8,0.42774224281311035,0.7154169082641602,438.008056640625,366.29345703125
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,current_ls_gt_project20,1,0.62916015625,0.24337890625,644.26,124.61
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,current_ls_gt_project20,2,0.62916015625,0.79056640625,644.26,404.77
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,current_ls_gt_project20,3,0.92490234375,0.3158203125,947.1,161.7
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,current_ls_gt_project20,4,0.92490234375,0.71685546875,947.1,367.03
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,current_ls_gt_project20,5,0.067880859375,0.3126171875,69.51,160.06
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,current_ls_gt_project20,6,0.067880859375,0.7202734375,69.51,368.78
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,current_ls_gt_project20,7,0.38005859375,0.23423828125,389.18,119.93
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,current_ls_gt_project20,8,0.38005859375,0.799375,389.18,409.28
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,bi_layout_all_mix_full_layout,1,0.6291641592979431,0.24338221660536513,644.2640991210938,124.61169490194695
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,bi_layout_all_mix_full_layout,2,0.6291641592979431,0.7905623912811279,644.2640991210938,404.7679443359375
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,bi_layout_all_mix_full_layout,3,0.9249058961868286,0.3158150803149643,947.1036376953125,161.69732112126172
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,bi_layout_all_mix_full_layout,4,0.9249058961868286,0.7168560028076172,947.1036376953125,367.0302734375
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,bi_layout_all_mix_full_layout,5,0.06788069009780884,0.3126166163774463,69.50982666015625,160.0597075852525
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,bi_layout_all_mix_full_layout,6,0.06788069009780884,0.7202661037445068,69.50982666015625,368.7762451171875
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,bi_layout_all_mix_full_layout,7,0.3800585865974426,0.23423003033128476,389.17999267578125,119.9257755296178
P1_manual,10,98,2582,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,bi_layout_all_mix_full_layout,8,0.3800585865974426,0.7993733882904053,389.17999267578125,409.2791748046875
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,1,0.564638671875,0.44501953125,578.19,227.85
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,2,0.564638671875,0.5773046875,578.19,295.58
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,3,0.704609375,0.372421875,721.52,190.68
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,4,0.704609375,0.672421875,721.52,344.28
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,5,0.6279378911329649,0.2963515421814044,643.0084005201561,151.73198959687906
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,6,0.62923828125,0.81,644.34,414.72
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,7,0.96484375,0.40349609375,988.0,206.59
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,8,0.96484375,0.63306640625,988.0,324.13
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,9,0.010654296875,0.4014453125,10.91,205.54
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,10,0.010654296875,0.63572265625,10.91,325.49
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,11,0.4937109375,0.4403125,505.56,225.44
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,current_ls_gt_project20,12,0.4937109375,0.5837890625,505.56,298.9
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,1,0.5646410044161485,0.44501843467443913,578.1923885221361,227.84943855331284
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,2,0.5646410044161485,0.577297147917449,578.1923885221361,295.5761397337339
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,3,0.7046062424366522,0.37241363888525214,721.5167922551318,190.6757831092491
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,4,0.7046062424366522,0.6724179475198407,721.5167922551318,344.27798913015846
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,5,0.6292361089278342,0.2443334406911613,644.3377755421022,125.09872163387459
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,6,0.6292361089278342,0.8099904175778456,644.3377755421022,414.71509379985696
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,7,0.9648480660956223,0.4034913438522295,988.0044196819173,206.5875680523415
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,8,0.9648480660956223,0.6330575453484835,988.0044196819173,324.12546321842353
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,9,0.010651627875410352,0.4014454218308933,10.9072669444202,205.54005597741738
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,10,0.010651627875410352,0.6357166902978569,10.9072669444202,325.48694543250275
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,11,0.07498506390544901,0.13738149954916018,76.78470543917979,70.33932776917001
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,12,0.07498506390544901,0.9001609226948849,76.78470543917979,460.88239241978107
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,13,0.10840280408518194,0.15469414584713248,111.0044713832263,79.20340267373183
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,14,0.10840280408518194,0.8866287017971661,111.0044713832263,453.95389532014906
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,15,0.42012128075446675,0.12994000069613698,430.20419149257395,66.52928035642213
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,16,0.42012128075446675,0.905881104516793,430.20419149257395,463.81112551259804
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,17,0.4937138549689374,0.4403040470143619,505.5629874881919,225.43567207135328
P1_manual,11,101,2585,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,bi_layout_all_mix_full_layout,18,0.4937138549689374,0.5837795135471702,505.5629874881919,298.8951109361511
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,current_ls_gt_project20,1,0.599931640625,0.30654296875,614.33,156.95
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,current_ls_gt_project20,2,0.599931640625,0.7147265625,614.33,365.94
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,current_ls_gt_project20,3,0.89501953125,0.30021484375,916.5,153.71
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,current_ls_gt_project20,4,0.89501953125,0.72130859375,916.5,369.31
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,current_ls_gt_project20,5,0.124443359375,0.31619140625,127.43,161.89
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,current_ls_gt_project20,6,0.124443359375,0.7046484375,127.43,360.78
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,current_ls_gt_project20,7,0.38080078125,0.32115234375,389.94,164.43
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,current_ls_gt_project20,8,0.38080078125,0.69943359375,389.94,358.11
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,bi_layout_all_mix_full_layout,1,0.5999364852905273,0.30655211244827596,614.3349609375,156.9546815735173
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,bi_layout_all_mix_full_layout,2,0.5999364852905273,0.7147250771522522,614.3349609375,365.9392395019531
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,bi_layout_all_mix_full_layout,3,0.8950219750404358,0.30020710237256204,916.5025024414062,153.70603641475176
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,bi_layout_all_mix_full_layout,4,0.8950219750404358,0.7213093042373657,916.5025024414062,369.31036376953125
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,bi_layout_all_mix_full_layout,5,0.12444183230400085,0.3161998806103472,127.42843627929688,161.89433887249777
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,bi_layout_all_mix_full_layout,6,0.12444183230400085,0.7046447396278381,127.42843627929688,360.7781066894531
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,bi_layout_all_mix_full_layout,7,0.3808048367500305,0.32116066227115914,389.94415283203125,164.43425908283348
P1_manual,12,104,2588,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,bi_layout_all_mix_full_layout,8,0.3808048367500305,0.6994293928146362,389.94415283203125,358.10784912109375
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,1,0.6430722656250001,0.32833984375,658.5060000000001,168.11
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,2,0.6430722656250001,0.7463671875,658.5060000000001,382.14
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,3,0.827421875,0.30775390625,847.28,157.57
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,4,0.827421875,0.7689453125,847.28,393.7
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,5,0.1838671875,0.32896484375,188.28,168.43
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,6,0.1838671875,0.74564453125,188.28,381.77
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,7,0.35591796875,0.34931640625,364.46,178.85
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,8,0.35591796875,0.72173828125,364.46,369.53
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,9,0.43625,0.29234375,446.72,149.68
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,10,0.43625,0.784921875,446.72,401.88
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,11,0.352919921875,0.18111328125,361.39,92.73
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,12,0.352919921875,0.88119140625,361.39,451.17
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,13,0.423779296875,0.13037109375,433.95,66.75
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,14,0.423779296875,0.91728515625,433.95,469.65
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,15,0.470654296875,0.26384765625,481.95,135.09
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,current_ls_gt_project20,16,0.470654296875,0.81251953125,481.95,416.01
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,1,0.6390733738867959,0.32833134026198085,654.411134860079,168.1056462141342
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,2,0.6390733738867959,0.7463585839623958,654.411134860079,382.1355949887467
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,3,0.8274198784503639,0.30775000748575027,847.2779555331726,157.56800383270414
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,4,0.8274198784503639,0.7689525027866765,847.2779555331726,393.70368142677836
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,5,0.10275537535867463,0.22392766083489557,105.22150436728282,114.65096234746653
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,6,0.10275537535867463,0.847505201217837,105.22150436728282,433.92266302353255
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,7,0.35291666003849087,0.18110928378589392,361.38665987941465,92.72795329837768
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,8,0.3529166600384908,0.8811904146123387,361.3866598794146,451.1694922815174
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,9,0.4237839568115405,0.13037940349808308,433.9547717750175,66.75425459101854
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,10,0.4237839568115405,0.9172892601388486,433.9547717750175,469.6521011910905
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,11,0.4706509105594049,0.2638467761835322,481.9465324128306,135.08954940596848
P1_manual,13,106,2590,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,bi_layout_all_mix_full_layout,12,0.4706509105594049,0.8125208702898605,481.9465324128306,416.0106855884086
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,current_ls_gt_project20,1,0.694619140625,0.28658203125,711.29,146.73
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,current_ls_gt_project20,2,0.694619140625,0.7228125,711.29,370.08
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,current_ls_gt_project20,3,0.809892578125,0.2882421875,829.33,147.58
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,current_ls_gt_project20,4,0.809892578125,0.7211328125,829.33,369.22
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,current_ls_gt_project20,5,0.22251953125,0.38810546875,227.86,198.71
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,current_ls_gt_project20,6,0.22251953125,0.6182421875,227.86,316.54
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,current_ls_gt_project20,7,0.275263671875,0.38787109375,281.87,198.59
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,current_ls_gt_project20,8,0.275263671875,0.61849609375,281.87,316.67
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,bi_layout_all_mix_full_layout,1,0.6946206092834473,0.2865783833228188,711.29150390625,146.72813226128324
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,bi_layout_all_mix_full_layout,2,0.6946206092834473,0.7228150963783264,711.29150390625,370.0813293457031
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,bi_layout_all_mix_full_layout,3,0.8098952770233154,0.28824234072110244,829.332763671875,147.58007844920445
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,bi_layout_all_mix_full_layout,4,0.8098952770233154,0.7211305499076843,829.332763671875,369.2188415527344
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,bi_layout_all_mix_full_layout,5,0.22252020239830017,0.3881040250334562,227.86068725585938,198.70926081712958
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,bi_layout_all_mix_full_layout,6,0.22252020239830017,0.6182372570037842,227.86068725585938,316.5374755859375
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,bi_layout_all_mix_full_layout,7,0.27526259422302246,0.3878640505039564,281.868896484375,198.58639385802567
P1_manual,14,109,2593,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,bi_layout_all_mix_full_layout,8,0.27526259422302246,0.6184883117675781,281.868896484375,316.666015625
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,current_ls_gt_project20,1,0.7265625,0.41015625,744.0,210.0
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,current_ls_gt_project20,2,0.7265625,0.630859375,744.0,323.0
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,current_ls_gt_project20,3,0.7724609375,0.41015625,791.0,210.0
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,current_ls_gt_project20,4,0.7724609375,0.630859375,791.0,323.0
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,current_ls_gt_project20,5,0.08943359375,0.16470703125,91.58,84.33
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,current_ls_gt_project20,6,0.08943359375,0.88759765625,91.58,454.45
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,current_ls_gt_project20,7,0.402705078125,0.1547265625,412.37,79.22
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,current_ls_gt_project20,8,0.402705078125,0.895078125,412.37,458.28
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,bi_layout_all_mix_full_layout,1,0.7336881160736084,0.4260881727213316,751.296630859375,218.15714443332178
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,bi_layout_all_mix_full_layout,2,0.7336881160736084,0.611457109451294,751.296630859375,313.0660400390625
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,bi_layout_all_mix_full_layout,3,0.7681437730789185,0.4261773114449226,786.5792236328125,218.20278345980037
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,bi_layout_all_mix_full_layout,4,0.7681437730789185,0.6113288402557373,786.5792236328125,313.0003662109375
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,bi_layout_all_mix_full_layout,5,0.08943131566047668,0.1647094968323587,91.57766723632812,84.33126237816765
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,bi_layout_all_mix_full_layout,6,0.08943131566047668,0.8876059055328369,91.57766723632812,454.4542236328125
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,bi_layout_all_mix_full_layout,7,0.4027022421360016,0.15472448719661047,412.3670959472656,79.21893744466456
P1_manual,15,111,2595,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,bi_layout_all_mix_full_layout,8,0.4027022421360016,0.8950749635696411,412.3670959472656,458.27838134765625
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,current_ls_gt_project20,1,0.743447265625,0.46927734375,761.29,240.27
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,current_ls_gt_project20,2,0.743447265625,0.5332421875,761.29,273.02
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,current_ls_gt_project20,3,0.758330078125,0.46927734375,776.53,240.27
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,current_ls_gt_project20,4,0.758330078125,0.53322265625,776.53,273.01
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,current_ls_gt_project20,5,0.242548828125,0.4725,248.37,241.92
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,current_ls_gt_project20,6,0.242548828125,0.52974609375,248.37,271.23
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,current_ls_gt_project20,7,0.255859375,0.47248046875,262.0,241.91
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,current_ls_gt_project20,8,0.255859375,0.529765625,262.0,271.24
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,bi_layout_all_mix_full_layout,1,0.7434487342834473,0.46926996629350104,761.29150390625,240.26622274227253
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,bi_layout_all_mix_full_layout,2,0.7434487342834473,0.5332356095314026,761.29150390625,273.0166320800781
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,bi_layout_all_mix_full_layout,3,0.7583300471305847,0.46928596542299184,776.5299682617188,240.27441429657182
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,bi_layout_all_mix_full_layout,4,0.7583300471305847,0.5332183241844177,776.5299682617188,273.0077819824219
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,bi_layout_all_mix_full_layout,5,0.24254679679870605,0.4724995095678736,248.367919921875,241.9197488987513
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,bi_layout_all_mix_full_layout,6,0.24254679679870605,0.529745876789093,248.367919921875,271.2298889160156
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,bi_layout_all_mix_full_layout,7,0.2558612823486328,0.4724880379297679,262.001953125,241.91387542004117
P1_manual,16,112,2596,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,bi_layout_all_mix_full_layout,8,0.2558612823486328,0.5297582745552063,262.001953125,271.2362365722656
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,current_ls_gt_project20,1,0.64087890625,0.2385546875,656.26,122.14
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,current_ls_gt_project20,2,0.64087890625,0.77783203125,656.26,398.25
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,current_ls_gt_project20,3,0.959755859375,0.39357421875,982.79,201.51
P1_manual,17,120,2604,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,current_ls_gt_project20,4,0.959755859375,0.6170703125,982.79,315.94
