canonical_annotation_id,worker_id,base_task_id,condition,geometry_pool_eligible,geometry_pool_exclusion_reason
77b05f21e38a4a6a984c,36,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,True,
19e03d84ac8aea1645d3,31,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,True,
3e9187a077a7f151e049,34,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,True,
032cd152706166629e82,34,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,True,
5dcbaaa4a3faeb7832f8,37,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,True,
3996cdc86335a9c6d126,27,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,True,
2e6fc6fdc1ca28539391,30,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,True,
1241f308b7f478aaf10d,36,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,True,
902ba03958c4a4d5fa1e,31,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,True,
12e8d3812f817bd198b4,32,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,True,
df7008318a29295ca160,30,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,True,
e60a469385801f4c1279,31,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,False,outside_assignment;independence_not_evaluable;geometry_not_computable
5265086307bacf7df849,35,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,True,
5d58f3bc4858f0d343be,31,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,True,
d2c9465ce508ba7c1195,32,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,True,
781137e8fd1870d81989,31,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,True,
63001f819a4a6b408ae2,32,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,True,
11f33474cc2384e6f703,33,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,True,
19cb0e844a73d7e77a47,30,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,True,
3440c00bbde5bf789734,34,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,True,
63597564c489c761152b,31,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,True,
c3008da1d11064bd3531,32,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,True,
9013342fd86225b281ba,33,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,True,
34443e49e7b491d7ff91,34,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,False,scope_not_resolved_in_scope
8e35267f3a0880dc371d,37,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,False,scope_not_resolved_in_scope
a47e8b2c8b897117f071,34,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,True,
74ff4434b6db6c57c2ee,35,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,True,
f5dab722031206b00450,31,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,True,
370095f69c5b170678fa,32,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,True,
2409d4af989a4f9c3d4f,33,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,True,
6c0f921d12fdfaa633d5,34,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,True,
20ff4e6c277a22cf5399,35,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,True,
2421466da1f7d0800380,34,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,True,
8e4588afd83a55aaaa18,30,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,True,
3b3f16f395140c417e16,30,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,
9bc471f05cac744132c6,31,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,
1f0da2ca6730dfb60599,32,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,
62b93b940622881f9e7b,33,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,True,
d8477b008e3d9ccfeff5,32,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,True,
4037a331e55f681c4016,33,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,True,
647bacb44bc33bb18de8,37,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,True,
3bf751765858f968e01b,28,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,True,
35b93ebcf170b657802a,29,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,True,
fe7b820ed43008b5a057,36,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,True,
db40fd3c634f72f37f1c,32,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,True,
a2c57c04a795d6b822a3,34,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,True,
a42f40b503c7f449a3f6,37,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,True,
847f6b6c6267289d6e24,27,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,True,
706f50d9b8f488d74667,28,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,True,
d283088a055f5226a34d,30,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,True,
76b3ab610fcfd2be4a60,36,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,True,
8b7b26806cebb06ceb87,27,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,True,
287ed274e745ef4b494d,29,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,True,
6bc3f17cddcae6548a83,30,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,True,
c0e08c82870e77e231bc,35,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,True,
f2e875725d4790e9d5ca,34,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,True,
1a1c2c31064afdc74f07,37,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,True,
5432f6f0a2294e27928b,27,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,False,scope_not_resolved_in_scope
98d8b12fa96f8abcf6e0,28,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,False,scope_not_resolved_in_scope
7f53420e0c2875be7d2a,29,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,False,scope_not_resolved_in_scope
02b7a2ac25661ce54310,35,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,False,scope_not_resolved_in_scope
8d67d4aeb53846d767ac,36,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,False,scope_not_resolved_in_scope
be774848762988355a0c,34,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,True,
0e9176654eefd5c9e285,31,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,True,
586816fed8c7e04af03d,32,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,True,
353881dfb47a1686a026,33,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,True,
9378da78037a5091f22e,33,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,True,
260cf962d9bea8512f9e,34,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,True,
ecd4e736ab99493cf8bd,37,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,True,
7568b98692b00ff8ff63,27,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,True,
6228485ada8f90d32777,30,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,True,
ecd0f4f36d3df460b67c,28,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,True,
9520f54bda487c460b18,34,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,True,
689396cf3eb03ab9a0cf,37,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,True,
c498069d0547cb81a534,27,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,True,
f4b7f477de2247b38b2d,36,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,True,
b81af97c20cfc379eb17,29,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,True,
24cb9518cba9fc374e36,36,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,True,
0d42858d359ebfc9e871,28,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,True,
d93ff4eb834a154c4cd4,29,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,True,
83822f0c9ce15f483174,34,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,True,
c7ef5fbf6e03cd67ae11,35,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,True,
3c7cf68051a68eb3dec3,31,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,True,
762f5998ab17c724546b,32,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,True,
df9885e0f87a96997673,33,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,True,
e96210fd3b70951b5670,34,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,True,
747092fcb23c661874e0,37,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,True,
cfe1fe54f5de49278b0a,34,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,True,
66b4c1885b9b5048500e,35,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,True,
f275128bcb79fb1efea6,31,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,True,
8d96780b3347071514de,34,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,True,
d85d39dda5fe0ff36757,29,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,True,
d0c65178d1ddfcac1748,32,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,True,
b5e0d24f44539999b6ed,27,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,True,
c6c2970a6c0a7eb457e5,28,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,True,
2052df34f859227bd40f,30,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,True,
2ed8f62e5ffefe42fff7,34,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,True,
f590389238802d1469cc,31,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,True,
031e48e6149c36f92e2b,33,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,True,
c1e860976080a5cf5ee1,36,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,True,
71770e90ca7c5a392b52,31,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,False,outside_assignment;independence_not_evaluable
3cbe48827611f20e2b09,35,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,True,
973098cfe5081c1c74ec,27,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,True,
ac7d30c4e0246e96535a,34,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,True,
66e0b1d35ac694679c09,37,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,True,
88daa007e08cf656a410,29,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,False,scope_not_resolved_in_scope
bd2690bbc44b34e3ef00,30,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,False,scope_not_resolved_in_scope
662bac6bde05e0510f55,32,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,False,scope_not_resolved_in_scope
4d6cdfa4951e9653e815,28,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,True,
678fd1b3368b3c6302ad,33,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,True,
53cffa383a4d19c3e30e,36,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,True,
1ff1c3fea69357e03c76,31,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,True,
8f8a8cc073aa91a7c1c7,35,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,True,
b078bba0e08aacd86658,27,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,True,
e33b39ba56ff49c56427,29,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,True,
013253d9bc0db4d66615,34,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,True,
fcb7e53adf42c4422ae7,37,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,True,
3e8773a02414b6a4b615,30,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,True,
af75f69b47040e315e88,32,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,True,
87dd86ac11a2a77e63bf,28,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,True,
99107f36d276c5bca39b,31,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,True,
2c90d306c009cea79158,36,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,True,
71f8e55558d74259a5eb,33,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,True,
2ec85790145647163c24,34,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,True,
bad9e0cac20a7347fbd5,35,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,True,
c018c01538024335ba14,37,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,False,scope_not_resolved_in_scope
b91d7358c435325b8eee,27,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,False,scope_not_resolved_in_scope
48bf162ba8a7815d5706,29,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,False,scope_not_resolved_in_scope
bbb44530a7ff92f92b27,30,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,True,
bf6d1e98afbb6306ebff,32,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,True,
cd292cd5a5ebe839dbe2,28,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,True,
961dc0d114e60fe10b06,34,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,True,
afe8345588c57013a3c8,31,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,True,
d2a55c1985a230982d0d,33,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,True,
6dc6395c56cb416a2fdc,36,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,True,
3a3bc0a4eb51fdb493f4,34,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,True,
a54fcd23c12204b62cba,27,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,True,
bb9ad0084abc09c47837,37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,True,
198b56fd7f0946ac5b09,29,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,True,
b47f07e34df3a99ff20d,35,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,True,
10ab4daf9de2cd3b6859,28,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,True,
c2c137240a2b4b27591e,30,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,True,
401fdd3b780569d96e33,32,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,True,
c71f04cf03f04f83010c,1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
1aa87c4e8b0db18c1ccd,10,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
efdd3af8bbe9661a922f,11,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
0545d5cfd8fca3b793bc,12,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
a899e204555a9b64f4b5,13,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
5370cc8259dd087bb93c,14,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,False,administrative_exclusion;independence_not_evaluable
b52612c32e32fb20b8c2,15,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
bbe40bd3ad25e4383c92,17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
b26eb0a9d329d8a255fd,18,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
6037abe04bcfa1d308ed,2,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
432d23215497f235714b,6,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
58fcb37f432cd01e22a1,8,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,True,
65a559250acf09e2f7d7,1,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
227a43960c0d44ddd10b,10,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
2793306bbbc97861124d,11,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
be57cb53717844759758,12,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
e103e2fc7efc3e275cdd,13,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
cf7fcb4084553933334e,14,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,False,administrative_exclusion;independence_not_evaluable
77a5d47a83b2868e0ef4,15,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
378b6a5c80d93f0bd228,17,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
ea5ea60ff63ef367d326,18,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
3a54a9c43fb6058d2199,2,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
05041d1de0c38536e6c9,6,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
19571b3b0505b7a26c30,8,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,True,
c6a0dacbc82fcd8d74f2,1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
fb2bc3c1a1ab95404b2a,10,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
3df38a56b200e7f043f5,11,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
e1db3136aee3813a438a,12,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
b52bc566db82d02db16e,13,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
83fb8bbcdcb7e70a0597,14,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,False,administrative_exclusion;independence_not_evaluable
099f4ec32f8c8013e8b0,15,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
be619ba0b00b38072876,17,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
3f55c49d23e044184588,18,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
ffd4f687673b44d2ffb4,2,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
5de6ccb2c6c424e63a1f,6,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
e22f9f25476a29b9265f,8,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,True,
d6f4c71d3816fc9fef4a,1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
bb287f23eb43955e7502,10,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
006d495cbff76f46e992,11,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
fca31418ca45c43fa616,12,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
8d7a436f7ee75b72d1ba,13,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
1230dd95959a683bf7aa,14,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,False,administrative_exclusion;independence_not_evaluable
8b9ce3b553725840ef9d,15,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
8f8f293766eeffd6470a,17,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
48e0e1e7a86beb1ce565,18,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
81234a56777545e31b9c,2,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
561446db19099c48c68e,6,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
19253e4ab328902a4d12,8,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,True,
fc42d8b4b92a825c7a00,1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
433d0b582110ee0ef9b1,10,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
563395851b939361bf06,11,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
a3645ccc20570a3b55ac,12,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
751369268283b179790e,13,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
1348b48c5c9e762ca204,14,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,False,administrative_exclusion;independence_not_evaluable
bd7202f0572e6e29ad19,15,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
903f5f0ce2b19ea931e6,17,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
fc54690efab8e6885207,18,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
80557e6a69dbd96f145d,2,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
291ad6158da57e3cad43,6,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
8004d58810493d894b90,8,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,True,
f0749422e452eec8ab7d,1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
dc3b60d3ab46195c79f2,10,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
d568da825a0925474c30,11,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
2e29af366c8b907df0ba,12,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
efabbdc5b8f3c34605b1,13,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
70f54069db5f45b1c3a9,14,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,False,administrative_exclusion;independence_not_evaluable
dcc9b22c32e44a2b6aed,15,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
6e92af5ad7667f224740,17,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
b73663d4e6304415c7df,18,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
4aa250b1a35849403e62,2,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
e21b795c3082b91b04f7,6,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
a9ffc64727b849e97700,8,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,True,
e367c19601f2d8e7823e,1,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
6c9ac9d78b385a762253,10,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
ffd589e4f6a13787a5d6,11,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
082f62d60b17746b01fc,12,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
e66d78ee7fefb50ef63b,13,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
60a0c3a0dcba1739fb67,14,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,False,administrative_exclusion;independence_not_evaluable
aadcebbd5deed880c6fe,15,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
be51f8a15243df569129,17,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
6807fe796de6aacaa1d3,18,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
8e8f77a48f3ad4c6096c,2,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
91f5a2eb0fcd82cebcf4,6,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
f2769cc6b8e8d4026727,8,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,True,
0306cba337eb984110ee,1,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
3a99de3022bf33efda0d,10,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
f74c671037152e7b23be,11,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
aa07e998c7330ad3d3eb,12,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
95008ded416834561a81,13,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
c52bd6458bd9b8699533,14,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,False,administrative_exclusion;independence_not_evaluable
c72ac2a665cd5a8025ca,15,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
c5c73b69124bd4813ab3,17,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
8f59ffff972415042eba,18,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
1849bc7fd397907c0fdc,2,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
d17d0b2e584b2292c1f1,6,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
b2371fd8992b71f8f26a,8,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,True,
decd9e3adcbe39aed044,1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
cc4b77a1e08c03d24b8b,10,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
45c7e6b9c0f075b709c5,11,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
b1ce4141a47902a64e35,12,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,True,
