image_id,condition,h,grade,n_valid,cut,requested_h_exceeds_observation
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,10,,5,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,12,,5,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,15,,5,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,18,,5,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,19,,5,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,10,,4,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,12,,4,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,15,,4,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,18,,4,0.1,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,19,,4,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,10,,5,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,12,,5,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,15,,5,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,18,,5,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,19,,5,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,10,simple_candidate,4,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,12,simple_candidate,4,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,15,simple_candidate,4,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,18,simple_candidate,4,0.1,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,19,simple_candidate,4,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,10,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,12,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,15,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,18,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,19,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,10,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,12,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,15,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,18,,5,0.1,True
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,19,,5,0.1,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,10,,5,0.1,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,12,,5,0.1,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,15,,5,0.1,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,18,,5,0.1,True
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,19,,5,0.1,True
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,10,,24,0.1,False
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,12,,24,0.1,False
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,15,,24,0.1,False
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,18,,24,0.1,False
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,19,,24,0.1,False
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,10,difficult_candidate,24,0.1,False
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,12,difficult_candidate,24,0.1,False
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,15,difficult_candidate,24,0.1,False
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,18,difficult_candidate,24,0.1,False
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,19,difficult_candidate,24,0.1,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,10,,24,0.1,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,12,,24,0.1,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,15,,24,0.1,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,18,,24,0.1,False
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,19,,24,0.1,False
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,10,,5,0.1,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,12,,5,0.1,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,15,,5,0.1,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,18,,5,0.1,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,19,,5,0.1,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,10,,6,0.1,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,12,,6,0.1,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,15,,6,0.1,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,18,,6,0.1,True
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,19,,6,0.1,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,10,simple_candidate,6,0.1,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,12,simple_candidate,6,0.1,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,15,simple_candidate,6,0.1,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,18,simple_candidate,6,0.1,True
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,19,simple_candidate,6,0.1,True
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,10,,24,0.1,False
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,12,,24,0.1,False
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,15,,24,0.1,False
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,18,,24,0.1,False
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,19,,24,0.1,False
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,10,,6,0.1,True
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,12,,6,0.1,True
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,15,,6,0.1,True
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,18,,6,0.1,True
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,19,,6,0.1,True
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,10,,24,0.1,False
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,12,,24,0.1,False
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,15,,24,0.1,False
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,18,,24,0.1,False
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,19,,24,0.1,False
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,10,,24,0.1,False
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,12,,24,0.1,False
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,15,,24,0.1,False
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,18,,24,0.1,False
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,19,,24,0.1,False
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,10,,6,0.1,True
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,12,,6,0.1,True
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,15,,6,0.1,True
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,18,,6,0.1,True
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,19,,6,0.1,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,10,,24,0.1,False
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,12,,24,0.1,False
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,15,,24,0.1,False
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,18,,24,0.1,False
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,19,,24,0.1,False
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,10,,24,0.1,False
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,12,,24,0.1,False
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,15,,24,0.1,False
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,18,,24,0.1,False
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,19,,24,0.1,False
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,10,,23,0.1,False
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,12,,23,0.1,False
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,15,,23,0.1,False
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,18,medium_candidate,23,0.1,False
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,19,medium_candidate,23,0.1,False
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,10,,4,0.1,True
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,12,,4,0.1,True
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,15,,4,0.1,True
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,18,,4,0.1,True
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,19,,4,0.1,True
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,10,,2,0.1,True
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,12,,2,0.1,True
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,15,,2,0.1,True
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,18,,2,0.1,True
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,19,,2,0.1,True
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,10,,2,0.1,True
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,12,,2,0.1,True
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,15,,2,0.1,True
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,18,,2,0.1,True
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,19,,2,0.1,True
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,10,,2,0.1,True
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,12,,2,0.1,True
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,15,,2,0.1,True
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,18,,2,0.1,True
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,19,,2,0.1,True
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,10,,2,0.1,True
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,12,,2,0.1,True
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,15,,2,0.1,True
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,18,,2,0.1,True
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,19,,2,0.1,True
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,manual,10,,1,0.1,True
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,manual,12,,1,0.1,True
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,manual,15,,1,0.1,True
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,manual,18,,1,0.1,True
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,manual,19,,1,0.1,True
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,10,,2,0.1,True
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,12,,2,0.1,True
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,15,,2,0.1,True
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,18,,2,0.1,True
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,19,,2,0.1,True
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,10,,3,0.1,True
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,12,,3,0.1,True
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,15,,3,0.1,True
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,18,,3,0.1,True
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,19,,3,0.1,True
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,10,,3,0.1,True
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,12,,3,0.1,True
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,15,,3,0.1,True
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,18,,3,0.1,True
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,19,,3,0.1,True
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,10,,6,0.1,True
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,12,,6,0.1,True
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,15,,6,0.1,True
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,18,,6,0.1,True
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,19,,6,0.1,True
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,manual,10,,1,0.1,True
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,manual,12,,1,0.1,True
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,manual,15,,1,0.1,True
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,manual,18,,1,0.1,True
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,manual,19,,1,0.1,True
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,manual,10,,1,0.1,True
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,manual,12,,1,0.1,True
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,manual,15,,1,0.1,True
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,manual,18,,1,0.1,True
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,manual,19,,1,0.1,True
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,10,,2,0.1,True
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,12,,2,0.1,True
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,15,,2,0.1,True
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,18,,2,0.1,True
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,19,,2,0.1,True
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,manual,10,,1,0.1,True
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,manual,12,,1,0.1,True
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,manual,15,,1,0.1,True
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,manual,18,,1,0.1,True
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,manual,19,,1,0.1,True
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,10,,2,0.1,True
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,12,,2,0.1,True
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,15,,2,0.1,True
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,18,,2,0.1,True
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,19,,2,0.1,True
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,10,,1,0.1,True
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,12,,1,0.1,True
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,15,,1,0.1,True
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,18,,1,0.1,True
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,19,,1,0.1,True
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,10,,4,0.1,True
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,12,,4,0.1,True
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,15,,4,0.1,True
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,18,,4,0.1,True
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,19,,4,0.1,True
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,10,,2,0.1,True
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,12,,2,0.1,True
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,15,,2,0.1,True
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,18,,2,0.1,True
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,19,,2,0.1,True
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,10,,1,0.1,True
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,12,,1,0.1,True
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,15,,1,0.1,True
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,18,,1,0.1,True
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,19,,1,0.1,True
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,10,,4,0.1,True
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,12,,4,0.1,True
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,15,,4,0.1,True
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,18,,4,0.1,True
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,19,,4,0.1,True
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,10,,4,0.1,True
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,12,,4,0.1,True
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,15,,4,0.1,True
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,18,,4,0.1,True
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,19,,4,0.1,True
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,10,,1,0.1,True
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,12,,1,0.1,True
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,15,,1,0.1,True
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,18,,1,0.1,True
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,19,,1,0.1,True
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,10,,1,0.1,True
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,12,,1,0.1,True
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,15,,1,0.1,True
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,18,,1,0.1,True
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,19,,1,0.1,True
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,10,,3,0.1,True
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,12,,3,0.1,True
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,15,,3,0.1,True
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,18,,3,0.1,True
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,19,,3,0.1,True
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,10,simple_candidate,6,0.1,True
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,12,simple_candidate,6,0.1,True
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,15,simple_candidate,6,0.1,True
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,18,simple_candidate,6,0.1,True
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,19,simple_candidate,6,0.1,True
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,10,,1,0.1,True
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,12,,1,0.1,True
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,15,,1,0.1,True
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,18,,1,0.1,True
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,19,,1,0.1,True
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,10,,1,0.1,True
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,12,,1,0.1,True
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,15,,1,0.1,True
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,18,,1,0.1,True
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,19,,1,0.1,True
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,10,,3,0.1,True
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,12,,3,0.1,True
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,15,,3,0.1,True
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,18,,3,0.1,True
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,19,,3,0.1,True
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,10,simple_candidate,5,0.1,True
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,12,simple_candidate,5,0.1,True
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,15,simple_candidate,5,0.1,True
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,18,simple_candidate,5,0.1,True
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,19,simple_candidate,5,0.1,True
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,manual,10,,2,0.1,True
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,manual,12,,2,0.1,True
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,manual,15,,2,0.1,True
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,manual,18,,2,0.1,True
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,manual,19,,2,0.1,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,10,difficult_candidate,19,0.1,False
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,12,difficult_candidate,19,0.1,False
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,15,difficult_candidate,19,0.1,False
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,18,difficult_candidate,19,0.1,False
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,19,difficult_candidate,19,0.1,True
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,manual,10,,2,0.1,True
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,manual,12,,2,0.1,True
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,manual,15,,2,0.1,True
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,manual,18,,2,0.1,True
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,manual,19,,2,0.1,True
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,manual,10,,2,0.1,True
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,manual,12,,2,0.1,True
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,manual,15,,2,0.1,True
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,manual,18,,2,0.1,True
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,manual,19,,2,0.1,True
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,10,,2,0.1,True
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,12,,2,0.1,True
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,15,,2,0.1,True
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,18,,2,0.1,True
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,19,,2,0.1,True
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,manual,10,,2,0.1,True
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,manual,12,,2,0.1,True
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,manual,15,,2,0.1,True
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,manual,18,,2,0.1,True
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,manual,19,,2,0.1,True
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,manual,10,,1,0.1,True
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,manual,12,,1,0.1,True
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,manual,15,,1,0.1,True
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,manual,18,,1,0.1,True
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,manual,19,,1,0.1,True
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,10,,2,0.1,True
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,12,,2,0.1,True
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,15,,2,0.1,True
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,18,,2,0.1,True
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,19,,2,0.1,True
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,10,,3,0.1,True
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,12,,3,0.1,True
