round_id,planned_project_name,project_id,ls_runtime_task_id,planned_inner_id,task_code,task_id,base_task_id,dataset_group,worker_id,annotation_id,canonical_annotation_id,assigned_expected,appears_in_internal_distribution,outside_assignment_submission,missing_submission,duplicate_worker_task_submission,reserve_realized_submission
C1,C1_core_all,67,3197,4,B-004,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_core,31,5986,7827115ee28a13736728,false,false,true,false,false,false
C1,C1_core_all,67,3197,4,B-004,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_core,34,5880,12de7c2bb761564cdeed,false,false,true,false,false,false
C1,C1_core_all,67,3198,5,B-005,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_core,33,5830,7a0778c91977ce16bfb0,true,true,false,false,false,false
C1,C1_core_all,67,3198,5,B-005,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_core,34,6060,bcadc37ee0819d4ead2d,true,true,false,false,false,false
C1,C1_core_all,67,3198,5,B-005,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_core,37,5877,adafd30448bdc86059f9,true,true,false,false,false,false
C1,C1_core_all,67,3199,6,B-006,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,Calibration_core,28,5785,0a731b8cdc864c572e8b,true,true,false,false,false,false
C1,C1_core_all,67,3199,6,B-006,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,Calibration_core,29,6437,41a7f33047a9e0342ac0,true,true,false,false,false,false
C1,C1_core_all,67,3199,6,B-006,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,Calibration_core,35,5933,d1099761985f8bcdd357,true,true,false,false,false,false
C1,C1_core_all,67,3200,7,B-007,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_core,27,5823,bc31ca44876dc589ed4b,true,true,false,false,false,false
C1,C1_core_all,67,3200,7,B-007,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_core,28,5791,7cd383c42cfa1fb813df,true,true,false,false,false,false
C1,C1_core_all,67,3200,7,B-007,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_core,29,6443,23b3ba219c2ea42e2857,true,true,false,false,false,false
C1,C1_core_all,67,3200,7,B-007,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_core,31,6037,34724d21eb0d44dfc22d,true,true,false,false,false,false
C1,C1_core_all,67,3200,7,B-007,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_core,36,6086,07d7b8e9b47e3b57f09b,true,true,false,false,false,false
C1,C1_core_all,67,3201,8,B-008,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_core,33,5831,19f0ec5e2db5240ffd86,true,true,false,false,false,false
C1,C1_core_all,67,3202,9,B-009,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_core,34,6061,6de2c46ce6d59af34337,true,true,false,false,false,false
C1,C1_core_all,67,3202,9,B-009,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_core,37,5878,54158b496be934232a98,true,true,false,false,false,false
C1,C1_core_all,67,3203,10,B-010,710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,Calibration_core,30,6024,d6bbf7fa428498cad40f,true,true,false,false,false,false
C1,C1_core_all,67,3203,10,B-010,710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,Calibration_core,31,5987,304ee8c32f0bfc188cb9,false,false,true,false,false,false
C1,C1_core_all,67,3203,10,B-010,710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,Calibration_core,33,5833,d918bb91e408d8c71ff9,true,true,false,false,false,false
C1,C1_core_all,67,3204,11,B-011,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_core,28,5779,fe6d21a2d34b078f5c0d,true,true,false,false,false,false
C1,C1_core_all,67,3204,11,B-011,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_core,29,6431,8d84da8c6f772c4fa07a,true,true,false,false,false,false
C1,C1_core_all,67,3204,11,B-011,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_core,35,5935,03f2a945c924203b75d1,true,true,false,false,false,false
C1,C1_core_all,67,3204,11,B-011,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_core,36,6097,0b2b9f0ed2607655632c,true,true,false,false,false,false
C1,C1_core_all,67,3205,12,B-012,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,Calibration_core,29,6435,44e69119724a6d892e53,true,true,false,false,false,false
C1,C1_core_all,67,3205,12,B-012,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,Calibration_core,33,5834,2761fcae038de8e6bb36,true,true,false,false,false,false
C1,C1_core_all,67,3205,12,B-012,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,Calibration_core,35,5967,1f3577cc926f22ffd3fc,true,true,false,false,false,false
C1,C1_core_all,67,3206,13,B-013,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_core,31,5963,385caf3701dee7042d51,true,true,false,false,false,false
C1,C1_core_all,67,3206,13,B-013,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_core,32,6363,11f19b08afaff69c9e6a,true,true,false,false,false,false
C1,C1_core_all,67,3207,14,B-014,613,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,Calibration_core,31,5961,871218ff2db6bdec5ff2,true,true,false,false,false,false
C1,C1_core_all,67,3208,15,B-015,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,Calibration_core,27,5800,4d53581ef39bae3bf5d1,true,true,false,false,false,false
C1,C1_core_all,67,3208,15,B-015,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,Calibration_core,30,6016,c89be364009b1fc0544e,true,true,false,false,false,false
C1,C1_core_all,67,3208,15,B-015,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,Calibration_core,31,5988,1c3df8c137a169fee41d,false,false,true,false,false,false
C1,C1_core_all,67,3208,15,B-015,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,Calibration_core,35,5936,b02aea4f86afbc5430f7,true,true,false,false,false,false
C1,C1_core_all,67,3209,16,B-016,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,Calibration_core,33,5836,517087c6def062efa361,true,true,false,false,false,false
C1,C1_core_all,67,3209,16,B-016,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,Calibration_core,34,6063,84ac11f23b306b7457b4,true,true,false,false,false,false
C1,C1_core_all,67,3209,16,B-016,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,Calibration_core,37,5879,8125fd4575ecfc155a63,true,true,false,false,false,false
C1,C1_core_all,67,3210,17,B-017,665,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,Calibration_core,34,6065,8f3735d531f44f7b44c8,true,true,false,false,false,false
C1,C1_core_all,67,3210,17,B-017,665,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,Calibration_core,37,5881,6bcb7c06bee48a668fc1,true,true,false,false,false,false
C1,C1_core_all,67,3211,18,B-018,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,Calibration_core,28,5780,7f189afde4de2b5b50ec,true,true,false,false,false,false
C1,C1_core_all,67,3211,18,B-018,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,Calibration_core,29,6434,e2e73bba558362ef7df7,true,true,false,false,false,false
C1,C1_core_all,67,3211,18,B-018,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,Calibration_core,36,6098,a1f8bda6422774a397a9,true,true,false,false,false,false
C1,C1_core_all,67,3212,19,B-019,672,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,Calibration_core,35,5940,99daa7429bbca37b6238,true,true,false,false,false,false
C1,C1_core_all,67,3213,20,B-020,465,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,Calibration_core,31,5966,22dcfad23c6ac14bd521,true,true,false,false,false,false
C1,C1_core_all,67,3213,20,B-020,465,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,Calibration_core,32,6364,381c007b1df27d00b6ab,true,true,false,false,false,false
C1,C1_core_all,67,3214,21,B-021,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,Calibration_core,27,5824,3cf29369b9e0b392e769,true,true,false,false,false,false
C1,C1_core_all,67,3214,21,B-021,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,Calibration_core,28,5789,8527f5df56820c48bf92,true,true,false,false,false,false
C1,C1_core_all,67,3214,21,B-021,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,Calibration_core,29,6441,1d1795fcc5d614bf0698,true,true,false,false,false,false
C1,C1_core_all,67,3214,21,B-021,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,Calibration_core,31,5989,45580730e6338599d29d,false,false,true,false,false,false
C1,C1_core_all,67,3214,21,B-021,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,Calibration_core,35,5941,143e2ef82609a7f44a09,true,true,false,false,false,false
C1,C1_core_all,67,3214,21,B-021,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,Calibration_core,36,6087,1dc5dc76fab81c45cd23,true,true,false,false,false,false
C1,C1_core_all,67,3215,22,B-022,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_core,34,5897,745e6f7ed41f5f3abf93,false,false,true,false,false,false
C1,C1_core_all,67,3216,23,B-023,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Calibration_core,32,6365,093a8b4511bd56f93784,true,true,false,false,false,false
C1,C1_core_all,67,3216,23,B-023,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Calibration_core,33,5838,8ad07f7e5b4a42e18f5c,true,true,false,false,false,false
C1,C1_core_all,67,3216,23,B-023,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Calibration_core,37,5882,ca1a2d8aefa7219707d8,true,true,false,false,false,false
C1,C1_core_all,67,3217,24,B-024,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_core,30,6026,55c92f0f123df48b05be,true,true,false,false,false,false
C1,C1_core_all,67,3217,24,B-024,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_core,34,5898,d7bf0e74078389ee9bf0,true,true,false,false,false,false
C1,C1_core_all,67,3218,25,B-025,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,Calibration_core,35,5944,33ba025501b4349772a9,true,true,false,false,false,false
C1,C1_core_all,67,3219,26,B-026,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_core,27,5837,ef96b87ef5fb03c9889e,true,true,false,false,false,false
C1,C1_core_all,67,3219,26,B-026,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_core,28,5786,53a1af9cac0415879d2f,true,true,false,false,false,false
C1,C1_core_all,67,3219,26,B-026,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_core,29,6438,04c900e4f73f755265b3,true,true,false,false,false,false
C1,C1_core_all,67,3219,26,B-026,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_core,35,5945,25a1ba6fcd4fbb14c433,true,true,false,false,false,false
C1,C1_core_all,67,3219,26,B-026,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_core,36,6088,cc1c0c89b7e5fdacc836,true,true,false,false,false,false
C1,C1_core_all,67,3220,27,B-027,602,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,Calibration_core,27,5783,4f5e2f801a33ddacfbff,true,true,false,false,false,false
C1,C1_core_all,67,3220,27,B-027,602,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,Calibration_core,30,6010,e377c53531a08df384d9,true,true,false,false,false,false
C1,C1_core_all,67,3221,28,B-028,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,Calibration_core,27,5835,a3e7b70ed81a76c41c0f,true,true,false,false,false,false
C1,C1_core_all,67,3221,28,B-028,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,Calibration_core,28,5784,98fc2a900301cecb1f95,true,true,false,false,false,false
C1,C1_core_all,67,3221,28,B-028,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,Calibration_core,30,6018,d5c88ef7632f0c3ce88f,true,true,false,false,false,false
C1,C1_core_all,67,3222,29,B-029,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,Calibration_core,31,5969,07d4896d9cf6dc52b90b,true,true,false,false,false,false
C1,C1_core_all,67,3222,29,B-029,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,Calibration_core,32,6366,3df3015de1972caf5140,true,true,false,false,false,false
C1,C1_core_all,67,3222,29,B-029,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,Calibration_core,33,5839,f594274720a125c6be57,true,true,false,false,false,false
C1,C1_core_all,67,3223,30,B-030,698,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,Calibration_core,28,5781,5c79ca3a486aa69a57d2,true,true,false,false,false,false
C1,C1_core_all,67,3223,30,B-030,698,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,Calibration_core,29,6433,b5c13db450fa7496d8e9,true,true,false,false,false,false
C1,C1_core_all,67,3223,30,B-030,698,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,Calibration_core,36,6089,268bafd92e9f27eee478,true,true,false,false,false,false
C1,C1_core_all,67,3224,31,B-031,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,Calibration_core,31,5970,046e2c37842123ec2f46,true,true,false,false,false,false
C1,C1_core_all,67,3224,31,B-031,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,Calibration_core,32,6367,27b18dbca838c732fe36,true,true,false,false,false,false
C1,C1_core_all,67,3224,31,B-031,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,Calibration_core,34,6064,e989d5cbe8078c1ac797,true,true,false,false,false,false
C1,C1_core_all,67,3224,31,B-031,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,Calibration_core,37,5883,9f3ef0966bba166ccf67,true,true,false,false,false,false
C1,C1_core_all,67,3226,33,B-033,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_core,31,5973,6051dfca1aade85a07a8,true,true,false,false,false,false
C1,C1_core_all,67,3226,33,B-033,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_core,32,6368,e6f01175aabbf9fcafe7,true,true,false,false,false,false
C1,C1_core_all,67,3227,34,B-034,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,Calibration_core,27,5799,cd8a51a17f5953c4b19c,true,true,false,false,false,false
C1,C1_core_all,67,3227,34,B-034,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,Calibration_core,30,6015,6fde03b86adc8ddd0722,true,true,false,false,false,false
C1,C1_core_all,67,3227,34,B-034,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,Calibration_core,32,6369,5010682cb541531f7457,true,true,false,false,false,false
C1,C1_core_all,67,3227,34,B-034,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,Calibration_core,33,5843,51a6919e74648167a773,true,true,false,false,false,false
C1,C1_core_all,67,3228,35,B-035,519,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,Calibration_core,34,6080,8066ad223dec81c40daa,true,true,false,false,false,false
C1,C1_core_all,67,3228,35,B-035,519,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,Calibration_core,37,5884,53530603e76707ac6f94,true,true,false,false,false,false
C1,C1_core_all,67,3229,36,B-036,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,Calibration_core,29,6432,90d428978149e1e537ed,true,true,false,false,false,false
C1,C1_core_all,67,3229,36,B-036,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,Calibration_core,35,5947,d97070648108845c9bde,true,true,false,false,false,false
C1,C1_core_all,67,3230,37,B-037,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,27,5840,da673f309d1ef7438656,true,true,false,false,false,false
C1,C1_core_all,67,3230,37,B-037,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,28,5788,1b43bb0b9af4438c92c7,true,true,false,false,false,false
C1,C1_core_all,67,3230,37,B-037,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,29,6440,fd8b73557a1821706e79,true,true,false,false,false,false
C1,C1_core_all,67,3230,37,B-037,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,36,6094,e959490574d8d0e7f163,true,true,false,false,false,false
C1,C1_core_all,67,3231,38,B-038,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,Calibration_core,27,5825,c0e23bd981313dc96d38,true,true,false,false,false,false
C1,C1_core_all,67,3231,38,B-038,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,Calibration_core,28,5775,4ca9095576123a8afec3,true,true,false,false,false,false
C1,C1_core_all,67,3231,38,B-038,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,Calibration_core,29,6428,60aa2b33dce2beedc029,true,true,false,false,false,false
C1,C1_core_all,67,3231,38,B-038,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,Calibration_core,30,6009,aa9565bd4989480666d5,true,true,false,false,false,false
C1,C1_core_all,67,3231,38,B-038,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,Calibration_core,36,6090,77b05f21e38a4a6a984c,true,true,false,false,false,false
C1,C1_core_all,67,3232,39,B-039,527,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Calibration_core,31,5975,19e03d84ac8aea1645d3,true,true,false,false,false,false
C1,C1_core_all,67,3234,41,B-041,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,Calibration_core,34,6068,032cd152706166629e82,true,true,false,false,false,false
C1,C1_core_all,67,3234,41,B-041,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,Calibration_core,37,5887,5dcbaaa4a3faeb7832f8,true,true,false,false,false,false
C1,C1_core_all,67,3235,42,B-042,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,Calibration_core,27,5801,3996cdc86335a9c6d126,true,true,false,false,false,false
C1,C1_core_all,67,3235,42,B-042,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,Calibration_core,30,6019,2e6fc6fdc1ca28539391,true,true,false,false,false,false
C1,C1_core_all,67,3235,42,B-042,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,Calibration_core,36,6099,1241f308b7f478aaf10d,true,true,false,false,false,false
C1,C1_core_all,67,3236,43,B-043,606,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,Calibration_core,31,5977,902ba03958c4a4d5fa1e,true,true,false,false,false,false
C1,C1_core_all,67,3236,43,B-043,606,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,Calibration_core,32,6370,12e8d3812f817bd198b4,true,true,false,false,false,false
C1,C1_core_all,67,3237,44,B-044,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_core,30,6022,df7008318a29295ca160,true,true,false,false,false,false
C1,C1_core_all,67,3237,44,B-044,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_core,31,5976,e60a469385801f4c1279,false,false,true,false,false,false
C1,C1_core_all,67,3237,44,B-044,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_core,35,5948,5265086307bacf7df849,true,true,false,false,false,false
C1,C1_core_all,67,3238,45,B-045,543,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,Calibration_core,31,5978,5d58f3bc4858f0d343be,true,true,false,false,false,false
C1,C1_core_all,67,3238,45,B-045,543,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,Calibration_core,32,6371,d2c9465ce508ba7c1195,true,true,false,false,false,false
C1,C1_core_all,67,3239,46,B-046,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_core,31,5979,781137e8fd1870d81989,true,true,false,false,false,false
C1,C1_core_all,67,3239,46,B-046,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_core,32,6372,63001f819a4a6b408ae2,true,true,false,false,false,false
C1,C1_core_all,67,3239,46,B-046,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_core,33,5844,11f33474cc2384e6f703,true,true,false,false,false,false
C1,C1_core_all,67,3240,47,B-047,620,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,Calibration_core,30,6025,19cb0e844a73d7e77a47,true,true,false,false,false,false
C1,C1_core_all,67,3240,47,B-047,620,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,Calibration_core,34,5990,3440c00bbde5bf789734,true,true,false,false,false,false
C1,C1_core_all,67,3241,48,B-048,600,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,Calibration_core,31,5980,63597564c489c761152b,true,true,false,false,false,false
C1,C1_core_all,67,3241,48,B-048,600,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,Calibration_core,32,6378,c3008da1d11064bd3531,true,true,false,false,false,false
C1,C1_core_all,67,3241,48,B-048,600,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,Calibration_core,33,5845,9013342fd86225b281ba,true,true,false,false,false,false
C1,C1_core_all,67,3242,49,B-049,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,Calibration_core,34,6069,34443e49e7b491d7ff91,true,true,false,false,false,false
C1,C1_core_all,67,3242,49,B-049,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,Calibration_core,37,5888,8e35267f3a0880dc371d,true,true,false,false,false,false
C1,C1_core_all,67,3243,50,B-050,604,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,Calibration_core,35,5954,74ff4434b6db6c57c2ee,true,true,false,false,false,false
C1,C1_core_all,67,3244,51,B-051,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,Calibration_core,31,5981,f5dab722031206b00450,true,true,false,false,false,false
C1,C1_core_all,67,3244,51,B-051,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,Calibration_core,32,6375,370095f69c5b170678fa,true,true,false,false,false,false
C1,C1_core_all,67,3244,51,B-051,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,Calibration_core,33,5846,2409d4af989a4f9c3d4f,true,true,false,false,false,false
C1,C1_core_all,67,3245,52,B-052,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,Calibration_core,35,5956,20ff4e6c277a22cf5399,true,true,false,false,false,false
C1,C1_core_all,67,3247,54,B-054,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,Calibration_core,30,6020,8e4588afd83a55aaaa18,true,true,false,false,false,false
C1,C1_core_all,67,3248,55,B-055,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,Calibration_core,30,6021,3b3f16f395140c417e16,true,true,false,false,false,false
C1,C1_core_all,67,3248,55,B-055,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,Calibration_core,31,5982,9bc471f05cac744132c6,true,true,false,false,false,false
C1,C1_core_all,67,3248,55,B-055,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,Calibration_core,32,6373,1f0da2ca6730dfb60599,true,true,false,false,false,false
C1,C1_core_all,67,3248,55,B-055,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,Calibration_core,33,5847,62b93b940622881f9e7b,true,true,false,false,false,false
C1,C1_core_all,67,3249,56,B-056,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,Calibration_core,32,6374,d8477b008e3d9ccfeff5,true,true,false,false,false,false
C1,C1_core_all,67,3249,56,B-056,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,Calibration_core,33,5853,4037a331e55f681c4016,true,true,false,false,false,false
C1,C1_core_all,67,3249,56,B-056,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,Calibration_core,37,5889,647bacb44bc33bb18de8,true,true,false,false,false,false
C1,C1_core_all,67,3250,57,B-057,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,Calibration_core,28,5776,3bf751765858f968e01b,true,true,false,false,false,false
C1,C1_core_all,67,3250,57,B-057,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,Calibration_core,29,6429,35b93ebcf170b657802a,true,true,false,false,false,false
C1,C1_core_all,67,3250,57,B-057,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,Calibration_core,36,6100,fe7b820ed43008b5a057,true,true,false,false,false,false
C1,C1_core_all,67,3251,58,B-058,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,Calibration_core,32,6376,db40fd3c634f72f37f1c,true,true,false,false,false,false
C1,C1_core_all,67,3251,58,B-058,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,Calibration_core,34,6070,a2c57c04a795d6b822a3,true,true,false,false,false,false
C1,C1_core_all,67,3251,58,B-058,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_4350d36797324601adba7351d09602d2,Calibration_core,37,5890,a42f40b503c7f449a3f6,true,true,false,false,false,false
C1,C1_core_all,67,3252,59,B-059,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,Calibration_core,27,5826,847f6b6c6267289d6e24,true,true,false,false,false,false
C1,C1_core_all,67,3252,59,B-059,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,Calibration_core,28,5782,706f50d9b8f488d74667,true,true,false,false,false,false
