project_id,ls_runtime_task_id,task_id,base_task_id,worker_id,annotation_id,canonical_annotation_id,condition,dataset_group,iou_to_gt,quality_evaluable,structurally_valid,independence_status,failure_attribution,outside_assignment_submission,duplicate_worker_task_submission,worker_caused_structural_failure,task_outcome_status,reference_identity,reference_sha256,score_reason
67,3207,613,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,31,5961,871218ff2db6bdec5ff2,manual,Calibration_core,0.8363936853520186,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3460:5009,50c42b0985e61f9ed0731cfdd53d87ccc212a37a4cf4454ffe8c4baf3efa4190,
67,3208,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,27,5800,4d53581ef39bae3bf5d1,manual,Calibration_core,0.6675281758994687,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3434:4983,6d6f6606d155cf847d022eb076339e8604e57fcaa858b349b333f3142d23763b,
67,3208,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,30,6016,c89be364009b1fc0544e,manual,Calibration_core,0.8170038437484628,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3434:4983,6d6f6606d155cf847d022eb076339e8604e57fcaa858b349b333f3142d23763b,
67,3208,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,31,5988,1c3df8c137a169fee41d,manual,Calibration_core,0.7893026617642437,True,True,not_evaluable,not_evaluable,true,false,false,resolved,gt:70:3434:4983,6d6f6606d155cf847d022eb076339e8604e57fcaa858b349b333f3142d23763b,
67,3208,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,35,5936,b02aea4f86afbc5430f7,manual,Calibration_core,0.5590796019900498,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3434:4983,6d6f6606d155cf847d022eb076339e8604e57fcaa858b349b333f3142d23763b,
67,3209,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,33,5836,517087c6def062efa361,manual,Calibration_core,0.935512024825446,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3450:4999,f44aea491985fea6dce07c0aa1cf7f491201aecee00366700e756f9acf46bde9,
67,3209,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,34,6063,84ac11f23b306b7457b4,manual,Calibration_core,0.7763773753530446,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3450:4999,f44aea491985fea6dce07c0aa1cf7f491201aecee00366700e756f9acf46bde9,
67,3209,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,37,5879,8125fd4575ecfc155a63,manual,Calibration_core,0.9209814704942723,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3450:4999,f44aea491985fea6dce07c0aa1cf7f491201aecee00366700e756f9acf46bde9,
67,3210,665,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,34,6065,8f3735d531f44f7b44c8,manual,Calibration_core,0.7930797007035699,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3512:5061,89cde183f4759ae31655dad4fd534d69d4c5a48e40b3d389fb142ad8178ef5e0,
67,3210,665,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,37,5881,6bcb7c06bee48a668fc1,manual,Calibration_core,0.8147751241750018,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3512:5061,89cde183f4759ae31655dad4fd534d69d4c5a48e40b3d389fb142ad8178ef5e0,
67,3211,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,28,5780,7f189afde4de2b5b50ec,manual,Calibration_core,0.9092731168617109,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3499:5048,63d0271461ead858d87ece7b41e81bbe759afcdd5cf64740bcb552978f98d582,
67,3211,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,29,6434,e2e73bba558362ef7df7,manual,Calibration_core,0.9564454449485804,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3499:5048,63d0271461ead858d87ece7b41e81bbe759afcdd5cf64740bcb552978f98d582,
67,3211,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,36,6098,a1f8bda6422774a397a9,manual,Calibration_core,0.9564454449485804,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3499:5048,63d0271461ead858d87ece7b41e81bbe759afcdd5cf64740bcb552978f98d582,
67,3212,672,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,35,5940,99daa7429bbca37b6238,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3519:5068,cbd31515d807da43af7b75510013a9c25b4aded49327ef46b483599789260f72,task_outcome_pending
67,3213,465,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,31,5966,22dcfad23c6ac14bd521,manual,Calibration_core,0.5644452228741571,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3312:4861,51b6aed45bb204869af644fd9509072cbf3abaea2dffb4cb7277beab0a817a91,
67,3213,465,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,32,6364,381c007b1df27d00b6ab,manual,Calibration_core,0.3823276994482879,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3312:4861,51b6aed45bb204869af644fd9509072cbf3abaea2dffb4cb7277beab0a817a91,
67,3214,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,27,5824,3cf29369b9e0b392e769,manual,Calibration_core,0.9690970520179419,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3326:4875,6d6eaf9e977d5cdb980efd1fd17b50fc3b45b9ac2b4ad034d4d3e8025f6e8c7a,
67,3214,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,28,5789,8527f5df56820c48bf92,manual,Calibration_core,0.9694125109014509,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3326:4875,6d6eaf9e977d5cdb980efd1fd17b50fc3b45b9ac2b4ad034d4d3e8025f6e8c7a,
67,3214,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,29,6441,1d1795fcc5d614bf0698,manual,Calibration_core,0.9297312489394196,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3326:4875,6d6eaf9e977d5cdb980efd1fd17b50fc3b45b9ac2b4ad034d4d3e8025f6e8c7a,
67,3214,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,31,5989,45580730e6338599d29d,manual,Calibration_core,0.9626661443914524,True,True,not_evaluable,not_evaluable,true,false,false,resolved,gt:70:3326:4875,6d6eaf9e977d5cdb980efd1fd17b50fc3b45b9ac2b4ad034d4d3e8025f6e8c7a,
67,3214,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,35,5941,143e2ef82609a7f44a09,manual,Calibration_core,0.9227444539204228,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3326:4875,6d6eaf9e977d5cdb980efd1fd17b50fc3b45b9ac2b4ad034d4d3e8025f6e8c7a,
67,3214,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,36,6087,1dc5dc76fab81c45cd23,manual,Calibration_core,0.9338308115179087,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3326:4875,6d6eaf9e977d5cdb980efd1fd17b50fc3b45b9ac2b4ad034d4d3e8025f6e8c7a,
67,3215,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,5897,745e6f7ed41f5f3abf93,manual,Calibration_core,0.9510616888601626,True,True,not_evaluable,not_evaluable,true,false,false,resolved,gt:70:3443:4992,da105d205fa4b5c2485b76ea0daecfc269ea5efe8e3c6d8d2b91f60a59d8330f,
67,3216,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,32,6365,093a8b4511bd56f93784,manual,Calibration_core,0.9244697498828542,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3560:5109,b62d0d23e62a6b7bbf55a8cc2b84be19b5ae024b58036b701364e3f97d0ec93f,
67,3216,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,33,5838,8ad07f7e5b4a42e18f5c,manual,Calibration_core,0.9455276326943586,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3560:5109,b62d0d23e62a6b7bbf55a8cc2b84be19b5ae024b58036b701364e3f97d0ec93f,
67,3216,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,37,5882,ca1a2d8aefa7219707d8,manual,Calibration_core,0.9481409862002286,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3560:5109,b62d0d23e62a6b7bbf55a8cc2b84be19b5ae024b58036b701364e3f97d0ec93f,
67,3217,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,30,6026,55c92f0f123df48b05be,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,pending,gt:70:3347:4896,28c5cff98cc262bb13a7027d46eda7236922d4d73ed3206f51abdfbde5cce928,task_outcome_pending
67,3217,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,34,5898,d7bf0e74078389ee9bf0,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,pending,gt:70:3347:4896,28c5cff98cc262bb13a7027d46eda7236922d4d73ed3206f51abdfbde5cce928,task_outcome_pending
67,3218,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,35,5944,33ba025501b4349772a9,manual,Calibration_core,0.9761567344076438,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3441:4990,a9c2072735f2fab81fb202c689bce193f28cf0f469d3a9efd7762731fb1a41ad,
67,3219,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,27,5837,ef96b87ef5fb03c9889e,manual,Calibration_core,0.9641268435306429,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3563:5112,85f600a1c02d933e37dbf7c46c53e72efd9edf27a0c8a264ffdfd9d34b5ed520,
67,3219,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,28,5786,53a1af9cac0415879d2f,manual,Calibration_core,0.9352763175161916,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3563:5112,85f600a1c02d933e37dbf7c46c53e72efd9edf27a0c8a264ffdfd9d34b5ed520,
67,3219,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,29,6438,04c900e4f73f755265b3,manual,Calibration_core,0.9557242777817384,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3563:5112,85f600a1c02d933e37dbf7c46c53e72efd9edf27a0c8a264ffdfd9d34b5ed520,
67,3219,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,35,5945,25a1ba6fcd4fbb14c433,manual,Calibration_core,0.9595101880877743,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3563:5112,85f600a1c02d933e37dbf7c46c53e72efd9edf27a0c8a264ffdfd9d34b5ed520,
67,3219,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,36,6088,cc1c0c89b7e5fdacc836,manual,Calibration_core,0.9772891002806026,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3563:5112,85f600a1c02d933e37dbf7c46c53e72efd9edf27a0c8a264ffdfd9d34b5ed520,
67,3220,602,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,27,5783,4f5e2f801a33ddacfbff,manual,Calibration_core,0.8325695099685076,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3449:4998,a5901054dc29a4ffc9f2e529a49f3a16792f65390944890f2b94254e605c0a90,
67,3220,602,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,30,6010,e377c53531a08df384d9,manual,Calibration_core,0.9148868609611641,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3449:4998,a5901054dc29a4ffc9f2e529a49f3a16792f65390944890f2b94254e605c0a90,
67,3221,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,27,5835,a3e7b70ed81a76c41c0f,manual,Calibration_core,0.8348314341661358,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3350:4899,8f9d47723c8078735a0da6d517d45b136537028a08230b5014f6c1edbfac6a76,
67,3221,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,28,5784,98fc2a900301cecb1f95,manual,Calibration_core,0.8348290399578412,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3350:4899,8f9d47723c8078735a0da6d517d45b136537028a08230b5014f6c1edbfac6a76,
67,3221,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,30,6018,d5c88ef7632f0c3ce88f,manual,Calibration_core,0.8405263323574779,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3350:4899,8f9d47723c8078735a0da6d517d45b136537028a08230b5014f6c1edbfac6a76,
67,3222,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,31,5969,07d4896d9cf6dc52b90b,manual,Calibration_core,0.8218229615431958,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3503:5052,380d9d0a8de4877561842242a59c816cae8d8fd790219af2bd3f5df8c53e4e16,
67,3222,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,32,6366,3df3015de1972caf5140,manual,Calibration_core,0.8716151189318847,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3503:5052,380d9d0a8de4877561842242a59c816cae8d8fd790219af2bd3f5df8c53e4e16,
67,3222,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,33,5839,f594274720a125c6be57,manual,Calibration_core,0.7841721860145164,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3503:5052,380d9d0a8de4877561842242a59c816cae8d8fd790219af2bd3f5df8c53e4e16,
67,3223,698,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,28,5781,5c79ca3a486aa69a57d2,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3545:5094,a0e684addea5c549e51e4d849049a12215a9c69d8f1534327ad7f66c9d605e88,task_outcome_pending
67,3223,698,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,29,6433,b5c13db450fa7496d8e9,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3545:5094,a0e684addea5c549e51e4d849049a12215a9c69d8f1534327ad7f66c9d605e88,task_outcome_pending
67,3223,698,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,36,6089,268bafd92e9f27eee478,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3545:5094,a0e684addea5c549e51e4d849049a12215a9c69d8f1534327ad7f66c9d605e88,task_outcome_pending
67,3224,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,31,5970,046e2c37842123ec2f46,manual,Calibration_core,0.9558182527433389,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3452:5001,d31f9878c2913deac64284d2b93e0fec26763d01452ddd9bd539ebcfce97112b,
67,3224,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,32,6367,27b18dbca838c732fe36,manual,Calibration_core,0.933100247629949,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3452:5001,d31f9878c2913deac64284d2b93e0fec26763d01452ddd9bd539ebcfce97112b,
67,3224,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,34,6064,e989d5cbe8078c1ac797,manual,Calibration_core,0.8673913529964642,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3452:5001,d31f9878c2913deac64284d2b93e0fec26763d01452ddd9bd539ebcfce97112b,
67,3224,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,37,5883,9f3ef0966bba166ccf67,manual,Calibration_core,0.920154980277197,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3452:5001,d31f9878c2913deac64284d2b93e0fec26763d01452ddd9bd539ebcfce97112b,
67,3226,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,31,5973,6051dfca1aade85a07a8,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3358:4907,9638e2029a7bd9b4acae8b3a508e77d013080a8d79d3706736d566b29031f9b0,task_outcome_pending
67,3226,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,32,6368,e6f01175aabbf9fcafe7,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3358:4907,9638e2029a7bd9b4acae8b3a508e77d013080a8d79d3706736d566b29031f9b0,task_outcome_pending
67,3227,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,27,5799,cd8a51a17f5953c4b19c,manual,Calibration_core,0.9220721047119039,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3526:5075,18a675a6506c51b8cffb35efd88ba52ce673f8d2fcf295fca0ba734571e916c7,
67,3227,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,30,6015,6fde03b86adc8ddd0722,manual,Calibration_core,0.9398474857637947,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3526:5075,18a675a6506c51b8cffb35efd88ba52ce673f8d2fcf295fca0ba734571e916c7,
67,3227,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,32,6369,5010682cb541531f7457,manual,Calibration_core,0.9193371189559094,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3526:5075,18a675a6506c51b8cffb35efd88ba52ce673f8d2fcf295fca0ba734571e916c7,
67,3227,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,33,5843,51a6919e74648167a773,manual,Calibration_core,0.9371282084990304,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3526:5075,18a675a6506c51b8cffb35efd88ba52ce673f8d2fcf295fca0ba734571e916c7,
67,3228,519,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,34,6080,8066ad223dec81c40daa,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3366:4915,d504171e8a0cc09571b5376d33febe9dc15d363ee0564be0878e58a8dd994664,task_outcome_pending
67,3228,519,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,37,5884,53530603e76707ac6f94,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3366:4915,d504171e8a0cc09571b5376d33febe9dc15d363ee0564be0878e58a8dd994664,task_outcome_pending
67,3229,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,29,6432,90d428978149e1e537ed,manual,Calibration_core,0.6693853073463268,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3442:4991,552dd39a5d13e8a8238a444263eba2b7384c1b291c8a583ed843549b9d884c62,
67,3229,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,35,5947,d97070648108845c9bde,manual,Calibration_core,0.6735349629425034,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3442:4991,552dd39a5d13e8a8238a444263eba2b7384c1b291c8a583ed843549b9d884c62,
67,3230,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,27,5840,da673f309d1ef7438656,manual,Calibration_core,0.8519149260654894,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3372:4921,3747e9e4245c6219efed6cfb70eeadda7814ec8661c676b6f2ae8b8afc0c4c2c,
67,3230,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,28,5788,1b43bb0b9af4438c92c7,manual,Calibration_core,0.8366171232832277,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3372:4921,3747e9e4245c6219efed6cfb70eeadda7814ec8661c676b6f2ae8b8afc0c4c2c,
67,3230,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,29,6440,fd8b73557a1821706e79,manual,Calibration_core,0.8608916757183767,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3372:4921,3747e9e4245c6219efed6cfb70eeadda7814ec8661c676b6f2ae8b8afc0c4c2c,
67,3230,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,36,6094,e959490574d8d0e7f163,manual,Calibration_core,0.9235983635828264,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3372:4921,3747e9e4245c6219efed6cfb70eeadda7814ec8661c676b6f2ae8b8afc0c4c2c,
67,3231,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,27,5825,c0e23bd981313dc96d38,manual,Calibration_core,0.8322540764249583,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3474:5023,b75a7abc96cda0ffed075601914f7a1d5d4645f8b0b40fde32fd4b6467d60cb0,
67,3231,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,28,5775,4ca9095576123a8afec3,manual,Calibration_core,0.7688449848024316,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3474:5023,b75a7abc96cda0ffed075601914f7a1d5d4645f8b0b40fde32fd4b6467d60cb0,
67,3231,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,29,6428,60aa2b33dce2beedc029,manual,Calibration_core,0.7638876340336028,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3474:5023,b75a7abc96cda0ffed075601914f7a1d5d4645f8b0b40fde32fd4b6467d60cb0,
67,3231,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,30,6009,aa9565bd4989480666d5,manual,Calibration_core,0.8144762681092297,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3474:5023,b75a7abc96cda0ffed075601914f7a1d5d4645f8b0b40fde32fd4b6467d60cb0,
67,3231,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,36,6090,77b05f21e38a4a6a984c,manual,Calibration_core,0.6492428545240907,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3474:5023,b75a7abc96cda0ffed075601914f7a1d5d4645f8b0b40fde32fd4b6467d60cb0,
67,3232,527,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,31,5975,19e03d84ac8aea1645d3,manual,Calibration_core,0.9102899483653596,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3374:4923,7bb3e696ca9caa6788f7a87e555d1ce9ee7ec2def463e1ef22c1e6220fd796f4,
67,3234,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,34,6068,032cd152706166629e82,manual,Calibration_core,0.928118594617097,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3328:4877,eef7aadc0d6cf9466aa2276a94116fe19b399aa185397dee16eba56fe2fcc57c,
67,3234,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,37,5887,5dcbaaa4a3faeb7832f8,manual,Calibration_core,0.8900793904751639,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3328:4877,eef7aadc0d6cf9466aa2276a94116fe19b399aa185397dee16eba56fe2fcc57c,
67,3235,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,27,5801,3996cdc86335a9c6d126,manual,Calibration_core,0.6756961008903479,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3322:4871,ee1cd17c17cf574aa32ee516f24673008edb25bf98632f06ef60ca69c1d81755,
67,3235,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,30,6019,2e6fc6fdc1ca28539391,manual,Calibration_core,0.7532462819514641,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3322:4871,ee1cd17c17cf574aa32ee516f24673008edb25bf98632f06ef60ca69c1d81755,
67,3235,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,36,6099,1241f308b7f478aaf10d,manual,Calibration_core,0.7994580231923841,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3322:4871,ee1cd17c17cf574aa32ee516f24673008edb25bf98632f06ef60ca69c1d81755,
67,3236,606,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,31,5977,902ba03958c4a4d5fa1e,manual,Calibration_core,0.9110188548693997,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3453:5002,1f8797d9505e372d193d4cb4e7c2bffd6f7aefaea7c7b2a341282e95f7995917,
67,3236,606,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,32,6370,12e8d3812f817bd198b4,manual,Calibration_core,0.9296247949928038,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3453:5002,1f8797d9505e372d193d4cb4e7c2bffd6f7aefaea7c7b2a341282e95f7995917,
67,3237,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,30,6022,df7008318a29295ca160,manual,Calibration_core,0.7895818639798489,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,
67,3237,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,31,5976,e60a469385801f4c1279,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,true,false,false,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,task_outcome_pending
67,3237,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,35,5948,5265086307bacf7df849,manual,Calibration_core,0.8071006632930787,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,
67,3238,543,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,31,5978,5d58f3bc4858f0d343be,manual,Calibration_core,0.9287859419057697,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3390:4939,dda71da473da96de435a58f79f4e21993679101457e75ac0bc5d9cbecb904f4d,
67,3238,543,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,32,6371,d2c9465ce508ba7c1195,manual,Calibration_core,0.9322346793582258,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3390:4939,dda71da473da96de435a58f79f4e21993679101457e75ac0bc5d9cbecb904f4d,
67,3239,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,31,5979,781137e8fd1870d81989,manual,Calibration_core,0.9531559994775762,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3555:5104,7dbf3b1219227f20471c2e4446b02fc68b3c72cc7eb938c07564c17441432c76,
67,3239,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,32,6372,63001f819a4a6b408ae2,manual,Calibration_core,,False,False,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3555:5104,7dbf3b1219227f20471c2e4446b02fc68b3c72cc7eb938c07564c17441432c76,insufficient_pairs
67,3239,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,33,5844,11f33474cc2384e6f703,manual,Calibration_core,0.9362967790578057,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3555:5104,7dbf3b1219227f20471c2e4446b02fc68b3c72cc7eb938c07564c17441432c76,
67,3240,620,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,30,6025,19cb0e844a73d7e77a47,manual,Calibration_core,0.8659103177495928,True,True,not_evaluable,not_evaluable,false,false,false,resolved,gt:70:3467:5016,a677480907fb64d50c1d64768d0c04cad5a27795ba5bfffbf536289c0a1e2881,
