round_id,project_id,ls_runtime_task_id,worker_id,task_id,base_task_id,condition,dataset_group,annotation_id,canonical_annotation_id,response_hash,source_export_sha256,annotation_version_id,assigned_expected,outside_assignment_submission,canonical_eligibility_status,eligible_independent_evidence,r_u_evidence_classification,r_u_evidence_included,r_u_evidence_exclusion_reason,task_final_scope,task_outcome_adjudication_status,duplicate_review_status,duplicate_decision,independence_status,process_evaluable,process_failure_observed,geometry_valid,scope_reference_mode,geometry_reference_mode,reference_identity,reference_worker_excluded,geometry_reference_status,reference_evidence_status,r_u_metric_name,r_u_metric_value,r_u_metric_direction,r_u_normalization_rule,r_u_score_status,r_u_score_source,r_u_score_or_outcome,r_u_reference_mode,r_u_reference_identity,r_u_reference_sha256,r_u_reference_excludes_worker,r_u_reference_support
C1,66,3193,28,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,5774,b7e7d86f528066fab226,cd142ac5266065dd267a7d74197eb662b3cdb9d6d6e652ddfafb637f2887c65f,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,6dcff1fdcd544f53687ce410,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,29,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,6427,35a9f318fa8bb9909db0,7febc31476ef8a9881f7e2d00b28e9350c8813dafdafed5d668ae304874943f3,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,3bc6a460e9ca939405733bb2,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,30,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,6008,a8282b826c2b83f1c177,44a001dae98faf481b3329cfcef8cfb1fcc3aabc5fb6ba6f34ae11f7cb7c0fc0,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,66181733df7526d376faee58,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,31,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,5958,bed357bd88baf4c32786,c4c627a21bde89a1afad53652af0df4d75a9e4001bcf8f2566a5d9dfce7c2a61,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,7334aecca46f4d4dfac5017b,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,32,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,6358,e7b36064adef9c88eb38,4c772abe9fdf3ae019071466e8144a0178ec323536ebb6a7c0eaff0b54f8fd2c,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,c9e5c5ab2b61f6ea5f553011,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,33,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,5813,423d83b62a6b1fee7af4,b1d328d7b45ed18250d13c9e2ce0a912733ddde8e9166a42a9da9a79083bf8fc,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,ecbc79fa360205813ee2aba7,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,34,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,6054,a4015419d4289160ce21,63c3e7d3164dcf8b40acca1ee2e9a57acef2165e2bd013649fc3e4a780feb831,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,0550689ddb404344dbd59404,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,35,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,5932,46a22bc8081a9f80e282,74658369368eb734116ad3eddfebc8e61419b942fad3d2725ef685b0a5072115,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,e45bd6771cd9ac2ad01735bc,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,36,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,6084,6b145ff560adec834931,ee663df36325d0155201040c3df3449fdd55982032ca0f5b2590de311029639a,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,e964c5bb9e92caa0e9305978,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,66,3193,37,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,Calibration_anchor,5873,200f0c572426f1ad5f6c,bc71dfc5889e9677b7ca044611c54926a67267d94021df9b675d6920dcb8b7c7,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,a62de58e16bd3ee1a19783d3,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3405:4954,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3194,33,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,Calibration_core,5814,adc213fc12f5f948aa56,2b27d3692038a487b36fa871a02816c4c83fa65b07b9dfff906c70f8ed75e67a,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,8bcc503f232fb4655fff7752,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3307:4856,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3194,34,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,Calibration_core,6057,5f7815f3a489b8007a97,cb509f1d65d3ebc8cf4f1438292731266cd0a1ae422d56a5c3f2db398045f39c,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,321bf741fb0fa0391c2c8a5d,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3307:4856,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3194,37,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,Calibration_core,5874,ae929aa9e6dd3cd587ac,31e069d12a7436c0b2e143c7972c2926d4b1bf9c7b1b6a1dc0546145c40cad1e,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,584f3ab6be8e02bc9a732ba8,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3307:4856,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3195,34,473,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,Calibration_core,6058,837eb32400b0afd7b92f,ad6c51c9f2ed9d5d96008071ed575da1d282defb858e0afb0dd09552040507e7,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,781ff00f0f96e98785aae65c,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3320:4869,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3195,36,473,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,Calibration_core,6096,72c467f3e5b59c7c6fe0,4fe98ea74a45c3fb90e3e649fb5badc7ec30a7e51826878e304b95497f3fcc90,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,cf1b250ca02385e1fdcf6d72,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3320:4869,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3195,37,473,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,Calibration_core,5876,bf0338ecb3bbe9b3ee92,32698d028f6cd0e01516b856ef522b3ee73d9cd24abdb1d5e88933ac6bf2e660,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,735deabf3f685117754106c1,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3320:4869,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3196,27,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,Calibration_core,5822,72209d7dd6219794fac9,a3123ab35e61e37840c89f683c589f1c43b4dfb0998ad4f1e18db7be22e658df,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,7e1cb4fb673d2699820aca46,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3334:4883,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3196,28,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,Calibration_core,5778,cc8da8c5dab40220ed0e,ec180dbd97a9c20b7acfe1eb704fb523d319971a0ad0e2f180c9834cfa308080,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,c5c547712ba57fb665e5af7f,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3334:4883,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3196,30,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,Calibration_core,6011,2bbf5d65469e55f1f4e0,b8a5340d505231aa46104016a40300faaaafa714a1b3db796aba51288153a82f,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,bcfa059e503c25ad7f1ead77,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3334:4883,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3196,36,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,Calibration_core,6085,7a99a58308f3ae658881,221cd7773838f18989fa0f347053a426ea45ab83b4c935a5c749cc4072b89a5d,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,372ee949fdd4e88434dec53c,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3334:4883,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3197,31,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,Calibration_core,5986,7827115ee28a13736728,a9f320ee4f6aa88819218c86ce2f4e915058d4625366ce274203ec6d503f72f6,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,03577412f1db31b006e87ef6,false,true,excluded,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3547:5096,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3197,34,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,Calibration_core,5880,12de7c2bb761564cdeed,70f126a9ee376500940d591cd7b483c85dd91879daacb865414399e2b312856f,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,c1bc8d957b18cae26ecbc6e3,false,true,excluded,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3547:5096,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3198,33,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,Calibration_core,5830,7a0778c91977ce16bfb0,24fff29ea1e7b77f791e8fdc82492f58bf382ab88d8222dd11a4d15ef29bd624,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,90286ea3ced2702ebdaa05b9,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3548:5097,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3198,34,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,Calibration_core,6060,bcadc37ee0819d4ead2d,1a04974798a4914ff1a0841c490c08f491213883a3da6ca51ac7771cbeed2f22,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,226b3403e88f20a4859cb837,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3548:5097,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3198,37,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,Calibration_core,5877,adafd30448bdc86059f9,d8c0d808468d1665d7275350ea4bf54edfe633f560c895a66c9c96f73f8a9198,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,0579fbbfb7b9cc3f930e4010,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3548:5097,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3199,28,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Calibration_core,5785,0a731b8cdc864c572e8b,a3aff37b143c42283500b1df5a9122b35707e97259638042719eb082ea97e908,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,bb14bec04de9bfbd241ed433,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3389:4938,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3199,29,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Calibration_core,6437,41a7f33047a9e0342ac0,181e7761ea4aaa2a0f421b29e4124ae62e37cf56da849370883e0d5c140eb488,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,731d9cfdd55c76ed2e4c6339,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3389:4938,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3199,35,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,Calibration_core,5933,d1099761985f8bcdd357,c8ba76106cfb38cf0a1e0bf11f4b6f2297ca4c0f8a7bf85044d544b3d5ca9b51,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,1b5971388ebde5ad8c9a97e2,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3389:4938,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3200,27,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,5823,bc31ca44876dc589ed4b,f2e91eeb32f6fb96a1855d20a0206deff9665295cee881bb5d3e5e7411c5d22e,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,1521fb63eb4236b39596e292,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3382:4931,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3200,28,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,5791,7cd383c42cfa1fb813df,7bf34043019feba19b8fd936bd938eb452a6dbac16863c109ef9250e5f43e8f6,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,b6705810dc9df4ee02706677,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3382:4931,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3200,29,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,6443,23b3ba219c2ea42e2857,0764cc83a09a4f2169b875bc4cd76d4d7e5495566d0888144ee95d2fabbf9cfd,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,afa60a3f29d6d62cc939936f,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3382:4931,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3200,31,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,6037,34724d21eb0d44dfc22d,b842e15774b98e6e0447dfd1d513b7c8e0c1226777b83182a228cd3279925aad,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,617f630ae795c7a73d456932,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3382:4931,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3200,36,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,Calibration_core,6086,07d7b8e9b47e3b57f09b,0764cc83a09a4f2169b875bc4cd76d4d7e5495566d0888144ee95d2fabbf9cfd,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,c010094e507c77bb83e1241d,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3382:4931,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3201,33,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,Calibration_core,5831,19f0ec5e2db5240ffd86,b45ca66124293354346e9adf18df7b3d203967b1801be3c4f610dd3623e64030,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,4618453deb903e1217b2d94f,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,oos,resolved,not_required,,not_evaluable,false,false,true,expert_adjudicated,expert_hard_gt,gt:70:3542:5091,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3202,34,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,Calibration_core,6061,6de2c46ce6d59af34337,b6e08f9245e803777a81851da632c58862246130d7c7d708269dc1f9a395dd53,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,89930025567b0e67fe5e289f,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3444:4993,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3202,37,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,Calibration_core,5878,54158b496be934232a98,0b882a3bc41c6400a27c80c3baf4710e1d9b9582826a14bd393a78c80bf0a376,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,af98167515a31863e5d4c854,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3444:4993,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3203,30,710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,Calibration_core,6024,d6bbf7fa428498cad40f,50140a024a4c802ef8ed7ad6a9679828dc2159ec8bcf2a7700b1ea97819f23f0,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,17a412eaa8617c3978e5b7db,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3557:5106,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3203,31,710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,Calibration_core,5987,304ee8c32f0bfc188cb9,6ba752222a890a1716803ca9561dbd5300a4106ae1a8c2cf76620a140ada6b31,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,8e7536ca170837ec947f3fbe,false,true,excluded,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3557:5106,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3203,33,710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,Calibration_core,5833,d918bb91e408d8c71ff9,0f949e1f6f419d0276a8fac90df6a6f54b57f8fce7a12119248d43072cd8d474,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,4adf9a7a7aba9d0b52e6b06d,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3557:5106,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3204,28,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,Calibration_core,5779,fe6d21a2d34b078f5c0d,b7ded9b98a1a434c1d1beed2d4cdb45fc24e82c577cb4e9d921a75c2ef66ced6,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,4631b4fdf48440458fb426ce,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3346:4895,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3204,29,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,Calibration_core,6431,8d84da8c6f772c4fa07a,09cb7bc3a0523bb173620da801cc63cf66c68f32d8c31af3f293af76de164850,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,0b28f0a8db52b494ea33c859,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3346:4895,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3204,35,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,Calibration_core,5935,03f2a945c924203b75d1,9d80bbef81be7801f02453b4cf5933ac06ede860753c99c85e7d66da2f65a348,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,6748048e82038adea60eb660,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3346:4895,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3204,36,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,Calibration_core,6097,0b2b9f0ed2607655632c,e04191866598127e694551b19f73c3dd26bb3cb813cca242ac63bf72a23c6d8b,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,2b71f7494e764e2d81d99259,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3346:4895,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3205,29,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,Calibration_core,6435,44e69119724a6d892e53,079cc3da9d3c5bdc69d7bd38468b85f3d8791b1fd65fefd2bbbf2c4a521957d5,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,b448a83cc10f413b2222166c,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3375:4924,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3205,33,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,Calibration_core,5834,2761fcae038de8e6bb36,2fd1c3d8b3f8337fea73ea1309b4f79fe227b37911c0be611c7c44035ef6a0bd,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,45e988c6b6823d5cd89559fd,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3375:4924,false,expert_hard_single,evaluable,,,,,,,,,,,,
C1,67,3205,35,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,Calibration_core,5967,1f3577cc926f22ffd3fc,744c1101279a290eae1ab9353bbdd46a595ca6eca932186b865b22362691046a,63f4f8b2087fa1787f9fc7be6699310fdbd6e423c60b8ddf052fb3ba9eb29264,681b3d8a7d58e45f9044eeb2,true,false,invalid,false,excluded,false,not_protocol_r_u_candidate,in_scope,resolved,not_required,,not_evaluable,false,false,true,legacy_human_label_frozen,expert_hard_gt,gt:70:3375:4924,false,expert_hard_single,evaluable,,,,,,,,,,,,
