image_id,worker_id,canonical_annotation_id,initialization_geometry_hash,initialization_source_kind,reference_type,historical_checkpoint_status,trace_status
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W021,202420376d62cfbb,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W027,19a327730863506b,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W028,0dce4a0f997ffd15,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W029,7667b010a9c90570,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W030,c76193b6207a6507,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W031,76f29200f62e2fb3,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W032,a318b6bfd544d9cb,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W033,522ad8c02cfc8914,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W034,c1d1843444d6d457,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W035,2c11262bdae1e085,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W036,2b439f65ef66899b,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W037,b70dac9310c8fd7f,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W006,eb2fd1fd3f466605,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W008,5a38b164a2481384,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W001,d2965a4546dd5bd3,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W010,62376c3351699bc6,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W011,b49eaa7455fb1edf,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W012,9ae9084968b32229,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W013,517e0e79ed73ad98,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W014,c9609d6092bb0730,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W015,5c8fc29a99324dd7,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W017,db6e2e902a7635ad,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W018,0a435ae2b35d25c7,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W002,39008f0fe7a1d27b,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W021,ffdffd1443b1cef9,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W027,ea4ba198f1b90c5a,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W028,afda73e02ce84841,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W029,7129ad7e523aa525,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W030,3c2427034d519a1a,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W031,3b710fb59e47c8d6,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W032,1aaa93ec5fa02d67,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W033,0225fd516c992f7f,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W034,b1ac17483ad1c04e,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W035,33a4dc1fd6be1bdd,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W036,ca291f0b645de9fa,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W037,2ac783e03ad61d1a,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W006,1260b5763825ac73,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W008,3e32b8564185e9c7,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,trap_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W001,a53c36c9bf95be2b,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W010,df7f18116de27c41,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W011,5d6bb8dddcf527e1,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W012,1a5c416e7e7c6cfa,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W013,8c7bb20e866330e5,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W014,a1c92c4eba590882,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W015,874f47b61ab0f967,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W017,b6c9e63c1de72fbf,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W018,043215a11b3c07f6,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W002,ae9ad15247583bd3,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W021,a3df2f62a653fcdb,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W027,b9d6531c224d6003,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W028,059397cbcdc2fd99,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W029,c1ce3be5ac91205f,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W030,39f325131750b755,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W031,95caac6d8e2b34ae,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W032,aa27fee9b505606b,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W033,39b7f2008e3d4afe,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W034,765b308f64278de8,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W035,3f1ad1a502b50429,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W036,e85a8e90e0c6b636,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W037,5a50132cf972f527,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W006,50a0f95f8fc38be2,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W008,6adfe32721762388,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W001,a98f6bc364bdef1b,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W010,0df21449d15d6f28,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W011,137415ffe0725161,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W012,ce3536534b35ed2e,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W013,f8c614ff9afdc5fe,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W014,67807e1e55df3898,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W015,bb7b44da838a4ce1,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W017,27ae2237bce7474e,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W018,d46f9d2f3c43ead2,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W002,6c28d1705fb5c4b4,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W021,13e99fa97abd8cb5,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W027,bcaaea256c246b28,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W028,464f553a46a042bd,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W029,caf781b6512ea9b2,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W030,4247b935b5d68e6a,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W031,a01f38f168e18ba4,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W032,a800256cd64a13c9,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W033,f05be155437bb650,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W034,c3d7b507aa2d788d,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W035,4664edbc4eb51884,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W036,d73bc90a26b0976b,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W037,e7e6e4180354bfe2,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W006,4693ec5fcc3f09fc,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W008,afc3de4b01f9bf3b,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W001,a30abcda8418bd75,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W010,a73e732348cf85a5,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W011,ba9f60a6ed19b5fd,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W012,baa09826ba02dd36,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W013,d2685886cb5bbef7,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W014,8bd66e889fbae752,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W015,8516eea42fb75c88,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W017,975c986cabcb9ac6,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W018,f5d0a36b008eb488,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W002,2129afe06ece6a6d,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W021,a927ea00f7335c7c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W027,b16f17d58f7aabf2,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W028,497e4819ad1ce59c,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W029,deb77ec3f2ddf78f,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W030,d817ad3534ab554d,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W031,d2d4c49ab227aa87,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W032,c54bc02d1fcd094e,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W033,080e6e5be0c803cd,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W034,71a08671b7d9283b,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W035,ebe5710d577ed718,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W036,cb5459e346731607,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W037,3cb548d93b1c91ac,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
