canonical_annotation_id,image_id,worker_id,raw_condition,assistance_exposure,unassisted_manual_included,calculation_included,processing_status,raw_point_count,effective_point_count,imputed_point,confirmation_source,condition,main_worker,raw_odd,reviewed_repair,valid,reason,historical_scope_status,reference_scope_status,scope_choice
180879c05acf67a9,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W033,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
98fd9fa5115fc41a,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W034,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
8de2872c37caa579,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W035,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
1b673a15fccbeffc,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W036,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
cd5abe0f20e47f74,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W037,oos,none,True,True,unconfirmed_odd_unchanged,9,9,False,,oos_geometry,True,True,False,False,unconfirmed_odd_or_ambiguous,planned_oos_lane,oos,in_scope
85294dbf7076ca4e,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W006,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
261aed6164dd9545,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W008,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
815fd216217c1154,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W001,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
99b98c71c8ac6cd8,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W010,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
f08c6262c07aaaf7,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W011,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
782abfe913b39a78,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W012,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
4d93146011879ad3,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W013,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
589afb1182c4df73,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W014,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
dcef5de556c4238a,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W015,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
4ae9cc8453c6eec8,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W017,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
4256a770bc409d70,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W018,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
d7eb958cdac4d365,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W002,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
dc7be2ac3c7daaf6,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W021,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
301e8f57605f360a,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W027,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
e41dccd543530b6f,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W028,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
8e954e66e20c6ba3,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W029,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
06f95fe563212fba,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W030,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
9515ea81d3b7d5f0,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W031,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
0ffa405d9cace672,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W032,oos,none,True,True,unchanged,28,28,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
975981eecffd896f,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W033,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
b4a28e4583d9d910,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W034,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
bf730d2c56f61535,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W035,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
16f25622c221fa4c,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W036,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
208a71d158c92f4e,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W037,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
342e487f437ad89a,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W006,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
11628957a40ead2f,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W008,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
9d8133aea50c53da,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W001,oos,none,True,True,unchanged,20,20,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
5fa48d2e923993dc,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W010,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
126f3e3ce4b1ec93,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W011,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
d7ab9ebe988576d6,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W012,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
0b321a16596ae822,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W013,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
8819f603580ef482,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W014,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
52fb14ffbe0d009b,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W015,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
1e4c5581862be896,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W017,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
2f75e3649fc3b4c0,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W018,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
fc956ea5464e4cf4,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W002,oos,none,True,True,unchanged,20,20,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
116cb223e7dedec6,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W021,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
dfc2adf2a47dc7de,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W027,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
94d5b679bc8ce596,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W028,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
b96ca0dd7857cd2e,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W029,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
8abf96e80a8cd151,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W030,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
e1bc1262947c9c43,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W031,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
e27f9f848d185dab,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W032,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
75ac866c71693e71,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W033,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
78885c3d5cd19c4f,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W034,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
0d08611aee0cdf4f,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W035,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
3785ebbd5dc8b7ea,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W036,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
9117118c1ce15fc9,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W037,oos,none,True,True,unconfirmed_odd_unchanged,11,11,False,,oos_geometry,True,True,False,False,unconfirmed_odd_or_ambiguous,planned_oos_lane,oos,in_scope
657bd2d38326367d,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W006,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
87273c75a3b5848a,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,W008,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
db7fe64b7313a46c,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W001,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
0efd0a0c1939749b,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W010,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
f28720a75aaab159,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W011,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
6699db74821a919e,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W012,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
645c492a9b5d25b7,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W013,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
5ca409caedd3314a,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W014,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
6023152b323bf630,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W015,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
ec7d0001d6230fed,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W017,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
1d46ee3a30918343,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W018,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
4bd3e31c9163b33e,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W002,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
30ecdd5e143c3161,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W021,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
cea51349a3124994,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W027,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
58edb835d70cc5d5,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W028,oos,none,True,True,unchanged,18,18,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
5f22a20aed0c1249,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W029,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
7960004dcebf26f0,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W030,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
ab49c95c36db8e18,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W031,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
5fcc3f74a0e93344,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W032,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
9a6969085af7949d,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W033,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
291c09a624cd8f99,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W034,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
a66f7b0846ec88b0,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W035,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
58575767b314c57c,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W036,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
30c6234c4303f3ef,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W037,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
c0a0ce605d24562d,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W006,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
af3a3ae0ae425dc4,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,W008,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
