dataset_group,base_task_id,building_id,project_id,runtime_task_id,worker_id,annotation_id,strict_valid_support,task_mask_dispersion,leave_one_worker_out_mask_dispersion,active_time_seconds,log1p_active_time,active_time_status,formal_assignment_eligible,task_worker_time_analysis_eligible,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_seam
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,35,5927,23,0.14220505737229328,0.13840896728984523,359.0,5.886104031450156,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,36,6013,23,0.14220505737229328,0.1414057622409306,4389.0,8.387084506069217,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,37,5868,23,0.14220505737229328,0.14330721934806698,227.0,5.429345628954441,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,1,6300,23,0.14220505737229328,0.14088710361727066,82.0,4.418840607796598,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,10,6167,23,0.14220505737229328,0.1393137533382603,251.0,5.529429087511423,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,11,6391,23,0.14220505737229328,0.14379933145235602,300.0,5.707110264748875,eligible_partial_session_coverage,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,12,6307,23,0.14220505737229328,0.14178018737236076,62.0,4.143134726391533,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,13,6222,23,0.14220505737229328,0.13746720186309505,204.0,5.3230099791384085,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,14,6492,23,0.14220505737229328,0.14379933145235602,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,15,6459,23,0.14220505737229328,0.14415497416312417,451.0,6.113682179832232,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,1
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,17,6194,23,0.14220505737229328,0.14363389164193685,97.0,4.584967478670572,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,18,6528,23,0.14220505737229328,0.14373715782065014,67.0,4.219507705176107,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection"", ""low_quality""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,2,4849,23,0.14220505737229328,0.14373715782065014,95.0,4.564348191467836,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection"", ""low_quality""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,6,6255,23,0.14220505737229328,0.14167593760479083,176.0,5.176149732573829,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,1
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,69,3300,8,6111,23,0.14220505737229328,0.14382593971275687,379.0,5.940171252720432,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,27,5829,23,0.10895340349385481,0.10509847150449513,398.0,5.988961416889864,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,28,5766,23,0.10895340349385481,0.10912420979928143,99.0,4.605170185988092,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,29,6362,23,0.10895340349385481,0.10910421444196766,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,30,6000,23,0.10895340349385481,0.10932301670193251,38.0,3.6635616461296463,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,31,5939,23,0.10895340349385481,0.10571572518828602,150.0,5.017279836814924,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,32,6350,23,0.10895340349385481,0.11072198444420413,107.0,4.68213122712422,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,33,5805,23,0.10895340349385481,0.10998657834740466,331.0,5.805134968916488,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,34,6044,23,0.10895340349385481,0.11000041778321298,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,35,5924,23,0.10895340349385481,0.1084469724573255,145.0,4.983606621708336,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,36,5995,23,0.10895340349385481,0.11049965932790101,417.0,6.035481432524756,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,66,3185,37,5865,23,0.10895340349385481,0.1056927089875743,789.0,6.672032945461067,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,1,6295,23,0.10895340349385481,0.10620925327348817,77.0,4.356708826689592,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,10,6164,23,0.10895340349385481,0.10831377247523259,33.0,3.5263605246161616,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,11,6388,23,0.10895340349385481,0.11018151297353239,124.0,4.8283137373023015,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,12,6299,23,0.10895340349385481,0.10919143535944516,46.0,3.8501476017100584,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,13,6219,23,0.10895340349385481,0.10909103947291056,18.0,2.9444389791664403,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,14,6489,23,0.10895340349385481,0.11018151297353239,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,15,6456,23,0.10895340349385481,0.1101786064750579,58.0,4.07753744390572,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,17,6191,23,0.10895340349385481,0.10909103947291057,50.0,3.9318256327243257,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,18,6525,23,0.10895340349385481,0.11018146390015207,56.0,4.04305126783455,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,2,4846,23,0.10895340349385481,0.11018146390015207,59.0,4.0943445622221,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,6,6252,23,0.10895340349385481,0.10909103947291056,15.0,2.772588722239781,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,69,3297,8,6108,23,0.10895340349385481,0.110322181625751,64.0,4.174387269895637,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,27,5850,23,0.14793870459129108,0.14922010368445654,159.0,5.075173815233827,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,28,5768,23,0.14793870459129108,0.14968988343592227,308.0,5.733341276897746,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,29,6421,23,0.14793870459129108,0.1404475675714939,104.0,4.653960350157523,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,30,6002,23,0.14793870459129108,0.15100213848415944,64.0,4.174387269895637,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""low_texture"", ""seam"", ""reflection""]",0,1,3,1,1
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,31,5943,23,0.14793870459129108,0.15083357101688527,109.0,4.700480365792417,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,32,6352,23,0.14793870459129108,0.15109347709794715,181.0,5.204006687076795,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,33,5807,23,0.14793870459129108,0.1490090358127963,497.0,6.210600077024653,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,34,6045,23,0.14793870459129108,0.14616297347879464,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,35,5926,23,0.14793870459129108,0.1484745531288761,313.0,5.749392985908253,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,36,5997,23,0.14793870459129108,0.14966492933630887,776.0,6.655440350367647,eligible_partial_session_coverage,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,66,3187,37,5867,23,0.14793870459129108,0.15100275266267224,417.0,6.035481432524756,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,1,6298,23,0.14793870459129108,0.14761033156186104,82.0,4.418840607796598,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,10,6166,23,0.14793870459129108,0.13886199895809317,46.0,3.8501476017100584,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,11,6390,23,0.14793870459129108,0.15041302791153677,103.0,4.6443908991413725,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,12,6304,23,0.14793870459129108,0.14665483249907343,55.0,4.02535169073515,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,13,6221,23,0.14793870459129108,0.1401548620968998,24.0,3.2188758248682006,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,14,6491,23,0.14793870459129108,0.15041302791153677,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,15,6458,23,0.14793870459129108,0.15049536900573185,317.0,5.762051382780177,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,17,6193,23,0.14793870459129108,0.14953766226924362,69.0,4.248495242049359,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,18,6527,23,0.14793870459129108,0.15081736221911096,60.0,4.110873864173311,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,1
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,2,4848,23,0.14793870459129108,0.15081736221911096,99.0,4.605170185988092,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,1
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,6,6254,23,0.14793870459129108,0.14019652778150538,35.0,3.58351893845611,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,8,6110,23,0.14793870459129108,0.15001685545567855,185.0,5.225746673713202,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,27,5849,23,0.12165974736380426,0.11267996677130203,218.0,5.389071729816501,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,28,5770,23,0.12165974736380426,0.11744242450054239,283.0,5.648974238161206,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,29,6423,23,0.12165974736380426,0.1242034076122999,254.0,5.541263545158426,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,30,6004,23,0.12165974736380426,0.12242304528734409,58.0,4.07753744390572,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,31,5953,23,0.12165974736380426,0.1220877967263243,195.0,5.278114659230518,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,32,6354,23,0.12165974736380426,0.1215749815762128,194.0,5.272999558563747,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,33,5809,23,0.12165974736380426,0.12487162064279562,361.0,5.891644211825771,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,34,6049,23,0.12165974736380426,0.12463786919391762,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,35,5928,23,0.12165974736380426,0.12510493002687312,137.0,4.927253685157205,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,36,6023,23,0.12165974736380426,0.12150791520759693,335.0,5.817111159963204,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,37,5869,23,0.12165974736380426,0.12045932850190161,297.0,5.697093486505405,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,1,6302,23,0.12165974736380426,0.12236152399086164,108.0,4.6913478822291435,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,10,6168,23,0.12165974736380426,0.12480997326153558,95.0,4.564348191467836,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,11,6392,23,0.12165974736380426,0.12469778503505567,174.0,5.1647859739235145,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,12,6309,23,0.12165974736380426,0.11229551512211843,69.0,4.248495242049359,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,13,6223,23,0.12165974736380426,0.1252397696074269,63.0,4.1588830833596715,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,14,6493,23,0.12165974736380426,0.12469778503505567,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,15,6460,23,0.12165974736380426,0.12224686977468242,291.0,5.676753802268282,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,17,6195,23,0.12165974736380426,0.12196146723561226,85.0,4.454347296253507,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,18,6529,23,0.12165974736380426,0.1195057120501868,70.0,4.2626798770413155,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,2,4850,23,0.12165974736380426,0.1195057120501868,209.0,5.3471075307174685,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,6,6256,23,0.12165974736380426,0.1252397696074269,2.0,1.0986122886681096,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,8,6112,23,0.12165974736380426,0.11861902055023864,249.0,5.521460917862246,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,27,5848,23,0.18980228751918504,0.1869601927260589,247.0,5.5134287461649825,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,28,5771,23,0.18980228751918504,0.18999836098992157,203.0,5.318119993844216,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,29,6424,23,0.18980228751918504,0.18631438366784464,539.0,6.29156913955832,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,30,6005,23,0.18980228751918504,0.19211505527673545,98.0,4.59511985013459,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""low_texture"", ""seam"", ""reflection""]",0,1,3,1,1
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,31,5949,23,0.18980228751918504,0.19327573772370019,129.0,4.867534450455582,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,32,6355,23,0.18980228751918504,0.19347368324442302,114.0,4.74493212836325,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,33,5810,23,0.18980228751918504,0.19313058451199133,397.0,5.986452005284438,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,34,6048,23,0.18980228751918504,0.19275034860247514,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,35,5929,23,0.18980228751918504,0.19340811740002567,359.0,5.886104031450156,eligible,True,True,"[""seam""]","[""low_texture"", ""seam""]",0,1,1,0,1
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,36,6081,23,0.18980228751918504,0.18965021216615188,2082.0,7.641564441260972,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,37,5870,23,0.18980228751918504,0.18155955498214418,201.0,5.308267697401205,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,1,6303,23,0.18980228751918504,0.18720509580779499,65.0,4.189654742026425,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,10,6169,23,0.18980228751918504,0.19016549711478264,77.0,4.356708826689592,eligible,True,True,"[""seam""]","[""seam""]",0,1,1,0,1
