panorama_identity,building_scene_id,split,stage,candidate_annotation_id,worker_id,descriptor_source,geometry_rule_manifest,reads_gt,reads_reference,reads_quality,parse_status,parse_reason,point_count,layout_corner_count,point_count_even,pairing_valid,duplicate_x_absent,top_floor_order_valid,topology_valid
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,2669e20e43502bcf1419,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,68b9de98f158c481d82a,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,2425c99671ebf414b359,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,bce7044b348685668b71,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,9a0a83ba9247dbf61861,32,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,a9bf98b8cc8fbfa40f5c,33,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,bdf544ff5d0a4bfacc09,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,225002de699658941ca0,35,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,1b0b4076d43ab5586a3f,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,73e2d1fca7e2ec1b2b59,37,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,d984d534dcc7fe11d643,27,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,6c5161e9261e0ba5f8b1,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,20f0af1735ba9f7c5a2e,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,1318278d00548b081ebc,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,73a83925776f8e35ed8a,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,fc6a213e57b750465697,32,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,86e6614af35eccb013ac,33,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,82255f7bb022fd1cd129,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,43266379df129a98dcd9,35,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,3e5c4fe6cfe523059d12,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,development,C1,454169e6fe8a9b1ba08c,37,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,e53257d9b7428d4da0f5,27,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,b7e7d86f528066fab226,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,35a9f318fa8bb9909db0,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,a8282b826c2b83f1c177,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,bed357bd88baf4c32786,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,e7b36064adef9c88eb38,32,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,423d83b62a6b1fee7af4,33,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,a4015419d4289160ce21,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,46a22bc8081a9f80e282,35,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,6b145ff560adec834931,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,development,C1,200f0c572426f1ad5f6c,37,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,development,C1,adc213fc12f5f948aa56,33,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,development,C1,5f7815f3a489b8007a97,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,development,C1,ae929aa9e6dd3cd587ac,37,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,development,C1,72209d7dd6219794fac9,27,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,development,C1,cc8da8c5dab40220ed0e,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,development,C1,2bbf5d65469e55f1f4e0,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,development,C1,7a99a58308f3ae658881,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,development,C1,7827115ee28a13736728,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,development,C1,12de7c2bb761564cdeed,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,development,C1,7a0778c91977ce16bfb0,33,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,development,C1,bcadc37ee0819d4ead2d,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,4,2,True,True,True,True,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,development,C1,adafd30448bdc86059f9,37,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,development,C1,0a731b8cdc864c572e8b,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,development,C1,41a7f33047a9e0342ac0,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,development,C1,3e41c936412b1a992027,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,development,C1,d1099761985f8bcdd357,35,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,development,C1,bc31ca44876dc589ed4b,27,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,development,C1,7cd383c42cfa1fb813df,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,development,C1,23b3ba219c2ea42e2857,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,development,C1,34724d21eb0d44dfc22d,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,development,C1,07d7b8e9b47e3b57f09b,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,development,C1,6de2c46ce6d59af34337,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,development,C1,54158b496be934232a98,37,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,development,C1,44e69119724a6d892e53,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,development,C1,2761fcae038de8e6bb36,33,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,development,C1,1f3577cc926f22ffd3fc,35,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,development,C1,385caf3701dee7042d51,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,development,C1,11f19b08afaff69c9e6a,32,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,development,C1,8f3735d531f44f7b44c8,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,development,C1,6bcb7c06bee48a668fc1,37,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,development,C1,7f189afde4de2b5b50ec,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,26,13,True,True,True,True,True
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,development,C1,e2e73bba558362ef7df7,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,24,12,True,True,True,True,True
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,development,C1,a1f8bda6422774a397a9,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,24,12,True,True,True,True,True
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,development,C1,22dcfad23c6ac14bd521,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,development,C1,381c007b1df27d00b6ab,32,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,development,C1,d102c6b86a1606f32bd3,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,development,C1,745e6f7ed41f5f3abf93,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,development,C1,5c4bc2c80ab7d3766846,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,development,C1,33ba025501b4349772a9,35,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,ef96b87ef5fb03c9889e,27,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,53a1af9cac0415879d2f,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,04c900e4f73f755265b3,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,25a1ba6fcd4fbb14c433,35,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,development,C1,cc1c0c89b7e5fdacc836,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,development,C1,4f5e2f801a33ddacfbff,27,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,development,C1,e377c53531a08df384d9,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,c0e23bd981313dc96d38,27,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,4ca9095576123a8afec3,28,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,60aa2b33dce2beedc029,29,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,aa9565bd4989480666d5,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,development,C1,77b05f21e38a4a6a984c,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,development,C1,3e9187a077a7f151e049,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,development,C1,032cd152706166629e82,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,6,3,True,True,True,True,True
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,development,C1,5dcbaaa4a3faeb7832f8,37,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,development,C1,3996cdc86335a9c6d126,27,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,development,C1,2e6fc6fdc1ca28539391,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,development,C1,1241f308b7f478aaf10d,36,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,development,C1,902ba03958c4a4d5fa1e,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,development,C1,12e8d3812f817bd198b4,32,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,df7008318a29295ca160,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,e60a469385801f4c1279,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,failed,shape_invalid,0,,False,False,False,False,False
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,development,C1,5265086307bacf7df849,35,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,development,C1,5d58f3bc4858f0d343be,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,development,C1,d2c9465ce508ba7c1195,32,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,development,C1,781137e8fd1870d81989,31,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,development,C1,63001f819a4a6b408ae2,32,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,failed,odd_keypoint_count,9,,False,False,True,False,False
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,development,C1,11f33474cc2384e6f703,33,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,development,C1,19cb0e844a73d7e77a47,30,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,development,C1,3440c00bbde5bf789734,34,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
