task_id,annotation_id,annotator_id,base_task_id,normalized_title,title,image,total_annotations,total_predictions,runtime_condition,task_join_status,matched_registry_uid,matched_registry_candidate_count,planned_stage,planned_condition,dataset_group,source_pool,schema_version,annotation_created_at,annotation_updated_at,raw_field_profile,raw_choice_fields,quality_choices,scope_choices,difficulty_choices,model_issue_choices,tool_issue_choices,normalized_scope,normalized_difficulty,normalized_model_issue,scope_missing,difficulty_missing,model_issue_missing,is_oos,is_fail,lead_time_seconds,geometry_present,result_count
492,82,4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zr4mvmww7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,4,1,semi,matched_by_title_condition,stage3_semiauto_test:21,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-01-16T09:00:35.422459Z,2026-02-09T07:47:57.499117Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,trivial;occlusion,acceptable,,normal,trivial;occlusion,acceptable,False,False,False,false,false,12.812,True,12
493,37,2,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zr4mvmww7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,3,1,semi,matched_by_title,stage1_prescreen_semi:21,1,prescreen_semi,semi,PreScreen_semi,prescreen_semi,legacy_quality_only,2026-01-12T05:31:26.994921Z,2026-01-12T05:31:26.994938Z,quality,quality,fail,,,,,,,,True,True,True,,true,78.599,True,10
493,48,3,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zr4mvmww7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,3,1,semi,matched_by_title,stage1_prescreen_semi:21,1,prescreen_semi,semi,PreScreen_semi,prescreen_semi,v2_structured,2026-01-14T13:02:02.875054Z,2026-01-16T03:14:02.764201Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;low_quality,overextend_adjacent;corner_duplicate,,normal,occlusion;low_quality,overextend_adjacent;corner_duplicate,False,False,False,false,false,121.734,True,11
494,38,2,B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d,b6bynegpmks_c36b46ddcadf4896a2aa0abca657f33d,B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d.png,3,1,semi,matched_by_title,stage1_prescreen_manual:22,1,prescreen_manual,manual,PreScreen_manual,prescreen_manual,legacy_quality_only,2026-01-12T05:42:00.350017Z,2026-01-12T05:42:00.350033Z,quality,quality,normal,,,,,,,,True,True,True,false,false,2.935,True,10
494,49,3,B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d,b6bynegpmks_c36b46ddcadf4896a2aa0abca657f33d,B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_c36b46ddcadf4896a2aa0abca657f33d.png,3,1,semi,matched_by_title,stage1_prescreen_manual:22,1,prescreen_manual,manual,PreScreen_manual,prescreen_manual,v2_structured,2026-01-14T13:02:39.528988Z,2026-02-09T07:48:18.194943Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,trivial,acceptable,,normal,trivial,acceptable,False,False,False,false,false,43.722,True,12
495,39,2,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuaevhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.png,3,1,semi,matched_by_title_condition,stage2_calibration_semi:22,3,calibration_semi,semi,Calibration_semi,calibration_semi,legacy_quality_only,2026-01-12T06:59:48.946973Z,2026-01-12T06:59:48.946988Z,quality,quality,split_level,,,,,,,,True,True,True,true,false,28.64,True,14
495,50,3,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuaevhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.png,3,1,semi,matched_by_title_condition,stage2_calibration_semi:22,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-01-14T13:04:35.083112Z,2026-02-09T07:48:45.377737Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_split_level,occlusion;reflection,overextend_adjacent;corner_drift;over_parsing,,oos_split_level,occlusion;reflection,overextend_adjacent;corner_drift;over_parsing,False,False,False,true,false,137.647,True,15
496,51,3,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3srwle3va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.png,3,1,semi,matched_by_title,stage3_gold_manual:2,1,gold_manual,manual,Gold_manual,gold_manual,v2_structured,2026-01-14T13:06:09.604214Z,2026-01-14T13:06:09.604229Z,model_issue;scope,model_issue;scope,,oos_split_level,,corner_drift,,oos_split_level,,corner_drift,False,True,False,true,false,90.995,True,15
496,63,2,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3srwle3va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09.png,3,1,semi,matched_by_title,stage3_gold_manual:2,1,gold_manual,manual,Gold_manual,gold_manual,v2_structured,2026-01-15T08:51:50.270101Z,2026-02-09T07:49:00.155115Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_split_level,occlusion;low_texture,corner_drift,,oos_split_level,occlusion;low_texture,corner_drift,False,False,False,true,false,79.711,True,15
497,52,3,unb9qfrl6hy_d02f87bbb0414146a7a15070110a0384,unb9qfrl6hy_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,3,1,semi,unmatched,,0,,,,,v2_structured,2026-01-14T13:06:43.678980Z,2026-01-14T13:06:43.679008Z,difficulty;scope,difficulty;scope,,normal,occlusion,,,normal,occlusion,,False,False,True,false,false,30.048,True,11
497,64,2,unb9qfrl6hy_d02f87bbb0414146a7a15070110a0384,unb9qfrl6hy_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,3,1,semi,unmatched,,0,,,,,v2_structured,2026-01-15T08:52:20.452440Z,2026-02-09T07:49:08.430338Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,corner_drift,,normal,occlusion,corner_drift,False,False,False,false,false,33.729,True,12
498,53,3,b8ctxdm8gdg_d38c4ae95f5b4640a2696b923b80d1f4,b8ctxdm8gdg_d38c4ae95f5b4640a2696b923b80d1f4,b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,3,1,semi,unmatched,,0,,,,,v2_structured,2026-01-14T13:08:03.749491Z,2026-01-14T13:08:03.749509Z,model_issue;scope,model_issue;scope,,oos_split_level,,overextend_adjacent,,oos_split_level,,overextend_adjacent,False,True,False,true,false,76.731,True,17
498,65,2,b8ctxdm8gdg_d38c4ae95f5b4640a2696b923b80d1f4,b8ctxdm8gdg_d38c4ae95f5b4640a2696b923b80d1f4,b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,3,1,semi,unmatched,,0,,,,,v2_structured,2026-01-15T08:53:21.105425Z,2026-01-15T08:53:21.105440Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_split_level,occlusion,overextend_adjacent,,oos_split_level,occlusion,overextend_adjacent,False,False,False,true,false,56.963,True,15
498,87,4,b8ctxdm8gdg_d38c4ae95f5b4640a2696b923b80d1f4,b8ctxdm8gdg_d38c4ae95f5b4640a2696b923b80d1f4,b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,3,1,semi,unmatched,,0,,,,,v2_structured,2026-01-16T09:08:36.417591Z,2026-02-09T07:49:27.946304Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;low_texture,corner_drift;corner_duplicate;over_parsing,,normal,occlusion;low_texture,corner_drift;corner_duplicate;over_parsing,False,False,False,false,false,44.225,True,19
499,54,3,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vso1vncic_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,4,1,semi,matched_by_title_condition,stage2_calibration_semi:18,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-01-14T13:10:36.558919Z,2026-01-14T13:10:36.558939Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,overextend_adjacent;corner_duplicate,,normal,occlusion,overextend_adjacent;corner_duplicate,False,False,False,false,false,127.274,True,11
499,66,2,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vso1vncic_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,4,1,semi,matched_by_title_condition,stage2_calibration_semi:18,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-01-15T08:53:52.305738Z,2026-01-16T04:05:38.019209Z,model_issue;scope,model_issue;scope,,normal,,overextend_adjacent;corner_duplicate,,normal,,overextend_adjacent;corner_duplicate,False,True,False,false,false,54.898,True,10
499,83,4,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vso1vncic_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,4,1,semi,matched_by_title_condition,stage2_calibration_semi:18,3,calibration_semi,semi,Calibration_semi,calibration_semi,v2_structured,2026-01-16T09:01:01.392777Z,2026-02-09T07:49:45.294005Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;low_texture,corner_drift;corner_duplicate,,normal,occlusion;low_texture,corner_drift;corner_duplicate,False,False,False,false,false,34.669,True,16
500,55,3,z6mfqcvibuw_22fff6c74efb476592569c18718feb41,z6mfqcvibuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,4,1,semi,ambiguous,,2,,,,,v2_structured,2026-01-14T13:11:43.386455Z,2026-01-14T13:11:43.386479Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,low_quality,overextend_adjacent;corner_duplicate,,normal,low_quality,overextend_adjacent;corner_duplicate,False,False,False,false,false,61.912,True,12
500,67,2,z6mfqcvibuw_22fff6c74efb476592569c18718feb41,z6mfqcvibuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,4,1,semi,ambiguous,,2,,,,,v2_structured,2026-01-15T08:54:54.634105Z,2026-01-15T08:54:54.634123Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,overextend_adjacent;corner_duplicate,,normal,occlusion,overextend_adjacent;corner_duplicate,False,False,False,false,false,56.536,True,12
500,84,4,z6mfqcvibuw_22fff6c74efb476592569c18718feb41,z6mfqcvibuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,4,1,semi,ambiguous,,2,,,,,v2_structured,2026-01-16T09:01:36.048130Z,2026-02-09T07:50:02.503749Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,occlusion;seam;residual,overextend_adjacent;corner_drift,,oos_geometry,occlusion;seam;residual,overextend_adjacent;corner_drift,False,False,False,true,false,45.032,True,19
501,56,3,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,x7hymhznoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,4,1,semi,matched_by_title,stage3_validation_semi:31,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-01-14T13:12:09.790392Z,2026-01-14T13:12:09.790410Z,scope,scope,,normal,,,,normal,,,False,True,True,false,false,21.39,True,14
501,68,2,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,x7hymhznoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,4,1,semi,matched_by_title,stage3_validation_semi:31,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-01-15T08:55:27.187128Z,2026-01-15T08:55:27.187145Z,scope,scope,,normal,,,,normal,,,False,True,True,false,false,29.697,True,14
501,85,4,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,x7hymhznoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.png,4,1,semi,matched_by_title,stage3_validation_semi:31,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-01-16T09:02:09.395476Z,2026-02-09T07:50:30.197832Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,low_texture,overextend_adjacent,,oos_geometry,low_texture,overextend_adjacent,False,False,False,true,false,53.904,True,16
502,57,3,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,unb9qfrl6hy_dcb326d4bb9b4a5f8d7e565ec32bce8e,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,4,1,semi,matched_by_title,stage3_validation_semi:59,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-01-14T13:43:08.965945Z,2026-01-14T13:43:08.965960Z,scope,scope,,normal,,,,normal,,,False,True,True,false,false,13.989,True,10
502,69,2,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,unb9qfrl6hy_dcb326d4bb9b4a5f8d7e565ec32bce8e,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,4,1,semi,matched_by_title,stage3_validation_semi:59,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-01-15T08:56:03.198838Z,2026-01-15T08:56:03.198854Z,difficulty;scope,difficulty;scope,,normal,occlusion,,,normal,occlusion,,False,False,True,false,false,33.203,True,11
502,86,4,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,unb9qfrl6hy_dcb326d4bb9b4a5f8d7e565ec32bce8e,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,4,1,semi,matched_by_title,stage3_validation_semi:59,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-01-16T09:02:44.686416Z,2026-02-09T07:50:47.716454Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;reflection,corner_drift,,normal,occlusion;reflection,corner_drift,False,False,False,false,false,32.579,True,11
503,58,3,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3srwle3va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,3,1,semi,matched_by_title,stage3_validation_semi:1,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-01-14T13:44:22.966082Z,2026-01-15T08:59:38.115831Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;residual,corner_drift,,normal,occlusion;residual,corner_drift,False,False,False,false,false,284.11,True,12
503,70,2,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3srwle3va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,3,1,semi,matched_by_title,stage3_validation_semi:1,1,validation_semi,semi,Validation_semi,validation_semi,v2_structured,2026-01-15T08:59:55.567504Z,2026-01-15T08:59:55.567522Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;low_texture,corner_drift,,normal,occlusion;low_texture,corner_drift,False,False,False,false,false,55.538,True,12
504,59,3,q9vso1vncic_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vso1vncic_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,3,1,semi,unmatched,,0,,,,,v2_structured,2026-01-14T13:48:04.993065Z,2026-01-14T13:48:04.993080Z,model_issue;scope,model_issue;scope,,normal,,corner_drift,,normal,,corner_drift,False,True,False,false,false,19.308,True,11
504,71,2,q9vso1vncic_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vso1vncic_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,3,1,semi,unmatched,,0,,,,,v2_structured,2026-01-15T09:00:33.969138Z,2026-02-09T07:51:10.522636Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,corner_drift,,normal,occlusion,corner_drift,False,False,False,false,false,43.084,True,12
505,60,3,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,b6bynegpmks_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,3,1,semi,matched_by_title,stage1_prescreen_semi:4,1,prescreen_semi,semi,PreScreen_semi,prescreen_semi,v2_structured,2026-01-14T13:49:41.099914Z,2026-01-15T09:02:48.654237Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion;low_texture,corner_duplicate;topology_failure,,normal,occlusion;low_texture,corner_duplicate;topology_failure,False,False,False,false,false,216.681,True,12
505,72,2,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,b6bynegpmks_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,3,1,semi,matched_by_title,stage1_prescreen_semi:4,1,prescreen_semi,semi,PreScreen_semi,prescreen_semi,v2_structured,2026-01-15T09:03:08.306407Z,2026-01-15T09:03:08.306425Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,corner_drift;corner_duplicate,,normal,occlusion,corner_drift;corner_duplicate,False,False,False,false,false,32.094,True,12
506,61,3,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,b6bynegpmks_3ed1f9b2f3c341d68c6d42895f56f7f9,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,3,1,semi,matched_by_title_condition,stage3_semiauto_test:95,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-01-14T13:51:18.534678Z,2026-01-14T13:51:18.534693Z,difficulty;scope,difficulty;scope,,normal,occlusion,,,normal,occlusion,,False,False,True,false,false,41.337,True,11
506,73,2,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,b6bynegpmks_3ed1f9b2f3c341d68c6d42895f56f7f9,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,3,1,semi,matched_by_title_condition,stage3_semiauto_test:95,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-01-15T09:03:25.464131Z,2026-02-09T07:51:26.109913Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,21.399,True,12
507,108,1,wc2jmjhgnzb_c7e4c175f9b347cf9256fa7e291f26d9,wc2jmjhgnzb_c7e4c175f9b347cf9256fa7e291f26d9,wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T07:51:54.588839Z,2026-02-09T07:51:54.588857Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,10.314,True,12
508,62,3,z6mfqcvibuw_80cd596c480c4f72a7457433b862d179,z6mfqcvibuw_80cd596c480c4f72a7457433b862d179,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,3,1,semi,ambiguous,,2,,,,,v2_structured,2026-01-14T13:51:44.201501Z,2026-01-14T13:51:44.201517Z,scope,scope,,normal,,,,normal,,,False,True,True,false,false,3.696,True,10
508,74,2,z6mfqcvibuw_80cd596c480c4f72a7457433b862d179,z6mfqcvibuw_80cd596c480c4f72a7457433b862d179,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179.png,3,1,semi,ambiguous,,2,,,,,v2_structured,2026-01-15T09:03:34.137466Z,2026-02-09T07:52:10.806873Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,occlusion,acceptable,,normal,occlusion,acceptable,False,False,False,false,false,15.23,True,12
509,109,1,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2jmjhgnzb_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.png,1,1,semi,matched_by_title_condition,stage3_semiauto_test:62,2,semiauto_test,semi,SemiAuto_Test,semiauto_test,v2_structured,2026-02-09T07:52:31.252250Z,2026-02-09T07:52:31.252268Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,occlusion,overextend_adjacent;corner_drift,,oos_geometry,occlusion,overextend_adjacent;corner_drift,False,False,False,true,false,18.986,True,20
510,110,1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,b6bynegpmks_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.png,1,1,semi,matched_by_title,stage3_gold_manual:15,1,gold_manual,manual,Gold_manual,gold_manual,v2_structured,2026-02-09T07:52:52.102957Z,2026-02-09T07:52:52.102982Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,occlusion;reflection,overextend_adjacent;corner_drift,,oos_geometry,occlusion;reflection,overextend_adjacent;corner_drift,False,False,False,true,false,19.698,True,16
511,111,1,7y3srwle3va_ad77d6eeca5b492b8fe3317177f4f03f,7y3srwle3va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.png,1,1,semi,ambiguous,,2,,,,,v2_structured,2026-02-09T07:53:10.806784Z,2026-02-09T07:53:10.806803Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,oos_geometry,occlusion;low_texture,overextend_adjacent;corner_drift;corner_duplicate,,oos_geometry,occlusion;low_texture,overextend_adjacent;corner_drift;corner_duplicate,False,False,False,true,false,17.041,True,20
512,112,1,b6bynegpmks_8b4e1e0ada214ee68dc9e0350cbad884,b6bynegpmks_8b4e1e0ada214ee68dc9e0350cbad884,B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884.png,1,1,semi,unmatched,,0,,,,,v2_structured,2026-02-09T07:53:28.613501Z,2026-02-09T07:53:28.613518Z,difficulty;model_issue;scope,difficulty;model_issue;scope,,normal,trivial;occlusion;reflection,acceptable,,normal,trivial;occlusion;reflection,acceptable,False,False,False,false,false,16.725,True,12
