task_id,project_id,task_label,dataset_group,condition,stage_filter_bucket,annotation_id,worker_id,is_valid_geometry,parse_error,n_corners,geometry_hash,canonical_geometry,active_time,active_time_source,active_time_match_status,active_time_source_file,active_time_session_count,active_time_event_count,lead_time_seconds,task_valid_annotation_count,task_median_active_time,low_time_threshold,same_hash_cluster_size,same_hash_annotation_count,same_hash_worker_count,is_exact_duplicate_geometry,same_worker_duplicate_annotation_anomaly,exact_copy_low_time_event,fallback_low_time_duplicate_audit,event_basis
3083,29,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,PreScreen_semi,semi,explicit_p1,3527,11,True,,8,5ca7f83733012d2218365b3e7d08efdf6db235b9a4594ccf54b043fbb85f4f98,"[[114.0,213.0],[114.0,326.0],[326.0,198.0],[326.0,350.0],[611.0,154.0],[611.0,403.0],[979.0,203.0],[979.0,342.0]]",82.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,3,28.803,14,128.0,32.0,6,6,6,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3083,29,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,PreScreen_semi,semi,explicit_p1,3678,21,True,,8,1e6a58b9ab35f981c792175146e779df3a512fc97949c46d6fb80d62ae599fb4,"[[114.0,217.5],[114.0,326.0],[326.0,198.0],[326.0,350.0],[611.0,154.0],[611.0,403.0],[979.0,203.0],[979.0,342.0]]",60.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,4,18.126,14,128.0,32.0,1,1,1,False,False,False,False,
3083,29,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,PreScreen_semi,semi,explicit_p1,4645,19,True,,8,61cb808693e67957c880aa785caa0a21a349ef894176e86f4b640de77b26b9b8,"[[114.0,213.0],[114.0,326.0],[277.0,342.5],[296.5,207.0],[567.5,158.0],[616.0,403.0],[979.0,203.0],[979.0,342.0]]",37.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,2,21.298,14,128.0,32.0,1,1,1,False,False,False,False,
3083,29,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,PreScreen_semi,semi,explicit_p1,4795,1,True,,8,d5a467252c5edf7fdb6b35094e9fb45e912d90d6fa155991d62cb7b5e94b3902,"[[113.5,332.0],[117.5,224.5],[330.0,209.0],[330.0,352.0],[616.5,173.0],[630.5,413.5],[980.5,348.0],[984.0,209.0]]",122.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,10,67.953,14,128.0,32.0,1,1,1,False,False,False,False,
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3132,17,True,,12,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",92.0,log,project+task+annotator,active_times_2026-05-19.jsonl;active_times_2026-05-25.jsonl,2,6,81.439,14,58.0,14.5,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3148,2,True,,12,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",133.0,log,project+task+annotator,active_times_2026-05-20.jsonl;active_times_2026-06-13.jsonl,2,6,10.383,14,58.0,14.5,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3173,10,True,,12,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",51.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,5,40.047,14,58.0,14.5,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3227,14,True,,12,4750240741b5b39e13523fea76c5d6bf4431c975397b3455142c174e1b3b3b9a,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[820.0,388.5],[822.0,147.0]]",34.64,lead_time_fallback,fallback_no_direct_log,,0,0,34.64,14,58.0,14.5,1,1,1,False,False,False,False,
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3242,15,True,,12,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",55.0,log,project+task+annotator,active_times_2026-05-21.jsonl;active_times_2026-06-01.jsonl,2,4,39.384,14,58.0,14.5,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3276,6,True,,12,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",19.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,3,2.78,14,58.0,14.5,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3333,13,True,,12,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",60.0,log,project+task+annotator,active_times_2026-05-24.jsonl,1,7,22.119,14,58.0,14.5,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3423,18,True,,12,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",270.0,log,project+task+annotator,active_times_2026-05-25.jsonl;active_times_2026-06-18.jsonl,2,15,108.123,14,58.0,14.5,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3436,12,True,,12,dedac355ced859c72180d533ff52f8c8ed708cc4540f59be90df26c520349a33,"[[225.0,202.5],[231.5,325.5],[377.5,306.5],[379.5,215.0],[544.5,331.5],[546.5,206.5],[659.0,431.5],[661.0,104.5],[717.5,152.0],[717.5,394.0],[824.0,148.0],[838.5,394.0]]",68.827,lead_time_fallback,fallback_no_direct_log,,0,0,68.827,14,58.0,14.5,1,1,1,False,False,False,False,
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3484,8,True,,12,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[544.0,200.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",218.0,log,project+task+annotator,active_times_2026-05-29.jsonl,1,14,123.983,14,58.0,14.5,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3597,11,True,,12,fd4d94d1cbb0ea4b87c55078bfed7a8b2f19d848cde0a3d87acd03d35fc66567,"[[229.0,201.0],[229.0,326.0],[382.0,215.0],[382.0,308.0],[543.5,202.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",53.0,log,project+task+annotator,active_times_2026-05-31.jsonl,2,4,35.717,14,58.0,14.5,1,1,1,False,False,False,False,
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,3679,21,True,,12,968067c42131e52a3996bba39ba80b76889ea0bbfcc7de00cdadea3b2deb33f2,"[[229.0,201.0],[229.0,326.0],[381.0,215.5],[382.0,308.0],[543.5,202.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[827.0,147.0],[827.0,387.0]]",67.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,3,34.439,14,58.0,14.5,1,1,1,False,False,False,False,
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,4646,19,True,,14,5b748d5c2d4473547249387de3bcbf7f1956ba89c4ab7fbf09b659fcf2900d83,"[[229.0,201.0],[229.0,326.0],[381.0,215.5],[382.0,308.0],[543.5,202.0],[544.0,327.0],[664.0,99.0],[664.0,433.0],[713.0,146.0],[713.0,388.0],[770.0,321.0],[774.0,217.0],[827.0,147.0],[827.0,387.0]]",21.0,log,project+task+annotator,active_times_2026-06-27.jsonl;active_times_2026-06-28.jsonl,2,4,7.221,14,58.0,14.5,1,1,1,False,False,False,False,
3084,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,PreScreen_semi,semi,explicit_p1,4796,1,True,,14,85ce89bbd916383a0ce09a9e9a5346e7cbfbf533b89668b9ea15b510c13d95b8,"[[234.5,207.0],[234.5,328.0],[385.5,220.5],[385.5,308.0],[545.0,330.0],[551.0,203.0],[662.0,431.5],[664.0,113.5],[716.0,165.0],[720.0,387.5],[767.5,211.0],[773.5,322.0],[829.0,382.0],[831.0,159.0]]",56.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,4,45.639,14,58.0,14.5,1,1,1,False,False,False,False,
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3149,2,True,,8,056e7c272791ef2d823523b604ff338d6624bc653b06d36e88a99a306916a4d0,"[[234.0,222.0],[234.0,305.0],[367.0,230.0],[367.0,296.0],[571.0,218.0],[571.0,319.5],[831.0,166.5],[831.0,385.0]]",287.0,log,project+task+annotator,active_times_2026-05-20.jsonl,1,13,274.262,14,78.0,19.5,1,1,1,False,False,False,False,
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3174,10,True,,8,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,296.0],[566.0,218.0],[566.0,313.0],[834.0,164.0],[834.0,385.0]]",77.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,5,51.407,14,78.0,19.5,5,5,5,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3228,14,True,,8,4c0423d64a23082b02be3a4d769459404eb1050633986f0138f5b55ed156125f,"[[234.0,222.0],[234.0,305.0],[367.0,230.0],[367.0,296.0],[569.5,316.0],[571.0,218.0],[831.0,166.5],[831.0,385.0]]",15.75,lead_time_fallback,fallback_no_direct_log,,0,0,15.75,14,78.0,19.5,1,1,1,False,False,False,False,
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3246,15,True,,8,e11b73d3e32c17c8aea5034b9d8bd88476f2fc3ea15acd1e894deb32f9aa88f9,"[[234.0,222.0],[234.0,307.0],[362.0,230.0],[363.5,296.0],[570.5,218.0],[573.0,313.0],[828.5,161.5],[834.0,385.0]]",339.0,log,project+task+annotator,active_times_2026-05-21.jsonl;active_times_2026-06-01.jsonl,2,13,313.244,14,78.0,19.5,1,1,1,False,False,False,False,
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3277,6,True,,8,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,296.0],[566.0,218.0],[566.0,313.0],[834.0,164.0],[834.0,385.0]]",47.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,3,9.599,14,78.0,19.5,5,5,5,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3334,13,True,,8,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,296.0],[566.0,218.0],[566.0,313.0],[834.0,164.0],[834.0,385.0]]",25.0,log,project+task+annotator,active_times_2026-05-24.jsonl,1,4,17.539,14,78.0,19.5,5,5,5,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3388,17,True,,8,6686e7817da9da3f62f6a13567eb15949215ca6781a5272d83efc7bfb198cf0f,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,296.0],[572.5,221.5],[572.5,313.0],[834.0,164.0],[834.0,385.0]]",83.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,5,75.452,14,78.0,19.5,1,1,1,False,False,False,False,
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3437,12,True,,8,69d58537341742ea873e3f603ee93473e8729b1839b921e6223a9b867af3f22b,"[[235.5,223.0],[235.5,306.5],[367.0,235.5],[369.0,292.0],[571.5,302.5],[573.5,223.0],[826.0,173.0],[832.0,390.0]]",51.698,lead_time_fallback,fallback_no_direct_log,,0,0,51.698,14,78.0,19.5,1,1,1,False,False,False,False,
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3485,8,True,,8,00a5d9520261bb582a672bdc943f83e4c3d02356b9d08b58fcb7db0ee742cda7,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,293.0],[573.5,221.5],[573.5,315.0],[834.0,164.0],[834.0,385.0]]",290.0,log,project+task+annotator,active_times_2026-05-29.jsonl,1,21,650.457,14,78.0,19.5,1,1,1,False,False,False,False,
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3598,11,True,,8,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,296.0],[566.0,218.0],[566.0,313.0],[834.0,164.0],[834.0,385.0]]",66.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,4,49.54,14,78.0,19.5,5,5,5,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,3680,21,True,,8,7f7deb11cb0f93a1f61ba52d872c20bc7eb9aca7bc007b9002a005e0911b458e,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,296.0],[568.5,215.5],[569.0,312.0],[828.5,160.0],[834.0,385.0]]",70.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,6,62.628,14,78.0,19.5,2,2,2,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,4096,18,True,,8,87c0406c61c01b8e0da27ea08d48af3ac37270584053f04d0e99ab11c4537637,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,296.0],[566.0,218.0],[566.0,313.0],[834.0,164.0],[834.0,385.0]]",246.0,log,project+task+annotator,active_times_2026-06-18.jsonl,1,16,222.02,14,78.0,19.5,5,5,5,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,4647,19,True,,8,7f7deb11cb0f93a1f61ba52d872c20bc7eb9aca7bc007b9002a005e0911b458e,"[[234.0,222.0],[234.0,307.0],[369.0,230.0],[369.0,296.0],[568.5,215.5],[569.0,312.0],[828.5,160.0],[834.0,385.0]]",31.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,1,139.163,14,78.0,19.5,2,2,2,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3085,29,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.jpg,PreScreen_semi,semi,explicit_p1,4797,1,True,,8,eb94390f254c5fcca6626eb6583e6df2ccc45f9b46bed63ad159af2c624f78d5,"[[240.5,308.0],[242.5,220.5],[368.0,296.5],[370.0,232.5],[574.5,230.5],[576.5,318.0],[829.0,173.0],[837.0,395.5]]",79.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,5,74.575,14,78.0,19.5,1,1,1,False,False,False,False,
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3150,2,True,,8,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,"[[114.0,88.0],[114.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",19.0,log,project+task+annotator,active_times_2026-05-20.jsonl,1,3,6.706,14,39.0,10.0,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3175,10,True,,8,6ed2eff8c107a0640594e04034ab25441fc34f8b13c05ea8a5da99be9594a446,"[[114.0,88.0],[129.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",67.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,4,58.591,14,39.0,10.0,1,1,1,False,False,False,False,
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3229,14,True,,8,84347ce1c0aa526f86dc49ff34f8e0a03a083a54fe76c47c67370a04ebc55bd9,"[[105.5,426.5],[109.0,88.0],[488.0,188.0],[488.0,328.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",15.787,lead_time_fallback,fallback_no_direct_log,,0,0,15.787,14,39.0,10.0,1,1,1,False,False,False,False,
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3247,15,True,,8,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,"[[114.0,88.0],[114.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",36.0,log,project+task+annotator,active_times_2026-05-21.jsonl;active_times_2026-06-01.jsonl,2,3,23.793,14,39.0,10.0,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3278,6,True,,8,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,"[[114.0,88.0],[114.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",77.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,12,18.082,14,39.0,10.0,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3335,13,True,,8,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,"[[114.0,88.0],[114.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",23.0,log,project+task+annotator,active_times_2026-05-24.jsonl,1,5,5.479,14,39.0,10.0,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3389,17,True,,8,73075e09491df4a33093d1d785dab20eb2763831ccc93e764d30ecc679fa284e,"[[114.0,88.0],[114.0,423.0],[486.0,191.5],[486.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",42.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,4,36.143,14,39.0,10.0,1,1,1,False,False,False,False,
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3438,12,True,,8,542a2c7a24c02b659b52c29fa0f3213f2e191d25ff8355390e634c30cb9166be,"[[73.0,131.5],[81.5,415.0],[482.0,194.0],[486.0,319.0],[632.0,204.5],[632.0,302.5],[796.5,313.0],[801.0,187.5]]",49.971,lead_time_fallback,fallback_no_direct_log,,0,0,49.971,14,39.0,10.0,1,1,1,False,False,False,False,
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3486,8,True,,8,7f7e0bfae070b8d51b92e20196ed694a513bbf2db9620c9cf0f67362b7f1529d,"[[113.5,92.5],[113.5,416.0],[485.0,193.0],[485.0,324.5],[635.0,307.5],[635.5,207.5],[802.0,185.0],[802.0,327.0]]",393.0,log,project+task+annotator,active_times_2026-05-29.jsonl,1,14,387.481,14,39.0,10.0,1,1,1,False,False,False,False,
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3599,11,True,,8,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,"[[114.0,88.0],[114.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",23.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,2,13.657,14,39.0,10.0,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,3681,21,True,,8,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,"[[114.0,88.0],[114.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",19.0,log,project+task+annotator,active_times_2026-06-04.jsonl,1,2,12.984,14,39.0,10.0,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,4097,18,True,,8,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,"[[114.0,88.0],[114.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",109.0,log,project+task+annotator,active_times_2026-06-18.jsonl,1,6,77.517,14,39.0,10.0,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,4648,19,True,,8,e9d9dc0323f8c0123c8d3b64e5a026fadd258cf620685236be22039f2b2a8680,"[[114.0,88.0],[114.0,423.0],[483.0,188.0],[483.0,323.0],[634.0,204.0],[634.0,307.0],[802.0,185.0],[802.0,327.0]]",8.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,1,1.99,14,39.0,10.0,8,8,8,True,False,True,False,exact_geometry_duplicate+log_active_time_low
3086,29,wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,PreScreen_semi,semi,explicit_p1,4798,1,True,,8,7309a34ec9f14ec9ba74f519da46a86ff1026660a4b1d1330c653bb6b5ca8439,"[[115.5,89.5],[115.5,421.5],[489.0,324.0],[491.0,195.0],[636.5,205.0],[638.5,312.0],[801.5,185.0],[805.5,326.0]]",42.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,3,35.906,14,39.0,10.0,1,1,1,False,False,False,False,
3087,29,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.jpg,PreScreen_semi,semi,explicit_p1,3151,2,True,,8,5ef844c743c44a9a1851f0661c397c19545d1e9a0815f4533f7150da26c58ea7,"[[38.0,201.0],[38.0,323.0],[409.0,141.0],[409.0,389.0],[698.0,189.0],[698.0,336.0],[917.0,210.0],[917.0,311.0]]",13.0,log,project+task+annotator,active_times_2026-05-20.jsonl,1,1,10.583,14,43.5,10.875,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3087,29,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.jpg,PreScreen_semi,semi,explicit_p1,3176,10,True,,8,5ef844c743c44a9a1851f0661c397c19545d1e9a0815f4533f7150da26c58ea7,"[[38.0,201.0],[38.0,323.0],[409.0,141.0],[409.0,389.0],[698.0,189.0],[698.0,336.0],[917.0,210.0],[917.0,311.0]]",49.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,4,43.738,14,43.5,10.875,8,8,8,True,False,False,False,exact_geometry_duplicate_time_not_low_or_not_primary
3087,29,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.jpg,PreScreen_semi,semi,explicit_p1,3230,14,True,,8,c645f0744d050be332d7abb67dada788d10e1a4b6170dd2e190ab9aa1ed01e42,"[[38.0,201.0],[38.0,323.0],[414.0,141.0],[414.0,387.5],[698.0,189.0],[698.0,336.0],[917.0,210.0],[917.0,311.0]]",9.986,lead_time_fallback,fallback_no_direct_log,,0,0,9.986,14,43.5,10.875,1,1,1,False,False,False,False,
