source_path,source_sha256,project_id,runtime_task_id,worker_id,annotation_id,base_task_id,condition,created_at,updated_at,result_sha256,canonical_match_status,source_classification,snapshot_occurrence_count,distinct_result_version_count
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3505,2,5166,,,2026-07-02T05:09:02.480483Z,2026-07-02T05:09:02.480489Z,8012795dbf9070e7d49f1b760dd194ed59d4dad66ca140af7c5380991065a112,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3506,2,5167,,,2026-07-02T05:09:02.480573Z,2026-07-02T05:09:02.480579Z,c491c45a2fdc87c7d5104ea96f4084e06bbac3f072364caadc48f66ac75ae3c1,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3507,2,5168,,,2026-07-02T05:09:02.480701Z,2026-07-02T05:09:02.480712Z,34be45bd654f8e66455df296f402ff1a5885daf4f52680c4565eca436c969972,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3508,2,5169,,,2026-07-02T05:09:02.480819Z,2026-07-02T05:09:02.480826Z,1738f37c75b0b9951a3842c80455fb1c9f0f00c847cc24586ceb9d0c926990ea,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3509,2,5170,,,2026-07-02T05:09:02.480944Z,2026-07-02T05:09:02.480950Z,0864c7efb8fa5657916a39014834debf20a86a63e2ff63daaed11672dc52f8ed,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3510,2,5171,,,2026-07-02T05:09:02.481016Z,2026-07-02T05:09:02.481022Z,01e35688e910efe2bbbc789d321dab9fa9b00169b40cda99036c3b040f72cf38,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3511,2,5172,,,2026-07-02T05:09:02.742929Z,2026-07-02T05:09:02.742953Z,ced8575a27d54332716b5353ab39a2a2704b882728dad6bfe9ec1af7a9c91443,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3512,2,5173,,,2026-07-02T05:09:02.743048Z,2026-07-02T05:09:02.743057Z,df84ba1466a076337c509706f74eacb2351815dbdd659c0448705ab2918a81fd,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3513,2,5174,,,2026-07-02T05:09:02.743144Z,2026-07-02T05:09:02.743151Z,2c0fd148f40135acb29c2a944931bca785849acbdf5be99c3b0e1c68c7c39558,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3514,2,5175,,,2026-07-02T05:09:02.743241Z,2026-07-02T05:09:02.743250Z,f3193b649fcf1a7efd14c50b312f4d968c5b0ed7d148026aa9679633cc2c25a8,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3515,2,5176,,,2026-07-02T05:09:02.743322Z,2026-07-02T05:09:02.743329Z,0e611520093cd31242e580fae563a7a06e662c2c10445ea174b4d980b6f59774,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3516,2,5177,,,2026-07-02T05:09:02.743418Z,2026-07-02T05:09:02.743425Z,ef1256b9fc591be6e145a284055938034a6f3651761ec36274fe7714b4e529bd,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3517,2,5178,,,2026-07-02T05:09:02.743500Z,2026-07-02T05:09:02.743508Z,c301bffeefa0ff3a9c7b20f2d6475ede8db6582f6fa1eab53f9d4d847b446667,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3518,2,5179,,,2026-07-02T05:09:02.743587Z,2026-07-02T05:09:02.743595Z,be3845884d2aec267668edf3cc5cc834f8edb3f480a6f93aed8df779ca53f53d,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3519,2,5180,,,2026-07-02T05:09:02.743672Z,2026-07-02T05:09:02.743679Z,feed9cfbb827ee36923189692bc67d86be3d96ac50bbf8b24dfe24fbf9b86141,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3520,2,5181,,,2026-07-02T05:09:02.743743Z,2026-07-02T05:09:02.743750Z,906a37704ff140b7012e443789ca2b79daee966986a77437eb8be0057f0b76d4,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3521,2,5182,,,2026-07-02T05:09:02.743813Z,2026-07-02T05:09:02.743820Z,0f46fbf7eb8939333ee4b30a6f0fb85f6442e05fb45815489fe1e5304596b1b3,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3522,2,5183,,,2026-07-02T05:09:02.743881Z,2026-07-02T05:09:02.743887Z,4bd003e907d02719f31dd24b1701eb38b72d7ddc0d704812b9775e9042b5505f,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3523,2,5184,,,2026-07-02T05:09:02.743949Z,2026-07-02T05:09:02.743955Z,8fd851b5c5c5070428d00601dc971a3b571ad55d77b05fe8df04428339b0fd7a,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3524,2,5185,,,2026-07-02T05:09:02.744018Z,2026-07-02T05:09:02.744023Z,46f4aaaeb1cad76ac8dc28ed79c34eea506dc1aabd614463ca30fb713fbf1d8e,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3525,2,5186,,,2026-07-02T05:09:02.744097Z,2026-07-02T05:09:02.744104Z,57ba21dbf5547371a2c01120063ca4ff99bbcf3cc2d2105c9bd1d159ba405749,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3526,2,5187,,,2026-07-02T05:09:02.744168Z,2026-07-02T05:09:02.744174Z,64ec05f086cc155883872b82bb312f8327d7013d12a57f75de8afd4ff4bc7821,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3527,2,5188,,,2026-07-02T05:09:02.744253Z,2026-07-02T05:09:02.744261Z,c55b921d6f51b55cc9c1f64952fa6cce63bd2680b12a3ca6722a2e24dc182331,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3528,2,5189,,,2026-07-02T05:09:02.744326Z,2026-07-02T05:09:02.744333Z,b163a56a3df9f66a6f82227f835202eef0c2b185c25fc28e917220e355213d45,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3529,2,5190,,,2026-07-02T05:09:02.744398Z,2026-07-02T05:09:02.744404Z,220501b0658bdbe6d035f04f978d6e6d06347bd464f9495ea2e21e880f0c6a98,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3530,2,5191,,,2026-07-02T05:09:02.744468Z,2026-07-02T05:09:02.744474Z,54133c44512e44a314cbb2455694399adf772d67fc215adaa7f2355f94b6c556,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3531,2,5192,,,2026-07-02T05:09:02.744534Z,2026-07-02T05:09:02.744541Z,73748693b8197bfcfb8e12bb9b77cb70076482dda681e57d667dbde3fdc44d49,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3532,2,5193,,,2026-07-02T05:09:02.744603Z,2026-07-02T05:09:02.744609Z,47f06b7e31fb1ec38f919ecd5edec29ae1d1ad8b343ceb6366ce99d2613340bb,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3533,2,5194,,,2026-07-02T05:09:02.744670Z,2026-07-02T05:09:02.744676Z,cc0a969ea6b98d1f92c54bf60109c6520bc7c59f4b03183e36fc264bce109c6e,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3534,2,5195,,,2026-07-02T05:09:02.744736Z,2026-07-02T05:09:02.744742Z,9f2d8643f6656ab511057e61f757d66242efa3abd304fe01dad4f419c9a11332,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3535,2,5196,,,2026-07-02T05:09:02.744805Z,2026-07-02T05:09:02.744811Z,e1d5590c0ecd5bde70e8cd81d0f65db73141c6b187e9e335f9685b18839c5ec2,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3536,2,5197,,,2026-07-02T05:09:02.744872Z,2026-07-02T05:09:02.744878Z,1dba152f852ead8f6c03289b882e98e2333c362f798c113130acbf90b9af22b8,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3537,2,5198,,,2026-07-02T05:09:02.744962Z,2026-07-02T05:09:02.744968Z,7f8ab13c3da7bce482d103811f40d1890b643eebe7c6ddf0610b3f6054d856cc,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3538,2,5199,,,2026-07-02T05:09:02.745064Z,2026-07-02T05:09:02.745070Z,33a58b6da4428a30f813d9601208bd476b85b798e363cab010ce540f5469dcd8,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3539,2,5200,,,2026-07-02T05:09:02.745142Z,2026-07-02T05:09:02.745148Z,ddef76fdc08aaec525fce50ff13e3d8a4ed7d06bdf76ec4e06eb8bbee97e80a5,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3540,2,5201,,,2026-07-02T05:09:02.745236Z,2026-07-02T05:09:02.745246Z,700829cb34f5d8481c59c0b500b1817895d31e1c6d0393d11f020a18097c691b,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3541,2,5202,,,2026-07-02T05:09:02.745314Z,2026-07-02T05:09:02.745321Z,2eddab31824eb5332c3ecb373c0aeb16dcabb6281d6fc719be2a934b1346cc24,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3542,2,5203,,,2026-07-02T05:09:02.745423Z,2026-07-02T05:09:02.745429Z,f5683d4dd90a375de42441fc8d70c3cb3d3cafe294acc696e6a15d75d4a6cb3c,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3543,2,5204,,,2026-07-02T05:09:02.745517Z,2026-07-02T05:09:02.745524Z,8c8ad91edd7ca89447898867716b276409c854e1e4ddbe8b3aee4e6d0c9178f2,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3544,2,5205,,,2026-07-02T05:09:02.745588Z,2026-07-02T05:09:02.745594Z,1d4d7fd3cff4cfef7e1ac5c66435d7c1cfa2e54da2077471172b5e6cb09ddcb9,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3545,2,5206,,,2026-07-02T05:09:02.745693Z,2026-07-02T05:09:02.745699Z,4be2e4150cbaf13c1a5bac0eae708e4d800b4d44d3c6c9295c96593364577eb3,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3546,2,5207,,,2026-07-02T05:09:02.745773Z,2026-07-02T05:09:02.745779Z,b33cba12e9f3a5484bad983791b2fd26e4c68c61bee8e533052c644f282714c7,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3547,2,5208,,,2026-07-02T05:09:02.745839Z,2026-07-02T05:09:02.745845Z,a94d46863914421230f7e9c0e355bf61bbc1b19c7e19e3a3689ccc60526fe82d,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3548,2,5209,,,2026-07-02T05:09:02.745927Z,2026-07-02T05:09:02.745933Z,9c19be41901c2bfe69a99b60c0e5b92de541b54cb0aa94ba78088bf92d518bc2,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3549,2,5210,,,2026-07-02T05:09:02.745992Z,2026-07-02T05:09:02.745998Z,06f300804216c126c0b8c14d12e67ba47b827db9c2a1636aec83260b5966eb5c,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3550,2,5211,,,2026-07-02T05:09:02.746081Z,2026-07-02T05:09:02.746088Z,d2a1f88312d47da6b5a48fbf300b8cf88c87eced21dcd6fb97261f47173da9d3,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3551,2,5212,,,2026-07-02T05:09:02.746179Z,2026-07-02T05:09:02.746192Z,f70f09cdef119f2d6f527746851f660a568cd36326ad360035287b339e4ffca2,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3552,2,5213,,,2026-07-02T05:09:02.746337Z,2026-07-02T05:09:02.746347Z,a27801f73b974ec21535dc6376890b883276b6c0013c9de1876883bd2f2fdae7,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3553,2,5214,,,2026-07-02T05:09:02.746455Z,2026-07-02T05:09:02.746462Z,74f4333bdc6c43737443f6ddddab06c2b901bb8710620c3c8d7ec91b1d3066b6,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3554,2,5215,,,2026-07-02T05:09:02.746527Z,2026-07-02T05:09:02.746533Z,50d66a40c298bccb4e3ed272dbd0fbe00f33ce78c5651e061f7d2ff93ce309ea,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3555,2,5216,,,2026-07-02T05:09:02.746594Z,2026-07-02T05:09:02.746601Z,fe4bf732b3f34dc973d3e83358134c8198844f92a75397da6438b35b2845a86f,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3556,2,5217,,,2026-07-02T05:09:02.746697Z,2026-07-02T05:09:02.746703Z,2f50329ac5ddb8026966e6ff4392e422443a0ec5c787bd6db4cf1ea79b97b350,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3557,2,5218,,,2026-07-02T05:09:02.746802Z,2026-07-02T05:09:02.746808Z,dbfe90362c02056e300fb21b7b23064d20d8bec0d0509989724aa5bbf0bb869d,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3558,2,5219,,,2026-07-02T05:09:02.749844Z,2026-07-02T05:09:02.749859Z,b6c9f19d0f97e8db78580d358090ac0cfe902932bacc202cedbe30a7089c87bc,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3559,2,5220,,,2026-07-02T05:09:02.749941Z,2026-07-02T05:09:02.749950Z,b5f5d69574d427f40bf6626390ad4a12ec95f48ef03a19e094c47df5e84e07ab,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3560,2,5221,,,2026-07-02T05:09:02.750024Z,2026-07-02T05:09:02.750031Z,00d0c4228afe50b56b4a918b04ef10f5543fb2c8d09b29f8ff6553c32c3ea115,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3561,2,5222,,,2026-07-02T05:09:02.750102Z,2026-07-02T05:09:02.750108Z,c7ab3d5e467c742dc7aeb1f1729cacd2afc80d7cca0931ab5441afd3a8bbb8e8,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3562,2,5223,,,2026-07-02T05:09:02.750175Z,2026-07-02T05:09:02.750181Z,579e31fee989790aa20c18e1ff05dc98bc6ac1ffef984d6f74619b1f8b1e0985,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3563,2,5224,,,2026-07-02T05:09:02.750271Z,2026-07-02T05:09:02.750279Z,a1d6a81c6dd4556abb3b4470a1703481c84a50914eef1f8e52013c8ffa96db24,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3564,2,5225,,,2026-07-02T05:09:02.750370Z,2026-07-02T05:09:02.750377Z,58513c673b8bb0c0d0161a720892adfc653346c511aa6b4739c29f0789b56b51,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3565,2,5226,,,2026-07-02T05:09:02.750463Z,2026-07-02T05:09:02.750469Z,ed341f9ebc1d1d293d5091b0edb82be91cd0e896afb13cb5772eae64ef7c85a8,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3566,2,5227,,,2026-07-02T05:09:02.750544Z,2026-07-02T05:09:02.750550Z,6741a452fd37bbe07abeaeebc7700eb07c022f7876ee7009ba82c4b3bdff79e0,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3567,2,5228,,,2026-07-02T05:09:02.750625Z,2026-07-02T05:09:02.750631Z,08694121607fc9ff4aab46e556c064d099f9fe31551b4891dc46f5d14aaf6ade,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3568,2,5229,,,2026-07-02T05:09:02.750738Z,2026-07-02T05:09:02.750744Z,4ffe49a5a852486a8890e5f99619d3870cc44ebb7820942d15bf76bb668ca7e4,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3569,2,5230,,,2026-07-02T05:09:02.750823Z,2026-07-02T05:09:02.750829Z,d9edf7dd3802fe3dbfe70cdc2c6515b9b32226b493fe806463f5bd9288497460,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3570,2,5231,,,2026-07-02T05:09:02.750891Z,2026-07-02T05:09:02.750898Z,c0445adcec3f4bc1f9dfea9608ed57f4e1570a8f606a099423c3d21aa4582a72,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3571,2,5232,,,2026-07-02T05:09:02.750959Z,2026-07-02T05:09:02.750965Z,fe8ab93dea3d14e582d4a53218fbe68c8d46fc59996b9e75cb25bf3137a776d3,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3572,2,5233,,,2026-07-02T05:09:02.751041Z,2026-07-02T05:09:02.751048Z,777ad24af1f3a092397810d68748b2d4ccf8b527339c8dc9dbcae5f7f571f155,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3573,2,5234,,,2026-07-02T05:09:02.751122Z,2026-07-02T05:09:02.751129Z,758000c6605eb17a9f555e6328e3df64467ee7f53a4550875140efaa8e2240c8,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3574,2,5235,,,2026-07-02T05:09:02.751221Z,2026-07-02T05:09:02.751229Z,62326c6f8f9261b00190abd0f1e1f35e38f4439eccd14072ff341a65696d0623,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3575,2,5236,,,2026-07-02T05:09:02.751311Z,2026-07-02T05:09:02.751317Z,394cc91bd50a9b3cac1ca1511795647a912baa1a71ee74bb27389eea7a2899cf,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3576,2,5237,,,2026-07-02T05:09:02.751391Z,2026-07-02T05:09:02.751397Z,16a6ddf0ebbaf821b43582529c3f23e7d83f367e4f226c826e86d021310ebeb9,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3577,2,5238,,,2026-07-02T05:09:02.751481Z,2026-07-02T05:09:02.751487Z,446e6658dca5fb772d69f2bd7b840ce5c29b74cd5a1d8ba19b7103b718945687,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3578,2,5239,,,2026-07-02T05:09:02.751549Z,2026-07-02T05:09:02.751555Z,251112cbe55803879aa9726e4ea068c82078f4f1895fb50892f06498898c4382,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3579,2,5240,,,2026-07-02T05:09:02.751616Z,2026-07-02T05:09:02.751622Z,5de38713433163f34245fd2714ca601238929731a501ab7c1e9335444fc744aa,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3580,2,5241,,,2026-07-02T05:09:02.751682Z,2026-07-02T05:09:02.751688Z,9d626687b572fc0237484def87131d0a3591edb3f80deff98db7c79474181225,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3581,2,5242,,,2026-07-02T05:09:02.751749Z,2026-07-02T05:09:02.751755Z,92a7ef5eed3ed1de7b20e3f8670b958f525b2fa44cd0d45910c5f61de309ee67,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3582,2,5243,,,2026-07-02T05:09:02.751814Z,2026-07-02T05:09:02.751820Z,cd2a9300bf2ef82e88c1265beec88234c27ae89590aba465273a78d4f02f4ee8,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3583,2,5244,,,2026-07-02T05:09:02.751903Z,2026-07-02T05:09:02.751909Z,6083d2009acaf42f4394040771076c2815d4e0496eb92f2d6cbeca5b2fd602eb,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3584,2,5245,,,2026-07-02T05:09:02.751996Z,2026-07-02T05:09:02.752003Z,b4e9688a339774bb5e1fd7cf21964374f46a598458d8bbfe7243225af2a77ec7,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3585,2,5246,,,2026-07-02T05:09:02.752066Z,2026-07-02T05:09:02.752072Z,1fe62d25e0e17387a8ef031fe343752f87fc66a5e8c503bac926dc8921fc0b46,not_in_2501_substrate,reference_export,1,1
export_label/groudTruth_gt100错误.json,066c13619845265aca5e4295bc1e86d71e25ddc0e86f448b2fce830b1379972c,45,3586,2,5247,,,2026-07-02T05:09:02.752133Z,2026-07-02T05:09:02.752140Z,2d05cdcc07b0ed5e6592aa29f8e00108415fd5adedec77a3ceb15823a32485dc,not_in_2501_substrate,reference_export,1,1
