round_id,worker_id,task_id,base_task_id,task_stratum,image_id,dataset_group,image_path,risk_design_score_A,assignment_batch,c2_component,design_id,design_manifest_sha256,selection_role,selection_reason,maximin_distance_at_selection,building_gain,legacy_curated_priority_used,assignment_batch_id
C2-B,1,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,ordinary,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.png,3.890175999177667,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,1,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,stress,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b.png,11.939260133399603,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,10,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,ordinary,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.png,3.9801475671648716,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,10,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,ordinary,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.png,5.295506908416907,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,10,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,ordinary,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.png,3.890175999177667,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,10,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,stress,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b.png,11.939260133399603,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,11,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,ordinary,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02.png,3.8595606964736677,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,11,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,ordinary,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.png,5.29176262493917,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,11,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,stress,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.png,8.745138446780821,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,11,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,ordinary,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.png,4.869512164311926,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,ordinary,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02.png,3.8595606964736677,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,12,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,ordinary,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.png,5.29176262493917,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,12,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,stress,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.png,8.745138446780821,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,12,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,ordinary,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.png,4.869512164311926,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,13,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,ordinary,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.png,5.238411447323805,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,13,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,ordinary,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.png,5.0736641123929465,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,13,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,stress,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.png,6.410967554034756,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,13,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,ordinary,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b.png,3.934007895549571,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,15,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,ordinary,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VLzqgDo317F_5d3591edd7c546acaf99db40281b3409.png,5.238411447323805,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,15,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,ordinary,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.png,5.0736641123929465,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,15,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,stress,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.png,6.410967554034756,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,15,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,ordinary,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b.png,3.934007895549571,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,17,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,ordinary,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.png,4.655451749029902,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,17,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,ordinary,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,5.097611503816893,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,17,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,stress,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1.png,7.29202638738098,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,17,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,ordinary,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0.png,4.583637601099402,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,18,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,ordinary,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.png,4.655451749029902,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,18,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,ordinary,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,5.097611503816893,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,18,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,stress,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1.png,7.29202638738098,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,18,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,ordinary,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0.png,4.583637601099402,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,2,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,ordinary,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f.png,4.782896096686945,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,2,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,stress,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,9.481862942795813,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,2,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,ordinary,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.png,4.15793460464612,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,2,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,ordinary,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.png,3.6156052152509655,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,27,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,ordinary,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f.png,4.782896096686945,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,27,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,stress,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,9.481862942795813,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,27,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,ordinary,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.png,4.15793460464612,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,27,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,ordinary,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.png,3.6156052152509655,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,28,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,ordinary,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.png,5.512393035924778,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,28,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,ordinary,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.png,5.249871582737375,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,ordinary,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.png,4.71539312866952,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,28,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,stress,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78.png,6.831342493839091,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,29,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,ordinary,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.png,5.512393035924778,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
