id,code,image_id,worker,condition,stage,excluded_worker,old_valid,old_reason,old_method,opposite_hemisphere_status,opposite_matching_tied,opposite_matching_margin,same_hemisphere_pairs,short_spans_lt10,event_values_changed,self_boundary_distance,pair_indices_changed
e30721b054460f15,e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W006,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
7ae79f4e06a3ade1,e9zR4mvMWw7-16,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W008,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
fa6fde75b32e9284,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W001,manual,P1,False,True,,raw_order_pairing,available,False,63.627184466019344,0.0,0.0,False,0.0,False
0798eb2f1686b13f,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W010,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d8931b0022010545,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W011,manual,P1,False,True,,raw_order_pairing,available,False,68.55087456318984,0.0,0.0,False,0.0,False
608ec3179e0f4831,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W012,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
053bc215116bc248,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W013,manual,P1,False,True,,raw_order_pairing,available,False,87.41463414634131,0.0,0.0,False,0.0,False
6f1a49c5d8f42cf3,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W014,manual,P1,False,True,,raw_order_pairing,available,False,87.41463414634131,0.0,0.0,False,0.0,False
fc8f6754ddce3edb,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W015,manual,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
17787d9f67d6b1ea,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W017,manual,P1,False,True,,raw_order_pairing,available,False,68.53024453024454,0.0,0.0,False,0.0,False
b3315d6eb3c3734d,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W018,manual,P1,False,True,,raw_order_pairing,available,False,94.71648120300756,0.0,0.0,False,0.0,False
47664b60c1737c7f,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W019,manual,P1,True,False,odd_keypoint_count,circular_x_pairing,shape_or_count,,,,,,,
bd674c6f3557dcdb,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W002,manual,P1,False,True,,raw_order_pairing,available,False,94.71648120300756,0.0,0.0,False,0.0,False
053bc4b35d6a7e89,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W021,manual,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
4ea5100ad14c76a6,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W026,manual,P1,True,False,shape_invalid,circular_x_pairing,shape_or_count,,,,,,,
331b667f701c5817,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W027,manual,P1,False,True,,raw_order_pairing,available,False,92.32786885245878,0.0,0.0,False,0.0,False
3219998f9692f834,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W028,manual,P1,False,True,,raw_order_pairing,available,False,99.0961338750094,0.0,0.0,False,0.0,False
7fe6c3e1ec0a7d2e,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W029,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
27582294b1e86c6a,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W030,manual,P1,False,True,,raw_order_pairing,available,False,86.58211382113811,0.0,0.0,False,0.0,False
84b588165daf52f3,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W031,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
52a26360b1a53b44,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W032,manual,P1,False,True,,raw_order_pairing,available,False,98.2704347558313,0.0,0.0,False,0.0,False
87529068f0182c0d,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W033,manual,P1,False,True,,raw_order_pairing,available,False,83.53305203938152,0.0,0.0,False,0.0,False
cfa6db5cd9de9ae3,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W034,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1e1b64ea1dae6b40,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W035,manual,P1,False,True,,circular_x_pairing,available,False,98.30576922501625,0.0,0.0,False,0.0,False
88d9213c617fe790,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W036,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
36576d4426b599da,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W037,manual,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
25321e0f927c8940,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W006,manual,P1,False,True,,raw_order_pairing,available,False,79.08943089430886,0.0,0.0,False,0.0,False
39292048462d8d71,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W008,manual,P1,False,True,,raw_order_pairing,available,False,101.33398765393144,0.0,0.0,False,0.0,False
ace70b27506798d5,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W001,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
9f525c104867f074,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W010,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
99962e6f9aff29ba,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W011,semi,P1,False,True,,raw_order_pairing,available,False,16.384000000000015,0.0,0.0,False,0.0,False
97cebd93c1965f0f,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W012,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
2e18c2a7c8a3d34b,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W013,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
bcb79f6838d28c17,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W014,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a05dc6872141702f,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W015,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
315cbd3cacd491e8,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W017,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
251bbbe64ea0a5b5,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W018,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
6ec168db2ef54287,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W019,semi,P1,True,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
7f2a70bd247387c9,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W002,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
af7a3a1cdf745e0c,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W021,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
812b382e4fb78da4,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W026,semi,P1,True,True,,raw_order_pairing,available,False,16.384000000000015,0.0,0.0,False,0.0,False
641c1f6f413ead20,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W027,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b6b6d4c497cda8e2,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W028,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f573b76a994f559e,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W029,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a288b216f33e8695,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W030,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
38b4c355b2582da5,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W031,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e791bdd39ceb0454,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W032,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d216cfad4f530a31,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W033,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
05c34463f238a2c1,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W034,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
cdfc8962c0bbffa6,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W035,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
76186667a8178edb,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W036,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5df4a26ad4def72a,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W037,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
7e2290dbca4fb383,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W006,semi,P1,False,True,,raw_order_pairing,available,False,16.384000000000015,0.0,0.0,False,0.0,False
f034ac00d128e91e,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W008,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
07c99b913f352934,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W001,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
ea824f81860e40de,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W010,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f2652a9524294607,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W011,semi,P1,False,True,,raw_order_pairing,available,False,12.0,0.0,0.0,False,0.0,False
e5bc692f352587c0,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W012,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a816c1bfd2071c13,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W013,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
126bcb79613b3ca2,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W014,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
30d22bced4b75549,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W015,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
80a4655a847e5a65,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W017,semi,P1,False,False,odd_keypoint_count,circular_x_pairing,shape_or_count,,,,,,,
ba0a6f3ed5f52a3c,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W018,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
4df5538f7a6d52ec,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W019,semi,P1,True,True,,raw_order_pairing,available,False,3.478696741854719,0.0,0.0,False,0.0,False
466fc2f8ccaeae80,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W002,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
31d3caf93d1b2b79,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W021,semi,P1,False,True,,raw_order_pairing,available,False,12.0,0.0,0.0,False,0.0,False
6bada44f8bfbe52e,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W026,semi,P1,True,True,,raw_order_pairing,available,False,12.0,0.0,0.0,False,0.0,False
b695d04bc92a557d,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W027,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
2d2b8ab0116038fd,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W028,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
984360ed0635b90c,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W029,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
6068e5a1684f17bf,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W030,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
38e5256c8a950c7d,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W031,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e345524837c8f249,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W032,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
c62a0432de833f80,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W033,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d028cdde31b4bbe7,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W034,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
55a9c4d4d99e81f1,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W035,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
64b475a8d2558465,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W036,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
28935ccbb578589d,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W037,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
1d9605edabc41fe8,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W006,semi,P1,False,True,,raw_order_pairing,available,False,12.0,0.0,0.0,False,0.0,False
5420c60e81d14ca8,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W008,semi,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
632220d24507015a,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W001,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
3a06d95fdf379816,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W010,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
fb4d8560e355af7e,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W011,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
2363f1899a906f6f,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W012,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5f13962e564d0d52,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W013,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
adef48d62993c490,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W014,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
32386fcf9fb30375,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W015,manual,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
71729ab9c7569f1c,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W017,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
69b748f6eb971312,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W018,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
36a4d17901b03d45,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W019,manual,P1,True,True,,raw_order_pairing,available,False,30.796992481202977,0.0,0.0,False,0.0,False
56f8882bd06575e0,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W002,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
a0b9d67c00beeed2,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W021,manual,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
f3cf98ed530effc1,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W026,manual,P1,True,False,shape_invalid,circular_x_pairing,shape_or_count,,,,,,,
3c0d7a12c8c88472,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W027,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
5f11cf7a5e9e864a,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W028,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
531bf7a7ee88f707,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W029,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
81dea2dc73f99d91,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W030,manual,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
2d47294ca7fcec72,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W031,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
983982d4bd6a6054,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W032,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
0bc7f316c3bc455b,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W033,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
ea568321af4d7ba2,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W034,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
05eb948b2ffa3e8a,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W035,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
028464efb23f49f4,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W036,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f37fb82e6c7c602f,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W037,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
79e12393ae798c89,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W006,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
70be44b69fb2f4ff,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W008,manual,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
815fd216217c1154,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W001,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
99b98c71c8ac6cd8,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W010,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
f08c6262c07aaaf7,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W011,oos,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
782abfe913b39a78,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W012,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
4d93146011879ad3,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W013,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
589afb1182c4df73,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W014,oos,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
dcef5de556c4238a,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W015,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
4ae9cc8453c6eec8,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W017,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
4256a770bc409d70,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W018,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
39102f3b3f789ba6,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W019,oos,P1,True,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
d7eb958cdac4d365,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W002,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
dc7be2ac3c7daaf6,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W021,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
c14fda0522180ac6,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W026,oos,P1,True,False,shape_invalid,circular_x_pairing,shape_or_count,,,,,,,
301e8f57605f360a,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W027,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
e41dccd543530b6f,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W028,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
8e954e66e20c6ba3,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W029,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
06f95fe563212fba,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W030,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
9515ea81d3b7d5f0,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W031,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
0ffa405d9cace672,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W032,oos,P1,False,True,,circular_x_pairing,available,False,0.5033412081679671,0.0,0.0,False,0.0,False
975981eecffd896f,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W033,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
b4a28e4583d9d910,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W034,oos,P1,False,True,,raw_order_pairing,available,False,inf,0.0,0.0,False,0.0,False
bf730d2c56f61535,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W035,oos,P1,False,True,,circular_x_pairing,available,False,inf,0.0,0.0,False,0.0,False
