dataset_group,base_task_id,building_id,project_id,runtime_task_id,worker_id,annotation_id,strict_valid_support,task_mask_dispersion,leave_one_worker_out_mask_dispersion,active_time_seconds,log1p_active_time,active_time_status,formal_assignment_eligible,task_worker_time_analysis_eligible,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_seam,raw_point_count,raw_valid,repair_applied,peer_distance_mean,corner_pair_count,log_active_time,active_time_owner_valid_status,active_time_seconds_v2
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,14,6491,23,0.147938704591291,0.1504130279115367,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,14,True,False,0.12195830972871091,7.0,,active_time_missing,
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,15,6458,23,0.147938704591291,0.1504953690057318,317.0,5.762051382780177,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,16,True,False,0.12109372823966247,8.0,5.762051382780177,owner_valid_complete,317.0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,17,6193,23,0.147938704591291,0.1495376622692436,69.0,4.248495242049359,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,16,True,False,0.1311496489727888,8.0,4.248495242049359,owner_valid_complete,69.0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,18,6527,23,0.147938704591291,0.1508173622191109,60.0,4.110873864173311,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,1,16,True,False,0.11771279949918201,8.0,4.110873864173311,owner_valid_complete,60.0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,2,4848,23,0.147938704591291,0.1508173622191109,99.0,4.605170185988092,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""low_texture"", ""seam""]",0,1,2,1,1,16,True,False,0.11771279949918201,8.0,4.605170185988092,owner_valid_complete,99.0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,6,6254,23,0.147938704591291,0.1401965277815053,35.0,3.58351893845611,eligible,True,True,[],"[""low_texture""]",0,0,0,0,0,8,True,False,0.22923156109404075,4.0,3.58351893845611,owner_valid_complete,35.0
C1_anchor_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,69,3299,8,6110,23,0.147938704591291,0.1500168554556785,185.0,5.225746673713202,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,16,True,False,0.1261181205152222,8.0,5.225746673713202,owner_valid_complete,185.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,27,5849,23,0.1216597473638042,0.112679966771302,218.0,5.389071729816501,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,16,True,False,0.21594744358507723,8.0,5.389071729816501,owner_valid_complete,218.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,28,5770,23,0.1216597473638042,0.1174424245005423,283.0,5.648974238161206,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,14,True,False,0.165941637428054,7.0,5.648974238161206,owner_valid_complete,283.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,29,6423,23,0.1216597473638042,0.1242034076122999,254.0,5.541263545158426,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,12,True,False,0.09495131475459928,6.0,5.541263545158426,owner_valid_complete,254.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,30,6004,23,0.1216597473638042,0.122423045287344,58.0,4.07753744390572,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,12,True,False,0.11364511916663611,6.0,4.07753744390572,owner_valid_complete,58.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,31,5953,23,0.1216597473638042,0.1220877967263243,195.0,5.278114659230518,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,12,True,False,0.11716522905734283,6.0,5.278114659230517,partial_session_coverage_excluded_from_speed,195.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,32,6354,23,0.1216597473638042,0.1215749815762128,194.0,5.272999558563747,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,16,True,False,0.1225497881335138,8.0,5.272999558563747,owner_valid_complete,194.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,33,5809,23,0.1216597473638042,0.1248716206427956,361.0,5.891644211825771,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,18,True,False,0.08793507793439437,9.0,5.8916442118257715,owner_valid_complete,361.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,34,6049,23,0.1216597473638042,0.1246378691939176,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,10,True,False,0.0903894681476134,5.0,,active_time_missing,
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,35,5928,23,0.1216597473638042,0.1251049300268731,137.0,4.927253685157205,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,18,True,False,0.08548532940158071,9.0,4.927253685157205,owner_valid_complete,137.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,36,6023,23,0.1216597473638042,0.1215079152075969,335.0,5.817111159963204,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,10,True,False,0.12325398500398066,5.0,5.817111159963204,owner_valid_complete,335.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,66,3189,37,5869,23,0.1216597473638042,0.1204593285019016,297.0,5.697093486505405,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,18,True,False,0.1342641454137814,9.0,5.697093486505405,owner_valid_complete,297.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,1,6302,23,0.1216597473638042,0.1223615239908616,108.0,4.691347882229144,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,16,True,False,0.1142910927797014,8.0,4.6913478822291435,owner_valid_complete,108.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,10,6168,23,0.1216597473638042,0.1248099732615355,95.0,4.564348191467836,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,10,True,False,0.08858237543762537,5.0,4.564348191467836,owner_valid_complete,95.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,11,6392,23,0.1216597473638042,0.1246977850350556,174.0,5.1647859739235145,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,16,True,False,0.08976035181566422,8.0,5.1647859739235145,owner_valid_complete,174.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,12,6309,23,0.1216597473638042,0.1122955151221184,69.0,4.248495242049359,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,16,True,False,0.21998418590150504,8.0,4.248495242049359,owner_valid_complete,69.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,13,6223,23,0.1216597473638042,0.1252397696074269,63.0,4.158883083359672,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,18,True,False,0.08406951380576588,9.0,4.1588830833596715,owner_valid_complete,63.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,14,6493,23,0.1216597473638042,0.1246977850350556,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0,16,True,False,0.08976035181566422,8.0,,active_time_missing,
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,15,6460,23,0.1216597473638042,0.1222468697746824,291.0,5.676753802268282,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,20,True,False,0.1154949620495831,10.0,5.676753802268282,owner_valid_complete,291.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,17,6195,23,0.1216597473638042,0.1219614672356122,85.0,4.454347296253507,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,20,True,False,0.11849168870981996,10.0,4.454347296253507,owner_valid_complete,85.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,18,6529,23,0.1216597473638042,0.1195057120501868,70.0,4.262679877041316,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,20,True,False,0.1442771181567868,10.0,4.2626798770413155,owner_valid_complete,70.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,2,4850,23,0.1216597473638042,0.1195057120501868,209.0,5.3471075307174685,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,20,True,False,0.1442771181567868,10.0,5.3471075307174685,owner_valid_complete,209.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,6,6256,23,0.1216597473638042,0.1252397696074269,2.0,1.0986122886681096,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,18,True,False,0.08406951380576588,9.0,1.0986122886681098,owner_valid_complete,2.0
C1_anchor_all,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,69,3301,8,6112,23,0.1216597473638042,0.1186190205502386,249.0,5.521460917862246,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,20,True,False,0.15358737890624297,10.0,5.521460917862246,owner_valid_complete,249.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,27,5848,23,0.189802287519185,0.1869601927260589,247.0,5.513428746164983,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,8,True,False,0.21964428284700865,4.0,5.5134287461649825,owner_valid_complete,247.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,28,5771,23,0.189802287519185,0.1899983609899215,203.0,5.318119993844216,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.18774351607645134,6.0,5.318119993844216,owner_valid_complete,203.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,29,6424,23,0.189802287519185,0.1863143836678446,539.0,6.29156913955832,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.22642527795825873,4.0,6.29156913955832,owner_valid_complete,539.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,30,6005,23,0.189802287519185,0.1921150552767354,98.0,4.59511985013459,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""low_texture"", ""seam"", ""reflection""]",0,1,3,1,1,10,True,False,0.16551822606490552,5.0,4.59511985013459,owner_valid_complete,98.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,31,5949,23,0.189802287519185,0.1932757377237001,129.0,4.867534450455582,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,14,True,False,0.15333106037177613,7.0,4.867534450455582,partial_session_coverage_excluded_from_speed,129.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,32,6355,23,0.189802287519185,0.193473683244423,114.0,4.74493212836325,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,10,True,False,0.15125263240418585,5.0,4.74493212836325,owner_valid_complete,114.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,33,5810,23,0.189802287519185,0.1931305845119913,397.0,5.986452005284438,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,14,True,False,0.15485516909471864,7.0,5.986452005284438,owner_valid_complete,397.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,34,6048,23,0.189802287519185,0.1927503486024751,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,10,True,False,0.15884764614463842,5.0,,active_time_missing,
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,35,5929,23,0.189802287519185,0.1934081174000256,359.0,5.886104031450156,eligible,True,True,"[""seam""]","[""low_texture"", ""seam""]",0,1,1,0,1,14,True,False,0.1519410737703586,7.0,5.886104031450156,owner_valid_complete,359.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,36,6081,23,0.189802287519185,0.1896502121661518,2082.0,7.641564441260972,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,10,True,False,0.19139907872603334,5.0,7.641564441260972,owner_valid_complete,2082.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,66,3190,37,5870,23,0.189802287519185,0.1815595549821441,201.0,5.308267697401205,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,10,True,False,0.27635097915811424,5.0,5.308267697401205,owner_valid_complete,201.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,1,6303,23,0.189802287519185,0.1872050958077949,65.0,4.189654742026425,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,14,True,False,0.21707280048878075,7.0,4.189654742026425,owner_valid_complete,65.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,10,6169,23,0.189802287519185,0.1901654971147826,77.0,4.356708826689592,eligible,True,True,"[""seam""]","[""seam""]",0,1,1,0,1,8,True,False,0.18598858676541008,4.0,4.356708826689592,owner_valid_complete,77.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,11,6393,23,0.189802287519185,0.1918670018580223,320.0,5.771441123130016,eligible,True,True,"[""reflection""]","[""reflection""]",0,1,1,0,0,8,True,False,0.16812278696139327,4.0,5.771441123130016,owner_valid_complete,320.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,12,6310,23,0.189802287519185,0.191214237293493,50.0,3.9318256327243257,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.174976814888951,6.0,3.9318256327243257,owner_valid_complete,50.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,13,6224,23,0.189802287519185,0.1870269443818194,8.0,2.19722457733622,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.21894339046152345,6.0,2.1972245773362196,owner_valid_complete,8.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,14,6494,23,0.189802287519185,0.192056730721313,,,not_evaluable,True,False,"[""reflection""]","[""reflection""]",0,1,1,0,0,8,True,False,0.16613063389684068,4.0,,active_time_missing,
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,15,6461,23,0.189802287519185,0.1922210133678423,219.0,5.393627546352361,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,False,0.1644056661082831,4.0,5.393627546352362,owner_valid_complete,219.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,17,6196,23,0.189802287519185,0.1874564778406836,107.0,4.68213122712422,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,16,True,False,0.2144332891434495,8.0,4.68213122712422,owner_valid_complete,107.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,18,6530,23,0.189802287519185,0.1922210133678423,68.0,4.23410650459726,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,False,0.1644056661082831,4.0,4.23410650459726,owner_valid_complete,68.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,2,4851,23,0.189802287519185,0.1873284811325518,119.0,4.787491742782046,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,1,16,True,False,0.21577725457883346,8.0,4.787491742782046,owner_valid_complete,119.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,6,6257,23,0.189802287519185,0.1870269443818194,2.0,1.0986122886681096,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.21894339046152345,6.0,1.0986122886681098,owner_valid_complete,2.0
C1_anchor_all,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,69,3302,8,6113,23,0.189802287519185,0.1870269443818194,366.0,5.905361848054571,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,12,True,False,0.21894339046152345,6.0,5.905361848054571,owner_valid_complete,366.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,27,5818,23,0.0585222285557881,0.0598503573547764,224.0,5.41610040220442,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.04457687616641082,4.0,5.41610040220442,owner_valid_complete,224.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,28,5765,23,0.0585222285557881,0.0556254916853621,195.0,5.278114659230518,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.08893796569526102,4.0,5.278114659230517,owner_valid_complete,195.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,29,6361,23,0.0585222285557881,0.0559296946562925,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.08574383450049183,4.0,,active_time_missing,
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,30,5999,23,0.0585222285557881,0.0594364023680241,96.0,4.574710978503383,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,8,True,False,0.04892340352731006,4.0,4.574710978503383,owner_valid_complete,96.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,31,5938,23,0.0585222285557881,0.0581554889908529,59.0,4.0943445622221,eligible_partial_session_coverage,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0,8,True,False,0.06237299398760765,4.0,4.0943445622221,partial_session_coverage_excluded_from_speed,59.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,32,6349,23,0.0585222285557881,0.0592283193659358,180.0,5.198497031265826,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.051108275049237206,4.0,5.198497031265826,owner_valid_complete,180.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,33,5804,23,0.0585222285557881,0.0594000798664021,426.0,6.056784013228625,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.04930478979434105,4.0,6.056784013228625,owner_valid_complete,426.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,34,6055,23,0.0585222285557881,0.0594866769395155,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.048395520526650304,4.0,,active_time_missing,
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,35,5923,23,0.0585222285557881,0.0592407275420669,207.0,5.337538079701318,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.05097798919986063,4.0,5.337538079701318,owner_valid_complete,207.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,36,5994,23,0.0585222285557881,0.0583897536314635,594.0,6.38856140554563,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.059913215261196306,4.0,6.38856140554563,partial_session_coverage_excluded_from_speed,594.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,66,3184,37,5864,23,0.0585222285557881,0.0556557879492017,402.0,5.998936561946683,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,10,True,False,0.08861985492494517,5.0,5.998936561946683,owner_valid_complete,402.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,1,6293,23,0.0585222285557881,0.0585855904400877,67.0,4.219507705176107,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.05785692877064219,4.0,4.219507705176107,owner_valid_complete,67.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,10,6162,23,0.0585222285557881,0.059360416708701,49.0,3.912023005428146,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.04972125295020258,4.0,3.912023005428146,owner_valid_complete,49.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,11,6387,23,0.0585222285557881,0.0597046986473465,209.0,5.3471075307174685,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.04610629259442478,4.0,5.3471075307174685,owner_valid_complete,209.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,12,6294,23,0.0585222285557881,0.0588656115025914,36.0,3.610917912644224,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.05491670761435341,4.0,3.6109179126442243,owner_valid_complete,36.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,13,6218,23,0.0585222285557881,0.0589645538225143,19.0,2.995732273553991,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.05387781325516294,4.0,2.995732273553991,owner_valid_complete,19.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,14,6488,23,0.0585222285557881,0.0597046986473465,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.04610629259442478,4.0,,active_time_missing,
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,15,6455,23,0.0585222285557881,0.0595712842698658,224.0,5.41610040220442,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.04750714355797214,4.0,5.41610040220442,owner_valid_complete,224.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,17,6190,23,0.0585222285557881,0.0589645538225143,45.0,3.828641396489095,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.05387781325516294,4.0,3.828641396489095,owner_valid_complete,45.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,18,6524,23,0.0585222285557881,0.0591453854267041,109.0,4.700480365792417,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.051979081411170025,4.0,4.700480365792417,owner_valid_complete,109.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,2,4845,23,0.0585222285557881,0.0591453854267041,66.0,4.204692619390966,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.051979081411170025,4.0,4.204692619390966,owner_valid_complete,66.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,6,6251,23,0.0585222285557881,0.0544421888525659,2.0,1.0986122886681096,eligible,True,True,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,1,8,True,False,0.10136264543962115,4.0,1.0986122886681098,owner_valid_complete,2.0
C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,69,3296,8,6107,23,0.0585222285557881,0.059158108866292,93.0,4.543294782270004,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,8,True,False,0.05184548529549715,4.0,4.543294782270004,owner_valid_complete,93.0
C1_anchor_all,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,66,3186,27,5852,23,0.2156925423103376,0.204420187516519,434.0,6.075346031088684,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,18,True,False,0.3340522676454327,9.0,6.075346031088684,owner_valid_complete,434.0
